company_id,employee_count,follower_count,time_recorded
10416260,48,16996,1712864809
946408,205,4179,1712864809
164126,10973,78686,1712864942
4564,18490,100540,1712864942
5755,9609,147879,1712864942
3488697,146,13070,1712864942
5755,9606,147879,1712864942
164126,10970,78686,1712864942
5756,9195,63308,1712864942
42781,192,21512,1712864942
5756,9191,63308,1712864942
17975812,134,10774,1712864942
2965963,1058,3775,1712864942
75652015,3,100,1712864942
2642004,136,1393,1712864942
52766,224,6373,1712864942
3835866,418,6496,1712864942
2818667,455,81495,1712864942
628138,189,7812,1712864942
7463,6446,63688,1712864942
1986967,197,6602,1712864984
2591453,456,25261,1712864984
9409,939,83201,1712864984
10691015,10,101,1712864984
162238,26062,115853,1712864984
79557151,11,332,1712864984
10095893,54,100719,1712864984
66260937,114,172729,1712864984
78747640,16,6584,1712864984
2713586,863,100214,1712864984
46000,7254,115094,1712864984
11805291,4050,170762,1712864984
11830178,634,7218,1712864984
35459023,259,7303,1712864984
520215,6448,41650,1712865065
858623,1523,10464,1712865065
166572,30351,447718,1712865065
74447924,9,11197,1712865065
166572,30339,447718,1712865065
62716,29,4505,1712865065
18082974,54,3132,1712865065
68230250,45,13917,1712865065
163881,3821,41529,1712865065
28498,9818,38834,1712865065
74102672,0,3522,1712865065
7156904,29,30,1712865065
18922914,7476,306263,1712865065
79859,1045,8962,1712865065
539074,10,5737,1712865065
56024,428,13102,1712865065
18922914,7449,306263,1712865065
10853673,110,40018,1712865065
308135,78,36406,1712865065
16097077,1,121,1712865065
16207210,4177,25864,1712865065
63086,578,86915,1712865065
35451557,126,10071,1712865081
3262058,71,12975,1712865081
76993027,1,1587,1712865081
42054,278,52902,1712865081
2753017,3,8437,1712865214
88069588,135,5234,1712865214
155511,191,2656,1712865214
80921592,30,10468,1712865214
49041,8600,134775,1712865214
97016,478,13430,1712865214
8728090,17,44,1712865214
43336279,746,51516,1712865214
49041,8607,134775,1712865214
52427,468,10069,1712865214
6910,11546,345384,1712865214
3171,12002,88660,1712865214
2473394,30,301,1712865214
93302,2461,70032,1712865214
99483803,2,35,1712865214
3077586,157,90570,1712865214
68940,180,10508,1712865214
93302,2459,70032,1712865214
7277,9111,142942,1712865214
2346552,493,19754,1712865214
64247,89,3246,1712865214
142457,457,3514,1712865214
17191,1148,28311,1712865214
1210593,4079,44060,1712865214
1128661,170,30517,1712865214
79500056,101,82384,1712865241
10515085,22,3069,1712865241
60636865,37,2068,1712865241
586818,232,2468,1712865241
459788,28,616,1712865241
77259916,20,2710,1712865353
10799820,13,22774,1712865353
2403990,167,2873,1712865353
28745,694,34231,1712865353
19243,232,15083,1712865353
726206,1010,11035,1712865353
852298,375,12692,1712865353
19010816,70,3855,1712865353
72651711,11,1589,1712865353
1838643,68,8279,1712865353
91586253,42450,131733,1712865353
89618,126,1503,1712865353
52493,166,3769,1712865353
19092,551,19545,1712865353
6630714,141,4822,1712865353
53930223,54,188,1712865353
1738971,187,78501,1712865353
2639755,90,6869,1712865353
50923,210,34675,1712865353
27494,79,56856,1712865353
1408497,55,577,1712865353
101735959,0,20,1712865353
76122646,9,277,1712865377
9615932,78,263,1712865377
88286352,43,1594,1712865377
252398,5940,188304,1712865377
62780,104,11038,1712865377
490432,2060,470260,1712865377
18801041,356,3286,1712865377
7396,10763,111398,1712865377
3494076,4,1685,1712865377
3714038,85,6882,1712865377
81636,106,1795,1712865377
763137,725,554958,1712865490
36011724,256,14361,1712865490
9549370,351,7426,1712865490
80164640,356,9127,1712865490
7640,7901,78625,1712865490
115913,104,9084,1712865490
21784,184,132213,1712865490
1012623,765,267360,1712865490
102666038,1,384,1712865490
10513391,38,11092,1712865490
3478848,1,49,1712865490
1257192,206,35425,1712865490
75388921,10,9373,1712865490
2446198,45,33540,1712865490
1534,159056,847762,1712865490
7600286,11,2037,1712865490
162866,7480,545171,1712865490
6134,450,5332,1712865490
2233858,74,1960,1712865490
9214987,13,2177,1712865490
162866,7474,545171,1712865490
1149235,25,747,1712865490
106083,183,181160,1712865490
116999,106,9773,1712865515
39952,285,14541,1712865515
1281,24395,481805,1712865515
98831718,0,14,1712865515
2214607,1155,18779,1712865515
5826,10629,498976,1712865515
55712,652,8656,1712865515
22907,961,38694,1712865515
6391875,153,22002,1712865515
2745115,959,6828,1712865515
19240713,35,3865,1712865515
26524090,160,9248,1712865637
457885,913,36091,1712865637
101394644,20,4109,1712865637
234683,166,9201,1712865637
3961685,48,3301,1712865637
3580,17207,221029,1712865637
1683442,319,177429,1712865637
1458635,144,4542,1712865637
251336,213,44393,1712865637
55420552,12,27,1712865637
1089952,261,46213,1712865637
10853673,111,40018,1712865637
455861,33,9003,1712865637
857246,143,461,1712865637
2698283,62,1610,1712865637
2232425,6,548,1712865637
75031276,29,44255,1712865637
5294,12042,111817,1712865678
18058118,1224,36819,1712865678
53352,79,12865,1712865678
2732283,19,929,1712865678
163414,4623,110698,1712865678
469391,183,19154,1712865678
2450496,21,988,1712865678
102122171,1,13,1712865678
15506,12822,964293,1712865678
44942,696,8578,1712865678
34272,6049,115645,1712865738
12533,1637,250060,1712865738
2901787,43,207966,1712865738
91343249,6,60,1712865738
13421,5723,167237,1712865738
3109444,887,31416,1712865738
96280338,1,1357,1712865738
809337,153,3564,1712865738
2653969,1061,273958,1712865738
34272,6050,115645,1712865738
16079780,11,270,1712865738
10439499,289,172190,1712865738
13179119,823,16088,1712865738
1360319,422,54431,1712865738
80650486,3,43,1712865738
11800,2666,29888,1712865738
16349,2064,27353,1712865738
8221,13418,381068,1712865738
51664648,7,413,1712865738
67131592,40,31787,1712865738
80316732,23,171,1712865738
18915,3086,56141,1712865738
20650934,214,2677,1712865738
89708691,267,10069,1712865738
35507441,42,211,1712865738
21736,333,43093,1712865738
8135750,202,18099,1712865757
14651,556,210047,1712865757
8221,13416,381068,1712865757
2087,75416,1815506,1712865757
16205492,4,38,1712865757
2447993,2170,71558,1712865757
917742,488,4930,1712865870
10236817,1134,28516,1712865870
611131,4789,47185,1712865870
3535291,157,8194,1712865870
7587245,143,11154,1712865870
16205909,301,22118,1712865870
2695283,14,1463,1712865870
166430,288,70897,1712865870
163414,4618,110697,1712865870
74102616,11,131,1712865870
69246529,108,2231,1712865870
16124142,2,18,1712865870
21994,394,11913,1712865870
28790778,231,3321,1712865870
7260866,28,2546,1712865870
95767036,1,9,1712865870
90639,636,296919,1712865870
5006,12285,29497,1712865870
10330889,173,11867,1712865870
4862,4440,107826,1712865870
1227813,2306,561542,1712865870
10236817,1132,28516,1712865870
16154370,30,23209,1712865870
77129265,13,13270,1712865870
92969794,4,380,1712865870
718476,61,2311,1712865870
323777,860,34406,1712865870
2155470,1,6075,1712865870
41333,1513,17442,1712865870
3058308,24,4874,1712865870
53849982,107,82,1712865870
766849,25,68188,1712865894
1374310,14045,45896,1712865894
4840301,3656,264898,1712865894
95313,415,176918,1712865894
5837,2092,264745,1712865894
237482,286,8417,1712865894
3085295,317,3160,1712865996
68476236,28,1207,1712865996
7045554,112,632,1712865996
87089640,11203,232974,1712865996
87089640,11175,232974,1712865996
164848,5867,27953,1712865996
2087346,23,290,1712865996
80358764,17,9182,1712865996
80779664,139,22802,1712865996
6814,39998,2042597,1712865996
2848578,25,2180,1712865996
1389,67185,3501635,1712865996
19158808,7881,81401,1712865996
261562,538,69420,1712865996
36649,2065,42355,1712865996
5247803,44,30203,1712865996
164848,5868,27953,1712865996
28409,1613,28303,1712865996
71272094,4,161,1712865996
35561194,20,25799,1712865996
1412,88347,1206384,1712865996
72668882,206,1432,1712865996
1153423,186,2624,1712866031
10360104,147,17460,1712866031
1389,67236,3501636,1712866031
156075,505,5981,1712866031
71659688,145,753,1712866031
44150,2014,11040,1712866031
25068381,206,5221,1712866031
16272880,4,1741,1712866031
85691,148,3167,1712866031
7835,5067,104597,1712866031
1054156,14,1873,1712866031
2658145,92,4287,1712866031
77115616,5,271,1712866031
14508644,248,102279,1712866031
395004,182,33389,1712866031
10436097,35,2275,1712866031
226511,215,2370,1712866031
54131,151,2992,1712866031
71014749,637,28067,1712866102
9025,20747,40938,1712866102
9025,20757,40938,1712866102
3738912,3299,42539,1712866102
12192,5962,92035,1712866102
3475,44287,902404,1712866102
1324941,46,1337,1712866102
26267,4789,56096,1712866102
61716,3779,63260,1712866102
882674,97,5323,1712866102
229433,3054,252228,1712866102
1219396,43,338,1712866102
35508262,48,5470,1712866102
79815,205,35557,1712866102
2710555,59,11604,1712866102
7587370,168,4244,1712866102
11471407,585,12425,1712866128
1490257,420,7978,1712866128
9428125,206,47886,1712866128
29035,513,26986,1712866128
2587248,182,39503,1712866128
3090427,123,2879,1712866128
13483,344,13243,1712866128
42069,890,10922,1712866128
68693,757,20242,1712866209
12787,3862,27851,1712866209
1468,112652,2903900,1712866209
1027175,18,976,1712866209
71575605,3166,42108,1712866209
293905,272,11037,1712866209
2939959,1576,12863,1712866209
2753,46255,1094221,1712866209
21337,12891,168704,1712866209
3620482,16,1375,1712866209
2849719,526,12991,1712866209
222111,17119,415892,1712866209
1267571,158,2416,1712866209
71575605,3158,42108,1712866209
1805509,409,16874,1712866209
259745,304,2577,1712866209
28985285,8,5594,1712866209
11948,2311,59606,1712866209
24448,1812,9239,1712866209
2753,46270,1094221,1712866209
17995,3596,52397,1712866209
99746136,1,17,1712866209
80911138,8489,48701,1712866209
2939959,1575,12863,1712866209
1344,125993,2751622,1712866209
73019470,14,69,1712866209
12787,3863,27851,1712866209
53271735,16,16068,1712866249
80911138,8497,48701,1712866249
10738,3165,987600,1712866249
87097925,13,135,1712866249
427685,1647,158781,1712866249
95311953,24,1651,1712866249
18630464,226,3439,1712866249
30638514,1284,4780,1712866249
90198358,538,31509,1712866249
30497,536,5963,1712866249
15819562,239,8661,1712866249
8267042,92,259,1712866249
8074390,347,5226,1712866249
108854,1173,14619,1712866290
71669247,2,38,1712866290
108854,1171,14619,1712866290
10341654,1343,15698,1712866290
94752478,3,251,1712866290
165349,489,7058,1712866290
38900,4915,22968,1712866290
3617441,13086,377792,1712866290
82859383,13,135,1712866290
10241576,8,62,1712866290
79376776,14018,271820,1712866290
56915,1267,194433,1712866290
99305442,2,120,1712866290
1011103,160,613,1712866290
28623590,617,67885,1712866290
10681428,56,35494,1712866290
10643678,4178,103280,1712866290
16186138,73,4744,1712866290
3653845,7718,809445,1712866290
11320358,18,1060,1712866290
15413,5073,84395,1712866290
38900,4914,22968,1712866290
2324363,11,237,1712866313
91653,110,1480,1712866313
82327174,30,2813,1712866313
18100981,13,383,1712866313
86798,689,7777,1712866313
98092192,2,5581,1712866313
1151762,930,21401,1712866374
3143812,505,9723,1712866374
3180238,8345,24353,1712866374
36998854,3,1000,1712866374
25437,158,8596,1712866374
89541986,16,13266,1712866374
8737,4582,47378,1712866374
1582517,41,7901,1712866374
74364029,48,33627,1712866374
101404621,0,15,1712866374
2003255,246,4119,1712866374
47664328,51107,483162,1712866374
8737,4584,47378,1712866374
1772462,249,4759,1712866374
52127417,31,1627,1712866374
153531,187,6983,1712866374
2308707,106,2116,1712866374
47664328,51103,483162,1712866374
1228213,244,2256,1712866374
11115121,12,126,1712866374
4564,18496,100541,1712866374
53237848,107,367850,1712866374
362178,1399,107830,1712866374
89796106,21,4970,1712866374
251337,11,24367,1712866374
705539,279,28903,1712866374
82820499,2027,4302,1712866396
8299,391,128986,1712866396
13524,5180,41564,1712866396
15886201,193,1086,1712866396
435208,528,54705,1712866396
2531104,262,133677,1712866396
41333,1514,17442,1712866457
34821,2594,7539,1712866457
85123,1650,29620,1712866457
99093905,8,186,1712866457
25179038,119,38435,1712866457
67021,397,2773,1712866457
2275164,170,1716,1712866457
4995343,71,2157,1712866457
40969985,34,12369,1712866457
2695315,10,138,1712866457
71070480,3,2813,1712866457
2798492,8,140,1712866457
85123,1648,29620,1712866457
86404,653,16958,1712866457
44254,29,17074,1712866457
19784,5086,79306,1712866457
36369,1350,19516,1712866457
542719,12,70,1712866457
16182,13626,74712,1712866457
223957,19,12951,1712866457
4376,4339,125636,1712866457
86404,652,16958,1712866471
2027711,80,806,1712866471
156059,804,14661,1712866584
79859,1044,8962,1712866584
2604933,278,31280,1712866584
3100120,123,22625,1712866584
80281350,60,657,1712866584
16726,5315,89645,1712866584
6281,11063,228654,1712866584
9070,10385,117805,1712866584
82092702,1,833,1712866584
5328,54764,2487415,1712866584
10980260,120,75886,1712866584
13021252,37,2616,1712866584
18907151,7,5973,1712866584
55178913,29,7826,1712866584
9565,12446,89962,1712866584
2337615,15,171,1712866584
5328,54826,2487415,1712866584
487582,409,3600,1712866584
9430,917,36781,1712866584
33419,3593,19408,1712866584
13049834,11,1503,1712866584
21642,1705,14239,1712866614
16726,5320,89645,1712866614
28656059,70,230,1712866614
124802,2847,51327,1712866614
19595,750,37651,1712866614
18759444,3,25101,1712866614
18255679,57,5158,1712866614
93631951,3,11,1712866614
99013062,4,63,1712866614
471086,402,7164,1712866614
470652,101,12041,1712866614
86265278,2882,34281,1712869778
16184330,563,16592,1712869778
15992428,304,4145,1712869778
162787,14961,297465,1712869778
9511,2370,28774,1712869778
8539,1966,418658,1712869778
163664,8954,133292,1712869778
3695,15109,208735,1712869778
708393,1103,45871,1712869778
49284,2014,79469,1712869778
96180361,392,26385,1712869778
86265278,2883,34281,1712869778
34583,5056,47867,1712869778
13188,2561,115993,1712869778
2329087,3,7827,1712869778
3025562,376,19781,1712869778
708393,1106,45871,1712869778
3695,15104,208735,1712869778
18316901,18,378,1712869778
2776,4725,56873,1712869778
164860,3874,49745,1712869778
164989,7569,228305,1712869778
164989,7568,228305,1712869778
28526,746,345883,1712869778
3558,18561,436752,1712869816
34583,5063,47867,1712869816
2042616,13,10220,1712869816
13188,2563,115994,1712869816
2776,4726,56873,1712869816
92924105,2,28,1712869816
3558,18560,436752,1712869816
67220856,5,5932,1712869816
162787,14956,297465,1712869816
7795,16528,213456,1712870066
7795,16519,213456,1712870066
3264,38714,209770,1712870066
1384,115816,3201397,1712870066
16892,3193,14563,1712870066
1384,115771,3201397,1712870066
147038,239,14591,1712870066
50511,1206,61222,1712870066
66938931,1073,44740,1712870066
241214,700,138431,1712870066
162752,3280,100012,1712870066
25522,14773,70167,1712870066
3848,10011,187488,1712870066
3761392,271,7624,1712870066
3848,10008,187488,1712870066
4228600,2527,17954,1712870066
11727,12006,465663,1712870066
5843,2841,50725,1712870066
165160,4787,173508,1712870066
7803233,37,35203,1712870066
66938931,1068,44740,1712870066
8455,6245,36695,1712870066
1286891,859,89282,1712870066
66900474,18,18886,1712870066
46076,1003,16177,1712870066
1047174,490,3404,1712870066
4928,26283,377623,1712870066
606295,163,2218,1712870106
163632,5728,52407,1712870106
25522,14772,70167,1712870106
9882207,980,1655,1712870106
8703927,15,51,1712870106
5329,5740,1010339,1712870106
1669537,34,328,1712870106
16764,2735,44227,1712870106
110767,51,1280,1712870106
1379045,850,574196,1712870106
7158,5562,71862,1712870106
82387,472,18042,1712870106
1025,79528,3586194,1712870106
3743,18296,260700,1712870106
16268827,10567,272162,1712870106
357882,1420,67271,1712870106
2203697,9290,832302,1712870146
96882369,15,423,1712870146
21743,3356,128219,1712870146
3264,38726,209770,1712870146
1600946,1590,12856,1712870146
502982,915,18867,1712870146
38040301,39,2163,1712870146
22533177,0,995,1712870146
13673,1366,16729,1712870146
20845,1189,9464,1712870146
53688,1209,36593,1712870146
68794,62,2559,1712870146
27409,2306,13766,1712870146
4928,26292,377623,1712870146
13673,1369,16729,1712870146
1084020,133,15964,1712870146
3570660,382,35363,1712870146
99263638,7,334,1712870146
1799,66237,2730173,1712870186
32469,5561,22392,1712870186
162243,739,68084,1712870186
3743,18287,260700,1712870186
3111324,12,284,1712870186
7944399,426,110573,1712870186
7158,5563,71862,1712870186
162752,3285,100012,1712870186
12345,4096,26654,1712870186
1124641,134,1872,1712870186
44012,66,40289,1712870186
164517,1181,83236,1712870186
8908096,72,241,1712870186
1318,245050,8688665,1712870186
19807,2254,13308,1712870225
96275225,0,17,1712870225
90626155,9,26,1712870225
25076635,60,878,1712870225
3521364,291,20556,1712870225
47905,5643,64799,1712870225
71131832,1533,3447,1712870225
3863363,15031,32892,1712870225
418440,1283,17210,1712870225
5630,18090,207831,1712870225
656158,895,8801,1712870225
586673,557,1988,1712870225
373159,4519,37451,1712870225
1929375,1480,6752,1712870225
14034745,413,5481,1712870225
3637229,566,15231,1712870264
164808,1651,89219,1712870264
4124,1936,323813,1712870264
163077,8501,57000,1712870264
167254,5919,45437,1712870264
29497,979,14802,1712870264
4411,20463,477177,1712870264
2872912,72,75677,1712870264
28119561,69,7576,1712870264
46076,1004,16177,1712870264
5508,2871,54093,1712870264
10554060,540,26317,1712870302
5355640,31,463,1712870302
59003879,89,1250,1712870302
1196920,436,3717,1712870302
114853,2421,53987,1712870302
15929378,38,392,1712870302
25356,98,3332,1712870302
53262014,19,5744,1712870302
10424759,147,6392,1712870302
27200277,103,2654,1712870302
1880308,32,15233,1712870302
212571,108,10407,1712870302
136791,5676,34547,1712870302
5198602,25,3005,1712870302
162243,740,68084,1712870302
53377,1716,20157,1712870302
58357,99,37716,1712870302
8710,7579,213721,1712870302
7952,14921,93347,1712870341
27064924,851,9837,1712870341
162241,4653,147613,1712870341
25371,5177,44024,1712870341
801428,4837,110499,1712870341
166958,5929,33655,1712870341
68543,9078,158573,1712870341
27091,51,8690,1712870341
10279761,8915,1067884,1712870341
18324710,10042,440600,1712870341
164527,21096,144064,1712870341
1544,56108,1425615,1712870341
18292,3579,163958,1712870341
51301,516,47404,1712870341
33115,391,10368,1712870341
837291,76,610,1712870341
204445,5042,219993,1712870341
1394857,163,137470,1712870341
42945570,10,59,1712870341
136292,729,11961,1712870341
2808921,109,11310,1712870341
1544,56173,1425615,1712870341
631358,7,4846,1712870383
11046103,441,54303,1712870383
7934671,63,111811,1712870383
17988315,2981,126656,1712870383
19023,1869,45818,1712870383
9993,4518,164526,1712870383
36077585,21,765,1712870383
14158,448,149543,1712870383
967220,870,30969,1712870383
19762,648,17112,1712870383
99357145,8,359,1712870383
1300309,1458,12926,1712870383
27343,2413,62083,1712870383
27343,2411,62083,1712870383
5734,4636,59256,1712870383
10794364,30166,434911,1712870422
743658,239,2597,1712870422
28974490,224,3962,1712870422
3118913,3063,214459,1712870422
2251,25011,595700,1712870422
86231,4002,75459,1712870422
69010887,41,2170,1712870422
10831935,314,4396,1712870422
82315716,48355,3045628,1712870422
74117663,6,4809,1712870422
56801,959,88803,1712870422
3863363,15026,32892,1712870422
164008,29507,871461,1712870422
164808,1650,89220,1712870422
78378114,40996,447275,1712870422
374950,1380,34311,1712870459
12908147,137,17028,1712870459
64681939,779,200639,1712870459
40904390,8688,142569,1712870459
167251,3780,448121,1712870459
1623306,84,2078,1712870459
79563079,18,4080,1712870459
17895959,97,18772,1712870459
65650186,91,8511,1712870459
27409,2308,13766,1712870459
120859,4462,72914,1712870459
1696374,421,12061,1712870459
822191,169,949,1712870459
99346358,3,59,1712870459
74900349,1375,182730,1712870459
37494,635,6345,1712870459
95872,2365,16149,1712881913
1524357,164,3833,1712881913
33091694,85,9312,1712881913
81142009,1,152,1712881913
165654,2699,158917,1712881913
71138168,14,67,1712881913
81558119,900,4454,1712881913
96894308,1,30,1712881913
40018,9018,423467,1712881913
14522609,2483,252477,1712881913
21792,1145,22221,1712881913
1968173,103,1068,1712881913
482238,185,17002,1712881913
40018,9031,423467,1712881913
95872,2368,16149,1712881913
6435210,11,4037,1712881913
103410956,0,2,1712881913
56258,50,3457,1712881913
157262,6778,30960,1712881913
57753,305,30033,1712881913
2202547,27,3427,1712881913
31439,139,26623,1712881913
1639816,98,607,1712881952
2012779,130,179754,1712881952
25067736,152,8238,1712881952
29848,603,48038,1712881952
5920,1741,33532,1712881952
157262,6772,30960,1712881952
4773048,52,528,1712881952
144376,23,12300,1712881952
529548,206,150743,1712881952
81760,91,1919,1712881952
16223675,17,117577,1712881952
82828617,4,21969,1712881952
28504765,54,556,1712882047
390333,97,1452,1712882047
23769122,41,121,1712882047
67087932,19,2131,1712882047
66766209,256,12963,1712882047
15707177,8,191,1712882047
778731,136,427,1712882047
2277907,309,2430,1712882047
15332133,281,1233,1712882047
65833615,25,497,1712882047
5376010,187,841,1712882047
37269899,89,1254,1712882047
37486,15115,304395,1712882047
157312,8913,369775,1712882047
1782276,16,123,1712882047
42431701,381,3779,1712882047
101458877,3,12,1712882047
3739576,173,588,1712882047
37486,15120,304395,1712882047
28958655,38,2945,1712882047
970538,1017,1295965,1712882047
16155562,15,238,1712882047
1585410,103,1406,1712882047
141634,453,2088,1712882047
584401,244,1044,1712882047
68318325,72,5629,1712882047
2335683,51,375,1712882047
37269899,90,1254,1712882047
23130639,237,3594,1712882047
535088,210,2610,1712882047
2210923,352,4012,1712882047
10062279,40,292,1712882061
3833780,91,1490,1712882061
4167,67615,303060,1712882390
4167,67601,303060,1712882390
126432,507,24529,1712882390
147666,322,6162,1712882390
795551,22,458,1712882390
79992870,4,8143,1712882390
15091444,5,171,1712882390
92588523,7,107,1712882390
14383281,27036,638440,1712882455
905282,714,33438,1712882455
8199,10020,62246,1712882455
1464,7897,116204,1712882455
236155,22,777,1712882455
18061915,25,44,1712882455
89703239,40,2801,1712882455
16015268,31,1024,1712882455
126432,508,24529,1712882517
14036226,3333,266933,1712882517
986093,585,3425,1712882517
9741300,19,817,1712882517
74710480,176,36606,1712882517
2842574,60,997,1712882517
18334985,11,804,1712882517
3474437,12,45,1712882517
27170977,1018,22876,1712882685
27170977,1017,22876,1712882685
211981,1638,61592,1712882685
410756,2147,42166,1712882685
10592886,903,20886,1712882685
1822067,185,3433,1712882685
10661018,77,2183,1712882750
19065753,31,2054,1712882750
53369792,21,2121,1712882750
163906,12308,98030,1712882750
96641222,2,725,1712882750
969826,866,10899,1712882868
53078978,37,3353,1712882868
1207387,510,7142,1712882868
10592886,904,20886,1712882868
2056503,14,94,1712882868
19520,2711,209938,1712882868
7799176,165,21542,1712882868
264216,513,4493,1712882923
33311292,174,2437,1712883088
37488374,20,2015,1712883088
6622534,85,4842,1712883088
5448253,26,43,1712883088
534029,60,1660,1712883152
10684,3069,32509,1712883152
2497653,8086,607494,1712883152
81888485,13,657,1712883217
89721830,9,444,1712883217
166512,1285,29583,1712883217
52129049,249,10474,1712883217
52312943,18,65,1712883217
2585163,570,2159,1712883284
96930022,1,8987,1712883284
67925219,15,4035,1712883284
82810080,1,539,1712883284
77097,392,59099,1712883284
100150610,2,983,1712883284
76475254,112,3686,1712883284
83274871,3,16,1712883284
7962718,11,5777,1712883284
1179477,24,932,1712883284
1197199,51,34924,1712883284
9453230,5140,10862,1712883284
89905439,2,369,1712883284
51597452,30,181,1712883453
3165591,153,979,1712883453
108543,373,4955,1712883453
13852,1534,43700,1712883453
366476,97,1204,1712883453
3770145,177,6327,1712883453
37500,1150,15100,1712883453
125892,234,4375,1712883453
619737,134,820,1712883453
4193374,30,97,1712883453
5040587,86,319,1712883453
529600,316,9302,1712883453
14580505,581,14839,1712883519
2876913,49,1008,1712883519
28665474,320,3353,1712883519
3770145,176,6327,1712883519
357957,264,4631,1712883519
881424,184,2318,1712883519
37500,1149,15100,1712883519
11462,3011,179530,1712883519
11462,3012,179530,1712883519
70416688,13,667,1712883519
37781,624,7489,1712883587
1363988,208,3820,1712883587
13852,1533,43700,1712883587
2174866,267,4685,1712883587
51865,269,10418,1712883587
3460,37357,154134,1712883587
9238292,61,578,1712883587
1363988,207,3820,1712883654
28871137,71,19539,1712883654
32924,16956,148386,1712883654
89881455,6,201,1712883654
13990,8287,358633,1712883654
70095191,13,232,1712883654
14580505,580,14839,1712883654
1284908,117,2483,1712883654
3144239,14,6016,1712883654
10485868,81,5856,1712883654
26173,1060,62139,1712883713
86694680,2541,591747,1712883713
28540342,253,608,1712883713
17930841,378,15056,1712883713
69057829,8,747,1712883713
3973841,140,1545,1712883713
3460,37358,154134,1712883713
64587923,1241,5575,1712883830
101853765,0,2,1712883830
70477433,35,6536,1712883830
63655941,68,620,1712883830
12658,700,12781,1712883830
40722994,1,156,1712883898
4024697,5,243,1712883898
2992703,661,12730,1712883898
2720225,22,301,1712883898
119688,110,1401,1712883898
51649570,2,18,1712883898
484002,51,3854,1712883898
90410371,41,349,1712883898
51644666,14,1228,1712883898
85862380,11,3443,1712884020
93075952,728,21697,1712884020
8381,1071,6685,1712884020
38705,668,3457,1712884020
90411209,177,600,1712884020
25750,182,9954,1712884020
795755,297,17097,1712884020
77710,70,1911,1712884020
22296765,22,279,1712884020
10482895,77,402,1712884020
89723065,12,462,1712884239
101849815,10,215,1712884239
1815218,96018,2803833,1712884239
156228,1535,30241,1712884239
35680,898,46630,1712884239
42320648,92,1910,1712884239
79277,119,1598,1712884239
74335050,26,69,1712884239
3063563,52,294,1712884239
19193079,147,4378,1712884239
224457,839,17424,1712884239
79383535,23061,2003793,1712884239
1453914,46,1987,1712884239
99304443,1,188,1712884239
65333599,120,1981,1712884290
89525558,11,154,1712884456
18137,2173,64609,1712884456
4221934,3888,56130,1712884456
1318,245087,8688946,1712884456
77169664,22,60,1712884456
64919393,1313,96201,1712884456
35672836,166,17884,1712884456
39999,699,27634,1712884456
99525753,1,737,1712884456
18977718,568,32185,1712884456
29091,115,24623,1712884456
14003134,3,304,1712884456
7449,4721,61976,1712884456
849957,70,3548,1712884456
4857,30310,570830,1712884456
2296993,322,4832,1712884456
5235,13534,2467536,1712884456
11416779,14,520,1712884615
95704557,1,7,1712884615
40810599,10,173,1712884615
247790,117,2312,1712884615
18212407,29,2289,1712884615
68485,1725,21926,1712884615
7796505,6,312,1712884615
58203092,97,1764,1712884824
261456,4489,126570,1712884824
76885885,5,90,1712884824
484735,31896,1359585,1712884824
11783,2398,30146,1712884824
79492965,16,1295,1712884824
579009,343,8224,1712885038
77234081,2,138,1712885038
31462367,172,15775,1712885038
88210593,2,11,1712885038
79107362,26,5280,1712885038
87982536,1,1030,1712885038
15687129,1,32,1712885038
37488959,20,121,1712885038
2677,354341,1849569,1712885038
40757197,13,48,1712885038
16027,869,44521,1712885038
2487896,24,25001,1712885038
81964125,10,59,1712885255
3778347,293,2094,1712885323
15013,1325,14045,1712885389
92584540,2,120,1712885389
426144,254,4992,1712885389
15870,4201,28654,1712885389
403646,258,2481,1712885389
89863875,81,5894,1712885453
18074053,8,177,1712885453
2905,67742,159427,1712885453
1698028,46,81248,1712885453
2551046,427,55466,1712885453
28173564,224,11495,1712885453
240179,1794,11289,1712885453
9392615,4548,59498,1712885453
42841623,1,6620,1712885453
2551046,429,55466,1712885517
1850706,6,32,1712885517
16198010,86808,2041363,1712885583
34580,1828,18993,1712885583
60608,122,2719,1712885583
1022898,87,18900,1712885583
19163454,57,8666,1712885583
3002900,7,575,1712885583
1333032,53,9542,1712885583
93254,2376,9372,1712885583
18866869,5,1063,1712885648
16178570,280,917,1712885648
3760004,159,2811,1712885648
5489,9976,248758,1712885648
10202388,50,682,1712885648
221915,1298,13000,1712885821
157324,4136,162379,1712885821
6418784,108,1438,1712885821
87212327,45,1302,1712885821
7124511,21,274,1712885821
228071,302,14827,1712885821
80938105,5,3084,1712885821
2088722,42,2626,1712885821
81549389,7,705,1712885821
164207,2845,11551,1712885821
108204,2622,31983,1712885873
33242739,35126,4349872,1712885873
164639,6119,134591,1712885987
96585730,4,746,1712885987
3047174,3,1321,1712885987
4399,21849,141995,1712885987
2701198,11,8333,1712885987
15258647,301,7436,1712885987
18582686,41,280,1712885987
40679097,29,1517,1712885987
100273598,2,21,1712885987
8240436,1,4,1712885987
52177903,27,419,1712885987
1857712,531,29832,1712886198
21541,248,91247,1712886198
66289955,35,1948,1712886198
113057,1675,15477,1712886198
4914,84968,418468,1712886198
63056,1002,21739,1712886198
1023386,162,12246,1712886198
3432,37651,282290,1712886198
