job_id,industry_id
3894612614,8
3895809304,23
3895805471,1862
3895599526,12
3895596607,14
3895570621,29
3894563212,42
3895592800,88
3895598346,53
3895598346,27
3894586785,57
3894586785,59
3895804577,59
3891292528,69
3891292528,132
3895598363,53
3895598363,27
3895599525,3129
3895802755,14
3894616990,8
3894618361,8
3894606256,14
3894606256,124
3894606256,42
3895800096,41
3894583327,14
3894620383,8
3891298644,116
3891290222,104
3895801720,14
3894578561,104
3895803714,14
3895802097,75
3894611734,104
3895594954,53
3895594954,27
3894616983,27
3894605901,47
3895802241,12
3895802241,17
3895802241,15
3891290206,75
3894618726,8
3891802357,14
3894575954,104
3895595996,53
3895595996,27
3895599520,3195
3891291073,43
3894609775,9
3894582945,32
3895808434,55
3895598356,53
3895598356,27
3895599528,3129
3895804419,25
3895804419,34
3895804419,27
3895800671,12
3894611867,104
3894608533,14
3894608533,124
3894608533,42
3895805612,14
3895564523,112
3895564523,135
3895564523,17
3894567049,14
3894605602,14
3894605602,124
3894605602,42
3894603782,14
3894603782,124
3894603782,42
3895808015,4
3891282849,14
3895805100,3129
3894619459,8
3895598312,14
3894622177,48
3895595558,88
3894591622,30
3891297286,34
3895597420,3089
3895596605,83
3895552038,59
3891294042,43
3891294042,27
3894604087,3233
3895800933,14
3895594010,112
3895812002,68
3894580023,104
3895593865,3129
3894608082,14
3894608082,124
3894608082,42
3894589251,57
3894589251,59
3891276366,36
3894607893,47
3895804438,14
3894589280,27
3895550377,43
3895550377,46
3895550377,41
3894602823,14
3894602823,124
3894602823,42
3894612730,96
3895566592,28
3895569184,25
3894608373,47
3891293370,34
3891293370,23
3891293370,25
3895599270,53
3895599270,27
3894564397,14
3894607241,14
3894607241,124
3894607241,42
3895800265,27
3895801826,43
3891283777,43
3891283777,27
3894601902,14
3894601902,124
3894601902,42
3891278660,43
3891278660,27
3895599982,14
3891800645,104
3891283812,14
3895554249,34
3895599937,25
3895599937,34
3895599937,27
3894608996,8
3894611005,104
3894581360,14
3891292003,25
3895811133,53
3891801574,86
3895801940,14
3894592261,14
3894607872,47
3891274770,43
3891274770,27
3894617906,80
3894618898,8
3891800560,27
3894571837,104
3895570609,27
3895561442,14
3895806324,19
3895597865,13
3895596969,14
3895595889,3218
3895802503,3129
3895594953,53
3895594953,27
3895592709,132
3894589255,6
3894610659,31
3891278445,43
3891278445,27
3895804464,14
3891280220,133
3894615527,104
3895551276,28
3895560712,14
3894591838,121
3895599499,92
3894574061,14
3894615455,104
3895598804,17
3895593994,53
3895593994,27
3895591727,47
3895591727,43
3895591727,96
3895597603,53
3895597603,27
3894616374,104
3895803024,27
3895802258,14
3895554969,27
3895810261,88
3895806318,27
3895550433,4
3894620861,6
3895541788,14
3895809360,27
3891292140,104
3895815353,105
3895800858,25
3895800858,34
3895800858,27
3895561228,41
3894633087,8
3895593547,88
3894580269,14
3895593781,43
3895599120,44
3891800518,14
3895599522,3129
3895546498,116
3894606778,14
3894606778,124
3894606778,42
3894611728,104
3895598937,23
3894616701,3
3894616701,112
3894616701,7
3894617175,104
3891277482,43
3891277482,27
3894614404,27
3895596991,3129
3895805581,124
3895805581,42
3895805581,13
3895598414,27
3895597687,27
3891293164,104
3895805620,14
3895541920,14
3894571922,14
3895800680,3129
3894612556,27
3894622046,8
3895809291,3129
3891291588,30
3894616657,96
3894586906,4
3894586906,96
3894586906,6
3895805633,3241
3895573082,27
3894586776,6
3895807677,3187
3895571216,143
3895594917,53
3895594917,27
3895809393,121
3894617437,41
3895806367,112
3895806367,147
3895806367,23
3895556806,41
3895553902,27
3895801679,48
3895801679,57
3895801679,59
3895599739,48
3895803206,33
3895805610,14
3895593878,3129
3891290194,104
3894571847,104
3895802031,53
3895802031,27
3894605717,27
3895597868,133
3894579332,68
3894618124,104
3894614067,104
3895598598,3129
3895800274,27
3891287850,25
3894603581,47
3895801691,14
3895555683,16
3895599489,17
3894622156,8
3895804485,14
3894575779,104
3894619251,104
3895807518,14
3894615334,59
3894607719,27
3891283518,52
3891810010,55
3895595854,23
3895594779,91
3895595443,42
3891286990,15
3895599426,75
3895560716,14
3895593889,41
3894608582,104
3895803641,42
3895570166,49
3895800443,139
3895800178,53
3895800178,27
3895589806,112
3894608444,104
3894620374,48
3895596604,3129
3895806379,14
3895599980,14
3894617896,8
3895598023,42
3895805903,135
3895803694,14
3895810254,33
3895567756,14
3895812003,92
3894618151,104
3895800676,3129
3895804626,31
3891804222,27
3894611268,41
3894611268,43
3894611268,96
3894617510,96
3895590825,132
3895809104,14
3891803164,32
3894606228,14
3894606228,124
3894606228,42
3895594798,3129
3895804449,1862
3895596747,53
3895596747,27
3894575783,104
3895547309,25
3895547309,34
3895594816,14
3894571802,104
3895593852,3129
3895597580,53
3895597580,27
3895557902,27
3895808110,27
3895598332,53
3895598332,27
3891294480,69
3891294480,132
3895802780,116
3895813076,121
3891801608,104
3894607596,104
3891292147,104
3895597618,53
3895597618,27
3894619214,75
3895803422,47
3891278485,68
3895804213,3129
3894619450,8
3895806370,14
3891288163,27
3895807728,90
3895807728,100
3895806378,14
3894617183,104
3895541646,96
3895592798,88
3895808444,147
3891283459,51
3891283459,86
3891283459,135
3895801667,23
3895570296,53
3894611950,69
3894604860,47
3894582762,100
3894582762,14
3895599252,3190
3895806746,14
3894603792,4
3894562649,17
3895810656,15
3895810656,54
3895810656,12
3894626747,70
3894626747,12
3894626747,14
3894612713,104
3894615794,1
3894621664,6
3891800373,4
3894609221,14
3894609221,124
3894609221,42
3895541622,104
3895807513,3129
3894604082,3233
3895812095,14
3895599330,16
3894576635,104
3894606603,104
3895813111,13
3895599735,14
3894605829,47
3895802950,106
3895810237,1
3895804238,3129
3894593701,17
3894622153,36
3895597115,47
3895597115,43
3895597115,96
3895806372,14
3895806339,27
3895593834,42
3894578469,104
3894607894,14
3894607894,124
3894607894,42
3895551103,4
3895806033,25
3895806033,34
3895806033,27
3894584526,4
3894610080,14
3894610080,124
3894610080,42
3891282854,14
3895801956,14
3894577186,12
3895800064,25
3895808811,15
3895808811,54
3895808811,12
3894585193,96
3895800690,3129
3894620393,8
3891297952,104
3894583329,14
3894621058,104
3895806658,3129
3894588048,43
3894588048,96
3895593877,14
3891289542,104
3891283767,104
3895593839,14
3895806915,115
3895810035,14
3895561271,27
3891802597,80
3895559592,68
3895812052,14
3891281984,133
3891281984,27
3895811241,90
3894613999,104
3894630693,4
3894630693,96
3894630693,3107
3894612652,68
3895802251,146
3895804461,14
3895811362,14
3894616371,104
3894605615,14
3894605615,124
3894605615,42
3895560717,14
3891269879,14
3891269879,15
3894612900,27
3895552958,118
3894618527,55
3895599524,13
3895599737,3129
3895590829,42
3894609372,14
3894609372,124
3894609372,42
3895805692,14
3895558806,137
3895808246,14
3895808425,4
3891292938,99
3891292938,31
3891292938,26
3895804210,47
3894623169,48
3895598416,27
3894615539,104
3891290496,69
3891290496,132
3895807514,68
3894618756,8
3895803947,14
3895807706,1
3895567457,49
3895801827,43
3894623186,8
3895596579,139
3895804431,25
3894626108,92
3895810527,14
3895804197,3129
3895809043,61
3895809043,146
3895802263,53
3895802263,27
3895801444,47
3895816461,3
3895816461,4
3895816461,5
3895541817,25
3895541817,34
3895804969,14
3894605808,47
3894612762,104
3891284327,53
3891284327,116
3891284327,93
3895808249,14
3895571589,139
3895566741,24
3895803986,3
3895803986,4
3895803986,24
3895806466,14
3891285732,96
3894618542,96
3894621667,6
3894611614,8
3895562559,14
3894616996,27
3895800074,13
3895808458,14
3895591760,88
3895807012,14
3895807323,14
3894568284,3234
3894609016,14
3894609016,124
3894609016,42
3891287715,135
3895807449,23
3895804733,14
3895810388,1
3895547335,104
3895599260,53
3895599260,27
3895802279,53
3895802279,27
3895584764,28
3895558381,27
3895599331,27
3895596992,3129
3895805098,3129
3894628018,44
3895569334,27
3895809301,68
3895802994,14
3895812056,14
3894603884,27
3895804814,14
3891297670,41
3895599729,3129
3891289368,17
3891289541,43
3891289541,27
3894604672,47
3895571424,14
3894619101,14
3895808558,14
3894615384,43
3894615384,42
3894615384,91
3891809117,12
3895597660,16
3894623234,14
3895562357,26
3895562357,27
3895562357,25
3895589729,48
3895589729,382
3895589729,59
3895802237,146
3891287800,43
3891281832,1
3894614628,104
3895809633,33
3891283735,43
3891283735,27
3895811825,14
3895585011,57
3895801722,14
3895812848,8
3891289856,69
3891289856,132
3891802420,116
3891802420,95
3895565702,4
3895594947,53
3895594947,27
3894617899,8
3894613668,104
3894610004,47
3895811436,43
3895591667,42
3895801650,7
3895809501,53
3895585787,28
3895804749,14
3891287786,32
3895801968,14
3895559727,42
3895808190,75
3895813793,8
3894605965,47
3894607598,104
3891282753,34
3895810850,14
3891289137,43
3891289137,27
3895800063,44
3894599911,43
3894599911,42
3894608098,14
3894608098,124
3894608098,42
3895814047,15
3895814047,54
3895814047,12
3891293196,104
3895808331,14
3895810613,15
3891287993,104
3894573863,104
3895570263,27
3895571022,60
3895807531,1
3895807904,15
3895807904,54
3895807904,12
3894627870,43
3891803211,41
3894608568,116
3894608568,92
3894610252,14
3894610252,124
3894610252,42
3895800190,3190
3891284371,43
3891284371,27
3895804196,14
3894584960,6
3895593464,132
3895814321,14
3891297808,54
3895811054,106
3895599582,42
3895807005,14
3894626194,23
3894626194,34
3894626194,25
3895809091,14
3895807209,27
3895557575,27
3891292176,43
3891292176,27
3895596606,3129
3894567343,104
3891266979,57
3895545141,68
3895570508,14
3894604350,14
3894604350,124
3894604350,42
3895804625,43
3894561926,19
3895802140,14
3895589034,28
3895567272,44
3895567272,48
3895567272,43
3895805898,48
3891256026,10
3894620411,8
3894619211,75
3895806068,48
3895806068,57
3895806068,59
3895594955,53
3895594955,27
3894628262,70
3894628262,12
3894628262,14
3895584708,28
3895807008,14
3894585043,43
3895808148,14
3891297923,19
3894617921,48
3895812037,14
3894628592,43
3895811739,14
3894572063,14
3894625120,75
3894572085,14
3894619670,23
3894619670,34
3894619670,25
3891289367,25
3894626110,23
3894626110,34
3894626110,25
3895802782,14
3894615464,104
3895549538,52
3895815426,8
3894566718,4
3894566718,43
3894566718,137
3895598596,3129
3891275553,43
3891275553,27
3895813207,26
3895548393,48
3891282742,48
3891282742,44
3891282742,49
3891802576,1285
3891802576,3102
3891802576,1594
3894597504,104
3895811039,106
3891297641,1
3891297641,52
3891297641,71
3891277500,92
3895807249,14
3894621071,41
3895554929,27
3894618266,27
3891288846,104
3895816263,8
3895810070,14
3895809296,14
3895800925,14
3895599140,131
3891285339,43
3891285339,27
3895596955,39
3895802993,14
3895810335,121
3895812844,8
3894619463,48
3894634095,43
3894626409,11
3895803198,53
3895803198,27
3895818128,8
3895557569,27
3895809618,27
3894581989,104
3895595447,132
3891271628,27
3891286308,43
3891286308,27
3894600846,42
3895565738,60
3891299013,34
3895586314,28
3895806411,75
3895808247,14
3891273905,43
3891273905,27
3895593447,132
3895815279,75
3895800885,48
3895800885,57
3895800885,59
3894608518,31
3895800189,53
3895800189,27
3894621445,14
3895806431,3
3895806431,4
3895806431,24
3894630369,43
3895802041,53
3895802041,27
3895599521,33
3895595998,53
3895595998,27
3895598803,14
3895818124,8
3894619461,27
3895810846,14
3895808696,68
3895808696,14
3895813199,14
3894571846,96
3894571846,4
3894593086,14
3895806118,14
3894560875,96
3891289497,104
3891294128,104
3895599340,27
3895595469,132
3894576384,14
3891802628,92
3895804790,3
3895804790,4
3895804790,24
3891288482,96
3895596246,47
3895596246,43
3895596246,96
3895808271,14
3891801594,88
3894620261,8
3894618141,104
3891293163,75
3891291206,104
3895813293,57
3895818149,8
3894608424,14
3894608424,124
3894608424,42
3895549181,94
3894614745,27
3895803991,3
3895803991,4
3895803991,24
3895594987,16
3895596734,53
3895596734,27
3895547787,43
3895547787,46
3895547787,41
3895810258,4
3895544206,14
3895544206,13
3895544206,124
3895592300,112
3895811016,3
3895811016,4
3895811016,24
3891288218,43
3891288218,27
3895598366,57
3895811732,14
3891289526,104
3891287679,14
3895803413,47
3895813797,8
3895809354,104
3894614045,14
3895809093,14
3894576705,104
3895804200,3129
3895815412,8
3895813045,1
3894629510,14
3895561270,27
3894630473,27
3895812300,27
3894579028,104
3894572074,14
3891291088,43
3891291088,27
3894617167,86
3894615600,12
3895805357,48
3895805357,57
3895805357,59
3891800099,34
3891280147,43
3891280147,27
3895805689,14
3891283756,43
3891283756,27
3895801261,3129
3895810282,14
3895817197,8
3895811035,27
3895813780,8
3895810556,51
3895803202,3129
3891294106,75
3895598352,53
3895598352,27
3895595444,42
3894585316,68
3895595887,3129
3894619100,14
3895815394,8
3895800087,3129
3895541398,31
3891804092,4
3891804092,96
3895814515,8
3894628583,43
3895599728,41
3895815281,31
3895596292,88
3895593832,48
3895812684,68
3894619122,96
3895804191,48
3895550226,4
3895550226,96
3895550226,6
3894573909,104
3895814548,8
3894577456,104
3895813767,8
3895599740,3129
3895802285,14
3894570547,14
3895803418,3129
3895802771,4
3895805723,14
3895809697,142
3891802930,86
3895805304,7
3891283888,135
3895815398,8
3894609263,104
3895810517,27
3894612799,12
3891806211,6
3895801269,100
3895573131,14
3895543378,96
3895802063,53
3895802063,27
3891292150,104
3894608392,135
3894608392,114
3894608392,7
3895802092,27
3894621229,48
3894592609,121
3894623103,52
3895596993,33
3895806669,135
3894580784,52
3891297664,41
3894598525,104
3894605927,14
3894605927,124
3894605927,42
3895808560,116
3895800250,53
3895800250,27
3894613440,4
3895593551,88
3895597656,53
3895597656,27
3895805693,14
3895597903,96
3895808250,14
3895810560,23
3895810560,34
3895810560,25
3895819290,116
3895803594,14
3895800223,53
3895800223,27
3895814211,14
3895561822,112
3895561822,135
3895561822,17
3895599119,43
3895800901,14
3894561967,104
3895818118,8
3895594969,53
3895594969,27
3891805510,12
3895807348,14
3895808836,27
3891807249,11
3895802286,133
3895800459,53
3895593855,3202
3894616683,96
3895815401,8
3894613572,104
3895803200,3129
3895805379,14
3895806470,14
3895800076,3129
3894571074,14
3894629041,14
3895812536,14
3894574849,104
3895800679,3129
3895596697,14
3895820499,44
3895540947,122
3895819041,8
3894585512,104
3894571052,14
3895590842,132
3895802047,116
3894617264,19
3895809899,14
3891283859,23
3895800209,53
3895800209,27
3891284446,15
3895566942,14
3895801443,47
3895593792,41
3895806681,110
3894615951,75
3895807582,84
3891290208,104
3891803519,92
3895568169,14
3895572117,14
3895564670,31
3895595869,48
3894591185,57
3894591185,59
3895801024,53
3895801024,27
3895805353,14
3895812636,118
3895817189,8
3895802001,53
3895802001,27
3894603889,116
3894603889,92
3891286964,43
3891286964,27
3891293094,124
3891293094,13
3891293094,14
3895803651,25
3895803651,34
3895803651,27
3895818148,8
3895811509,27
3895810379,1
3895809613,14
3894616478,27
3894613718,8
3895593859,41
3891803508,104
3895808722,15
3895808722,12
3895808722,17
3895818145,8
3894613086,41
3894613086,43
3894613086,96
3891806249,17
3895598320,53
3895598320,27
3895598370,116
3894631306,43
3895586393,28
3895819036,8
3895809603,9
3895817351,14
3895812392,86
3895806365,14
3895807615,121
3895804726,22
3895817195,8
3895804819,14
3891804792,17
3895599738,14
3894567980,14
3891273870,43
3891273870,27
3895810098,14
3895806921,92
3891297671,41
3895800666,3129
3891290458,124
3891290458,13
3891290458,14
3894630725,27
3895808091,106
3895804816,14
3895571029,27
3895812893,8
3894625536,27
3891809036,31
3895807405,25
3895804752,14
3895593451,132
3891286347,44
3895596801,27
3894607251,14
3894607251,124
3894607251,42
3891806247,17
3891807217,17
3895802763,14
3895811408,17
3895811408,14
3895811408,15
3894577592,27
3895810568,27
3895809518,14
3895809518,139
3895809518,100
3894605303,14
3894605303,124
3894605303,42
3895805699,14
3895572589,14
3894626348,12
3894626348,17
3894626348,70
3891278403,43
3891278403,27
3895803500,41
3891807288,90
3894604627,14
3894604627,124
3894604627,42
3894617902,8
3895809003,14
3895812312,17
3895812312,14
3895812312,15
3895812874,8
3895804466,14
3895800242,16
3894622576,6
3895811023,14
3895553943,27
3895567582,4
3894608103,14
3894608103,124
3894608103,42
3895800887,48
3895800887,57
3895800887,59
3895569928,4
3895560497,27
3895806749,14
3895599274,13
3895811445,14
3895812477,43
3895808700,27
3895598313,14
3891804704,31
3895800457,3129
3895806338,19
3895805382,14
3894580402,14
3895805698,14
3895815409,8
3895553925,27
3891809130,17
3894610364,47
3891279552,1
3895804762,6
3895804762,4
3895804762,44
3894611851,104
3895807030,14
3891804793,17
3895809703,142
3891808186,17
3895598388,16
3891800563,27
3894612813,27
3894603398,14
3894603398,124
3894603398,42
3891294362,14
3895594964,53
3895594964,27
3894614583,104
3895808155,14
3895805667,89
3895805667,100
3894608449,4
3894608449,96
3895814470,1999
3895803907,112
3895803907,147
3895803907,23
3895590756,75
3894619044,1
3895814544,8
3894605706,14
3894605706,124
3894605706,42
3895803883,106
3895594972,116
3895598364,53
3895598364,27
3895812850,8
3895811749,14
3895804494,14
3895813766,8
3891298171,32
3895813200,14
3894618517,14
3894577591,27
3891276336,96
3895597582,53
3895597582,27
3894611872,96
3894611872,4
3895812688,86
3895800062,48
3894633179,27
3894605604,104
3895818091,33
3895590596,112
3895804736,14
3894607232,14
3894607232,124
3894607232,42
3895550384,43
3895550384,46
3895550384,41
3895816267,8
3895815424,8
3895559162,27
3891808184,17
3894567135,96
3895806870,116
3894609008,14
3894609008,124
3894609008,42
3895810066,15
3894617907,48
3895803665,23
3894603760,4
3894603760,96
3895813095,57
3895553007,27
3895805384,14
3894578541,87
3895579233,27
3894617533,96
3894612881,36
3894605270,14
3894605270,124
3894605270,42
3895809468,14
3895807386,14
3891272706,4
3895817193,8
3895814516,8
3895594497,88
3895811231,88
3895811256,14
3895801051,16
3895597788,12
3895812865,8
3894635327,14
3894631301,43
3895808162,14
3895802736,14
3895805096,91
3891805176,1923
3891294609,41
3891294609,43
3895810803,14
3891811004,17
3895591999,43
3895806097,14
3895808160,14
3895811286,7
3895811286,4
3895811286,3
3895591992,23
3895813322,15
3895813322,54
3895813322,12
3894627669,43
3891286352,43
3891286352,27
3895807529,68
3895803023,27
3895810028,14
3895809963,4
3895809963,6
3895809963,80
3895572019,27
3891808185,17
3891285824,100
3891285824,96
3891285824,104
3891293623,7
3891293623,8
3891293623,119
3895814569,8
3894621227,8
3894568819,14
3895594363,69
3895805328,23
3891808117,86
3895562404,96
3894642455,4
3895805630,14
3894610213,27
3895807743,96
3894587313,48
3894587313,49
3894580004,104
3894641485,4
3894629364,43
3891288864,104
3895802535,44
3891809156,48
3895800201,23
3895599284,53
3895599284,27
3895814513,8
3895809121,14
3891292418,124
3891292418,13
3891292418,14
3895548427,43
3895548427,46
3895548427,41
3894610149,14
3894610149,124
3894610149,42
3895805482,4
3891800516,27
3895817196,8
3895804844,14
3894648109,96
3894582145,96
3894582145,4
3895803018,27
3895801449,3129
3895597625,53
3895597625,27
3895800454,133
3894631646,27
3895595507,47
3895595507,43
3895595507,96
3895556805,1
3894551223,3132
3895598371,57
3894627680,43
3895811752,124
3894612324,9
3895813112,14
3895815396,8
3894567335,27
3894616659,14
3895599261,53
3895599261,27
3895597578,53
3895597578,27
3895801469,12
3895801469,17
3895801469,15
3895594916,53
3895594916,27
3891809179,6
3895810529,68
3895810529,14
3894607876,47
3894586595,104
3894617893,8
3895813124,90
3895813124,100
3895808720,17
3895808720,14
3895808720,15
3895800220,53
3895800220,27
3894566423,30
3895806404,3231
3891284362,43
3891284362,27
3895597065,132
3895815388,8
3895594417,116
3895597605,53
3895597605,27
3895833054,6
3895833054,4
3895833054,5
3895812853,8
3894623948,14
3895566492,4
3895802095,16
3895804304,57
3894616997,27
3895598014,75
3895597691,27
3895810324,14
3895827947,96
3895827947,68
3895827947,4
3895560109,27
3894588275,57
3894588275,59
3895806364,14
3894565623,96
3895814522,8
3895817187,8
3895800462,3129
3891805513,48
3895817192,8
3891288679,43
3891288679,27
3895812843,8
3895812847,8
3891268797,42
3894613753,41
3891804005,41
3895593858,44
3895803229,96
3894633956,147
3895806665,100
3895805361,14
3891284409,12
3891279582,43
3891279582,27
3894611172,96
3894611172,84
3894611172,70
3895818125,8
3895813092,116
3894628060,27
3895812538,14
3895594934,3190
3891805514,48
3895807697,14
3895807697,139
3895807697,100
3895808620,14
3895808620,139
3895808620,100
3895811526,23
3895811526,34
3895811526,25
3895806091,14
3895826428,137
3894604357,14
3894604357,124
3894604357,42
3895821562,31
3895809095,14
3895824965,96
3895824965,6
3895824965,8
3894620343,92
3894607634,126
3895831053,96
3895831053,6
3895831053,8
3894628581,43
3894616382,104
3895596839,14
3895806664,13
3895802741,14
3894616986,8
3891284717,142
3891284717,34
3891284717,87
3894583759,14
3891292294,104
3894612880,36
3895826752,100
3895829116,137
3895807250,14
3895569496,14
3895825864,96
3895825864,6
3895825864,8
3895599271,53
3895599271,27
3894619245,75
3895812849,8
3891280031,4
3895813108,96
3895813108,6
3895813108,80
3894616992,8
3895804818,14
3895806671,49
3895807795,15
3895563959,112
3895563959,135
3895563959,17
3895808562,14
3894628589,43
3895832084,4
3894608512,47
3895819935,137
3895827706,96
3895827706,6
3895827706,8
3895801669,9
3895590897,88
3895817202,8
3895805143,44
3895811491,27
3894587051,29
3894643207,27
3895596741,53
3895596741,27
3894590111,104
3894620391,8
3895828483,96
3895828483,6
3895828483,8
3895597641,53
3895597641,27
3895596702,53
3895596702,27
3891809288,598
3894608769,47
3895801028,53
3895801028,27
3895801265,3129
3895569518,14
3895829478,1594
3895829478,1285
3894607999,14
3895809611,27
3894620390,8
3895801000,53
3895801000,27
3895809005,14
3895807327,14
3891807221,17
3894604593,47
3894592614,121
3894621228,8
3891805682,12
3891293157,104
3891805484,17
3895818517,69
3895809089,14
3895813186,59
3894634092,43
3895810371,116
3894627666,43
3895809315,3129
3894584864,4
3894620739,96
3894620739,112
3894620739,133
3894592083,137
3895594802,48
3895804087,3
3895804087,1
3895804087,96
3895815051,86
3895815051,14
3895812564,31
3895541299,75
3895831047,96
3895831047,6
3895831047,8
3894630319,96
3894616347,43
3895818119,8
3895814520,8
3895596709,53
3895596709,27
3894613181,9
3895825858,100
3894612303,27
3891295018,104
3895818166,147
3895826810,1594
3895826810,1285
3894565728,4
3894565728,43
3894565728,137
3895805388,14
3895816272,8
3894585777,6
3891274788,43
3891274788,27
3895599141,13
3894628578,43
3894621231,48
3895809127,14
3895821663,137
3895811189,14
3895806326,27
2404832493,99
3894622788,23
3894622788,34
3894622788,25
3895826108,11
3894616985,27
3895803711,14
3895567405,27
3895806568,42
3895828204,137
3895813415,43
3895560715,14
3895813786,8
3894622025,4
3895831054,96
3895831054,6
3895831054,8
3895558154,16
3895826753,100
3895827699,100
3895599262,53
3895599262,27
3895809293,88
3895805600,139
3891297902,32
3894642492,14
3895813776,8
3891802568,27
3895804376,41
3895804376,43
3895804376,45
3895566072,17
3895807447,14
3895806380,14
3895831399,25
3894644092,59
3891804969,67
3891804969,1999
3894619123,96
3891807167,12
3894576784,104
3895816289,8
3894603763,104
3895829795,44
3895829795,43
3895814549,8
3895831056,96
3895831056,6
3895831056,8
3894603798,25
3894603798,34
3894603798,142
3894628585,43
3894638732,14
3895811019,14
3895829357,137
3894621448,43
3895816146,94
3891285588,6
3895826758,96
3895826758,6
3895826758,8
3895801268,53
3891808188,17
3895816266,8
3895809035,3210
3895809035,80
3895809035,104
3894566356,27
3894618890,8
3894639856,27
3895815410,8
3894571051,14
3895803717,14
3895810528,68
3895810528,14
3891278474,43
3891278474,27
3895803993,3
3895803993,4
3895803993,24
3895821497,14
3894638158,147
3895800524,43
3895805636,3241
3895812869,8
3895598136,43
3895596800,16
3895831045,100
3895825854,100
3895825580,137
3894617190,104
3895802758,14
3894622152,27
3895828496,100
3895805613,14
3895828479,100
3894584971,57
3894584971,59
3895816290,8
3895807892,20
3895599379,14
3895559187,27
3895822908,137
3895824248,43
3894603919,104
3895825860,96
3895825860,6
3895825860,8
3894645109,63
3894645109,3252
3894645109,4
3894571061,14
3895815053,14
3891809261,75
3894632306,4
3891808123,6
3895811364,53
3891805483,17
3895807515,135
3891282889,135
3894622157,80
3891293621,14
3895542865,44
3895806463,14
3894564164,96
3895815321,69
3895812008,48
3895597860,100
3895826759,100
3895572021,27
3895804815,14
3895829596,104
3895801267,3129
3895830227,96
3895830227,6
3895830227,8
3895597866,3129
3895597694,27
3891277747,43
3891277747,27
3895830502,6
3895830502,4
3895824957,100
3894646389,18
3895565858,49
3895809966,75
3894648257,18
3895808443,88
3895800737,41
3891294294,104
3895816291,8
3894620210,75
3895599730,3129
3895825863,96
3895825863,6
3895825863,8
3894626463,14
3891803355,6
3895598409,27
3894612707,104
3895813041,42
3895809715,15
3895809715,54
3895809715,12
3895597052,116
3895800233,16
3891801566,48
3891801566,382
3891287709,6
3891284819,14
3895804212,3129
3895825857,96
3895825857,6
3895825857,8
3894641606,27
3895829876,20
3894620351,25
3895832019,104
3895814402,3132
3895589628,112
3895570011,44
3891803936,6
3895548461,4
3895801721,14
3895547821,43
3895547821,46
3895547821,41
3895802766,14
3894628027,14
3894615775,6
3891805555,104
3895592648,4
3895805356,14
3895831300,100
3891287616,104
3895803411,3129
3891298676,104
3894638764,104
3891805744,84
3891805744,96
3891805744,11
3895599302,16
3894617071,8
3895819031,8
3895580973,29
3895836261,43
3895582699,28
3895819390,4
3895830481,100
3895806885,1
3895838040,43
3895834201,20
3894607592,4
3894607592,96
3895801019,53
3895801019,27
3895813079,53
3895824844,16
3894606685,47
3891287924,43
3895812160,1
3891283381,43
3891283381,27
3895826692,137
3895824684,137
3895599289,43
3891808122,6
3895598807,3129
3894650081,18
3894632197,43
3891298462,14
3895545790,43
3895545790,46
3895545790,41
3895810451,1
3895813666,143
3895829504,104
3895817213,8
3891280967,41
3895814532,8
3895563436,14
3895827697,100
3895598419,27
3895817190,8
3891290189,104
3895814518,8
3891804795,17
3895817194,8
3895830479,104
3895803666,23
3891808115,96
3891808115,4
3891808115,3107
3891287228,43
3891287228,27
3891808187,17
3895812846,8
3895819039,8
3895829438,100
3895810624,27
3895840240,43
3891804948,137
3895806904,14
3894617813,104
3895818255,14
3894627623,96
3891808267,49
3891808267,24
3894621460,23
3894621460,34
3894621460,25
3895807699,17
3895807699,14
3895807699,15
3894645440,18
3895810222,14
3894576976,104
3895805368,14
3891298779,75
3891298779,47
3891298779,43
3895830232,100
3891286704,43
3891286704,27
3891280214,43
3891280214,27
3895813763,8
3894587429,14
3894604773,31
3895818129,8
3894606915,96
3894606915,84
3894606915,70
3894611086,104
3895805305,7
3891805647,1594
3891805647,35
3891805647,80
3895814277,42
3895592657,4
3895598389,16
3891298518,54
3895598632,54
3895598632,25
3895813647,94
3895832192,100
3895596266,47
3895596266,43
3895596266,96
3895843033,43
3891811117,39
3895813204,12
3895801440,91
3895593838,53
3895818154,86
3891281763,96
3891281763,43
3895837829,43
3895806922,92
3891295328,69
3891295328,132
3895825928,104
3891809037,31
3894612715,104
3895807322,14
3894607885,47
3891806246,17
3895809546,4
3891801337,69
3895807324,14
3895827703,96
3895827703,6
3895827703,8
3895599736,17
3894626603,23
3894626603,34
3894626603,25
3895836572,43
3894585844,14
3895802760,14
3895805812,1862
3895812845,8
3895810533,15
3895810533,12
3895810533,17
3891287673,54
3895802711,23
3895830235,96
3895830235,6
3895830235,8
3895829503,104
3895808255,14
3894573562,112
3895809547,4
3894561770,15
3895826444,137
3895805293,96
3894627777,41
3894568364,96
3891803322,6
3895562986,48
3895813905,75
3891298305,28
3891278400,14
3895826766,96
3895826766,6
3895826766,8
3895827632,137
3891288046,43
3891288046,27
3895827762,104
3894630576,43
3891801623,52
3895812866,8
3895822136,44
3891808462,94
3895830236,96
3895830236,6
3895830236,8
3895829501,104
3895592317,112
3894611313,27
3895810029,14
3895824223,137
3891295012,104
3891284655,96
3895836337,43
3895836672,43
3895562433,14
3895807824,23
3895807824,34
3895807824,25
3895841462,43
