player_id,year,game_num,game_id,team_id,league_id,gp,starting_pos
crandde01,1955,0,NLS195507120,ML1,NL,1.0,2.0
kluszte01,1955,0,NLS195507120,CIN,NL,1.0,3.0
schoere01,1955,0,NLS195507120,SLN,NL,1.0,4.0
matheed01,1955,0,NLS195507120,ML1,NL,1.0,5.0
bankser01,1955,0,NLS195507120,CHN,NL,1.0,6.0
ennisde01,1955,0,NLS195507120,PHI,NL,1.0,7.0
snidedu01,1955,0,NLS195507120,BRO,NL,1.0,8.0
muelldo01,1955,0,NLS195507120,NY1,NL,1.0,9.0
aaronha01,1955,0,NLS195507120,ML1,NL,1.0,
arroylu01,1955,0,NLS195507120,SLN,NL,0.0,
bakerge02,1955,0,NLS195507120,CHN,NL,1.0,
burgesm01,1955,0,NLS195507120,CIN,NL,1.0,
camparo01,1955,0,NLS195507120,BRO,NL,0.0,
conlege01,1955,0,NLS195507120,ML1,NL,1.0,
haddiha01,1955,0,NLS195507120,SLN,NL,1.0,
hodgegi01,1955,0,NLS195507120,BRO,NL,1.0,
jacksra01,1955,0,NLS195507120,CHN,NL,1.0,
jonessa02,1955,0,NLS195507120,CHN,NL,1.0,
loganjo01,1955,0,NLS195507120,ML1,NL,1.0,
lopatst01,1955,0,NLS195507120,PHI,NL,1.0,
mayswi01,1955,0,NLS195507120,NY1,NL,1.0,
musiast01,1955,0,NLS195507120,SLN,NL,1.0,
newcodo01,1955,0,NLS195507120,BRO,NL,1.0,
nuxhajo01,1955,0,NLS195507120,CIN,NL,1.0,
thomafr03,1955,0,NLS195507120,PIT,NL,1.0,
piercbi02,1956,0,ALS195607100,CHA,AL,1.0,1.0
berrayo01,1956,0,ALS195607100,NYA,AL,1.0,2.0
vernomi01,1956,0,ALS195607100,BOS,AL,1.0,3.0
foxne01,1956,0,ALS195607100,CHA,AL,1.0,4.0
kellge01,1956,0,ALS195607100,BAL,AL,1.0,5.0
kuennha01,1956,0,ALS195607100,DET,AL,1.0,6.0
willite01,1956,0,ALS195607100,BOS,AL,1.0,7.0
mantlmi01,1956,0,ALS195607100,NYA,AL,1.0,8.0
kalinal01,1956,0,ALS195607100,DET,AL,1.0,9.0
boonera01,1956,0,ALS195607100,DET,AL,1.0,
breweto01,1956,0,ALS195607100,BOS,AL,1.0,
fordwh01,1956,0,ALS195607100,NYA,AL,1.0,
kucksjo01,1956,0,ALS195607100,NYA,AL,0.0,
lollash01,1956,0,ALS195607100,CHA,AL,1.0,
martibi02,1956,0,ALS195607100,NYA,AL,1.0,
maxwech01,1956,0,ALS195607100,DET,AL,0.0,
mcdougi01,1956,0,ALS195607100,NYA,AL,0.0,
narlera01,1956,0,ALS195607100,CLE,AL,0.0,
piersji01,1956,0,ALS195607100,BOS,AL,1.0,
powervi01,1956,0,ALS195607100,KC1,AL,1.0,
scorehe01,1956,0,ALS195607100,CLE,AL,1.0,
sievero01,1956,0,ALS195607100,WS1,AL,1.0,
simpsha01,1956,0,ALS195607100,KC1,AL,1.0,
sullifr01,1956,0,ALS195607100,BOS,AL,0.0,
wilsoji02,1956,0,ALS195607100,CHA,AL,1.0,
wynnea01,1956,0,ALS195607100,CLE,AL,1.0,
frienbo01,1956,0,ALS195607100,PIT,NL,1.0,1.0
baileed01,1956,0,ALS195607100,CIN,NL,1.0,2.0
longda02,1956,0,ALS195607100,PIT,NL,1.0,3.0
templjo01,1956,0,ALS195607100,CIN,NL,1.0,4.0
boyerke01,1956,0,ALS195607100,SLN,NL,1.0,5.0
mcmilro01,1956,0,ALS195607100,CIN,NL,1.0,6.0
robinfr02,1956,0,ALS195607100,CIN,NL,1.0,7.0
bellgu01,1956,0,ALS195607100,CIN,NL,1.0,8.0
musiast01,1956,0,ALS195607100,SLN,NL,1.0,9.0
aaronha01,1956,0,ALS195607100,ML1,NL,1.0,
antonjo02,1956,0,ALS195607100,NY1,NL,1.0,
bankser01,1956,0,ALS195607100,CHN,NL,0.0,
camparo01,1956,0,ALS195607100,BRO,NL,1.0,
crandde01,1956,0,ALS195607100,ML1,NL,0.0,
gilliji01,1956,0,ALS195607100,BRO,NL,0.0,
kluszte01,1956,0,ALS195607100,CIN,NL,1.0,
labincl01,1956,0,ALS195607100,BRO,NL,0.0,
lawrebr01,1956,0,ALS195607100,CIN,NL,0.0,
lopatst01,1956,0,ALS195607100,PHI,NL,0.0,
matheed01,1956,0,ALS195607100,ML1,NL,0.0,
mayswi01,1956,0,ALS195607100,NY1,NL,1.0,
nuxhajo01,1956,0,ALS195607100,CIN,NL,0.0,
repulri01,1956,0,ALS195607100,SLN,NL,1.0,
roberro01,1956,0,ALS195607100,PHI,NL,0.0,
snidedu01,1956,0,ALS195607100,BRO,NL,1.0,
spahnwa01,1956,0,ALS195607100,ML1,NL,1.0,
bunniji01,1957,0,NLS195707090,DET,AL,1.0,1.0
berrayo01,1957,0,NLS195707090,NYA,AL,1.0,2.0
wertzvi01,1957,0,NLS195707090,CLE,AL,1.0,3.0
foxne01,1957,0,NLS195707090,CHA,AL,1.0,4.0
kellge01,1957,0,NLS195707090,BAL,AL,1.0,5.0
kuennha01,1957,0,NLS195707090,DET,AL,1.0,6.0
willite01,1957,0,NLS195707090,BOS,AL,1.0,7.0
mantlmi01,1957,0,NLS195707090,NYA,AL,1.0,8.0
kalinal01,1957,0,NLS195707090,DET,AL,1.0,9.0
demaejo01,1957,0,NLS195707090,KC1,AL,0.0,
grimbo01,1957,0,NLS195707090,NYA,AL,1.0,
howarel01,1957,0,NLS195707090,NYA,AL,0.0,
loesbi01,1957,0,NLS195707090,BAL,AL,1.0,
malzofr01,1957,0,NLS195707090,BOS,AL,1.0,
maxwech01,1957,0,NLS195707090,DET,AL,1.0,
mcdougi01,1957,0,NLS195707090,NYA,AL,1.0,
minosmi01,1957,0,NLS195707090,CHA,AL,1.0,
mossido01,1957,0,NLS195707090,CLE,AL,1.0,
piercbi02,1957,0,NLS195707090,CHA,AL,1.0,
richabo01,1957,0,NLS195707090,NYA,AL,0.0,
shantbo01,1957,0,NLS195707090,NYA,AL,0.0,
sievero01,1957,0,NLS195707090,WS1,AL,0.0,
skowrbi01,1957,0,NLS195707090,NYA,AL,1.0,
triangu01,1957,0,NLS195707090,BAL,AL,0.0,
wynnea01,1957,0,NLS195707090,CLE,AL,1.0,
simmocu01,1957,0,NLS195707090,PHI,NL,1.0,1.0
baileed01,1957,0,NLS195707090,CIN,NL,1.0,2.0
musiast01,1957,0,NLS195707090,SLN,NL,1.0,3.0
templjo01,1957,0,NLS195707090,CIN,NL,1.0,4.0
hoakdo01,1957,0,NLS195707090,CIN,NL,1.0,5.0
mcmilro01,1957,0,NLS195707090,CIN,NL,1.0,6.0
robinfr02,1957,0,NLS195707090,CIN,NL,1.0,7.0
mayswi01,1957,0,NLS195707090,NY1,NL,1.0,8.0
aaronha01,1957,0,NLS195707090,ML1,NL,1.0,9.0
antonjo02,1957,0,NLS195707090,NY1,NL,0.0,
bankser01,1957,0,NLS195707090,CHN,NL,1.0,
bellgu01,1957,0,NLS195707090,CIN,NL,1.0,
burdele01,1957,0,NLS195707090,ML1,NL,1.0,
cimolgi01,1957,0,NLS195707090,BRO,NL,1.0,
foileha01,1957,0,NLS195707090,PIT,NL,1.0,
hodgegi01,1957,0,NLS195707090,BRO,NL,1.0,
jacksla01,1957,0,NLS195707090,SLN,NL,1.0,
labincl01,1957,0,NLS195707090,BRO,NL,1.0,
loganjo01,1957,0,NLS195707090,ML1,NL,0.0,
matheed01,1957,0,NLS195707090,ML1,NL,1.0,
moonwa01,1957,0,NLS195707090,SLN,NL,1.0,
sanfoja02,1957,0,NLS195707090,PHI,NL,1.0,
schoere01,1957,0,NLS195707090,ML1,NL,1.0,
smithha09,1957,0,NLS195707090,SLN,NL,0.0,
spahnwa01,1957,0,NLS195707090,ML1,NL,0.0,
turlebo01,1958,0,ALS195807080,NYA,AL,1.0,1.0
triangu01,1958,0,ALS195807080,BAL,AL,1.0,2.0
skowrbi01,1958,0,ALS195807080,NYA,AL,1.0,3.0
foxne01,1958,0,ALS195807080,CHA,AL,1.0,4.0
malzofr01,1958,0,ALS195807080,BOS,AL,1.0,5.0
aparilu01,1958,0,ALS195807080,CHA,AL,1.0,6.0
cervbo01,1958,0,ALS195807080,KC1,AL,1.0,7.0
mantlmi01,1958,0,ALS195807080,NYA,AL,1.0,8.0
jenseja01,1958,0,ALS195807080,BOS,AL,1.0,9.0
berrayo01,1958,0,ALS195807080,NYA,AL,1.0,
bridgro01,1958,0,ALS195807080,WS1,AL,0.0,
durenry01,1958,0,ALS195807080,NYA,AL,0.0,
fordwh01,1958,0,ALS195807080,NYA,AL,0.0,
howarel01,1958,0,ALS195807080,NYA,AL,0.0,
kalinal01,1958,0,ALS195807080,DET,AL,1.0,
kubekto01,1958,0,ALS195807080,NYA,AL,0.0,
kuennha01,1958,0,ALS195807080,DET,AL,0.0,
lollash01,1958,0,ALS195807080,CHA,AL,0.0,
mcdougi01,1958,0,ALS195807080,NYA,AL,1.0,
narlera01,1958,0,ALS195807080,CLE,AL,1.0,
odellbi01,1958,0,ALS195807080,BAL,AL,1.0,
piercbi02,1958,0,ALS195807080,CHA,AL,0.0,
vernomi01,1958,0,ALS195807080,CLE,AL,1.0,
willite01,1958,0,ALS195807080,BOS,AL,1.0,
wynnea01,1958,0,ALS195807080,CHA,AL,1.0,
spahnwa01,1958,0,ALS195807080,ML1,NL,1.0,1.0
crandde01,1958,0,ALS195807080,ML1,NL,1.0,2.0
musiast01,1958,0,ALS195807080,SLN,NL,1.0,3.0
mazerbi01,1958,0,ALS195807080,PIT,NL,1.0,4.0
thomafr03,1958,0,ALS195807080,PIT,NL,1.0,5.0
bankser01,1958,0,ALS195807080,CHN,NL,1.0,6.0
skinnbo01,1958,0,ALS195807080,PIT,NL,1.0,7.0
mayswi01,1958,0,ALS195807080,SFN,NL,1.0,8.0
aaronha01,1958,0,ALS195807080,ML1,NL,1.0,9.0
antonjo02,1958,0,ALS195807080,SFN,NL,0.0,
ashburi01,1958,0,ALS195807080,PHI,NL,0.0,
blasido01,1958,0,ALS195807080,SLN,NL,1.0,
crowege01,1958,0,ALS195807080,CIN,NL,0.0,
farretu01,1958,0,ALS195807080,PHI,NL,1.0,
frienbo01,1958,0,ALS195807080,PIT,NL,1.0,
jacksla01,1958,0,ALS195807080,SLN,NL,1.0,
loganjo01,1958,0,ALS195807080,ML1,NL,1.0,
matheed01,1958,0,ALS195807080,ML1,NL,0.0,
mcmahdo02,1958,0,ALS195807080,ML1,NL,0.0,
morynwa01,1958,0,ALS195807080,CHN,NL,0.0,
podrejo01,1958,0,ALS195807080,LAN,NL,0.0,
purkebo01,1958,0,ALS195807080,CIN,NL,0.0,
rosebjo01,1958,0,ALS195807080,LAN,NL,0.0,
schmibo02,1958,0,ALS195807080,SFN,NL,0.0,
wallsle01,1958,0,ALS195807080,CHN,NL,1.0,
walkeje01,1959,2,NLS195908030,BAL,AL,1.0,1.0
wynnea01,1959,1,NLS195907070,CHA,AL,1.0,1.0
berrayo01,1959,2,NLS195908030,NYA,AL,1.0,2.0
triangu01,1959,1,NLS195907070,BAL,AL,1.0,2.0
runnepe01,1959,2,NLS195908030,BOS,AL,1.0,3.0
skowrbi01,1959,1,NLS195907070,NYA,AL,1.0,3.0
foxne01,1959,1,NLS195907070,CHA,AL,1.0,4.0
foxne01,1959,2,NLS195908030,CHA,AL,1.0,4.0
killeha01,1959,1,NLS195907070,WS1,AL,1.0,5.0
malzofr01,1959,2,NLS195908030,BOS,AL,1.0,5.0
aparilu01,1959,1,NLS195907070,CHA,AL,1.0,6.0
aparilu01,1959,2,NLS195908030,CHA,AL,1.0,6.0
minosmi01,1959,1,NLS195907070,CLE,AL,1.0,7.0
willite01,1959,2,NLS195908030,BOS,AL,1.0,7.0
kalinal01,1959,1,NLS195907070,DET,AL,1.0,8.0
mantlmi01,1959,2,NLS195908030,NYA,AL,1.0,8.0
colavro01,1959,1,NLS195907070,CLE,AL,1.0,9.0
marisro01,1959,2,NLS195908030,KC1,AL,1.0,9.0
allisbo01,1959,2,NLS195908030,WS1,AL,0.0,
berrayo01,1959,1,NLS195907070,NYA,AL,0.0,
bunniji01,1959,1,NLS195907070,DET,AL,1.0,
colavro01,1959,2,NLS195908030,CLE,AL,1.0,
daleybu01,1959,2,NLS195908030,KC1,AL,0.0,
daleybu01,1959,1,NLS195907070,KC1,AL,1.0,
durenry01,1959,2,NLS195908030,NYA,AL,0.0,
durenry01,1959,1,NLS195907070,NYA,AL,1.0,
fordwh01,1959,1,NLS195907070,NYA,AL,1.0,
howarel01,1959,2,NLS195908030,NYA,AL,0.0,
kalinal01,1959,2,NLS195908030,DET,AL,1.0,
killeha01,1959,2,NLS195908030,WS1,AL,0.0,
kubekto01,1959,2,NLS195908030,NYA,AL,1.0,
kuennha01,1959,2,NLS195908030,DET,AL,0.0,
kuennha01,1959,1,NLS195907070,DET,AL,1.0,
lollash01,1959,1,NLS195907070,CHA,AL,1.0,
lollash01,1959,2,NLS195908030,CHA,AL,1.0,
malzofr01,1959,1,NLS195907070,BOS,AL,1.0,
mantlmi01,1959,1,NLS195907070,NYA,AL,1.0,
mcdougi01,1959,2,NLS195908030,NYA,AL,0.0,
mcdougi01,1959,1,NLS195907070,NYA,AL,1.0,
mclisca01,1959,2,NLS195908030,CLE,AL,1.0,
minosmi01,1959,2,NLS195908030,CLE,AL,0.0,
odellbi01,1959,2,NLS195908030,BAL,AL,1.0,
pascuca02,1959,2,NLS195908030,WS1,AL,0.0,
piercbi02,1959,1,NLS195907070,CHA,AL,0.0,
powervi01,1959,1,NLS195907070,CLE,AL,1.0,
powervi01,1959,2,NLS195908030,CLE,AL,1.0,
ramospe01,1959,2,NLS195908030,WS1,AL,0.0,
richabo01,1959,2,NLS195908030,NYA,AL,0.0,
runnepe01,1959,1,NLS195907070,BOS,AL,1.0,
sievero01,1959,2,NLS195908030,WS1,AL,0.0,
sievero01,1959,1,NLS195907070,WS1,AL,1.0,
skowrbi01,1959,2,NLS195908030,NYA,AL,0.0,
triangu01,1959,2,NLS195908030,BAL,AL,0.0,
wilheho01,1959,1,NLS195907070,BAL,AL,0.0,
wilheho01,1959,2,NLS195908030,BAL,AL,1.0,
willite01,1959,1,NLS195907070,BOS,AL,1.0,
woodlge01,1959,2,NLS195908030,BAL,AL,1.0,
wynnea01,1959,2,NLS195908030,CHA,AL,1.0,
drysddo01,1959,1,NLS195907070,LAN,NL,1.0,1.0
drysddo01,1959,2,NLS195908030,LAN,NL,1.0,1.0
crandde01,1959,1,NLS195907070,ML1,NL,1.0,2.0
crandde01,1959,2,NLS195908030,ML1,NL,1.0,2.0
cepedor01,1959,1,NLS195907070,SFN,NL,1.0,3.0
musiast01,1959,2,NLS195908030,SLN,NL,1.0,3.0
templjo01,1959,1,NLS195907070,CIN,NL,1.0,4.0
templjo01,1959,2,NLS195908030,CIN,NL,1.0,4.0
boyerke01,1959,2,NLS195908030,SLN,NL,1.0,5.0
matheed01,1959,1,NLS195907070,ML1,NL,1.0,5.0
bankser01,1959,1,NLS195907070,CHN,NL,1.0,6.0
bankser01,1959,2,NLS195908030,CHN,NL,1.0,6.0
moonwa01,1959,1,NLS195907070,LAN,NL,1.0,7.0
moonwa01,1959,2,NLS195908030,LAN,NL,1.0,7.0
mayswi01,1959,1,NLS195907070,SFN,NL,1.0,8.0
mayswi01,1959,2,NLS195908030,SFN,NL,1.0,8.0
aaronha01,1959,1,NLS195907070,ML1,NL,1.0,9.0
aaronha01,1959,2,NLS195908030,ML1,NL,1.0,9.0
antonjo02,1959,2,NLS195908030,SFN,NL,0.0,
antonjo02,1959,1,NLS195907070,SFN,NL,1.0,
boyerke01,1959,1,NLS195907070,SLN,NL,1.0,
burdele01,1959,2,NLS195908030,ML1,NL,0.0,
burdele01,1959,1,NLS195907070,ML1,NL,1.0,
burgesm01,1959,1,NLS195907070,PIT,NL,0.0,
burgesm01,1959,2,NLS195908030,PIT,NL,1.0,
cepedor01,1959,2,NLS195908030,SFN,NL,0.0,
conlege01,1959,1,NLS195907070,PHI,NL,0.0,
conlege01,1959,2,NLS195908030,PHI,NL,1.0,
cunnijo01,1959,1,NLS195907070,SLN,NL,0.0,
cunnijo01,1959,2,NLS195908030,SLN,NL,1.0,
elstodo01,1959,2,NLS195908030,CHN,NL,0.0,
elstodo01,1959,1,NLS195907070,CHN,NL,1.0,
facero01,1959,1,NLS195907070,PIT,NL,1.0,
facero01,1959,2,NLS195908030,PIT,NL,1.0,
gilliji01,1959,2,NLS195908030,LAN,NL,1.0,
groatdi01,1959,1,NLS195907070,PIT,NL,1.0,
groatdi01,1959,2,NLS195908030,PIT,NL,1.0,
jonessa02,1959,2,NLS195908030,SFN,NL,1.0,
loganjo01,1959,2,NLS195908030,ML1,NL,0.0,
matheed01,1959,2,NLS195908030,ML1,NL,1.0,
mazerbi01,1959,2,NLS195908030,PIT,NL,0.0,
mazerbi01,1959,1,NLS195907070,PIT,NL,1.0,
mizelvi01,1959,1,NLS195907070,SLN,NL,0.0,
mizelvi01,1959,2,NLS195908030,SLN,NL,0.0,
musiast01,1959,1,NLS195907070,SLN,NL,1.0,
nealch01,1959,2,NLS195908030,LAN,NL,1.0,
pinsova01,1959,1,NLS195907070,CIN,NL,0.0,
pinsova01,1959,2,NLS195908030,CIN,NL,1.0,
robinfr02,1959,1,NLS195907070,CIN,NL,0.0,
robinfr02,1959,2,NLS195908030,CIN,NL,1.0,
smithha09,1959,1,NLS195907070,SLN,NL,0.0,
smithha09,1959,2,NLS195908030,SLN,NL,1.0,
spahnwa01,1959,1,NLS195907070,ML1,NL,0.0,
spahnwa01,1959,2,NLS195908030,ML1,NL,0.0,
whitebi03,1959,1,NLS195907070,SLN,NL,0.0,
whitebi03,1959,2,NLS195908030,SLN,NL,0.0,
fordwh01,1960,2,ALS196007130,NYA,AL,1.0,1.0
monbobi01,1960,1,ALS196007110,BOS,AL,1.0,1.0
berrayo01,1960,1,ALS196007110,NYA,AL,1.0,2.0
berrayo01,1960,2,ALS196007130,NYA,AL,1.0,2.0
skowrbi01,1960,1,ALS196007110,NYA,AL,1.0,3.0
skowrbi01,1960,2,ALS196007130,NYA,AL,1.0,3.0
runnepe01,1960,1,ALS196007110,BOS,AL,1.0,4.0
runnepe01,1960,2,ALS196007130,BOS,AL,1.0,4.0
malzofr01,1960,1,ALS196007110,BOS,AL,1.0,5.0
malzofr01,1960,2,ALS196007130,BOS,AL,1.0,5.0
hansero02,1960,1,ALS196007110,BAL,AL,1.0,6.0
hansero02,1960,2,ALS196007130,BAL,AL,1.0,6.0
minosmi01,1960,1,ALS196007110,CHA,AL,1.0,7.0
minosmi01,1960,2,ALS196007130,CHA,AL,1.0,7.0
mantlmi01,1960,1,ALS196007110,NYA,AL,1.0,8.0
mantlmi01,1960,2,ALS196007130,NYA,AL,1.0,8.0
marisro01,1960,1,ALS196007110,NYA,AL,1.0,9.0
marisro01,1960,2,ALS196007130,NYA,AL,1.0,9.0
aparilu01,1960,2,ALS196007130,CHA,AL,0.0,
aparilu01,1960,1,ALS196007110,CHA,AL,1.0,
bellga01,1960,1,ALS196007110,CLE,AL,1.0,
bellga01,1960,2,ALS196007130,CLE,AL,1.0,
coateji01,1960,2,ALS196007130,NYA,AL,0.0,
coateji01,1960,1,ALS196007110,NYA,AL,1.0,
daleybu01,1960,2,ALS196007130,KC1,AL,0.0,
daleybu01,1960,1,ALS196007110,KC1,AL,1.0,
estrach01,1960,2,ALS196007130,BAL,AL,0.0,
estrach01,1960,1,ALS196007110,BAL,AL,1.0,
fordwh01,1960,1,ALS196007110,NYA,AL,0.0,
foxne01,1960,1,ALS196007110,CHA,AL,1.0,
foxne01,1960,2,ALS196007130,CHA,AL,1.0,
gentiji01,1960,2,ALS196007130,BAL,AL,0.0,
gentiji01,1960,1,ALS196007110,BAL,AL,1.0,
howarel01,1960,2,ALS196007130,NYA,AL,0.0,
howarel01,1960,1,ALS196007110,NYA,AL,1.0,
kalinal01,1960,1,ALS196007110,DET,AL,1.0,
kalinal01,1960,2,ALS196007130,DET,AL,1.0,
kuennha01,1960,1,ALS196007110,CLE,AL,1.0,
kuennha01,1960,2,ALS196007130,CLE,AL,1.0,
laryfr01,1960,1,ALS196007110,DET,AL,1.0,
laryfr01,1960,2,ALS196007130,DET,AL,1.0,
lemonji01,1960,2,ALS196007130,WS1,AL,0.0,
lemonji01,1960,1,ALS196007110,WS1,AL,1.0,
lollash01,1960,1,ALS196007110,CHA,AL,1.0,
lollash01,1960,2,ALS196007130,CHA,AL,1.0,
monbobi01,1960,2,ALS196007130,BOS,AL,0.0,
pascuca02,1960,1,ALS196007110,WS1,AL,0.0,
pascuca02,1960,2,ALS196007130,WS1,AL,0.0,
powervi01,1960,1,ALS196007110,CLE,AL,0.0,
powervi01,1960,2,ALS196007130,CLE,AL,1.0,
robinbr01,1960,1,ALS196007110,BAL,AL,1.0,
robinbr01,1960,2,ALS196007130,BAL,AL,1.0,
smithal04,1960,1,ALS196007110,CHA,AL,1.0,
smithal04,1960,2,ALS196007130,CHA,AL,1.0,
stalege01,1960,1,ALS196007110,CHA,AL,0.0,
stalege01,1960,2,ALS196007130,CHA,AL,1.0,
stigmdi01,1960,1,ALS196007110,CLE,AL,0.0,
stigmdi01,1960,2,ALS196007130,CLE,AL,0.0,
willite01,1960,1,ALS196007110,BOS,AL,1.0,
willite01,1960,2,ALS196007130,BOS,AL,1.0,
wynnea01,1960,1,ALS196007110,CHA,AL,0.0,
wynnea01,1960,2,ALS196007130,CHA,AL,1.0,
frienbo01,1960,1,ALS196007110,PIT,NL,1.0,1.0
lawve01,1960,2,ALS196007130,PIT,NL,1.0,1.0
crandde01,1960,1,ALS196007110,ML1,NL,1.0,2.0
crandde01,1960,2,ALS196007130,ML1,NL,1.0,2.0
adcocjo01,1960,1,ALS196007110,ML1,NL,1.0,3.0
adcocjo01,1960,2,ALS196007130,ML1,NL,1.0,3.0
mazerbi01,1960,1,ALS196007110,PIT,NL,1.0,4.0
mazerbi01,1960,2,ALS196007130,PIT,NL,1.0,4.0
matheed01,1960,1,ALS196007110,ML1,NL,1.0,5.0
matheed01,1960,2,ALS196007130,ML1,NL,1.0,5.0
bankser01,1960,1,ALS196007110,CHN,NL,1.0,6.0
bankser01,1960,2,ALS196007130,CHN,NL,1.0,6.0
skinnbo01,1960,1,ALS196007110,PIT,NL,1.0,7.0
skinnbo01,1960,2,ALS196007130,PIT,NL,1.0,7.0
mayswi01,1960,1,ALS196007110,SFN,NL,1.0,8.0
mayswi01,1960,2,ALS196007130,SFN,NL,1.0,8.0
aaronha01,1960,1,ALS196007110,ML1,NL,1.0,9.0
aaronha01,1960,2,ALS196007130,ML1,NL,1.0,9.0
baileed01,1960,1,ALS196007110,CIN,NL,0.0,
baileed01,1960,2,ALS196007130,CIN,NL,1.0,
boyerke01,1960,1,ALS196007110,SLN,NL,1.0,
boyerke01,1960,2,ALS196007130,SLN,NL,1.0,
buhlbo01,1960,2,ALS196007130,ML1,NL,0.0,
buhlbo01,1960,1,ALS196007110,ML1,NL,1.0,
burgesm01,1960,1,ALS196007110,PIT,NL,1.0,
burgesm01,1960,2,ALS196007130,PIT,NL,1.0,
cepedor01,1960,1,ALS196007110,SFN,NL,1.0,
cepedor01,1960,2,ALS196007130,SFN,NL,1.0,
clemero01,1960,1,ALS196007110,PIT,NL,1.0,
clemero01,1960,2,ALS196007130,PIT,NL,1.0,
facero01,1960,2,ALS196007130,PIT,NL,0.0,
facero01,1960,1,ALS196007110,PIT,NL,1.0,
frienbo01,1960,2,ALS196007130,PIT,NL,0.0,
groatdi01,1960,1,ALS196007110,PIT,NL,1.0,
groatdi01,1960,2,ALS196007130,PIT,NL,1.0,
henrybi01,1960,1,ALS196007110,CIN,NL,0.0,
henrybi01,1960,2,ALS196007130,CIN,NL,1.0,
jacksla01,1960,1,ALS196007110,SLN,NL,0.0,
jacksla01,1960,2,ALS196007130,SLN,NL,1.0,
larkeno01,1960,1,ALS196007110,LAN,NL,1.0,
larkeno01,1960,2,ALS196007130,LAN,NL,1.0,
lawve01,1960,1,ALS196007110,PIT,NL,1.0,
mccormi03,1960,2,ALS196007130,SFN,NL,0.0,
mccormi03,1960,1,ALS196007110,SFN,NL,1.0,
mcdanli01,1960,1,ALS196007110,SLN,NL,0.0,
mcdanli01,1960,2,ALS196007130,SLN,NL,1.0,
musiast01,1960,1,ALS196007110,SLN,NL,1.0,
musiast01,1960,2,ALS196007130,SLN,NL,1.0,
nealch01,1960,1,ALS196007110,LAN,NL,1.0,
nealch01,1960,2,ALS196007130,LAN,NL,1.0,
pinsova01,1960,1,ALS196007110,CIN,NL,1.0,
pinsova01,1960,2,ALS196007130,CIN,NL,1.0,
podrejo01,1960,1,ALS196007110,LAN,NL,0.0,
podrejo01,1960,2,ALS196007130,LAN,NL,1.0,
tayloto02,1960,1,ALS196007110,PHI,NL,1.0,
tayloto02,1960,2,ALS196007130,PHI,NL,1.0,
whitebi03,1960,1,ALS196007110,SLN,NL,1.0,
whitebi03,1960,2,ALS196007130,SLN,NL,1.0,
willist02,1960,1,ALS196007110,LAN,NL,0.0,
willist02,1960,2,ALS196007130,LAN,NL,1.0,
bunniji01,1961,2,ALS196107310,DET,AL,1.0,1.0
fordwh01,1961,1,NLS196107110,NYA,AL,1.0,1.0
romanjo01,1961,1,NLS196107110,CLE,AL,1.0,2.0
romanjo01,1961,2,ALS196107310,CLE,AL,1.0,2.0
cashno01,1961,1,NLS196107110,DET,AL,1.0,3.0
cashno01,1961,2,ALS196107310,DET,AL,1.0,3.0
templjo01,1961,1,NLS196107110,CLE,AL,1.0,4.0
templjo01,1961,2,ALS196107310,CLE,AL,1.0,4.0
robinbr01,1961,1,NLS196107110,BAL,AL,1.0,5.0
robinbr01,1961,2,ALS196107310,BAL,AL,1.0,5.0
aparilu01,1961,2,ALS196107310,CHA,AL,1.0,6.0
kubekto01,1961,1,NLS196107110,NYA,AL,1.0,6.0
colavro01,1961,1,NLS196107110,DET,AL,1.0,7.0
colavro01,1961,2,ALS196107310,DET,AL,1.0,7.0
mantlmi01,1961,1,NLS196107110,NYA,AL,1.0,8.0
mantlmi01,1961,2,ALS196107310,NYA,AL,1.0,8.0
kalinal01,1961,2,ALS196107310,DET,AL,1.0,9.0
marisro01,1961,1,NLS196107110,NYA,AL,1.0,9.0
arroylu01,1961,2,ALS196107310,NYA,AL,0.0,
berrayo01,1961,2,ALS196107310,NYA,AL,0.0,
berrayo01,1961,1,NLS196107110,NYA,AL,1.0,
brandja01,1961,2,ALS196107310,BAL,AL,0.0,
brandja01,1961,1,NLS196107110,BAL,AL,1.0,
bunniji01,1961,1,NLS196107110,DET,AL,1.0,
donovdi01,1961,2,ALS196107310,WS2,AL,0.0,
donovdi01,1961,1,NLS196107110,WS2,AL,1.0,
durenry01,1961,1,NLS196107110,LAA,AL,0.0,
fordwh01,1961,2,ALS196107310,NYA,AL,0.0,
fornimi01,1961,1,NLS196107110,BOS,AL,1.0,
foxne01,1961,2,ALS196107310,CHA,AL,0.0,
foxne01,1961,1,NLS196107110,CHA,AL,1.0,
francti01,1961,2,ALS196107310,CLE,AL,0.0,
gentiji01,1961,2,ALS196107310,BAL,AL,0.0,
gentiji01,1961,1,NLS196107110,BAL,AL,1.0,
howarel01,1961,1,NLS196107110,NYA,AL,1.0,
howarel01,1961,2,ALS196107310,NYA,AL,1.0,
howsedi01,1961,2,ALS196107310,KC1,AL,0.0,
howsedi01,1961,1,NLS196107110,KC1,AL,1.0,
kalinal01,1961,1,NLS196107110,DET,AL,1.0,
killeha01,1961,2,ALS196107310,MIN,AL,0.0,
killeha01,1961,1,NLS196107110,MIN,AL,1.0,
kubekto01,1961,2,ALS196107310,NYA,AL,0.0,
