player_id,year,stint,glf,gcf,grf
sullite01,1884,1,0.0,0.0,2.0
sundabi01,1884,1,0.0,9.0,34.0
swarted01,1884,1,0.0,2.0,77.0
sweenbi01,1884,1,1.0,4.0,6.0
sweench01,1884,1,0.0,5.0,13.0
sweench01,1884,2,13.0,0.0,0.0
sweenro01,1884,1,0.0,6.0,10.0
sylvelo01,1884,1,54.0,6.0,22.0
taylobi01,1884,1,1.0,1.0,2.0
tayloli01,1884,1,0.0,41.0,0.0
tennefr01,1884,1,0.0,1.0,26.0
terryad01,1884,1,2.0,7.0,4.0
thomptu01,1884,1,0.0,7.0,5.0
tiernbi01,1884,1,0.0,0.0,1.0
tillejo01,1884,1,17.0,0.0,0.0
tillejo01,1884,2,9.0,0.0,0.0
traffbi01,1884,1,0.0,0.0,6.0
trottsa01,1884,1,1.0,1.0,3.0
trumbed01,1884,1,2.0,8.0,5.0
veachpe01,1884,1,11.0,2.0,1.0
vintobi01,1884,1,1.0,0.0,0.0
vossal01,1884,1,0.0,7.0,6.0
vossal01,1884,2,5.0,3.0,0.0
walkefl01,1884,1,1.0,0.0,0.0
walkeos01,1884,1,16.0,43.0,0.0
walkewe01,1884,1,4.0,1.0,0.0
wardjo01,1884,1,0.0,59.0,0.0
wardjo02,1884,1,0.0,1.0,0.0
weavesa01,1884,1,1.0,0.0,5.0
weberjo01,1884,1,1.0,0.0,1.0
weihepo01,1884,1,1.0,23.0,35.0
welchcu01,1884,1,1.0,106.0,0.0
welchmi01,1884,1,0.0,6.0,1.0
werdepe01,1884,1,4.0,1.0,1.0
westbu01,1884,1,0.0,33.0,0.0
wheelha01,1884,1,4.0,1.0,0.0
wheelha01,1884,2,12.0,0.0,1.0
wheelha01,1884,3,0.0,37.0,0.0
wheelha01,1884,4,0.0,1.0,16.0
whitebi02,1884,1,0.0,0.0,4.0
whitegu01,1884,1,4.0,3.0,1.0
whitemi01,1884,1,0.0,2.0,0.0
whitied01,1884,1,1.0,0.0,1.0
whitnar01,1884,1,0.0,1.0,0.0
whitnji01,1884,1,,15.0,
wiedmst01,1884,1,,,53.0
williwa01,1884,1,0.0,0.0,2.0
wills01,1884,1,1.0,3.0,0.0
wills01,1884,2,0.0,5.0,0.0
wilsotu01,1884,1,,12.0,
wisebi01,1884,1,,,
wolfji01,1884,1,0.0,1.0,101.0
woodfr01,1884,1,0.0,0.0,6.0
woodge01,1884,1,114.0,0.0,1.0
woulfji01,1884,1,1.0,0.0,6.0
woulfji01,1884,2,0.0,14.0,1.0
wymanfr01,1884,1,13.0,11.0,0.0
yeweled01,1884,1,1.0,2.0,5.0
yorkto01,1884,1,68.0,0.0,15.0
zimmech01,1884,1,0.0,0.0,2.0
andreed01,1885,1,99.0,0.0,0.0
bakerge01,1885,1,1.0,1.0,0.0
baldwki01,1885,1,0.0,5.0,1.0
baldwla01,1885,1,10.0,0.0,2.0
begleed01,1885,1,0.0,2.0,2.0
bellfr01,1885,1,0.0,3.0,1.0
bennech01,1885,1,17.0,0.0,2.0
boylehe01,1885,1,12.0,10.0,9.0
bradyst01,1885,1,0.0,0.0,105.0
brennji01,1885,1,2.0,0.0,0.0
briodfa01,1885,1,0.0,1.0,0.0
brownpe01,1885,1,0.0,112.0,0.0
brownto01,1885,1,0.0,0.0,108.0
buffich01,1885,1,1.0,11.0,6.0
burnsdi01,1885,1,0.0,14.0,0.0
burnsoy01,1885,1,1.0,0.0,44.0
carrocl01,1885,1,104.0,0.0,0.0
carrofr01,1885,1,10.0,2.0,0.0
carrosc01,1885,1,7.0,6.0,0.0
carutbo01,1885,1,6.0,0.0,1.0
caseyde01,1885,1,0.0,63.0,0.0
cassijo01,1885,1,0.0,0.0,54.0
clarkjo01,1885,1,0.0,0.0,3.0
clemeja01,1885,1,2.0,7.0,2.0
clinemo01,1885,1,1.0,0.0,0.0
clintji01,1885,1,0.0,105.0,0.0
colemjo01,1885,1,1.0,17.0,76.0
collvbi01,1885,1,0.0,0.0,1.0
conwaji01,1885,1,0.0,0.0,1.0
conwape01,1885,1,0.0,0.0,2.0
corkhpo01,1885,1,0.0,0.0,110.0
craneed01,1885,1,1.0,0.0,0.0
craneed01,1885,2,10.0,3.0,0.0
crowlbi01,1885,1,71.0,1.0,20.0
cusicto01,1885,1,0.0,1.0,0.0
dailyco01,1885,1,1.0,3.0,2.0
dalryab01,1885,1,112.0,1.0,0.0
dealypa01,1885,1,1.0,1.0,0.0
deaslpa01,1885,1,0.0,2.0,0.0
derbyge02,1885,1,1.0,0.0,0.0
dickebu01,1885,1,2.0,3.0,0.0
dorgaje01,1885,1,0.0,1.0,38.0
dorgami01,1885,1,0.0,0.0,88.0
edench01,1885,1,96.0,0.0,0.0
eggleda01,1885,1,0.0,6.0,0.0
emslibo01,1885,1,1.0,0.0,1.0
emslibo01,1885,2,0.0,0.0,1.0
esterdu01,1885,1,1.0,0.0,3.0
evansja01,1885,1,0.0,0.0,20.0
ewingbu01,1885,1,1.0,3.0,10.0
ferguch01,1885,1,2.0,10.0,3.0
flintsi01,1885,1,0.0,0.0,1.0
fogarji01,1885,1,0.0,88.0,0.0
fogarjo01,1885,1,2.0,0.0,0.0
foremfr01,1885,1,0.0,0.0,1.0
forstto01,1885,1,3.0,2.0,0.0
foutzda01,1885,1,4.0,0.0,0.0
galvipu01,1885,2,1.0,0.0,0.0
ganzech01,1885,1,0.0,1.0,0.0
gardngi01,1885,1,0.0,0.0,5.0
getzich01,1885,1,1.0,1.0,0.0
gillepe01,1885,1,102.0,0.0,0.0
gilliba01,1885,1,1.0,0.0,0.0
gorege01,1885,1,1.0,108.0,0.0
greered01,1885,1,2.0,38.0,7.0
hanlone01,1885,1,0.0,104.0,0.0
harkijo01,1885,1,5.0,2.0,2.0
heckegu01,1885,1,3.0,0.0,0.0
hendeha01,1885,1,1.0,0.0,0.0
henglmo01,1885,1,0.0,2.0,1.0
henryjo01,1885,1,1.0,0.0,0.0
hinesmi01,1885,1,0.0,0.0,14.0
hinespa01,1885,1,0.0,92.0,0.0
holbebi01,1885,1,8.0,5.0,0.0
hornujo01,1885,1,25.0,0.0,0.0
hotalpe01,1885,1,0.0,94.0,0.0
hughebi01,1885,1,0.0,0.0,2.0
johnsdi01,1885,1,0.0,26.0,0.0
jonesch01,1885,1,112.0,0.0,0.0
keefeti01,1885,1,0.0,0.0,2.0
kellyki01,1885,1,0.0,1.0,69.0
kenneed01,1885,1,95.0,1.0,0.0
kerinjo01,1885,1,0.0,0.0,3.0
knighlo01,1885,1,0.0,0.0,29.0
knighlo01,1885,2,0.0,4.0,22.0
knoufed01,1885,1,0.0,0.0,1.0
krehmch01,1885,1,1.0,0.0,1.0
kriegbi01,1885,1,0.0,0.0,1.0
larkihe01,1885,1,48.0,61.0,0.0
lewisfr01,1885,1,9.0,37.0,0.0
lilliji01,1885,1,21.0,4.0,89.0
lovetto01,1885,1,0.0,0.0,1.0
lynchto01,1885,1,9.0,4.0,0.0
maculji01,1885,1,0.0,0.0,2.0
mannfr01,1885,1,0.0,97.0,0.0
mannija01,1885,1,0.0,0.0,107.0
manniji01,1885,1,12.0,63.0,8.0
maskrle01,1885,1,108.0,0.0,0.0
mathebo01,1885,1,0.0,0.0,1.0
mccarto01,1885,1,39.0,0.0,1.0
mccauji01,1885,1,0.0,4.0,0.0
mccauji01,1885,2,0.0,0.0,2.0
mccorji01,1885,2,0.0,0.0,1.0
mcdonji01,1885,1,0.0,1.0,0.0
mcginju01,1885,1,1.0,0.0,0.0
mcguide01,1885,1,3.0,0.0,0.0
mckeola01,1885,1,0.0,0.0,1.0
mcquemo01,1885,1,1.0,0.0,0.0
mctamji01,1885,1,35.0,0.0,0.0
meegape01,1885,1,3.0,0.0,0.0
meinkfr01,1885,1,1.0,0.0,0.0
milledo01,1885,1,3.0,3.0,0.0
millijo01,1885,1,0.0,0.0,2.0
moriage01,1885,1,1.0,0.0,5.0
morried01,1885,1,0.0,1.0,0.0
mountbi01,1885,2,0.0,1.0,0.0
myersge01,1885,1,0.0,21.0,1.0
nicolhu01,1885,1,0.0,0.0,111.0
nolanth01,1885,1,1.0,0.0,0.0
obrieja01,1885,1,0.0,0.0,3.0
odayha01,1885,1,0.0,1.0,2.0
oldfida01,1885,1,0.0,1.0,1.0
oneilti01,1885,1,52.0,0.0,0.0
orourji01,1885,1,0.0,112.0,0.0
peoplji01,1885,1,0.0,0.0,1.0
peoplji01,1885,2,0.0,1.0,0.0
pfefffr01,1885,1,0.0,0.0,1.0
poormto01,1885,1,0.0,0.0,56.0
powerph01,1885,2,0.0,0.0,1.0
purcebl01,1885,1,66.0,1.0,0.0
purcebl01,1885,2,21.0,0.0,0.0
questjo01,1885,1,1.0,0.0,0.0
quinnjo02,1885,1,27.0,13.0,17.0
radboch01,1885,1,2.0,4.0,10.0
radfopa01,1885,1,2.0,8.0,80.0
reilljo01,1885,1,0.0,2.0,5.0
reipsch01,1885,1,2.0,3.0,1.0
richada01,1885,1,10.0,2.0,12.0
richaha01,1885,1,1.0,47.0,0.0
richmjo01,1885,1,0.0,8.0,3.0
ringofr01,1885,1,0.0,1.0,0.0
robinya01,1885,1,52.0,0.0,0.0
rosemch01,1885,1,1.0,99.0,1.0
roweda01,1885,1,0.0,16.0,0.0
roweja01,1885,1,0.0,12.0,0.0
ryanji01,1885,1,0.0,1.0,0.0
seeryem01,1885,1,49.0,0.0,10.0
shaffor01,1885,1,0.0,1.0,68.0
shaffor01,1885,2,0.0,2.0,0.0
shallgu01,1885,1,0.0,0.0,3.0
shawdu01,1885,1,0.0,1.0,1.0
siffefr01,1885,1,0.0,0.0,1.0
sommejo01,1885,1,105.0,2.0,0.0
stapljo01,1885,1,0.0,6.0,1.0
stearec01,1885,1,0.0,2.0,1.0
stoveha01,1885,1,0.0,30.0,0.0
straujo02,1885,1,1.0,0.0,0.0
striege01,1885,1,0.0,4.0,4.0
sundabi01,1885,1,1.0,4.0,43.0
sutclsy01,1885,1,0.0,0.0,1.0
sutclsy01,1885,2,0.0,0.0,2.0
swarted01,1885,1,47.0,0.0,48.0
sweench01,1885,1,14.0,19.0,6.0
sweenro01,1885,1,1.0,1.0,0.0
tenerjo01,1885,1,0.0,0.0,1.0
terryad01,1885,1,26.0,11.0,10.0
thompsa01,1885,1,0.0,0.0,63.0
traffbi01,1885,1,0.0,5.0,5.0
trottsa01,1885,1,0.0,0.0,4.0
troyda01,1885,1,0.0,0.0,2.0
vintobi01,1885,1,0.0,0.0,1.0
vintobi01,1885,2,0.0,0.0,1.0
visnejo01,1885,1,0.0,2.0,2.0
walkeos01,1885,1,0.0,0.0,4.0
welchcu01,1885,1,0.0,112.0,0.0
whitegu01,1885,1,8.0,0.0,24.0
whitnar01,1885,1,3.0,0.0,0.0
whitnji01,1885,1,2.0,13.0,2.0
wiedmst01,1885,1,6.0,1.0,0.0
williwa01,1885,1,0.0,0.0,1.0
wisesa01,1885,1,4.0,0.0,2.0
wolfji01,1885,1,0.0,0.0,111.0
woodge01,1885,1,70.0,0.0,0.0
woodpe01,1885,1,0.0,2.0,4.0
yorkto01,1885,1,2.0,1.0,19.0
andreed01,1886,1,1.0,103.0,0.0
bakerph01,1886,1,1.0,7.0,14.0
baldwki01,1886,1,0.0,5.0,1.0
baldwla01,1886,1,2.0,0.0,0.0
barklsa01,1886,1,8.0,0.0,0.0
barnibi01,1886,1,0.0,1.0,0.0
beglege01,1886,1,0.0,0.0,2.0
behelst01,1886,1,26.0,33.0,0.0
bennech01,1886,1,3.0,0.0,1.0
boylehe01,1886,1,0.0,5.0,1.0
bradyst01,1886,1,0.0,0.0,123.0
briodfa01,1886,1,0.0,1.0,1.0
brookha01,1886,1,0.0,1.0,0.0
brownpe01,1886,1,31.0,82.0,0.0
brownto01,1886,1,1.0,1.0,115.0
buffich01,1886,1,0.0,1.0,8.0
burcher01,1886,1,113.0,0.0,0.0
cahiljo01,1886,1,0.0,1.0,123.0
carrocl01,1886,1,109.0,1.0,1.0
carrofr01,1886,1,15.0,10.0,2.0
carutbo01,1886,1,1.0,0.0,42.0
caseyda01,1886,1,2.0,2.0,1.0
chambel01,1886,1,0.0,0.0,2.0
clarkbo01,1886,1,6.0,1.0,11.0
clarkjo01,1886,1,2.0,0.0,3.0
clemeja01,1886,1,1.0,0.0,6.0
clintji01,1886,1,0.0,23.0,0.0
colemjo01,1886,1,0.0,5.0,110.0
colemjo01,1886,2,11.0,0.0,0.0
collihu01,1886,1,22.0,2.0,0.0
comisch01,1886,1,0.0,0.0,2.0
connore01,1886,1,0.0,2.0,0.0
conwadi01,1886,1,0.0,1.0,0.0
conwape01,1886,1,3.0,20.0,8.0
conwape01,1886,2,1.0,0.0,0.0
cookpa01,1886,1,1.0,0.0,1.0
corcola01,1886,1,0.0,0.0,1.0
corcola01,1886,2,0.0,0.0,11.0
corkhpo01,1886,1,0.0,0.0,112.0
craneed01,1886,1,8.0,9.0,51.0
cranesa01,1886,1,1.0,0.0,3.0
crossam01,1886,1,1.0,0.0,0.0
cusicto01,1886,1,1.0,0.0,2.0
dailyco01,1886,1,1.0,0.0,0.0
dailyed01,1886,1,13.0,11.0,32.0
dalryab01,1886,1,82.0,0.0,0.0
dealypa01,1886,1,1.0,0.0,0.0
deaslpa01,1886,1,1.0,6.0,8.0
deckeha01,1886,1,1.0,0.0,0.0
devinji01,1886,1,0.0,0.0,1.0
dolanto01,1886,2,3.0,0.0,0.0
donahji01,1886,1,12.0,21.0,1.0
dorgami01,1886,1,6.0,1.0,110.0
dugdada01,1886,1,0.0,1.0,5.0
dunlafr01,1886,1,0.0,1.0,0.0
elybo01,1886,1,4.0,1.0,0.0
ewingbu01,1886,1,2.0,18.0,3.0
farrejo01,1886,1,0.0,1.0,0.0
ferguch01,1886,1,8.0,5.0,14.0
finlebi01,1886,1,0.0,7.0,1.0
flynnjo02,1886,1,5.0,3.0,20.0
fogarji01,1886,1,0.0,1.0,59.0
forstto01,1886,1,2.0,2.0,0.0
fosteel01,1886,1,9.0,5.0,0.0
foutzda01,1886,1,0.0,0.0,34.0
fulleed01,1886,1,0.0,0.0,1.0
fulmech02,1886,1,6.0,5.0,1.0
ganzech01,1886,2,7.0,0.0,0.0
getzich01,1886,1,1.0,0.0,0.0
gillepe01,1886,1,95.0,1.0,1.0
gilliba01,1886,1,1.0,6.0,7.0
glassja01,1886,1,0.0,0.0,1.0
glenned01,1886,1,71.0,0.0,0.0
goldswa02,1886,1,0.0,5.0,1.0
gorege01,1886,1,0.0,115.0,3.0
gravefr01,1886,1,0.0,3.0,0.0
greered01,1886,1,9.0,0.0,0.0
greered01,1886,2,0.0,66.0,4.0
hackeme01,1886,1,0.0,6.0,7.0
handiji01,1886,1,0.0,0.0,2.0
hanlone01,1886,1,0.0,126.0,0.0
hardilo01,1886,1,0.0,0.0,2.0
harkijo01,1886,1,1.0,1.0,6.0
hayesja01,1886,1,1.0,4.0,7.0
healyjo01,1886,1,1.0,0.0,0.0
heckegu01,1886,1,6.0,0.0,11.0
hinespa01,1886,1,1.0,91.0,0.0
holbebi01,1886,1,0.0,3.0,0.0
hoovebu01,1886,1,0.0,40.0,0.0
hornujo01,1886,1,94.0,0.0,0.0
houcksa01,1886,1,0.0,1.0,0.0
hudsona01,1886,1,0.0,1.0,11.0
hyndmji01,1886,1,0.0,0.0,1.0
johnsdi01,1886,1,0.0,109.0,0.0
jonesch01,1886,1,127.0,0.0,0.0
joyce01,1886,1,0.0,1.0,0.0
keefeti01,1886,1,0.0,1.0,0.0
keenaji01,1886,1,0.0,0.0,7.0
kellyki01,1886,1,0.0,1.0,55.0
kenneed01,1886,1,3.0,4.0,0.0
kerinjo01,1886,1,2.0,2.0,3.0
kilroma01,1886,1,1.0,1.0,0.0
kingsi01,1886,1,0.0,0.0,2.0
kirbyjo01,1886,1,0.0,2.0,1.0
kuehnbi01,1886,1,24.0,5.0,24.0
larkihe01,1886,1,139.0,0.0,0.0
lewisfr01,1886,1,0.0,76.0,0.0
lilliji01,1886,1,114.0,0.0,0.0
maculji01,1886,1,0.0,2.0,0.0
madigto01,1886,1,0.0,0.0,1.0
mannfr01,1886,1,0.0,115.0,1.0
mannija01,1886,1,0.0,0.0,137.0
manniji01,1886,1,26.0,0.0,0.0
marrle01,1886,1,0.0,8.0,0.0
maskrle01,1886,1,3.0,0.0,2.0
maskrle01,1886,2,0.0,7.0,19.0
mathebo01,1886,1,0.0,0.0,1.0
mccarto01,1886,1,0.0,0.0,8.0
mccorji01,1886,1,0.0,0.0,4.0
mcgeaja01,1886,1,6.0,0.0,0.0
mcgeaja01,1886,2,0.0,55.0,0.0
mcginju01,1886,2,1.0,1.0,0.0
mcguide01,1886,1,0.0,0.0,1.0
mckinal01,1886,1,0.0,3.0,0.0
mclauto01,1886,1,1.0,0.0,0.0
mctamji01,1886,1,0.0,107.0,4.0
millecy01,1886,1,0.0,0.0,1.0
milledo01,1886,1,12.0,10.0,1.0
millijo01,1886,1,0.0,4.0,1.0
moolige01,1886,1,0.0,0.0,2.0
mullato01,1886,1,2.0,23.0,2.0
mulvejo01,1886,1,0.0,0.0,1.0
murphcl01,1886,1,1.0,0.0,0.0
murphjo02,1886,2,1.0,0.0,0.0
myersge01,1886,1,0.0,5.0,1.0
nashbi01,1886,1,1.0,1.0,0.0
nealejo01,1886,1,1.0,0.0,1.0
nelsoca01,1886,1,0.0,28.0,8.0
nicolhu01,1886,1,0.0,1.0,56.0
obrieja01,1886,1,0.0,0.0,3.0
oconnpa01,1886,1,0.0,41.0,0.0
oldfida01,1886,1,0.0,0.0,1.0
oldfida01,1886,2,0.0,3.0,6.0
oneilti01,1886,1,138.0,0.0,0.0
orourji01,1886,1,1.0,62.0,0.0
pechige01,1886,1,0.0,2.0,2.0
peloulo01,1886,1,0.0,1.0,0.0
peoplji01,1886,1,4.0,1.0,3.0
poormto01,1886,1,0.0,0.0,88.0
powelab01,1886,1,3.0,0.0,1.0
powelab01,1886,2,5.0,6.0,2.0
purcebl01,1886,1,25.0,1.0,0.0
quinnjo02,1886,1,0.0,47.0,1.0
radboch01,1886,1,1.0,0.0,5.0
radfopa01,1886,1,0.0,0.0,92.0
reardje02,1886,2,0.0,1.0,0.0
recciph01,1886,1,2.0,0.0,3.0
reilljo01,1886,1,0.0,5.0,1.0
reipsch01,1886,1,1.0,6.0,2.0
richada01,1886,1,20.0,42.0,2.0
richaha01,1886,1,80.0,0.0,0.0
richmle01,1886,1,0.0,7.0,0.0
ringofr01,1886,2,0.0,2.0,0.0
robinwi01,1886,1,0.0,4.0,1.0
robinya01,1886,1,0.0,1.0,0.0
rosemch01,1886,1,88.0,44.0,3.0
roweda01,1886,1,4.0,86.0,0.0
ryanji01,1886,1,38.0,8.0,24.0
schripo01,1886,1,2.0,0.0,3.0
seeryem01,1886,1,126.0,0.0,0.0
shaffor01,1886,1,0.0,18.0,4.0
shawdu01,1886,1,0.0,1.0,0.0
shochge01,1886,1,1.0,0.0,24.0
smithbi03,1886,1,1.0,0.0,0.0
smithel01,1886,1,1.0,0.0,0.0
smithge01,1886,1,1.0,0.0,0.0
snydepo01,1886,1,0.0,1.0,0.0
sommejo01,1886,1,95.0,0.0,0.0
sowdele01,1886,1,0.0,23.0,0.0
stoveha01,1886,1,0.0,46.0,17.0
straujo02,1886,1,67.0,6.0,1.0
straujo02,1886,2,7.0,0.0,0.0
strikjo01,1886,1,0.0,0.0,1.0
sullito01,1886,1,0.0,0.0,1.0
sundabi01,1886,1,1.0,0.0,27.0
suttoez01,1886,1,20.0,7.0,16.0
swarted01,1886,1,0.0,20.0,103.0
sweench01,1886,1,0.0,4.0,0.0
sylvelo01,1886,1,0.0,45.0,0.0
sylvelo01,1886,2,7.0,7.0,3.0
terreto01,1886,1,1.0,0.0,0.0
terryad01,1886,1,10.0,11.0,11.0
thompsa01,1886,1,0.0,0.0,122.0
toolest01,1886,1,1.0,1.0,1.0
twitcla01,1886,1,1.0,1.0,0.0
welchcu01,1886,1,0.0,138.0,0.0
welchmi01,1886,1,0.0,3.0,0.0
whitnji01,1886,1,2.0,9.0,11.0
wiedmst01,1886,1,1.0,2.0,0.0
winkege01,1886,1,0.0,0.0,1.0
wisebi01,1886,1,,,
wisesa01,1886,1,0.0,0.0,1.0
wolfji01,1886,1,5.0,0.0,119.0
woodge01,1886,1,96.0,1.0,0.0
zay01,1886,1,0.0,1.0,0.0
allenmy01,1887,1,73.0,1.0,41.0
andreed01,1887,1,0.0,99.0,0.0
arundtu01,1887,1,0.0,0.0,2.0
atkinal01,1887,1,0.0,2.0,2.0
baldwki01,1887,1,2.0,0.0,0.0
baldwma01,1887,1,1.0,1.0,3.0
beeched01,1887,1,18.0,22.0,1.0
bennech01,1887,1,1.0,0.0,0.0
boylehe01,1887,1,2.0,1.0,1.0
boyleja01,1887,1,0.0,0.0,2.0
brownpe01,1887,1,0.0,134.0,0.0
brownto01,1887,1,0.0,47.0,0.0
brownto01,1887,2,0.0,17.0,19.0
brownwi01,1887,1,0.0,0.0,2.0
buffich01,1887,1,7.0,7.0,8.0
burcher01,1887,1,49.0,0.0,0.0
burkebi01,1887,1,0.0,0.0,1.0
burnsto01,1887,1,6.0,2.0,0.0
bushodo01,1887,1,0.0,0.0,2.0
cahiljo01,1887,1,0.0,3.0,53.0
carrocl01,1887,1,102.0,1.0,0.0
carrofr01,1887,1,8.0,33.0,5.0
carrosc01,1887,1,14.0,0.0,40.0
carutbo01,1887,1,3.0,2.0,50.0
caseyda01,1887,1,0.0,0.0,1.0
chambel01,1887,1,1.0,0.0,1.0
clarkbo01,1887,1,0.0,0.0,3.0
clarkjo01,1887,1,1.0,0.0,4.0
colemjo01,1887,1,0.0,2.0,113.0
collihu01,1887,1,109.0,0.0,0.0
comisch01,1887,1,0.0,0.0,3.0
conwadi01,1887,1,3.0,0.0,14.0
conwape01,1887,1,8.0,0.0,0.0
corcola01,1887,1,0.0,1.0,1.0
corkhpo01,1887,1,0.0,121.0,7.0
crossam01,1887,1,0.0,0.0,1.0
crossla01,1887,1,3.0,1.0,6.0
cushmed01,1887,1,0.0,1.0,0.0
dailyed01,1887,1,1.0,20.0,1.0
dailyed01,1887,2,0.0,0.0,77.0
dalryab01,1887,1,92.0,0.0,0.0
dalyto01,1887,1,2.0,3.0,3.0
daniela01,1887,1,10.0,5.0,0.0
darlide01,1887,1,0.0,0.0,20.0
dealypa01,1887,1,4.0,1.0,0.0
dennyje01,1887,1,0.0,0.0,1.0
donahji01,1887,1,0.0,2.0,3.0
dorgami01,1887,1,1.0,0.0,68.0
esterdu01,1887,1,0.0,3.0,5.0
fast01,1887,1,0.0,1.0,1.0
ferguch01,1887,1,2.0,4.0,0.0
fieldjo01,1887,1,7.0,13.0,7.0
flynned01,1887,1,0.0,0.0,1.0
flynnjo02,1887,1,0.0,0.0,1.0
fogarji01,1887,1,0.0,0.0,123.0
foutzda01,1887,1,0.0,0.0,50.0
fulmech02,1887,1,8.0,0.0,0.0
galvipu01,1887,1,0.0,1.0,0.0
ganzech01,1887,1,4.0,0.0,0.0
gardngi01,1887,1,0.0,0.0,11.0
georgbi01,1887,1,0.0,0.0,1.0
getzich01,1887,1,1.0,0.0,0.0
gilksbo01,1887,1,0.0,2.0,1.0
gillepe01,1887,1,76.0,0.0,0.0
gilliba01,1887,1,0.0,1.0,0.0
gorege01,1887,1,0.0,111.0,0.0
greenbi01,1887,1,1.0,0.0,0.0
greered01,1887,1,0.0,3.0,0.0
greered01,1887,2,76.0,0.0,0.0
griffmi01,1887,1,1.0,135.0,0.0
hackeme01,1887,1,1.0,0.0,1.0
hallch01,1887,1,0.0,3.0,0.0
hanlone01,1887,1,1.0,117.0,0.0
harkijo01,1887,1,0.0,1.0,3.0
hayesja01,1887,1,2.0,0.0,2.0
heckegu01,1887,1,16.0,0.0,0.0
hempdu01,1887,1,0.0,0.0,1.0
hinespa01,1887,1,0.0,109.0,0.0
hoganed02,1887,1,1.0,2.0,26.0
hornujo01,1887,1,98.0,0.0,0.0
hotalpe01,1887,1,0.0,126.0,0.0
hudsona01,1887,1,0.0,0.0,6.0
johnsbi01,1887,1,0.0,0.0,11.0
johnsdi01,1887,1,0.0,127.0,0.0
jonesch01,1887,1,41.0,1.0,0.0
jonesch01,1887,2,6.0,50.0,7.0
kappehe01,1887,1,2.0,0.0,5.0
keefeti01,1887,1,1.0,1.0,0.0
kellyki01,1887,1,1.0,0.0,61.0
kerinjo01,1887,1,1.0,1.0,3.0
kilroma01,1887,1,3.0,1.0,0.0
kingsi01,1887,1,0.0,5.0,13.0
kirbyjo01,1887,1,0.0,1.0,2.0
knoufed01,1887,1,2.0,0.0,1.0
knoufed01,1887,2,0.0,4.0,5.0
kriegbi01,1887,1,7.0,2.0,0.0
kuehnbi01,1887,1,0.0,1.0,2.0
larkihe01,1887,1,86.0,7.0,0.0
lyonsha01,1887,1,1.0,0.0,0.0
lyonsha01,1887,2,0.0,0.0,1.0
mackco01,1887,1,2.0,2.0,1.0
maddeki01,1887,1,0.0,0.0,1.0
mannfr01,1887,1,37.0,0.0,27.0
mannfr01,1887,2,0.0,55.0,0.0
manniji01,1887,1,10.0,0.0,0.0
mattimi01,1887,1,0.0,2.0,0.0
maulal01,1887,1,7.0,1.0,0.0
maysal01,1887,1,4.0,1.0,6.0
mccarto01,1887,1,6.0,2.0,0.0
mcgeaja01,1887,1,0.0,97.0,2.0
mckeaed01,1887,1,4.0,0.0,0.0
mcmulge01,1887,1,0.0,0.0,1.0
mctamji01,1887,1,0.0,134.0,0.0
meistjo01,1887,1,0.0,22.0,0.0
milledo01,1887,1,2.0,11.0,1.0
millijo01,1887,1,0.0,1.0,0.0
moffesa01,1887,1,1.0,2.0,3.0
morriha01,1887,1,0.0,0.0,1.0
morrijo03,1887,1,0.0,9.0,0.0
morrimi01,1887,1,4.0,0.0,0.0
mullato01,1887,1,7.0,2.0,0.0
munyajo01,1887,1,3.0,3.0,6.0
myersge01,1887,1,3.0,7.0,5.0
nashbi01,1887,1,4.0,0.0,1.0
nelsoca01,1887,1,0.0,1.0,36.0
nicolhu01,1887,1,0.0,6.0,119.0
obriebi01,1887,1,1.0,3.0,0.0
obrieda01,1887,1,121.0,1.0,0.0
obrieja01,1887,1,1.0,0.0,3.0
obrieto01,1887,1,2.0,4.0,2.0
oconnja01,1887,1,7.0,0.0,0.0
odayha01,1887,1,2.0,0.0,0.0
oneilfr01,1887,1,0.0,1.0,5.0
oneilti01,1887,1,124.0,0.0,0.0
orourji01,1887,1,19.0,6.0,3.0
orourto01,1887,1,0.0,0.0,1.0
orrda01,1887,1,0.0,3.0,0.0
peoplji01,1887,1,1.0,0.0,7.0
pettibo01,1887,1,0.0,0.0,32.0
pfefffr01,1887,1,0.0,2.0,0.0
pikeli01,1887,1,0.0,1.0,0.0
polhema01,1887,1,0.0,0.0,20.0
poormto01,1887,1,0.0,0.0,135.0
portehe01,1887,1,0.0,0.0,1.0
purcebl01,1887,1,0.0,0.0,140.0
pylesh01,1887,1,1.0,0.0,1.0
radboch01,1887,1,0.0,0.0,2.0
radfopa01,1887,1,1.0,1.0,36.0
recciph01,1887,1,2.0,0.0,8.0
reilljo01,1887,1,1.0,6.0,2.0
richaha01,1887,1,58.0,1.0,0.0
robinwi01,1887,1,0.0,1.0,0.0
robinya01,1887,1,0.0,0.0,2.0
rosemch01,1887,1,0.0,21.0,0.0
rosemch01,1887,2,9.0,36.0,14.0
rosemch01,1887,3,0.0,0.0,1.0
ryanji01,1887,1,1.0,97.0,24.0
schomot01,1887,1,0.0,0.0,1.0
seeryem01,1887,1,122.0,1.0,1.0
seradbi01,1887,1,0.0,1.0,0.0
sewared01,1887,1,2.0,19.0,0.0
shindbi01,1887,1,1.0,0.0,0.0
shochge01,1887,1,11.0,3.0,49.0
