PlayerId,DisplayName,Height,Weight,Dob,Position,Origin
2018682126,"Daniels, Brent",170,74,9-Mar-99,Forward,Bendigo Pioneers
2013689718,"Daniher, Joe",200,99,4-Mar-94,Forward,Calder Cannons
2022681589,"Darcy, Sam",205,94,19-Jul-2003,Forward,Oakleigh Chargers
2017681648,"Darcy, Sean",202,113,12-Jun-98,"Forward, Ruck",Geelong Falcons
2012685071,"Darley, Sam",186,82,15-Feb-93,Defender,Hobart
2011688430,"Darling, Jack",191,95,13-Jun-92,Forward,West Perth
2004689690,"Davey, Aaron",177,75,10-Jun-83,Forward,Port Melbourne
2023681337,"Davey, Alwyn",181,77,26-Feb-2004,Forward,Oakleigh Chargers
2007682836,"Davey, Alwyn",173,72,15-May-84,Forward,South Adelaide
2021689563,"Davies, Alex",191,85,18-Mar-02,Midfield,Gold Coast Suns Academy
2010686160,"Davies, Marcus",188,86,6-Apr-91,Defender,North Hobart
2018687507,"Davies-Uniacke, Luke",188,85,8-Jun-99,Midfield,Dandenong Stingrays
2019683521,"Davis, Ben",187,85,19-May-97,Forward,UNSW
2010684139,"Davis, Phil",197,96,30-Aug-90,Defender,North Adelaide
2008686669,"Davis, Ryan",188,85,7-Jun-89,Forward,North Shore
2013682832,"Davis, Troy",192,96,10-Jun-92,Defender,Geelong Falcons
2013681745,"Daw, Majak",195,97,11-Mar-91,Forward,Western Jets
2008681895,"Dawes, Chris",193,105,16-May-88,Forward,Sandringham
2018681606,"Dawson, Jacob",182,79,3-Nov-99,Defender,Gold Coast Suns Academy
2017687056,"Dawson, Jordan",192,86,9-Apr-97,Defender,Sturt
2022688216,"Dawson, Kallan",196,89,22-Jul-1998,Defender,Williamstown
2015687577,"Dawson, Liam",188,84,23-Jan-96,"Defender, Forward",Aspley
2005681903,"Dawson, Zac",197,94,22-Feb-86,Defender,Calder Cannons
2011685784,"Day, Sam",197,104,6-Sep-92,Forward,Sturt
2020683796,"Day, Will",187,70,5-Jun-01,Defender,West Adelaide
2009682045,"de Boer, Matt",189,87,10-Mar-90,Midfield,Claremont
2015681643,"de Goey, Jordan",188,92,15-Mar-96,"Midfield, Forward",Oakleigh Chargers
2021689846,"De Koning, Sam",200,85,26-Feb-01,Defender,Dandenong Stingrays
2018682020,"De Koning, Tom",201,92,16-Jul-99,Ruck,Dandenong Stingrays
2010684385,"Dea, Matt",186,85,13-Oct-91,Defender,GWV Rebels
2012689252,"Delaney, Cameron",194,91,19-Jun-92,Defender,Geelong Falcons
2011687873,"Delaney, Luke",194,97,24-Jun-89,Defender,Geelong Falcons
2005682511,"Deledio, Brett",188,88,18-Apr-87,"Midfield, Forward",Murray Bushrangers
2012686219,"DellOlio, Cory",175,81,8-Dec-89,Forward,South Fremantle
2017688971,"Deluca, Josh",181,85,11-May-96,Midfield,Subiaco
2006687473,"Dempsey, Courtenay",185,80,28-Aug-87,Defender,Morningside
2022682466,"Dempsey, Oliver",185,70,7-Jan-2003,Forward,Carey Grammar
2005688835,"Dempster, Sean",191,87,20-Jan-84,Defender,Gippsland Power
2010681920,"Dennis-Lane, Trent",181,75,30-Aug-88,Forward,Subiaco
2012681353,"Derickx, Tom",204,96,7-Dec-87,Ruck,Claremont
2014765737,"Dewar, Angus",192,88,12-Oct-92,Defender,Claremont
2015681532,"Dick, Matthew",187,88,3-Nov-94,Defender,Calder Cannons
2012684055,"Dickson, Tory",184,85,26-Sep-87,Forward,Bendigo Gold
2001685283,"Didak, Alan",184,85,15-Feb-83,Forward,Port Adelaide
2011685707,"Dixon, Charlie",200,105,23-Sep-90,Forward,Redland
2019688496,"Dixon, Hugh",196,96,26-Feb-99,Forward,Tigers Football Club
2009684492,"Djerrkura, Nathan",174,78,19-Sep-88,Forward,NT Thunder
2013689598,"Docherty, Sam",187,87,17-Oct-93,Defender,Gippsland Power
2018689604,"Doedee, Tom",188,88,1-Mar-97,Defender,Geelong Falcons
2000686938,"Doughty, Michael",177,81,5-Aug-79,Defender,South Adelaide
2006687579,"Douglas, Richard",181,79,6-Feb-87,"Midfield, Forward",Calder Cannons
2018682738,"Dow, Paddy",187,83,16-Oct-99,"Midfield, Forward",Bendigo Pioneers
2020682831,"Dow, Thomson",182,76,16-Oct-01,Midfield,Bendigo Pioneers
2021684041,"Downie, Connor",185,82,31-May-02,Midfield,Eastern Ranges
2013688184,"Downie, Tom",203,99,27-Apr-93,"Forward, Ruck",GWV Rebels
2020686068,"Draper, Sam",205,107,28-Sep-98,Ruck,South Adelaide
2019689522,"Drew, Willem",188,78,1-Oct-98,Midfield,GWV Rebels
2005684804,"Drummond, Josh",189,88,19-Apr-83,Defender,Northern Eagles
2015682087,"Drummond, Nathan",182,86,19-Jan-95,Forward,Murray Bushrangers
2023682484,"Drury, Blake",177,74,11-Jan-2004,Forward,Oakleigh Chargers
2006681944,"Duffield, Paul",188,86,5-Feb-85,Defender,South Fremantle
2014681930,"Duffy, Max",184,77,11-Apr-93,Forward,East Fremantle
2015684385,"Duggan, Liam",184,83,11-Dec-96,"Defender, Midfield",Western Jets
2011686118,"Duigan, Nick",186,88,7-Sep-84,Defender,-
2018682359,"Duman, Taylin",193,83,18-Apr-98,Defender,Oakleigh Chargers
2015686612,"Dumont, Trent",186,87,30-Jun-95,Midfield,Norwood
2010681330,"Duncan, Mitch",188,88,10-Jun-91,Midfield,East Perth
2012686176,"Dunell, Sam",190,81,21-Feb-90,Midfield,Bendigo Gold
2016686128,"Dunkley, Josh",190,88,9-Jan-97,"Midfield, Forward",Gippsland Power
2019684011,"Dunkley, Kyle",185,84,20-Jun-00,"Midfield, Forward",Gippsland Power
2006686832,"Dunn, Lynden",192,102,14-May-87,Defender,Calder Cannons
2014685238,"Dunstan, Luke",185,84,29-Jan-95,Midfield,Woodville-West Torrens
2021688595,"Durdin, Corey",173,73,14-Apr-02,"Midfield, Forward",Central District
2017681470,"Durdin, Sam",198,95,6-Jun-96,Defender,West Adelaide
2021684001,"Durham, Sam",185,75,9-Jul-01,"Defender, Midfield",Richmond
2013682780,"Duryea, Taylor",179,80,24-Apr-91,"Defender, Forward",Murray Bushrangers
2019688399,"Duursma, Xavier",186,73,7-Jul-00,Midfield,Gippsland Power
2013684280,"Dwyer, Sam",180,76,29-Aug-86,Midfield,Port Melbourne
2004684249,"Dyson, Ricky",183,86,28-Sep-85,Midfield,Northern Knights
2018694494,"Eagles, Matt",200,99,9-Feb-90,Defender,Morningside
2008697342,"Ebert, Brad",189,90,2-Apr-90,Forward,Port Adelaide
2004691834,"Ebert, Brett",179,84,18-Nov-83,Forward,Port Adelaide
2017691846,"Eddy, Brett",193,97,26-Aug-89,Forward,South Adelaide
2005697695,"Edwards, Aaron",184,92,2-Mar-84,Forward,Dandenong Stingrays
2020698920,"Edwards, Harry",197,87,1-Oct-00,Defender,Swan Districts
2021698502,"Edwards, Luke",188,83,12-Feb-02,Midfield,Glenelg
2007699633,"Edwards, Shane",182,80,25-Oct-88,Midfield,North Adelaide
2012692229,"Edwards, Shaun",189,83,13-Dec-93,"Midfield, Forward",Northern Territory
2019699470,"Eggmolesse-Smith, Derek",180,80,4-May-98,Defender,Wentworth
2008691384,"Ellard, David",177,80,13-Mar-89,Forward,Swan Districts
2012693235,"Elliott, Jamie",178,81,21-Aug-92,"Midfield, Forward",Murray Bushrangers
2012694309,"Ellis, Brandon",181,82,3-Aug-93,Midfield,Calder Cannons
2015693944,"Ellis, Corey",184,79,9-Oct-96,Defender,Western Jets
2007692829,"Ellis, Xavier",186,81,28-Feb-88,Defender,Gippsland Power
2014697406,"Ellis-Yolmen, Cam",190,97,28-Jan-93,Midfield,Woodville-West Torrens
2012693506,"Elton, Todd",197,100,29-Apr-93,Forward,Dandenong Stingrays
1999692464,"Embley, Andrew",189,91,27-Jun-81,Midfield,Swan Districts
2023699567,"Emmett, Tom",186,89,30-Nov-2001,Forward,Sturt
2017691632,"English, Tim",205,93,10-Aug-97,Ruck,South Fremantle
2001699973,"Enright, Corey",187,90,14-Sep-81,Defender,Port Adelaide
2022692335,"Erasmus, Neil",190,83,2-Dec-2003,Midfield,Subiaco
2015698557,"Evans, Billy",187,87,19-Oct-96,"Midfield, Forward",Bendigo Pioneers
2021698799,"Evans, Francis",182,78,23-Aug-01,Forward,Calder Cannons
2011693004,"Evans, Michael",180,75,13-Jul-92,Midfield,Claremont
2007699922,"Everitt, Andrejs",194,90,13-Mar-89,Forward,Dandenong Stingrays
2023704907,"Fahey, Josh",187,82,11-Nov-2003,Midfield,GWS Giants Academy
2014707339,"Fantasia, Orazio",178,77,14-Sep-95,"Defender, Forward",Norwood
2020702883,"Farrar, Jy",191,79,7-Dec-96,Defender,Scotch OC
2018705908,"Farrell, Kane",182,74,17-Mar-99,"Midfield, Forward",Bendigo Pioneers
2011709903,"Fasolo, Alex",179,84,8-Jun-92,Forward,East Fremantle
2011706972,"Faulks, Peter",192,80,24-Apr-88,Defender,Calder Cannons
2013702203,"Ferguson, Jackson",194,89,23-Oct-92,"Defender, Forward",Pennant Hills
2015708320,"Fields, Tom",192,93,19-Dec-92,Defender,South Adelaide
2017708800,"Finlayson, Jeremy",196,93,9-Feb-96,Forward,Hills Eagles
2016702492,"Fiorini, Brayden",186,82,22-Aug-97,Midfield,Northern Knights
2003703030,"Firrito, Michael",189,93,27-Nov-83,Defender,Eastern Ranges
2004705704,"Fisher, Sam",191,94,10-Jul-82,Defender,West Adelaide
2017703824,"Fisher, Zac",177,75,15-Jun-98,"Midfield, Forward",Perth
2011705438,"Fitzpatrick, Jack",200,99,26-Jun-91,Ruck,Western Jets
2012707516,"Flanagan, Piers",189,74,31-Mar-92,Midfield,Geelong Falcons
2020702940,"Flanders, Sam",182,81,24-Jul-01,"Midfield, Forward",Gippsland Power
2023705165,"Fleeton, Cameron",192,89,17-Jun-2002,Defender,Geelong Falcons
1993707514,"Fletcher, Dustin",198,92,7-May-75,Defender,Western Jets
2023703844,"Fletcher, Jaspa",183,76,24-Feb-2004,Midfield,Brisbane Lions
2022701984,"Florenca, Jake",184,86,15-May-1997,Midfield,South Fremantle
2017702539,"Florent, Oliver",185,81,22-Jul-98,Midfield,Sandringham Dragons
2021706816,"Flynn, Matt",200,103,13-Sep-97,Ruck,Narrandera
2018704381,"Fogarty, Darcy",193,94,25-Sep-99,Forward,Glenelg
2018707413,"Fogarty, Lachie",180,76,1-Apr-99,Forward,Western Jets
2012709592,"Folau, Israel",193,102,3-Apr-89,Forward,Melbourne Storm
2020702375,"Foley, Luke",188,75,8-Oct-99,Defender,Subiaco
2005706701,"Foley, Nathan",178,79,8-Sep-85,"Midfield, Forward",Geelong Falcons
2020707823,"Foot, Zac",181,73,24-Dec-00,"Midfield, Forward",Dandenong Stingrays
2016707219,"Foote, Jordan",183,82,2-Jan-96,"Midfield, Forward",Unsw-easts
2021709219,"Ford, Eddie",184,73,21-Jun-02,Forward,Western Jets
2013703141,"Forster, Alex",189,85,14-Jul-93,Defender,Norwood
2019703444,"Fort, Darcy",204,99,6-Aug-93,Forward,Central District
2017701570,"Fox, Robbie",185,85,16-Apr-93,Defender,Coburg Lions
2018703883,"Frampton, Billy",200,90,20-Nov-96,Forward,South Fremantle
2016701470,"Francis, Aaron",192,90,10-Aug-97,Defender,West Adelaide
2005708162,"Franklin, Lance",199,105,30-Jan-87,Forward,Perth
2000707821,"Fraser, Josh",202,100,5-Jan-82,Ruck,Murray Bushrangers
2007704941,"Frawley, James",193,96,20-Sep-88,Defender,GWV Rebels
2021707277,"Frederick, Martin",178,74,17-May-00,Defender,Sudan
2020708891,"Frederick, Michael",183,71,17-May-00,Forward,Eagles
2014703691,"Freeman, Jonathan",198,96,27-Apr-94,Forward,Aspley
2018702584,"Freeman, Nathan",183,88,16-Jun-95,Midfield,Sandringham Dragons
2018705341,"Fritsch, Bayley",188,82,6-Dec-96,Forward,Casey Demons
2013703623,"Frost, Jack",195,90,25-Feb-92,Defender,Williamstown
2012702150,"Frost, Sam",194,93,28-Aug-93,Defender,Sandringham Dragons
2020704278,"Fullarton, Tom",199,92,23-Feb-99,Forward,Brisbane Bullets
2010704250,"Fyfe, Nat",192,96,18-Sep-91,"Midfield, Forward",Claremont
2011712726,"Gaff, Andrew",183,85,16-Jun-92,Midfield,Oakleigh Chargers
2017713949,"Gallucci, Jordan",182,78,4-May-98,Forward,Eastern Ranges
2021712561,"Garcia, Riley",177,70,30-Jan-01,Midfield,Swan Districts
2014713583,"Gardiner, Darcy",193,92,22-Sep-95,Defender,Geelong Falcons
2019719435,"Gardner, Ryan",197,93,1-Jun-97,Forward,Burnie Dockers
2007718224,"Garland, Colin",191,92,28-Apr-88,Defender,Tasmania Devils
2009712142,"Garlett, Cruize",174,74,6-Mar-89,Midfield,Perth
2015716289,"Garlett, Jarrod",181,75,3-May-96,Forward,South Fremantle
2009718600,"Garlett, Jeff",180,72,3-Aug-89,Forward,Swan Districts
2019714603,"Garner, Joel",184,83,21-May-99,Defender,Eastern Ranges
2013717746,"Garner, Taylor",187,88,8-Jan-94,Forward,Dandenong Stingrays
2018714804,"Garthwaite, Ryan",192,91,30-Jun-98,Defender,Murray Bushrangers
2014713700,"Gault, Corey",200,97,28-Oct-92,Forward,Swan Districts
2011718646,"Gawn, Max",208,109,30-Dec-91,Ruck,Sandringham Dragons
2008717670,"Geary, Jarryn",183,82,23-Jun-88,Defender,Bendigo Pioneers
2020717789,"Georgiades, Mitch",191,78,28-Sep-01,Forward,Subiaco
2014712309,"Georgiou, Alex",187,88,1-Feb-90,Defender,Norwood
2001711934,"Giansiracusa, Daniel",182,83,11-Mar-82,Forward,Western Jets
2019713093,"Gibbons, Michael",175,75,15-May-95,Forward,Williamstown
2007712963,"Gibbs, Bryce",188,84,15-Mar-89,Midfield,Glenelg
2022713582,"Gibcus, Josh",196,87,4-Apr-2003,Defender,GWV Rebels
2006712221,"Gibson, Josh",189,93,13-Mar-84,Defender,Port Melbourne
2012713054,"Gibson, Sam",185,83,27-May-86,Midfield,Oakleigh Chargers
2001717234,"Gilbee, Lindsay",180,83,8-Jul-81,Defender,Eastern Ranges
2006716318,"Gilbert, Sam",194,90,19-Aug-86,Defender,Southport Sharks
2012715261,"Giles, Jonathan",201,101,8-Jan-88,Ruck,Central District
2005714730,"Gilham, Stephen",192,86,2-Sep-84,Defender,Oakleigh Chargers
2011719276,"Gillbee, Jacob",184,76,13-Sep-92,Forward,Lauderdale
2009718283,"Gillies, Tom",192,87,7-Mar-90,Defender,Dandenong Stingrays
2023716476,"Ginbey, Reuben",191,83,10-Sep-2004,Midfield,East Perth
2021716435,"Ginnivan, Jack",183,77,19-Dec-02,"Midfield, Forward",Bendigo Pioneers
2018711847,"Giro, Stefan",175,77,10-Mar-99,Midfield,Norwood
2017716658,"Glass, Conor",189,84,28-Sep-97,Defender,Maghera
2000715359,"Glass, Darren",192,93,14-May-81,Defender,Perth
2014717758,"Gleeson, Martin",191,84,25-Aug-94,Defender,GWV Rebels
2015712141,"Glenn, Josh",180,78,10-Mar-94,Midfield,Central District
2022715651,"Goater, Josh",190,80,2-Jun-2003,Defender,Calder Cannons
2003717206,"Goddard, Brendon",193,94,20-May-85,"Defender, Midfield",Traralgon
2015719665,"Goddard, Hugh",196,94,24-Aug-96,Defender,Geelong Falcons
2011713984,"Golby, Mitch",184,84,3-Oct-91,Defender,Gippsland Power
2012716989,"Golds, Tim",193,86,6-Apr-93,Defender,Balwyn
2007719632,"Goldsack, Tyson",193,93,22-May-87,Defender,Gippsland Power
2008718054,"Goldstein, Todd",201,103,1-Jul-88,Ruck,Oakleigh Chargers
2021712671,"Gollant, Lachlan",191,72,12-Sep-01,"Defender, Midfield",Calder Cannons
1999715950,"Goodes, Adam",191,100,8-Jan-80,Forward,GWV Rebels
2013711261,"Goodes, Brett",183,89,17-Feb-84,Defender,-
2016718608,"Goodyear, Matthew",185,79,20-Jul-96,Midfield,Calder Cannons
2011713166,"Gordon, Nathan",186,86,12-Feb-90,Forward,East Coast Eagles
2011717073,"Gorringe, Daniel",200,96,2-Jun-92,"Forward, Ruck",Norwood
2023711871,"Gould, Will",192,102,14-Jan-2001,Defender,Glenelg
2018717325,"Gowers, Billy",187,87,10-Jun-96,Forward,Oakleigh Chargers
2007711157,"Graham, Angus",201,106,16-Apr-87,Ruck,Calder Cannons
2019718127,"Graham, Caleb",195,92,12-Sep-00,Defender,Gold Coast Suns Academy
2017716913,"Graham, Jack",181,82,25-Feb-98,"Midfield, Forward",North Adelaide
2013718523,"Graham, Nick",182,82,12-Jun-94,"Midfield, Forward",Gippsland Power
2021716124,"Grainger-Barras, Denver",195,78,17-Apr-02,Defender,Swan Districts
2003714335,"Gram, Jason",186,88,27-Apr-84,Defender,Gippsland Power
2009716371,"Grant, Jarrad",193,85,6-Jul-89,Forward,Dandenong Stingrays
2007719318,"Gray, Robbie",183,84,30-Mar-88,Forward,Oakleigh Chargers
2014711121,"Gray, Sam",176,75,1-Feb-92,Forward,Port Adelaide
2020715132,"Greaves, Damon",186,77,25-Apr-00,Defender,East Perth
2000714442,"Green, Brad",184,86,13-Mar-81,Forward,Northern Knights
2011713720,"Green, Josh",178,77,24-Aug-92,Forward,Clarence
2020719374,"Green, Tom",188,85,23-Jan-01,Midfield,GWS Giants Academy
2018719221,"Greene, Fergus",187,75,20-Dec-97,Forward,Bendigo Pioneers
2012717773,"Greene, Toby",182,83,25-Sep-93,Forward,Oakleigh Chargers
2017716174,"Greenwood, Hugh",191,92,6-Mar-92,"Midfield, Forward",Perth Wildcats
2009711665,"Greenwood, Levi",181,87,19-Feb-89,Midfield,Port Adelaide
2015713711,"Gregson, Cory",175,79,4-Sep-96,Forward,Glenelg
2016716809,"Gresham, Jade",179,79,24-Aug-97,Midfield,Northern Knights
2015714459,"Grey, Brady",180,87,20-Jul-95,Forward,Burnie Dockers
2005717264,"Griffen, Ryan",192,88,27-Jul-86,"Midfield, Forward",South Adelaide
2007715779,"Griffin, Jonathon",201,104,14-Jan-86,Ruck,East Fremantle
2010719862,"Griffiths, Ben",200,101,17-Sep-91,Forward,Eastern Ranges
2013715229,"Grigg, Mitch",182,81,2-Jan-93,"Midfield, Forward",Norwood
2007714710,"Grigg, Shaun",190,85,19-Apr-88,Midfield,GWV Rebels
2009714554,"Grima, Nathan",192,94,5-Aug-85,Defender,Central District
2010719510,"Grimes, Dylan",193,90,16-Jul-91,Defender,Northern Knights
2008713743,"Grimes, Jack",187,82,11-May-89,Defender,Northern Knights
2013717372,"Grimley, Sam",199,96,3-Jan-91,"Forward, Ruck",Northern Knights
1999715542,"Grover, Antoni",189,98,11-Mar-80,Defender,Subiaco
2013718586,"Grundy, Brodie",203,100,15-Apr-94,Ruck,Sturt
2006713298,"Grundy, Heath",192,103,2-Jun-86,Defender,Norwood
2018714830,"Guelfi, Matt",184,85,14-Aug-97,"Defender, Midfield",Claremont
2000712753,"Guerra, Brent",182,90,29-May-82,Defender,Bendigo Pioneers
2021712929,"Gulden, Errol",175,75,18-Jul-02,"Midfield, Forward",Sydney Swans
2007717112,"Gumbleton, Scott",197,97,3-Aug-88,Forward,Peel Thunder
2010713968,"Gunston, Jack",193,87,16-Oct-91,Forward,Sandringham
2011716859,"Guthrie, Cameron",187,86,19-Aug-92,Midfield,Calder Cannons
2017711451,"Guthrie, Zach",187,76,30-Jun-98,"Defender, Midfield",Calder Cannons
2005712694,"Gwilt, James",188,96,11-Aug-86,Defender,Noble Park
2010718363,"Gysberts, Jordan",190,82,11-Jun-91,Midfield,Eastern Ranges
2003727095,"Hale, David",201,102,22-May-84,"Forward, Ruck",Broadbeach
2012722939,"Hall, Aaron",185,85,9-Nov-90,"Defender, Forward",Hobart
2012729778,"Hall, Josh",197,88,3-Apr-90,Forward,-
2014725037,"Hallahan, Mitch",183,84,23-Aug-92,Midfield,Dandenong Stingrays
2019727673,"Ham, Brayden",181,70,25-Apr-99,"Midfield, Forward",Geelong Falcons
2020728148,"Hamill, Will",186,71,17-Nov-00,Defender,Dandenong Stingrays
2022721344,"Hamilton, Cooper",184,85,24-Sep-2003,Midfield,Bendigo Pioneers
2015725767,"Hamling, Joel",194,92,9-Apr-93,Defender,Claremont
2016721208,"Hammelmann, Matthew",197,88,8-Mar-96,Defender,Morningside
2007721397,"Hampson, Shaun",201,106,21-Mar-88,Ruck,Mt Gravatt
2012721746,"Hampton, Curtly",185,90,10-Mar-93,Midfield,Alice Springs
2010722790,"Hams, Ashton",174,77,6-Sep-86,Forward,South Fremantle
2013725318,"Hams, Will",180,71,14-Jul-94,Forward,Northern Knights
2008722128,"Hanley, Pearce",185,86,15-Nov-88,Defender,Ireland
2017729930,"Hannan, Mitch",189,87,9-Mar-94,Forward,Footscray Bulldogs
2013729886,"Hannath, Jack",201,102,9-Jul-91,"Forward, Ruck",Central District
2009726698,"Hannebery, Dan",181,80,24-Feb-91,Midfield,Oakleigh Chargers
2019721542,"Hanrahan, Oliver",181,75,27-Aug-98,Forward,St. Kevin's College
2007729523,"Hansen, Lachlan",197,98,17-Aug-88,Defender,Gippsland Power
2023722187,"Hansen, Robert",182,76,13-Mar-2004,Forward,Subiaco
2007728751,"Harbrow, Jarrod",178,73,18-Jul-88,Defender,Murray Bushrangers
2010722670,"Hardingham, Kyle",186,85,1-Sep-88,Defender,East Fremantle
2016727274,"Hardwick, Blake",181,79,5-Feb-97,Defender,Eastern Ranges
2002728153,"Hargrave, Ryan",190,87,26-Jul-81,Defender,Perth
2015722143,"Harmes, James",185,82,5-Oct-95,"Defender, Midfield",Dandenong Stingrays
2011722464,"Harper, Kieran",187,84,15-Jun-92,Forward,Eastern Ranges
2023726183,"Harrison, Harvey",181,83,10-Nov-2003,Forward,North Adelaide
2013724713,"Hartigan, Kyle",194,98,7-Nov-91,Defender,Werribee
2009724069,"Hartlett, Hamish",185,83,14-Aug-90,Defender,West Adelaide
2016725811,"Hartley, Michael",198,104,7-Jun-93,Defender,Sydney University
2014721249,"Hartman, Brad",188,86,16-Nov-94,"Midfield, Forward",Sturt
2014721177,"Hartung, Billy",177,78,24-Jan-95,Midfield,Dandenong Stingrays
1996722607,"Harvey, Brent",177,75,14-May-78,Forward,Northern Knights
2023723443,"Harvey, Cooper",180,81,12-Jul-2004,Forward,Northern Knights
2010729784,"Harwood, Ryan",184,87,7-Aug-91,Defender,Glenorchy
2019721038,"Hately, Jackson",190,83,21-Oct-00,Midfield,Central District
2007724084,"Hawkins, Tom",198,103,21-Jul-88,Forward,Melbourne Grammar
2008725018,"Hawksley, James",187,84,5-Feb-89,Defender,Peel Thunder
2019727565,"Hayden, Kyron",186,86,7-Jun-99,Midfield,Subiaco
2022728420,"Hayes, Jack",193,91,6-Mar-1997,Forward,Woodville-West Torrens
1999728913,"Hayes, Lenny",186,84,14-Jan-80,Midfield,Pennant Hills
2022725566,"Hayes, Sam",205,102,9-Jun-1999,Ruck,Eastern Ranges
2019723676,"Hayes, Will",181,77,5-Jun-95,Midfield,Footscray Bulldogs
2012726893,"Haynes, Nick",193,90,18-May-92,Defender,Dandenong Stingrays
2017724516,"Hayward, Will",187,84,26-Oct-98,Forward,North Adelaide
2010721643,"Heath, Campbell",187,75,1-Apr-91,Defender,Gippsland Power
2016721866,"Heatherley, Kurt",193,89,1-Jan-95,Defender,Sandringham Dragons
2015728707,"Heeney, Isaac",186,84,5-May-96,Forward,Cardiff
2011724405,"Helbig, Brad",185,83,28-Feb-92,Midfield,West Adelaide
2008721800,"Henderson, Lachie",196,98,14-Dec-89,Defender,Geelong Falcons
2010728130,"Henderson, Ricky",188,89,11-Sep-88,Midfield,Trentham
2018726120,"Henry, Jack",191,92,29-Aug-98,Defender,Geelong Falcons
2020729143,"Henry, Liam",179,67,28-Aug-01,"Midfield, Forward",Claremont
2021729247,"Henry, Oliver",186,72,29-Jul-02,Forward,Geelong Falcons
2011723674,"Heppell, Dyson",189,84,14-May-92,"Defender, Midfield",Gippsland Power
2014725575,"Herbert, Louis",188,77,27-Jun-94,Forward,GWV Rebels
2018722737,"Heron, Jacob",180,76,10-Dec-99,Forward,Gold Coast Suns Academy
2023725664,"Hewett, Elijah",186,86,27-May-2004,"Midfield, Forward",Swan Districts
2016726232,"Hewett, George",187,84,29-Dec-95,"Defender, Midfield",North Adelaide
2011723717,"Hibberd, Michael",186,90,3-Jan-90,Defender,Frankston FC
2017726713,"Hibberd, Mitchell",190,87,23-Sep-96,Midfield,Clarence
2011729980,"Hickey, Tom",201,96,6-Mar-91,Ruck,Morningside
2018729702,"Higgins, Jack",177,78,19-Mar-99,Forward,Oakleigh Chargers
2006722851,"Higgins, Shaun",184,89,4-Mar-88,"Midfield, Forward",Geelong Falcons
2021726276,"Highmore, Tom",192,89,24-Feb-98,Defender,South Adelaide
2019723393,"Hill, Bobby",175,66,9-Feb-00,Forward,Perth
2012727078,"Hill, Bradley",179,79,9-Jul-93,"Defender, Midfield",West Perth
2007723471,"Hill, Josh",186,85,19-Jan-89,Forward,Claremont
2009726782,"Hill, Stephen",183,82,1-May-90,Defender,West Perth
2001722269,"Hille, David",202,108,2-Jun-81,"Forward, Ruck",Dandenong Stingrays
2018722651,"Himmelberg, Elliott",198,94,4-Jun-98,Forward,Redlands
2016723009,"Himmelberg, Harry",194,92,8-May-96,Forward,Mangoplah Cookardinia United Eastlakes
2019726583,"Hind, Nick",180,71,19-Aug-94,Forward,Essendon
2011723312,"Hine, Taylor",184,75,24-Jan-92,Defender,Rupertswood FC
2019722465,"Hinge, Mitch",190,84,26-Jun-98,Midfield,Glenelg
2016727589,"Hipwood, Eric",204,90,13-Sep-97,Forward,Aspley
2016729317,"Hiscox, Jack",184,74,23-Mar-95,"Midfield, Forward",Sydney Uni
2010725040,"Hitchcock, Cameron",176,73,3-Jul-90,Forward,Glenelg
2022728364,"Hobbs, Ben",183,79,16-Sep-2003,Midfield,GWV Rebels
2007725691,"Hocking, Heath",184,87,27-Dec-87,Midfield,East Ringwood
2002729746,"Hodge, Luke",185,92,15-Jun-84,Defender,Geelong Falcons
2015723350,"Hogan, Jesse",195,100,12-Feb-95,Forward,Claremont
2022721303,"Hollands, Elijah",189,86,25-Apr-2002,Midfield,Murray Bushrangers
2023726081,"Hollands, Oliver",184,72,16-Jan-2004,Midfield,Murray Bushrangers
2014721524,"Holman, Nick",189,87,29-May-95,Forward,Central District
2015722491,"Holmes, Jason",203,105,28-Oct-89,Ruck,United States
2021723612,"Holmes, Max",189,74,29-Aug-02,"Midfield, Forward",Sandringham Dragons
2012723748,"Hombsch, Jack",194,89,7-Mar-93,Defender,Roxby Downs
2020723773,"Honey, Josh",184,79,17-Oct-01,"Midfield, Forward",Western Jets
2014723568,"Honeychurch, Mitch",175,70,2-Mar-95,Forward,Eastern Ranges
2008723099,"Hooker, Cale",198,103,13-Oct-88,"Defender, Forward",East Fremantle
2010726025,"Hooper, Andrew",172,82,18-Jan-91,Forward,GWV Rebels
2016727433,"Hopper, Jacob",187,87,6-Feb-97,Midfield,GWV Rebels
2019724353,"Hore, Marty",190,84,5-Mar-96,Defender,Collingwood
2012725993,"Horlin-Smith, George",188,84,22-Dec-92,"Defender, Midfield",Oakleigh Chargers
2022727815,"Horne-Francis, Jason",185,81,21-Jun-2003,Midfield,South Adelaide
2012729082,"Horsley, Kyal",182,88,2-Sep-87,Midfield,-
2020727912,"Hosie, Lachlan",180,78,25-Feb-97,Forward,Glenelg
2012724284,"Hoskin-Elliott, Will",186,82,2-Sep-93,Forward,Western Jets
2022726016,"Hough, Brady",189,71,5-Mar-2003,Defender,Peel Thunder
2007727197,"Houli, Bachar",180,83,12-May-88,Defender,Western Jets
2017722204,"Houston, Dan",186,83,12-May-97,"Defender, Midfield",Oakleigh Chargers
2011723193,"Howard, Christian",184,81,19-Mar-91,Defender,Glenelg
