COMPANY_ID,COMPANY_NAME,ENTITY_LEVEL,EIN,CIK,LEI,PERMID_COMPANY_ID,PRIMARY_TICKER,PRIMARY_EXCHANGE_CODE,PRIMARY_EXCHANGE_NAME,GLOBAL_TICKERS
e3f0ebf39bf76caaca4f4c7a276189fa,MEDIMURJE TEGRA DIONICKO DRUSTVO ZA NISKOGRADNJU HIDROGRADNJU,Corporate,,,,5083728066,,,,
3edd3bed8668cf2d7ed10603515d5e0c,FAIRFIELD 175 PINELAWN LLC,Corporate,,,,5068656826,,,,
a0735e9981b29b44f91888bc727d61ba,GREYSTONE INTERNATIONAL EQUITY FUND,Corporate,,,,5073795212,,,,
ea78d7a9d74d61b781bd55e7e5e1d0c4,DD GASTON PARTNERS LLC,Corporate,,,,5072814579,,,,
a9a3ceae2ca2bc85aa0fffc7179a3ebb,VANLEF DECOR,Corporate,,,,5081476879,,,,
a2574c04932a1d4adbe1052cf93a78ea,OAKTREE OPPORTUNITIES XI SINGAPORE HOLDINGS PTE LTD,Corporate,,,,5076388189,,,,
60fa348f6f587631586b51f52f38ee15,RCM METALLI SRL,Corporate,,,,5071532987,,,,
b870639efecc837aec5129d61ed47143,TWIN PINES SL,Corporate,,,,5083624945,,,,
3c97ce3b101d0b96afa2d5c195f1009c,PLJ WALLE INVEST AB,Corporate,,,,5069401627,,,,
f645a3540477af72eac77ea98b0eefc8,ACTIV WOOD SRO,Corporate,,,,5073093492,,,,
d99b83124cabf1c7be622d7287251446,ENCUENTRO SQUARE I LP,Corporate,,,,5083858185,,,,
a99e506927e9d4409bdde2d181b4bd07,FELTRE MURS SCI,Corporate,,,,5076164404,,,,
f7af229a549415302efbf40a810931a6,PING PONG GLOBAL HOLDINGS LTD,Corporate,,,,5083431163,,,,
a1a2292626b70d8f39fb0032d4bac622,CHER CASA INVESTMENTS INC,Corporate,,,,5083632269,,,,
fed8ad03731db055897a555bc2544ec7,GREEN STORM 2021 BV,Corporate,,,,5080026908,,,,
bdd2e70dbcc15b08d8966effb6e4fbbb,VALUE TOUCH LLC,Corporate,,,,5073642782,,,,
9527e4b257f7553cb9baf8bac5e11092,KMCP II NORWAY VESTLANDET AS,Corporate,,,,5082170437,,,,
cbc18f4574de78b4e51d4492fb1cbecb,MAXIMUS,Corporate,,,,5079707166,,,,
7a5a5fb579799a1f60aa9bf032187b79,DENTAL BEJARANO SL,Corporate,,,,5074854063,,,,
9c096c5c79c0c1156750c8f5afcc0b97,WASHINGTON APARTMENTS LLC,Corporate,,,,5071532493,,,,
5e5561c416794a46dad104148633ccf7,CSOT 19 MITHRASZ KFT,Corporate,,,,5081347071,,,,
5c3e554b742f3ab3f376b80fd3f0c6d9,DAM GLOBAL LTD,Corporate,,,,5057966968,,,,
097b513ad7f70a4f867a38a66987ce41,AISLAMIENTOS TERMICOS CASTELLANOS SA,Corporate,,,,5060584032,,,,
00a30f87b629f4fe803b8e4a4499c8db,6325 MAIN ST ASSOCIATES LLC,Corporate,,,,5074553749,,,,
01dbe1ac1536236b3bf89e78ac697370,INSTITUTO DE ENFERMEDADES DEL CORAZON SL,Corporate,,,,5060587668,,,,
1b4e267af4c62f19a02ae6ee5692ed05,GIMAT MAGAZACILIK SANAYI VE TICARET AS,Corporate,,,,5081472471,,,,
5ef5049b12b21cf0fcd633b66bbcb09f,OGEC JEANNE D ARC,Corporate,,,,5082471670,,,,
92b7f62f988fb5a9cd9ead617353f7a4,FRAMELOGIC SERVICES SPK SP Z O O,Corporate,,,,5071162349,,,,
56f2246e09c8230dbb73e0a6dc5175ea,NUVATION RESEARCH CORP,Corporate,,,,5073796847,,,,
5a9c975f55a14ce1e0d1dc56f0eadd10,CONSTRUCCIONES ALIMARA SL,Corporate,,,,5063768436,,,,
e6b994b12a0136067374e40178239352,A M B GROUPE,Corporate,,,,5067163237,,,,
71c59ea3e82691ce4b8a2a7d6f9bbdaa,"GAR US INVEST SCS, SICAV-RAIF - US RESIDENTIAL I",Corporate,,,,5086592380,,,,
df3437df03adfe56855ae2fe2812f1b3,P & L 49 LLC,Corporate,,,,5073620696,,,,
33a7500125f250edfdf7ef5959306e46,JONKERS CONSULTANCY & TRADING B.V.,Corporate,,,,5059922127,,,,
43f895148d7367c250a1fcfc2d45cc58,INARI JA REIJO HOLOPAISEN SAATIO SR,Corporate,,,,5059047922,,,,
afe984fafcf1ea23de8e15e22ae33abd,XXIII CAPITAL E LTD,Corporate,,,,5064695064,,,,
b96e10bddca85cd7859d0a9e611636d0,VIA OAK APS,Corporate,,,,5066247849,,,,
5a7afb8362578b8c9fbb4e2d43d173b1,E-CONOMY BV,Corporate,,,,5060503556,,,,
60e17af83b98adf205c5545a4e82a29a,FISKERIINSPEKTOR J ALB SANDMANS STIFTELSE FOR UNDERSTODJANDE AV FINLANDS HAVSFISKARE SR,Corporate,,,,5059048389,,,,
e6ae218ff99d119541e3c9a2bdc13e36,MAJESTIC WINE EMPLOYEE BENEFIT TRUST,Corporate,,,,5060038502,,,,
c15a4aef3fbd22ce1089d6bd2c9933ef,TURUN OPTIO OY,Corporate,,,,5059988379,,,,
e592bb8afd5ef0b8024fa5f25deb1374,AGRICOLAS RURALONDA SL,Corporate,,,,5065298975,,,,
0ae3e426631e816f234c6297e1581586,FRESB 2018-SB53 MORTGAGE TRUST,Corporate,,,,5065371767,,,,
6a7f5c654865194681ca761ba2d5e20e,DANSK BRODER ORDEN,Corporate,,,,5059051536,,,,
7225c8b7647bb172b6f3c479b12fa256,METALLVIC SL,Corporate,,,,5059056498,,,,
1cc0647787a1b1646087e4131dbc3fa3,SADENSO,Corporate,,,,5060579929,,,,
c1d3bacd2324f51993eb76510ee2cc34,FAUBOURG-FAMILIENSTIFTUNG,Corporate,,,,5057962275,,,,
a89bc4b4e897590ac27c8f3dd1efb1cb,OLD ALLEYNIAN ENDOWMENT FUND,Corporate,,,,5060521688,,,,
ab8c8dce9bf85a5955f8a3920af5efeb,LINEA LEGNO SRL,Corporate,,,,5066595872,,,,
745600f1287e7972216d0a58d70bb358,CHUPAFLOR INC,Corporate,,,,5059931325,,,,
3fff60894b2961faaa5de595a5a8b3d1,FRON LTD,Corporate,,,,5060203208,,,,
9e4d92f1209e1f6e5c4f8d98c92a57a5,SIENNA-BALTIC RIDGEVIEW INC,Corporate,,,,5064565056,,,,
ad3ebbbaa2cc9ce7e51c3b86f9a36819,GEROLAMO SCORZA SPA,Corporate,,,,5060559656,,,,
2d92e8d1feda45ae12b0906505de25dc,JESP INVEST AB,Corporate,,,,5060205767,,,,
2239b59feee93dd623a98464415da1b6,MEGALUKE RECREATIONAL PRODUCTS INC,Corporate,,,,5059071280,,,,
a05b25dd68bb48d4a94e30870b55493f,MISSIONCTRL SYSTEMS INC,Corporate,,,,5064259425,,,,
eef100377a954e8bec2eb5bc2b0131c2,KB APS,Corporate,,,,5060004627,,,,
457d0bd04efd7da5ebc861db0c19ddd3,RAAHEN SEUDUN ASUNTOSAATIO SR,Corporate,,,,5059096129,,,,
226ac5ace4b5061b85a402a3e63ed375,ANSOCAR GESTION SL,Corporate,,,,5067165150,,,,
851c0340b1da32cade30f916c04535f5,FONDEN FOR ANDELSKASSERNE I OMRADE SYD,Corporate,,,,5059716035,,,,
27270ad69a63cc1f4adb8da388dd554a,WILLIAM NEVILLE HINE WILL TRUST,Corporate,,,,5060016830,,,,
3f1cfe8a000590a8451fe2fecf2f0ab3,HPF HEALTH PROMOTION FUND,Corporate,,,,5087006107,,,,
2fe2a9508dd97bf2cc7936695e1d20c3,FREDZ GMBH,Corporate,,,,5086839848,,,,
07fedaaeb91608b16ec34b280681a5f3,ADOBE INC,Corporate,,0001568913,"[
  ""FU4LY2G4933NH2E1CP29""
]",4296126316,,,,
708299a4cdf76f6c6293c7cd987d719a,GAINGELS FAMA LLC,Corporate,,0001906304,,5082163851,,,,
b455dd4fee0fcfc924b9ab50f24ce3fd,MONARCH CAPITAL PARTNERS OFFSHORE III LP,Corporate,,0001606201,"[
  ""549300ZMZL2FPJQGV718""
]",5043416708,,,,
426f4ea2e946c043851ad4ae4d25c039,ANGRY METAL STUDIOS SL,Corporate,,,,5057440933,,,,
0f555235f6695e6850114d90b5cc572a,BESTCAMPER.NET GMBH,Corporate,,,,5056433842,,,,
a9cdec37d58617170977d76f2aad9dd6,RICHARD A SANDVIK HOLDING AS,Corporate,,,,5057757062,,,,
1d45056276c2fc073533d30332ddc007,PIPER JAFFRAY DIRECT FUND II L P,Corporate,,0001318191,,4297073699,,,,
ae5f1068d8818f436d740d61c5a62812,FINANCIERE SAFE,Corporate,,,,4297592626,,,,
ffc2f3ccaf585ed69c8a8dde39c62fbc,BLUE WHITE GROUP SRL,Corporate,,,,5044743629,,,,
aa7653f7cccc33d84bc5231a89eda2ba,HENDRIK KRAAIJ BEHEER BV,Corporate,,,,5060204010,,,,
c22075af9d4ab94ccdaddc3427e5d650,FONTE SP Z O O,Corporate,,,,5058605452,,,,
1bcc2c7fdd03422501339aa2c5bdcaae,GEE TRUST,Corporate,,,,5060523498,,,,
ef182782ddc977c109b4a04e1d708a87,ESSGE AFFARSBYRA AB,Corporate,,,,5059999907,,,,
20382fe502e2b986d95da8eb8625f8df,TAKARA LEBEN REAL ESTATE INVESTMENT CORP,Corporate,,,,5064610312,,,,
72604dd17b81086b694ac757708427d8,VMN EJENDOMME APS,Corporate,,,,5060724358,,,,
3dd9b5be3f65f8c74d95666f4426f831,HL ERHVERVSPSYKOLOGI APS,Corporate,,,,5060810056,,,,
e3c7b5282d9d985acae3b48ee8760c44,FRLU APS,Corporate,,,,5059000850,,,,
00e8123cf040a58835525321c2bad814,LAXMI BEADS MANUFACTORINGT CO PVT LTD,Corporate,,,,5068330343,,,,
6e3abdf84d51500b4e18e004bc86fda8,AVOLI INVEST OU,Corporate,,,,5060542605,,,,
240ad3ca32719af9b12f9a3646af8926,LAVANDERIA SELF SERVICE T.V.B. 2 DI PUSCEDDU GRAZIELLA,Corporate,,,,5057849704,,,,
6e1b72ba64398c11fae4def9a71bf794,ONME MECANICA Y CALDERERIA SL,Corporate,,,,5061184626,,,,
5a0c169dbfa7da2f3c0fb5e3c5115914,OCTOPUS SERVICIOS DE PRODUCCION A LA COMUNICACIONSL,Corporate,,,,5068318142,,,,
a284730738d00bb5be5e44efc7270472,H 2 F,Corporate,,,,5059955565,,,,
9ecb199bc3ce301cb216b4b41247c918,J T THOMSON VOLUNTARY SETTLEMENT,Corporate,,,,5060026549,,,,
58d074fcde7460663b5268d2667dbb8e,"2760 LIGHTHOUSE POINT, LLC",Corporate,,,,5058602541,,,,
02bcc2ff25501db197e5ba205b2f5d4c,LA CHARMICE BEHEER BV,Corporate,,,,5060503809,,,,
10a811f35f5fc202e7a3f11cd07aca96,DOUBLE DIGIT INVESTMENT OY,Corporate,,,,5059996607,,,,
86d9f9ee7e4a956352909a0b61aebb36,FUPA ASANSOR INSAAT PAZARLAMA SANAYI TICARET AS,Corporate,,,,5061132912,,,,
b306093c006d54c4a0420ddb686c76b9,FCP VATEL SMALL CAPS FLEXIBLE,Corporate,,,,5059976325,,,,
6c8c2450b649ff5597d5d8fdb127ede1,COMBO AS,Corporate,,,,5060066372,,,,
71c617672c66702920a4987906eb7546,NORBERTO LUIS SGPS UNIPESSOAL LDA,Corporate,,,,5060640582,,,,
333ed4f5099bf2c13568439a5b2de6e1,MG ENERGY APS,Corporate,,,,5060027016,,,,
3380035afb65accc88b74ee744d293d4,COLLEGI D ENGINYERS GRADUATS I D ENGINYERS TECNICS INDUSTRIALS DE MANRESA,Corporate,,,,5061195189,,,,
aafa085a3964ada9563d0e5837121bdd,ADVANCED TECHNOLOGY DISTRIBUTORS PTY LTD,Corporate,,,,5057441188,,,,
18cf6606e28086908250c0aa769c4d25,SEIGLER IMPORTS INC,Corporate,,0001398880,,5034617197,,,,
ac55102cc6682c287779047e1ad458ad,UNIVERSAL DE INVERSIONES SICAV SA,Corporate,,,,4296461227,,,,
752b47fd74bff2bb779d1cce3ca3efe7,NRZ SERVICER ADVANCE FACILITY TRANSFEROR JPMC LLC,Corporate,,0001632864,,5046441666,,,,
f14be3655c0a00c95a54d584d9231226,NATURA VERDE SRL,Corporate,,,,5057481951,,,,
923ad0609eb53205a2c409b3b2a2a462,DOUBLE MOUNTAIN L L C,Corporate,,0001379109,,4297706072,,,,
72a14b8ec68902200464dfa472bb05ca,ADVANTUS ENTERPRISE FUND CLASS C,Corporate,,0000926033,,4296313507,,,,
1d9c819e56c54079e4b7b92ac1566a68,BL-1107 FUND I A SERIES OF ROLL UP VEHICLES LP,Corporate,,0001954913,,5083862558,,,,
bfd74f0d68568fd06c5abd813b11e701,HPP GP LLC,Corporate,,0001429610,,5045857332,,,,
ec2336e2a28223caf6ab0833d3eb7001,SPC PRAGUE PARK 1 KS,Corporate,,,,5037967650,,,,
9f7eb3d2b95ebb1ca6f426f78c58fd2d,ADDIKO BANK DD,Corporate,,,,5000678953,,,,
cd5d65c4e6c24c77aa6c4535462c3373,EBY PORT 3 GMBH,Corporate,,,,5036867132,,,,
89b8cec42c9d06d997b8dfaf82e5264a,SPADA MANGIMI SRL,Corporate,,,,5044782688,,,,
9f6145795db895f15cea722451aa70b2,4TH STREET 192 INVESTOR LLC,Corporate,,0001792156,,5071522214,,,,
5fe4c158621d601aea612962dbcd49dd,SHANGHAI BAOSTEEL GASES CO LTD,Corporate,,,,5043449376,,,,
1d4e18e6b5c10bdfe4dabdaa01100ae5,BLACKROCK PRINCIPAL PROTECTED TRUST,Corporate,,0001177406,,4296420950,,,,
93b035345f54b7846d0f4147afdd916a,ELIS UK LTD,Corporate,,,,5049432293,,,,
aa643e8353464f6f576f351bfe5f65c2,BJORKS INDUSTRI AB,Corporate,,,,5045160687,,,,
46a739697a64ecc227cfea13ba3a821e,IN-SOLUTIONS GLOBAL LTD,Corporate,,,,5039661671,,,,
1f9c309c38b8d34edde1451d83039010,DEPOZITARNYE I KORPORATIVNYE TEKHNOLOGII OOO,Corporate,,,,5000049537,,,,
ce76e599f77317deba57fc64281023b7,SOLE SA,Corporate,,,,5046030177,,,,
b6769125c6d152afd967ab00144c7dd0,HOTEL KOFLERHOF SRL,Corporate,,,,5037970243,,,,
4c2f288ecfa4805af25bad3e44e8e794,ANDREA SHEMBERG LTD,Corporate,,,,5051131882,,,,
d2ff1c6cb4ac5d36e6576e9e46a1f9d2,HARMONIE NORGE AS,Corporate,,,,5045220117,,,,
bfac58d515c942172ec650ea04573212,ASSETPOINT CAPITAL L P,Corporate,,0001502704,,5001193806,,,,
f9e4099978be142788f1d62cd234e975,STEPPE CAPITAL PTE LTD,Corporate,,,,5044712784,,,,
42049535b05b61732298815f4924d6d5,EMPACT EBS INC,Corporate,,0001203201,,4296984447,,,,
be7ba8604e51ad0a320de5507d3c942c,ATWATER CAPITAL MANAGEMENT LP,Corporate,,0001534749,,5001444538,,,,
2cd8c2c13c4793a449a471c66d10844d,COCAINE THOUGHTS L L C,Corporate,,0001501109,,5001186678,,,,
dc80247db1153a20f6afeef3ae7c113e,G14M2 HHC LLC,Corporate,,0001499427,,5045868520,,,,
142724e90250efebc0756eed762a5b30,A NYLUND HOLDING AS,Corporate,,,,5044678333,,,,
251589405146fb0e92060586f8745758,ALT BIOSCIENCE LLC,Corporate,,0001424900,,4297761051,,,,
c04e700702cfb2301ed628a97ca36583,O I CORP,Corporate,,0000073773,,4295907442,,,,
3b2eef55c7da66519e8d92bca2561485,STARLINE WINDOWS LTD,Corporate,,,,4297649344,,,,
a156cd5e304c78578d3b93cd9a4b7132,WAYPOINT LEASING (IRELAND) LTD,Corporate,,,,5043459153,,,,
63a446ee46d1c8cab102adea227334f4,HAVILA INVEST AS,Corporate,,,,4298294885,,,,
bbac4eb4aa6785b78bf59053afe08078,HOOP HALL EXPERIENCE LLC,Corporate,,0001412703,,5000371194,,,,
7fdf43e1e07793d2d0871b60d0976209,MASON COMPANIES INC,Corporate,,,,5040266806,,,,
4105b76959bf77e9cf684201fe7b6536,EVENTO GIOCO 2 S.R.L,Corporate,,,,5039619392,,,,
79636f6a38d03d6c4bf4ee9226bd2dde,TARR ACQUISITION LLC,Corporate,,,,5003689712,,,,
bd9da05505d9643cc372f648c7cbb2a8,RR HV VENTURE HOLDINGS DST,Corporate,,0001450772,,4298115192,,,,
2d0f0408f23b306c3b39d8c41bb24e2d,COASTAL PEDIATRIC ASSOCIATES PA,Corporate,,,,5050978901,,,,
4d81af3e26d4a1302d3304d3ce9a7913,CAGDAS FAKTORING AS,Corporate,,,,5040047659,,,,
e61aca112c01541a3e49d26701cf6462,RENASCENTIA SEMPLIFICATA SRL,Corporate,,,,5057507281,,,,
6e4a46b3a1f912bfac3a717ce8f5e6f7,"CHARLOTTE,CITY OF NORTH CAROLINA",Corporate,,,,5000369929,,,,
95f4749a17f7fe7911bed3e030629f42,RIDGE CAROL STREAM II LLC,Corporate,,0001781739,,5070823304,,,,
b696474d86b5d6718570a02cd0fbc63b,SMH PROPERTY LLC,Corporate,,,,5057483098,,,,
bf61c9858c9fc041967105ee7f2b8a55,CIVC PARTNERS FUND VI-A LP,Corporate,,0001827300,"[
  ""5493000C6CUDMWMHY851""
]",5078511944,,,,
e2df7d0e475d21942a49cceb383848f1,G/O MEDIA INC,Corporate,,,,4296485264,,,,
0e09cd87ffe3de3bbeaf10d2d5f50d6a,ADITUS HOLDINGS LP,Corporate,,0001700151,,5071537849,,,,
5fb0a5df90d9c867cc5657409cc9e069,HPE ADLABS L P,Corporate,,0001368782,,4297571314,,,,
2171883f412de6fa6c8ad768ee1d7583,A10 EUR FOUNDER LP,Corporate,,0001807464,"[
  ""8945008N0PNLNHH0NH42""
]",5073786489,,,,
82464914a958eb875d697750fb012a08,DISTRIBUTOR SERVICE INC,Corporate,,,,5037950454,,,,
9bd85ccaebd24b2cdb05350523bb65ad,LACEY CARE L L C,Corporate,,0001410986,,4297646000,,,,
546609f2f6ca7718410cd00af9b2d699,DREAMS CAN COME TRUE LLC,Corporate,,,,5056594084,,,,
db7631c9f24320d0c93c69fac880c3db,"ROSS DESIGNERS & MANUFACTURERS, INC.",Corporate,,,,5009258647,,,,
ae2271fc020e1bff72e7334a58cdec3e,ZHEJIANG HENGDIAN FILM CITY CO LTD,Corporate,,,,5037103297,,,,
80ff0dc3936590d0e540e3119121917c,LUCKY MONEY AS,Corporate,,,,5044639081,,,,
7f380045ed5276075ad4436d726a22d7,ASSURE-BC-FUND LLC,Corporate,,0001588425,,5040259904,,,,
e49af7bbad83118af3088c29dc0e6a30,CANOPIUS GROUP LTD,Corporate,,,,4298440888,,,,
cea05a1807224b2efc229e4d8d654cc1,NEWSTONE INTERNATIONAL LTD,Corporate,,,,5016052703,,,,
e73388d6c619c51fd444ace2484d0da2,JORDAN CO LP,Corporate,,,,5000884922,,,,
89ca78924a68194e19a38dd4f2be57a1,NECTAR PHOENIX 31ST LLC,Corporate,,0001908039,,5082165050,,,,
b85e9635cf7b6b10c244fc2e52cb4e84,BAKED TRUE NORTH LLC,Corporate,,0001893970,,5081479962,,,,
71199fda558706723dfabec65959de30,BACK BAY INVESTMENT FUND CORP,Corporate,,0001557539,"[
  ""254900JLB76AXCK2V791""
]",5039680317,,,,
2a228f5efb4459ddeabf187a4d8ace78,MCDAVID IRVING HON L P,Corporate,,0001176162,,4297147631,,,,
5e38aca15e1c87ba806516e181cd1303,TURI TANACSADO KERESKEDELMI ES SZOLGALTATO KFT,Corporate,,,,5057499808,,,,
8ea02ffe0527014138f4bbe7bd1cf64d,VARUN BEVERAGES LTD,Corporate,,,,4297831382,,,,
81e6de437aaece648d5323a86539bbb1,DASECO HOLDINGS LTD,Corporate,,,,5057448651,,,,
4fd8df28663b262e55db5794b6e23fc0,HELDAL INVEST AS,Corporate,,,,5044710928,,,,
da58940b8a00cc9eeb2d2544fe16e89c,WEINMANN EMERGENCY MEDICAL TECHNOLOGY GMBH CO KG,Corporate,,,,5044029680,,,,
20eb7be424fcf717f677763cbed3a1f5,SHANGRAO RURAL COMMERCIAL BANK CO LTD,Corporate,,,,5052528598,,,,
bb707ce6fd9420fc8118d9e0e6661522,FT 1272,Corporate,,0001377717,,4296227837,,,,
317393f7661093e0195ebd14ccb5b1ca,EAGLEBURGMANN NOVA MAGNETICS LTD,Corporate,,,,5045202482,,,,
b801e17640f3d46f5d808feb37b8f103,BLUEFIELD SOLAR INCOME FUND LTD,Corporate,,,,5039927040,,,,
ad503123b251f6a45a32d757f16427f9,OMNIX ASIA FUND LTD,Corporate,,,,5056429730,,,,
65807879408d0fcd74e12f6e3528da94,SCHMAHL & STOEPEL SPEDITION UND TRANSPORTGESELLSCHAFT MBH,Corporate,,,,5001378400,,,,
0aea7f8dbf255ff84bddf8663e332a71,SISU GAME VENTURES OY,Corporate,,0001648414,"[
  ""743700JOO15FVHKDQD75""
]",5046435089,,,,
252f9c8f23fd8f8eeb0830ba25775eb8,AAA WASHINGTON,Corporate,,,,5002707818,,,,
e0365aca50d4f2c9b837f3d872aa576c,ROCKY MOUNTAIN HYDROSTATICS LLC,Corporate,,0001985248,,5011669736,,,,
f129935174212fd5bd358f6b40ac3b22,PINTUR SA,Corporate,,,,5044784232,,,,
b03408261be3ddabc6dc590a63e90802,WCG GRAND HAVEN SHOPPING CENTER INVESTORS LLC,Corporate,,0001778318,,5069465242,,,,
02e3c8ed344d0a9e64e63290723ec0f5,HOST HOUSTON BRIAR OAKS  LP,Corporate,,0001366113,,5000203678,,,,
30673e02f59d0506435bbb5aec4723da,AETNA DENTAL OF CALIFORNIA INC,Corporate,,,,4296763582,,,,
41714038d0093154804ad7d33d1a0f9c,SOUTH SLOPE PARTNERS LLC,Corporate,,0001670768,,5051000701,,,,
3397c959d2f710db9e8af488d8822583,AI FINIX A SERIES OF ANGELES INVESTORS MASTER LLC,Corporate,,0001958313,,5083692932,,,,
d85d321d77c4ed16402f620debc3b6d5,ILOVANI CONSULTING LTD,Corporate,,,,5020931159,,,,
cbb89034b52bf98fdf1779ad727a67be,LEFEBVRE PHJVS SC,Corporate,,,,5071560771,,,,
1fead4ce9008cedaffe73d35b935931d,UDAYA LIMITED,Corporate,,,,5057768063,,,,
e68d1250b47e55cdcb54ddb9834c7899,BMC US INC,Corporate,,0001417167,,5000322255,,,,
9f130d6e18491c263aa6116d05395412,RHEINTRANS BV,Corporate,,,,5057531389,,,,
60b5c2c8ed51c05535fd77791d1102fd,PAR FORMULATIONS PVT LTD,Corporate,,,,5035157328,,,,
1c00dea88883e4c2edd082de47adf239,DOERRIES SCHARMANN TECHNOLOGIE GMBH,Corporate,,,,4297851847,,,,
84d480fc6ecd4c4921830c5ac456252a,EIKON 99 SICAV SA,Corporate,,,,4297813428,,,,
e1d929b153363dc0eb15036947a966c7,GRAF SOLMS IMMOBILIEN & PROJEKTENTWICKLUNGS GMBH CO KG,Corporate,,,,5057466635,,,,
ef59e34a88d66dd4061a179336da7647,DAUNIA SAVIGNANO SRL,Corporate,,,,5001209641,,,,
2cb55aafbbcb9094cfdf3148cdab6b5c,ADVISORS DISCIPLINED TRUST 1697,Corporate,,0001662268,,5050909787,,,,
933ddfd03ff619862aa1e1a388338399,SE MILWAUKEE INVESTORS LLC,Corporate,,0001687622,,5052148036,,,,
2a35328335d64111fba04f3653ca5af6,MULTI PROCESSING EQUIPMENT GROUP USA LLC,Corporate,,,,5057475677,,,,
bf549ac09604d7972becc696d7404af3,PETRONAS ENERGY TRADING LTD,Corporate,,,,5000632314,,,,
cc9e1811ab1970822d366ab3810d1db9,GUGGENHEIM DEFINED PORTFOLIOS SERIES 1825,Corporate,,0001732348,,5066536208,,,,
0a091a128ebe8d3c43d91e74099db8ca,DIMO SRL,Corporate,,,,5057493812,,,,
e365d17935de0e10233dd4b6a4543c2c,GL BEYOND INCOME FUND,Corporate,,0001532716,,5037443208,,,,
d1a542a1390bacbb6c7ef1bef2772635,BROTHERS RESTAURANT AT THE RED BARN LLC,Corporate,,0001572717,,5039144566,,,,
d0d5f8df3b04a0cde0c23dbabc577f27,MONTGOMERY REALTY LLC,Corporate,,,,5057510825,,,,
0459d3d5c73a9bd54f951ecb9155d7bb,A/B LUNDSAGER,Corporate,,,,5057486054,,,,
a3f2483128d64367da433d0da1a992cd,CHEESEBURGER MARYLAND L P,Corporate,,0001415163,,4298088365,,,,
4f274c2119b8748672a638c7ff2c8218,OEP VII GP LLC,Corporate,,0001817118,,5076089695,,,,
6928cff21fae9c56a59405ce637fe279,LAHOLD BV,Corporate,,,,5059985140,,,,
e34a7305b8810c9535b81a08321ff44b,PERWINE LTD,Corporate,,,,5046582409,,,,
2696ef8225a7d6b7f669d68e532e871c,AURORA RESURGENCE MANAGEMENT PARTNERS LLC,Corporate,,,,5000761469,,,,
1695477e3edffb26616be762e23008da,S SALUDA APARTMENTS LLC,Corporate,,0001875948,,5081177303,,,,
97a9cb1c80175ffeed3a7c381251c529,SCOTTISH COUNCIL ON VISUAL IMPAIRMENT,Corporate,,,,5043509974,,,,
9a0abcfb6ac98ad7835c6689079c1315,SLM STUDENT LOAN TRUST 2006-9,Corporate,,0001370220,"[
  ""5493001H0EO1146OG159""
]",4297564818,,,,
35615974bae3713d64b4b7e3a0276145,ESSE ELEKTRO-KRAFT AB,Corporate,,,,5041751635,,,,
450863a693323c0011335494b3bd4d81,FICOMMERCE SC,Corporate,,,,5046710446,,,,
0e8bcf5db773c4e26b0245f41902f2ed,CAJOY GMBH,Corporate,,,,5057511137,,,,
51df9bdd0597bf9aa715f999f3c02f15,SYCAMORE CREEK CHURCH,Corporate,,,,5008060471,,,,
616b40ab6ca8b7a453c2377d4cb80c8b,CONTINENTAL MOTORS SERVICES INC,Corporate,,,,5044720337,,,,
c3f8bb4877f17e1f931dea7f841d0826,EXPLAIN AB,Corporate,,,,5047818874,,,,
d4e3e5ae9f5ac0cbea3ec59856da4acc,OCEAN MAGIC APTS L L C,Corporate,,0001313567,,4297261076,,,,
ce17b81f58c1dcaebcc4f6d976aa8cc8,SONA MOBIKES PVT LTD,Corporate,,,,5081373083,,,,
b72e16f0e0a0bc18360bd901159f1510,CANDID FINANCIAL ADVICE LTD,Corporate,,,,5044197338,,,,
531755b512917ba70fb5b4e081c0340a,HENAN ZHENGZHOU NEW DISTRICT CONSTRUCTION INVESTMENT CO LTD,Corporate,,,,5037353191,,,,
5c044d9d7c0d1de5a58a1a42ac016c17,RW VENTURES II A SERIES OF RIGBY & WATTS CAPITAL VENTURES LLC,Corporate,,0001989950,,5086741798,,,,
12a042da84994f3b6b0151992d2cb43d,MARQUIS SUITES ASSISTED LIVING COMMUNITIES INC.,Corporate,,,,5057773896,,,,
4998ac46ab7d906b47b7735bf9deb147,ASTER TREASURY PLC,Corporate,,,,5040790463,,,,
8a6d1d2e7fc44d2e4b7c515d01f53910,ARES ECSF II SOUTH RL SA,Corporate,,0001684744,"[
  ""549300284XNWSYDUG213""
]",5056433231,,,,
52d81ce93aa35b2195de612439e713b6,BUKOCEL AS,Corporate,,,,5044801527,,,,
0994bab9c3982fc5c928e292589db5eb,ROSEMONT TALF GPLLC,Corporate,,0001470164,,5000454190,,,,
236f11d7678e95ccb9756f20914a8418,MERCK CHEMICALS NV,Corporate,,,,4298253528,,,,
9ff5df70584b6f37beaa4f8a526e99b7,STEM SRL,Corporate,,,,5035468516,,,,
cec78359188c296f4942401fbcd9e140,LAZARD-SGW 1-FONDS,Corporate,,,,5057805542,,,,
120283ca15378fe11b396be541dad6c7,KME ODENSE HOLDING APS,Corporate,,,,5046393194,,,,
03ae34ea151221db869ec02bec7b50b6,XSURGICAL INC,Corporate,,0001899326,,5081781005,,,,
2e33b86bdff7c95a1f4fe017630a5b61,COMMERCIAL SAVINGS BANK (IOWA),Corporate,,,,5000644737,,,,
