date,close,volume,open,high,low
2016-09-09,155.69,5080266,158.03,158.4,155.65
2016-09-12,158.29,4366853,155.26,158.53,154.84
2016-09-13,155.81,3631768,157.63,157.93,155.5
2016-09-14,154.05,3858076,155.7,155.87,153.39
2016-09-15,155.66,3656413,154.3,156.33,153.21
2016-09-16,153.84,6429919,155.04,155.4,153.47
2016-09-19,154.87,2448148,154.87,156.19,154.55
2016-09-20,154.45,2159092,155.87,156.57,154.45
2016-09-21,155.53,2473895,154.91,155.68,153.87
2016-09-22,156.11,2690905,156.15,157.22,155.69
2016-09-23,154.98,2692083,155.62,156.04,154.71
2016-09-26,153.98,2533325,154.46,154.46,153.46
2016-09-27,156.77,2983602,154.32,156.77,153.81
2016-09-28,158.29,3309408,156.99,158.625,156.23
2016-09-29,158.11,3372183,158.63,165.0,157.46
2016-09-30,158.85,3596878,158.9,159.838,158.06
2016-10-03,157.61,2227749,158.06,158.37,157.02
2016-10-04,156.46,2884146,157.67,158.53,155.82
2016-10-05,157.08,1684298,157.07,157.83,156.72
2016-10-06,156.88,1949931,156.84,157.43,155.89
2016-10-07,155.67,2668385,157.14,157.7,154.86
2016-10-10,157.02,2467856,156.71,158.49,156.655
2016-10-11,154.79,2899603,156.73,156.95,153.89
2016-10-12,154.29,2959700,154.97,154.97,153.08
2016-10-13,153.72,2909898,153.7,154.22,152.27
2016-10-14,154.45,4357890,154.47,155.53,154.09
2016-10-17,154.77,5836054,154.45,155.89,154.34
2016-10-18,150.72,12764180,150.02,151.0,147.79
2016-10-19,151.26,4629444,151.27,152.45,150.83
2016-10-20,151.52,4020780,151.28,152.9,151.02
2016-10-21,149.63,4413601,150.58,151.15,149.56
2016-10-24,150.57,2662724,150.4,151.52,150.4
2016-10-25,150.88,2647416,150.69,151.16,149.83
2016-10-26,151.81,2811314,150.71,152.94,150.255
2016-10-27,153.35,4227704,152.82,154.06,152.02
2016-10-28,152.61,3654444,154.05,154.44,152.18
2016-10-31,153.69,3550358,152.76,154.33,152.76
2016-11-01,152.79,3187660,153.5,153.91,151.74
2016-11-02,151.95,3072611,152.48,153.345,151.67
2016-11-03,152.37,2878718,152.51,153.74,151.8
2016-11-04,152.43,2467966,152.4,153.64,151.87
2016-11-07,155.72,3746609,153.99,156.11,153.84
2016-11-08,155.17,3920344,154.56,155.93,153.06
2016-11-09,154.81,5403573,152.96,155.56,151.0
2016-11-10,160.22,7711608,157.66,161.16,157.59
2016-11-11,161.27,4446510,159.97,161.34,159.33
2016-11-14,158.21,5192889,161.25,161.86,157.58
2016-11-15,158.67,3475578,158.42,159.15,157.55
2016-11-16,159.29,2252655,158.46,159.55,158.03
2016-11-17,159.8,2260909,159.22,159.93,158.85
2016-11-18,160.39,2979264,159.8,160.72,159.21
2016-11-21,162.77,4633131,160.69,163.0,160.3697
2016-11-22,162.67,2770714,163.0,163.0,161.95
2016-11-23,161.98,2256035,161.94,162.38,161.3557
2016-11-25,163.14,1605344,161.83,163.19,161.83
2016-11-28,164.52,4438710,163.2,164.66,162.7
2016-11-29,163.53,3139540,164.0,164.41,163.03
2016-11-30,162.22,4397775,163.35,163.8,162.21
2016-12-01,159.82,4634638,161.95,162.195,158.3
2016-12-02,160.02,2740532,159.0,160.29,158.41
2016-12-05,159.84,3446698,160.85,161.15,159.5875
2016-12-06,160.35,2858766,160.13,160.79,158.93
2016-12-07,164.79,4434800,160.6,165.18,160.39
2016-12-08,165.36,3262803,164.87,166.0,164.22
2016-12-09,166.52,3145182,165.18,166.72,164.6042
2016-12-12,165.5,3389243,166.72,166.79,165.07
2016-12-13,168.29,5860952,165.68,169.952,165.68
2016-12-14,168.51,4046752,168.37,169.89,167.45
2016-12-15,168.02,3385177,168.01,169.85,167.78
2016-12-16,166.73,7117018,168.97,169.11,166.06
2016-12-19,166.68,2955862,166.83,167.26,166.0
2016-12-20,167.6,2174492,167.49,168.25,166.45
2016-12-21,167.33,3574850,166.25,167.94,165.25
2016-12-22,167.06,2781138,167.36,168.23,166.58
2016-12-23,166.71,1701208,167.0,167.49,166.45
2016-12-27,167.14,1397392,166.98,167.98,166.85
2016-12-28,166.19,1723593,167.29,167.74,166.0
2016-12-29,166.6,1663140,166.02,166.99,166.0
2016-12-30,165.99,2952198,166.44,166.7,165.5
2017-01-03,167.19,2934107,167.0,167.87,166.01
2017-01-04,169.26,3376634,167.77,169.87,167.36
2017-01-05,168.7,2682176,169.25,169.39,167.26
2017-01-06,169.53,2945459,168.69,169.92,167.52
2017-01-09,167.65,3189410,169.47,169.8,167.62
2017-01-10,165.52,4118192,167.98,168.09,165.34
2017-01-11,167.75,3599412,166.05,167.76,165.6
2017-01-12,167.95,2927951,167.77,168.01,165.56
2017-01-13,167.34,2874625,167.97,168.48,166.875
2017-01-17,167.89,3315220,166.69,168.18,166.1201
2017-01-18,166.8,4005403,167.45,168.59,166.69
2017-01-19,166.81,6726135,166.96,167.45,165.8
2017-01-20,170.55,12605330,167.81,170.64,166.0
2017-01-23,171.03,5432156,170.08,171.25,170.01
2017-01-24,175.9,6947945,171.36,176.0,171.16
2017-01-25,178.29,5917531,176.26,179.25,176.13
2017-01-26,178.66,3062355,178.06,178.88,177.51
2017-01-27,177.3,3482023,178.47,179.2,177.3
2017-01-30,175.8,4093251,176.98,177.07,174.5768
2017-01-31,174.52,4133448,175.05,175.58,173.61
2017-02-01,174.29,2795443,175.0,175.7025,172.89
2017-02-02,174.58,2619514,174.23,174.97,173.55
2017-02-03,175.82,3306324,175.0,176.34,174.89
2017-02-06,175.86,2650509,175.31,175.98,174.38
2017-02-07,178.46,3859161,176.0,178.62,175.9
2017-02-08,176.17,2912492,177.5,177.5,175.88
2017-02-09,177.21,3090208,176.17,177.8,175.91
2017-02-10,178.68,2930498,177.37,178.8701,176.76
2017-02-13,179.36,3092266,179.24,179.9,178.84
2017-02-14,180.13,2775296,178.57,180.13,178.35
2017-02-15,181.68,2914083,180.2,181.92,179.81
2017-02-16,181.43,3251022,181.45,182.79,180.87
2017-02-17,180.67,3551140,181.25,181.57,180.0
2017-02-21,180.26,4479596,180.6,180.79,179.12
2017-02-22,181.15,3020538,180.09,181.34,180.09
2017-02-23,181.65,2282522,182.0,182.5,180.92
2017-02-24,181.35,3298816,180.21,181.49,179.89
2017-02-27,179.4,3689926,181.19,181.25,179.28
2017-02-28,179.82,3273324,179.38,180.63,179.35
2017-03-01,181.95,3001512,180.48,182.55,180.03
2017-03-02,180.53,2915947,181.88,181.88,180.43
2017-03-03,180.05,1824911,180.04,181.32,179.7649
2017-03-06,180.47,3199175,179.72,180.99,179.57
2017-03-07,180.38,2977496,180.71,181.29,180.1997
2017-03-08,179.45,3557388,180.75,180.95,179.3
2017-03-09,177.18,5443665,179.15,179.25,175.88
2017-03-10,177.83,3100107,178.21,179.49,177.42
2017-03-13,176.46,3481898,177.85,178.06,176.415
2017-03-14,175.72,3147484,176.18,176.82,175.211
2017-03-15,175.81,3810410,175.71,176.28,174.75
2017-03-16,177.24,4311734,178.46,179.0,176.82
2017-03-17,175.65,5916099,176.29,176.79,175.65
2017-03-20,175.7,2475875,175.65,176.18,175.14
2017-03-21,173.88,3927626,176.01,176.23,173.84
2017-03-22,174.78,3448947,174.04,175.06,172.8
2017-03-23,174.82,3737732,174.43,175.67,173.56
2017-03-24,173.83,3221645,175.12,175.5,173.39
2017-03-27,173.77,3259022,172.69,174.16,172.0937
2017-03-28,174.51,3523345,173.94,175.0,173.0
2017-03-29,173.94,3083063,174.3,174.49,173.46
2017-03-30,173.86,3168198,173.86,174.59,173.69
2017-03-31,174.14,2913386,173.98,174.95,173.69
2017-04-03,174.5,4286497,173.82,174.87,173.38
2017-04-04,174.52,3108655,173.52,174.96,173.26
2017-04-05,172.88,6237613,174.7,176.33,172.81
2017-04-06,172.45,3435303,173.47,173.47,172.25
2017-04-07,172.14,3588300,172.08,172.93,171.28
2017-04-10,171.2,3789677,172.53,172.56,171.0
2017-04-11,170.58,4890161,170.65,171.23,168.98
2017-04-12,170.66,3276921,171.04,171.2,170.02
2017-04-13,169.53,3203765,169.92,171.36,169.53
2017-04-17,171.1,3719276,169.75,171.3,169.62
2017-04-18,170.05,6004750,170.79,171.69,169.83
2017-04-19,161.69,19282530,161.76,162.64,159.6
2017-04-20,162.3,6486767,161.32,162.4,160.5
2017-04-21,160.38,5600467,162.05,162.11,160.38
2017-04-24,160.75,5175505,161.29,161.57,160.42
2017-04-25,160.39,4857061,161.78,162.04,160.38
2017-04-26,160.06,4325281,160.53,161.1,159.89
2017-04-27,160.32,4122568,160.29,160.48,159.63
2017-04-28,160.29,4153700,160.5,160.59,159.7
2017-05-01,158.84,4931407,160.05,160.42,158.7
2017-05-02,159.1,3150934,159.44,159.49,158.64
2017-05-03,158.63,3993234,158.74,159.45,158.52
2017-05-04,159.05,4278599,158.89,159.14,158.36
2017-05-05,155.05,12513610,153.52,155.78,153.0
2017-05-08,153.03,7490980,152.8,153.47,152.2
2017-05-09,152.11,6851286,152.6,153.1,151.5552
2017-05-10,151.25,4996776,151.651,152.37,151.13
2017-05-11,150.65,5624852,151.05,151.15,149.79
2017-05-12,150.37,3715292,150.3,151.265,150.0
2017-05-15,151.51,4228909,150.62,151.83,150.4502
2017-05-16,153.68,5510363,151.66,153.99,151.66
2017-05-17,150.93,5189187,153.3,154.14,150.89
2017-05-18,150.78,3273575,150.86,151.33,150.11
2017-05-19,151.98,5622348,151.01,152.46,150.89
2017-05-22,152.64,3302089,152.1,152.84,151.5992
2017-05-23,152.03,2564503,152.57,153.68,151.92
2017-05-24,152.51,3732394,152.21,152.76,151.23
2017-05-25,153.2,2581674,153.25,153.73,152.9459
2017-05-26,152.49,2443298,152.85,153.0,152.06
2017-05-30,151.73,3665972,151.95,152.67,151.59
2017-05-31,152.63,3541249,152.03,152.8,151.65
2017-06-01,152.67,2918122,152.8,152.87,151.63
2017-06-02,152.05,3581773,153.07,153.2,151.8
2017-06-05,152.41,3975068,151.82,152.93,151.6826
2017-06-06,152.37,3797173,152.0,152.89,152.0
2017-06-07,150.98,4859095,153.05,154.2,150.8
2017-06-08,152.1,3693150,151.0,152.82,150.92
2017-06-09,154.1,4356544,152.0,154.265,151.88
2017-06-12,155.18,6461729,154.19,157.2,154.02
2017-06-13,154.25,3523529,155.44,155.48,154.15
2017-06-14,153.81,3043704,153.97,154.9399,152.94
2017-06-15,154.22,4651727,153.29,154.69,153.29
2017-06-16,155.38,6373354,154.23,155.42,152.9676
2017-06-19,154.84,4536193,155.51,155.86,154.54
2017-06-20,154.95,4479369,154.48,155.389,154.25
2017-06-21,153.79,3958819,155.79,155.79,153.39
2017-06-22,154.4,2376471,154.55,154.99,153.69
2017-06-23,154.11,3282201,154.34,154.68,153.8
2017-06-26,155.23,2152542,154.71,155.75,154.63
2017-06-27,154.75,2386491,155.0,155.34,154.5
2017-06-28,155.32,2214240,155.15,155.55,154.78
2017-06-29,154.13,3261684,155.35,155.74,153.62
2017-06-30,153.83,3571536,154.28,154.5,153.14
2017-07-03,155.58,2822651,153.58,156.025,153.52
2017-07-05,153.67,3561287,155.77,155.89,153.63
2017-07-06,152.36,2756760,153.36,153.83,152.23
2017-07-07,152.94,2383896,152.62,153.49,152.14
2017-07-10,153.42,3410665,152.91,153.89,152.63
2017-07-11,153.19,3447509,153.26,153.65,152.05
2017-07-12,153.7,3097831,153.48,154.24,153.05
2017-07-13,153.63,2476080,153.7,154.19,153.19
2017-07-14,154.24,3256144,154.01,154.615,153.4
2017-07-17,153.01,4753260,153.59,153.88,152.2399
2017-07-18,154.0,7435556,152.36,154.29,152.0
2017-07-19,147.53,14292020,150.02,150.25,146.71
2017-07-20,147.66,7175441,147.53,148.83,147.03
2017-07-21,147.08,6509258,147.59,147.87,146.51
2017-07-24,145.99,3877119,147.0,147.04,145.8
2017-07-25,146.19,4207232,146.57,147.49,146.03
2017-07-26,145.36,3928866,146.27,146.46,144.47
2017-07-27,145.07,6375899,145.0,145.395,143.64
2017-07-28,144.29,3054692,144.81,145.04,143.84
2017-07-31,144.67,4342497,144.38,144.93,144.17
2017-08-01,145.3,3201765,145.0,145.67,144.72
2017-08-02,144.45,3433707,145.12,145.29,144.22
2017-08-03,144.94,3034711,144.43,145.34,144.43
2017-08-04,145.16,2549397,145.0,145.39,144.4
2017-08-07,143.47,4615775,145.0,145.09,142.75
2017-08-08,142.11,3295007,142.0,142.76,142.0
2017-08-09,141.77,2925024,141.75,142.03,141.19
2017-08-10,141.84,4524754,141.64,142.42,141.23
2017-08-11,141.84,3004080,142.45,142.59,141.52
2017-08-14,142.32,2244010,142.0,142.76,141.94
2017-08-15,142.07,4681540,142.55,143.34,140.58
2017-08-16,142.5,3287450,141.79,142.91,141.61
2017-08-17,140.7,4357359,142.52,142.89,140.7
2017-08-18,139.7,4151484,140.87,141.15,139.58
2017-08-21,140.33,3188408,139.59,140.42,139.13
2017-08-22,141.01,2544345,140.64,141.15,140.38
2017-08-23,142.14,4048117,140.7,143.05,140.68
2017-08-24,142.94,3590994,142.5,143.68,142.25
2017-08-25,143.74,2871315,143.3,144.19,143.25
2017-08-28,142.51,5131244,144.11,144.56,142.39
2017-08-29,143.14,3008013,142.1,143.425,141.9
2017-08-30,142.56,2733727,143.26,143.28,142.41
2017-08-31,143.03,3650650,143.02,143.66,142.63
2017-09-01,144.08,3348757,142.98,144.5,142.98
2017-09-05,143.04,3098684,143.5,144.3575,142.7
2017-09-06,143.82,3267586,143.88,144.47,143.5
2017-09-07,142.9,4188154,144.1,144.64,142.41
2017-09-08,142.45,3362498,143.15,143.15,141.64
2017-09-11,144.86,4611086,143.54,145.13,143.01
2017-09-12,145.76,5239033,145.11,146.37,144.51
2017-09-13,145.99,4098201,145.35,146.29,145.34
2017-09-14,145.54,3754007,145.86,146.38,145.51
2017-09-15,144.82,7373777,144.82,145.17,144.08
2017-09-18,144.55,3019313,144.81,145.4799,144.27
2017-09-19,144.39,3464383,144.79,144.98,144.22
2017-09-20,145.88,5446399,144.93,145.88,144.42
2017-09-21,145.26,2520055,145.65,145.8911,145.1
2017-09-22,145.13,2792199,145.59,145.59,144.59
2017-09-25,145.87,5210283,145.12,146.03,144.91
2017-09-26,146.56,4107436,146.36,147.42,145.94
2017-09-27,145.66,3496366,146.68,146.9,145.03
2017-09-28,145.66,2774541,145.33,145.86,144.21
2017-09-29,145.08,2644598,145.45,145.69,144.92
2017-10-02,146.66,2973073,145.35,146.865,145.21
2017-10-03,146.78,2302599,146.69,147.1999,146.34
2017-10-04,146.48,2243214,147.0,147.02,146.11
2017-10-05,146.72,2686485,146.68,147.54,146.48
2017-10-06,146.48,2620902,146.64,146.85,146.32
2017-10-09,147.39,2682506,146.5,147.79,146.35
2017-10-10,148.5,4029617,147.71,148.95,147.65
2017-10-11,147.62,3701258,148.4,148.47,147.28
2017-10-12,147.03,3304653,147.56,147.89,146.77
2017-10-13,147.1,2505942,147.48,147.85,146.94
2017-10-16,146.83,3041919,147.22,147.67,146.51
2017-10-17,146.54,6178625,146.63,147.12,146.18
2017-10-18,159.53,30473410,157.12,161.23,156.95
2017-10-19,160.9,9910695,159.8,160.96,159.085
2017-10-20,162.07,7866470,161.07,162.48,159.77
2017-10-23,159.55,5778231,162.05,162.51,159.54
2017-10-24,155.88,8175300,159.65,159.7,155.171
2017-10-25,153.5,6917768,156.01,156.37,153.06
2017-10-26,153.6,4297634,154.31,155.12,153.54
2017-10-27,153.68,4895137,154.54,154.63,152.911
2017-10-30,154.36,4210002,153.76,154.59,152.71
2017-10-31,154.06,4260973,154.33,154.93,152.93
2017-11-01,154.03,3236863,154.1,154.9,153.83
2017-11-02,153.35,3396982,154.18,154.49,152.91
2017-11-03,151.58,4430810,153.42,153.47,151.49
2017-11-06,150.84,4498535,151.77,151.82,150.28
2017-11-07,151.35,3692491,151.37,151.51,150.5
2017-11-08,151.57,4632718,151.6,151.7944,150.28
2017-11-09,150.3,4776316,149.93,151.8,149.86
2017-11-10,149.16,4306433,150.65,150.89,149.14
2017-11-13,148.4,5104982,148.88,149.0,147.92
2017-11-14,148.89,3742498,147.95,148.97,147.49
2017-11-15,147.1,4700553,148.0,148.705,146.211
2017-11-16,149.12,5446079,147.73,149.65,147.5
2017-11-17,148.97,4876732,149.34,150.15,148.83
2017-11-20,150.51,5655753,150.64,151.95,149.9
2017-11-21,151.95,3665087,151.3,152.45,151.2
2017-11-22,151.77,3212788,152.0,152.39,151.33
2017-11-24,151.84,1193025,151.95,152.2,151.33
2017-11-27,151.98,3304050,152.06,152.49,151.62
2017-11-28,152.47,3961716,152.35,152.93,151.7
2017-11-29,153.55,5095366,152.81,153.61,152.17
2017-11-30,153.97,6461885,153.65,154.41,153.08
2017-12-01,154.76,5527305,154.4,155.02,152.9125
2017-12-04,156.46,4664064,155.67,156.8,155.07
2017-12-05,155.35,5067941,156.45,156.74,154.68
2017-12-06,154.1,3364424,155.69,156.22,154.09
2017-12-07,153.57,3771139,154.03,154.45,153.26
2017-12-08,154.81,3474743,153.94,155.03,153.55
2017-12-11,155.41,4101417,154.97,155.89,154.57
2017-12-12,156.74,6321525,155.2,157.85,155.16
2017-12-13,153.91,5658524,156.6,156.73,153.89
2017-12-14,154.0,4635905,154.6,155.11,153.7
2017-12-15,152.5,11276390,153.61,153.8,152.03
2017-12-18,153.33,5089588,153.59,154.18,153.21
2017-12-19,153.23,4116248,154.05,154.17,153.09
2017-12-20,152.95,3784577,153.65,153.89,152.78
2017-12-21,151.5,4147873,153.17,153.46,151.49
2017-12-22,152.5,2984926,151.82,153.0,151.5
2017-12-26,152.83,2478972,152.51,153.86,152.5
2017-12-27,153.13,2144620,152.95,153.18,152.61
2017-12-28,154.04,2686841,153.2,154.12,153.2
2017-12-29,153.42,3324662,154.17,154.72,153.415
2018-01-02,154.25,4197812,154.5,154.81,153.54
2018-01-03,158.49,9440508,157.34,159.81,156.33
2018-01-04,161.7,7554257,159.65,162.3237,159.37
2018-01-05,162.49,5179851,162.44,162.9,161.101
2018-01-08,163.47,5236536,162.66,163.905,161.701
2018-01-09,163.83,4338857,163.9,164.53,163.06
2018-01-10,164.18,4168553,162.91,164.33,162.5
2018-01-11,164.2,3791309,164.8,164.94,163.3
2018-01-12,163.14,5026753,164.02,164.74,163.03
2018-01-16,163.85,7589422,165.1,165.29,163.35
2018-01-17,168.65,11671060,168.01,169.1253,167.26
2018-01-18,169.12,13427660,170.0,171.13,168.15
2018-01-19,162.37,21086490,164.46,165.4,161.3
2018-01-22,162.6,8456949,161.51,163.98,161.11
2018-01-23,166.25,7460921,162.82,166.26,162.51
2018-01-24,165.37,5557156,166.75,168.72,164.82
2018-01-25,165.47,3300971,165.91,166.78,165.19
2018-01-26,167.34,3772739,166.12,167.4142,165.79
2018-01-29,166.8,3514482,167.45,168.39,166.01
2018-01-30,163.62,4901284,166.21,166.77,163.155
2018-01-31,163.7,4072020,163.75,164.99,162.761
2018-02-01,162.4,4431977,163.19,164.13,161.9
2018-02-02,159.03,5228394,161.7,162.0,158.8663
2018-02-05,152.53,8674946,157.89,158.5,150.0
2018-02-06,155.34,9854125,150.29,155.49,149.11
2018-02-07,153.85,6138776,154.17,155.34,153.28
2018-02-08,147.59,6765434,152.48,153.16,147.5
2018-02-09,149.51,7783434,148.6,150.54,144.3955
2018-02-12,151.4,5839248,150.9,152.4,150.3
2018-02-13,150.75,4865333,150.9,151.179,149.64
2018-02-14,154.76,5474399,150.19,155.0,150.0
2018-02-15,156.01,5527366,155.5,156.86,153.7
2018-02-16,156.18,4253815,155.71,157.7905,155.69
2018-02-20,155.16,4482762,155.79,155.96,153.87
2018-02-21,153.96,3724635,155.43,156.79,153.9
2018-02-22,153.18,4019720,154.5,155.04,152.79
2018-02-23,155.52,3251395,154.3,155.855,154.07
2018-02-26,158.58,3598083,155.81,158.88,155.51
2018-02-27,156.55,4233110,158.46,159.78,156.53
2018-02-28,155.83,3793433,157.5,158.1399,155.8
2018-03-01,153.81,4037578,155.53,156.9742,152.79
2018-03-02,154.49,3260903,152.79,154.76,151.88
2018-03-05,156.95,3670382,154.12,157.49,153.75
2018-03-06,155.72,3592913,157.28,157.89,155.1568
2018-03-07,158.32,4312067,155.0,158.83,154.73
2018-03-08,156.21,6391534,159.0,159.57,155.07
2018-03-09,159.31,5019427,157.47,159.5825,157.3
2018-03-12,160.26,5061463,159.64,161.02,158.87
2018-03-13,159.32,4124286,160.09,162.1122,158.81
2018-03-14,158.12,3630206,160.17,160.68,157.74
2018-03-15,159.61,3863182,158.71,161.25,158.52
2018-03-16,160.26,9206814,160.06,161.98,159.64
2018-03-19,157.35,5454834,159.71,159.8899,156.45
2018-03-20,156.2,4335687,157.52,157.93,155.29
2018-03-21,156.69,3481845,156.57,158.2,155.92
2018-03-22,152.09,4739788,155.0,155.2499,152.0
2018-03-23,148.89,4427791,152.25,152.58,148.541
2018-03-26,153.37,4102976,151.21,153.657,150.28
2018-03-27,151.91,3875906,153.95,154.8697,151.16
2018-03-28,152.52,3664480,152.07,153.86,151.89
2018-03-29,153.43,3419328,153.07,153.89,151.08
2018-04-02,150.07,5136191,153.34,153.38,148.43
2018-04-03,149.85,4134866,150.8,151.0,148.3
2018-04-04,154.12,4801403,147.89,154.47,147.45
2018-04-05,154.03,3170798,154.44,154.92,153.34
2018-04-06,150.57,3672651,153.46,153.95,149.54
2018-04-09,152.69,4410622,151.8,154.66,151.7433
2018-04-10,155.39,3834517,155.03,156.605,154.75
2018-04-11,155.36,3209656,154.37,155.78,153.88
2018-04-12,158.07,5632531,156.75,158.98,156.67
2018-04-13,156.71,3886410,158.67,159.22,155.91
2018-04-16,157.89,4183034,157.99,159.14,157.67
2018-04-17,160.91,10030300,158.82,162.0,158.51
2018-04-18,148.79,20366390,152.14,152.63,148.26
2018-04-19,147.7,8066949,149.19,149.2072,146.62
2018-04-20,144.9,8262089,147.9,147.97,144.51
2018-04-23,145.86,5312680,145.03,145.96,144.33
2018-04-24,145.56,4915483,146.51,147.3,144.53
2018-04-25,145.94,7322583,145.79,146.4,144.111
2018-04-26,146.72,4251898,146.6,147.36,146.2
2018-04-27,146.48,3200337,146.84,147.25,145.66
2018-04-30,144.96,4410906,146.86,147.38,144.96
2018-05-01,145.0,4430144,144.65,145.02,143.47
2018-05-02,142.45,5193157,144.46,144.82,142.07
2018-05-03,141.99,5016580,142.13,142.23,139.9
2018-05-04,143.91,4400297,141.1,144.35,140.28
2018-05-07,143.22,3659906,144.0,144.32,142.6403
2018-05-08,143.0,5365087,143.0,143.507,142.06
2018-05-09,142.61,4190305,141.9,143.02,141.28
2018-05-10,144.24,3726223,143.15,144.33,143.01
2018-05-11,144.14,3073144,144.11,144.85,143.58
2018-05-14,144.3,3214837,144.47,145.12,144.14
2018-05-15,143.74,4088765,143.5,143.99,142.92
2018-05-16,144.63,3168454,143.7,145.0275,143.27
2018-05-17,144.5,3147105,144.5,145.19,143.77
2018-05-18,144.08,2677403,144.47,144.94,143.99
2018-05-21,145.49,2892683,144.95,146.04,144.68
2018-05-22,145.09,2284010,145.52,146.204,145.0
2018-05-23,144.67,3456319,144.35,144.7,143.48
2018-05-24,144.07,3398444,144.39,144.48,142.95
2018-05-25,143.64,4914174,143.9,144.57,143.46
2018-05-29,141.22,4533961,142.53,142.89,140.21
2018-05-30,142.62,5109028,141.9,143.1,141.82
2018-05-31,141.31,6828045,142.81,142.81,141.05
2018-06-01,141.95,3854463,142.43,142.84,141.62
2018-06-04,143.04,3032513,142.3,143.17,142.18
2018-06-05,143.7,2824323,143.05,144.08,143.04
2018-06-06,144.71,3220131,144.34,144.72,143.54
2018-06-07,145.36,4263362,145.0,146.7,144.93
2018-06-08,146.14,5059360,145.0,146.43,144.37
2018-06-11,146.58,3187860,146.62,147.41,146.14
2018-06-12,146.87,2640091,147.1,147.52,146.62
2018-06-13,146.35,2636788,146.79,147.47,146.2
2018-06-14,145.2,3278242,146.65,146.98,145.09
2018-06-15,145.39,9101344,144.9,145.47,143.7
2018-06-18,144.48,3955267,144.18,144.52,143.14
2018-06-19,143.9,3480989,143.12,144.22,142.95
2018-06-20,142.63,3327016,144.22,144.52,142.41
2018-06-21,141.25,3719842,142.59,143.14,140.83
2018-06-22,141.28,5978837,141.64,141.81,140.78
2018-06-25,138.79,8936500,140.4,140.4,138.28
2018-06-26,139.08,4132936,139.36,139.8499,138.33
2018-06-27,137.48,4097173,139.11,139.78,137.45
2018-06-28,140.04,4523146,138.1,140.54,137.945
2018-06-29,139.7,3709514,140.32,141.359,139.61
2018-07-02,139.86,3404522,138.28,140.22,138.2
2018-07-03,139.57,1963232,140.65,140.94,139.3678
2018-07-05,141.43,3684736,140.48,141.43,139.93
2018-07-06,142.48,2910426,141.53,142.94,141.17
2018-07-09,144.39,3840834,142.59,144.72,142.47
2018-07-10,144.71,3721923,144.51,145.59,144.255
2018-07-11,144.94,3466858,144.0,146.19,144.0
2018-07-12,146.45,3096255,145.85,146.83,145.74
2018-07-13,145.9,3062531,146.45,146.9799,145.8
2018-07-16,145.46,3463840,145.67,145.79,144.21
2018-07-17,143.49,5087700,144.75,145.0,143.34
2018-07-18,144.52,6651091,143.51,144.8,142.7351
2018-07-19,149.24,14536290,147.85,150.54,147.25
2018-07-20,146.35,6411644,148.58,148.86,146.26
2018-07-23,145.7,3767643,146.35,146.7,145.015
2018-07-24,146.38,3891462,146.7,147.04,145.92
2018-07-25,146.62,3628272,146.01,146.65,145.5
2018-07-26,146.71,4776629,147.43,149.27,146.63
2018-07-27,145.15,3749286,146.89,147.14,144.66
2018-07-30,145.49,3450004,144.8,146.24,144.69
2018-07-31,144.93,5473146,145.74,145.8,144.159
2018-08-01,143.5,3387120,144.76,145.19,143.34
2018-08-02,142.96,3836238,142.86,143.36,142.33
2018-08-03,147.7,8053092,143.24,147.92,143.0
2018-08-06,146.03,3912466,146.95,147.2,145.57
2018-08-07,147.01,3505622,146.65,147.64,146.35
2018-08-08,146.89,3580415,147.33,147.43,146.24
2018-08-09,144.77,3093453,145.53,145.94,144.73
2018-08-10,144.48,3001883,144.5,145.07,143.88
2018-08-13,142.71,2858415,144.15,144.3,142.53
2018-08-14,143.36,2860006,143.0,143.82,142.93
2018-08-15,143.91,4240961,142.55,144.0,142.0
2018-08-16,145.34,5250704,144.37,145.68,144.37
2018-08-17,146.06,2678645,144.79,146.39,144.69
2018-08-20,146.51,2499398,146.37,147.16,146.15
2018-08-21,145.97,2813028,147.0,147.12,145.89
2018-08-22,145.24,2246709,146.01,146.16,145.19
2018-08-23,145.37,2220427,145.04,145.52,144.75
2018-08-24,146.04,2727395,145.46,146.0869,144.87
2018-08-27,146.69,3026798,146.94,147.62,146.52
2018-08-28,146.59,2449441,146.95,146.99,146.19
2018-08-29,147.54,2699766,146.87,147.93,146.6
2018-08-30,145.93,3338329,147.03,147.3,145.25
2018-08-31,146.48,3436359,145.72,146.78,145.5401
2018-09-04,145.68,3090177,145.98,146.19,144.81
2018-09-05,146.66,3107991,145.19,146.75,145.05
2018-09-06,146.39,4248781,146.88,147.66,145.54
2018-09-07,145.45,4453753,145.94,146.5031,145.12
2018-09-10,145.65,3335742,146.6,147.3,145.56
2018-09-11,146.49,3374678,146.0,146.99,145.25
2018-09-12,146.57,4490979,146.37,147.98,146.03
2018-09-13,148.95,5150862,147.35,149.0,147.1179
2018-09-14,148.33,3240966,148.85,149.3,147.78
2018-09-17,147.94,3307740,148.44,149.07,147.77
2018-09-18,148.56,3413076,147.76,148.985,147.47
2018-09-19,149.06,4246174,148.63,149.9599,148.23
2018-09-20,151.15,5822864,149.58,151.38,149.44
2018-09-21,151.35,19847660,151.48,152.6,150.74
2018-09-24,150.03,4215756,151.1,151.2,149.46
2018-09-25,148.91,4030483,149.91,150.41,148.36
2018-09-26,151.61,7147572,152.4,153.35,151.34
