id,name
45794,fatal 4-way TLC
45827,"""Masterlock Challenge"""
45897,10-man tag team battle royale
45913,handicap no disqualification falls count anywhere
45926,Diva's Cup tag
45931,referee: John Cena 10-person tag
46014,5-minute challenge
46044,referee: Dos Caras
46064,triple-threat submissions count anywhere
46120,"""Six-Pack Challenge"" elimination"
46128,handicap elimination tag
46143,song & dance contest
46146,"""Trading Places"""
46166,no disqualification over the top rope challenge
46185,dark triple threat steel cage
46193,technical rules
46251,"triple-threat tag ""summertime spectacular"""
46278,loser leaves Team Cena
46388,referee: Vince McMahon
46414,dark steel cage (2 on 2)
46422,referee: Vladimir Kozlov
46442,Edge's hand tied behind his back
46482,Mysterio joins SES vs. Punk's hair
46502,"""pick your poison"""
46504,no rules
46579,C. M. Punk's hair on the line
46583,"""Extreme Makeover"""
46593,joust
46627,"""Baywatch Babe"" triple-threat tag"
46642,Diva's Red Carpet battle royale
46660,"""legends' lumberjack"""
46670,referee: Bruce Hart no holds barred lumberjack
46674,"no countout no disqualification ""streak vs. career"""
46744,no disqualification handicap gauntlet
46771,6-way diva's pyjama pillowfight
47001,"""TLC"" (tag)"
47058,"6-diva ""Mayflower Melee"""
47077,mask vs. career
47218,referee: John Cena no disqualification lumberjack
47225,14-person tag
47226,"60-minute ""Ironman"" (Anything Goes, falls count anywhere, no DQ)"
47345,submissions count anywhere (tag)
47346,"""Singapore Cane"""
47358,"""Belfast Brawl"""
47413,"""Texas Bullrope"""
47431,"6-diva tag ""Mayweather Melee"""
47436,dark referee: Chavo Guerrero Battle Royal
47528,Chavo blindfolded
47531,enforcer: Shaquille O'Neal
47557,"""Sharp Dressed Man"" tuxedo"
47573,6-diva swimsuit spectacular
47622,"""Championship Scramble"" (5-way)"
47623,mask vs. title
47692,Samoan strap
47694,handicap hogpen
47776,special exhibition
47796,singoff
47805,"""diva dance-off"""
47922,referee: Kelly Kelly
48006,18-diva tag
48262,8-diva Santa's Little Helper tag
48395,"16-diva ""Halloween costume contest"""
48418,knockout match
48425,5-way fuzzy-dice-on-a-pole match
48434,referee: Batista
48694,"""New York City Parking Lot Brawl"""
48739,5-way Golden Star on a Pole
48790,bikini contest (multi-way)
48871,6-way Golden Star on a Pole
48883,timekeeper: Roddy Piper
48890,"""Singapore Cane"" (5-way)"
48987,no disqualification lumberjack
49095,"""diva dance-off"" (multi-way)"
49163,career-threatening match
49164,"""Playboy BunnyMania Lumberjack"""
49168,4-way over-the-top-rope challenge
49173,Wet N' Wild Water Fight (2 on 2)
49174,24-man tag
49200,career-threatening street fight
49237,MMA exhibition
49315,"""Gulf of Mexico Extreme Rules"""
49361,3 diva dance contest
49370,over-the-top-rope gauntlet
49389,6-man Royal Rumble
49421,15 minute Ironman (tag)
49426,lingerie pillow fight (multi-way)
49438,"handicap tag ""beat the clock"""
49874,12-person Interpromotional Divas Battle Royal
49883,basketball contest
50005,6-way cruiserweight
50006,"""Singapore Cane on a Pole"""
50156,"""Pudding"""
50167,bikini battle royale
50262,"four-way ""Extreme Rules"""
50330,hair vs. title
50353,pre-show lumberjack: Balls Mahoney lumberjack: Big Vito lumberjack: Brian Kendrick lumberjack: Charlie Haas lumberjack: Chris Masters lumberjack: Daivari lumberjack: Dave Taylor lumberjack: Deuce lumberjack: Domino lumberjack: Eugene lumberjack: Funaki lumberjack: Hardcore Holly lumberjack: Jim Duggan lumberjack: Johnny Nitro lumberjack: JTG lumberjack: Lance Cade lumberjack: Robbie McAllister lumberjack: Rory McAllister lumberjack: Shad Gaspard lumberjack: Shelton Benjamin lumberjack: Super Crazy lumberjack: The Miz lumberjack: Val Venis lumberjack: Viscera lumberjack (tag)
50359,referee: Steve Austin hair vs. hair
50430,referee: Ricky Steamboat
50477,triple-threat no disqualification
50492,"""Cruiserweight Open"""
50503,"""Diva Talent Contest"""
50581,pilgrim
50699,"""Last Ride"""
50741,referee: Sho Funaki
50758,"""Striker's Rules"""
50762,"""Extreme Elimination Chamber"""
50844,"""Texas Tornado"" tag (4 teams)"
50846,referee: Eric Bischoff
50847,"""Diva Lumberjack"""
50849,"""Champion Of Champions"" triple-threat"
50861,tag no countout no disqualification
50902,four-way bra and panties
50946,"four-way ""Texas Tornado"" Tag"
50960,"""extreme catfight"""
50989,referee: Val Venis
51213,fatal 4-way bra and panties
51238,"""Bikini Bull Riding Contest"" (10-way)"
51260,dueling canes
51296,"""Dueling Canes"""
51333,"""Extreme Lumberjack"""
51342,referee: Dean Malenko
51352,tag team bra and panties
51372,extreme battle royale
51423,bra & panties (tag)
51634,pre-show Battle Royal
51644,"""Playboy Pillow Fight"""
51675,beer drinking contest
51765,9-way cruiserweight
51984,bra and panties gauntlet (5 participants)
52048,referee: Daivari street fight
52127,three-way no disqualification submission
52134,referee: Daivari
52296,"""Fulfill Your Fantasy"" Battle Royale"
52368,referee: Candice Michelle 6-person tag
52374,10-man Battle Royal
52460,handicap bra and panties
52527,"""Bullrope"""
52576,lingerie contest
52658,invitational medal challenge
52833,referee: Steve Austin handicap tag
52888,"""Memorial Day Swimsuit Competition"""
52936,lingerie pillow fight
53050,referee: Christy Hemme
53211,"""Barbed Wire Cage"""
53237,kimono
53339,"referee: Shawn Michaels ""Elimination Chamber"""
53402,"""Dixie Dog Fight"""
53405,referee: Charlie Haas
53573,"""Weapon of Choice"""
53574,"""Choose The Loser's Fate"""
53700,"""School Girls"" tag"
53797,grudge match
53817,"""Till Death Do Us Part"""
53818,"""Best of 5"" series"
53822,Diva Dodgeball
53829,"""Summer Games Relay"""
53860,8-way elimination
53937,three-way pole
53967,Concrete Crypt handicap tag
54240,referee: Johnny Nitro
54368,"""Playboy Evening Gown"""
54539,15-man Royal Rumble
54591,3-man Royal Rumble
54609,4-man Royal Rumble
54642,6-diva Santa's Little Helper tag
54652,Santa's Little Helper outfit contest
54773,"""Salt Lake City Streetfight"""
54774,handicap Singapore Cane
54885,"""Trick or Treat"" costume contest"
54939,"""Biker Chain"""
54952,8-man tables
55007,"$100,000 bounty"
55025,"""Country Whippin'"""
55078,tiny teddy contest (three-way)
55103,parking lot brawl
55122,"""Bourbon Street Bikini Contest"""
55145,referee: John Cena triple-threat
55265,"""APA Invitational Bar Room Brawl"""
55408,5-Minute White Boy Challenge
55459,"""Redneck Triathlon"""
55577,battle royale (9 man)
55595,5-Minute White Boy Challenge (handicap)
55686,referee: Sable
55754,fatal four-way pillow fight
55757,referee: Earl Hebner
55758,referee: Brian Hebner
55857,referee: Nidia bra and panties
55888,referee: Sylvain Grenier
55918,referee: Funaki bra and panties
56355,"""pool of mud"""
56487,showgirl
56490,"""It's Legal in Nevada"""
56661,evening gown vs. tuxedo
56674,unsanctioned street fight
56687,hardcore battle royale
56688,bra and panties mud wrestling
56971,"referee: Jacqueline ""hardcore"""
57001,dark referee: Jacqueline
57007,tag (elimination)
57237,falls count anywhere retirement (singles) (2 out of 3 falls)
57301,referee: Lex Luger
57328,"""Penalty Box"" 6-man tag"
57331,"""First Blood Chain"""
57333,four corners
57345,"handicap ""Last Man Standing"""
57363,chair on a pole
57384,three-way tag ladder
57454,triangle tag
57464,straightjacket steel cage (singles)
57484,Oktoberfest hardcore
57486,triangle
57508,hardcore four-way dance
57556,three round kickboxing
57570,gauntlet kickboxing
57616,"""Down Underwear"""
57634,San Francisco 49ers
57643,"stickball bat vs. kendo stick ""I Quit"""
57693,"""First Blood"" chain (tag)"
57694,enforcer: Jim Duggan
57696,scaffold (tag)
57698,"""Bunkhouse Brawl"""
57708,stickball on a pole
57713,enforcer: Bill Goldberg
57726,"handicap triple cage ""War Games"""
57738,"""House of Pain"" (tag)"
57741,enforcer: Scott Steiner
57749,"hardcore ""I Quit"""
57804,ladder (3 on 3)
57806,"""Judy Bagwell On A Forklift"""
57809,"""Rip off the Clothes"""
57811,"""Canadian Rules"""
57831,pipe on a pole
57849,"""Viagra on a Pole"""
57879,"""Bunkhouse"""
57889,"4-way tag ""Caged Heat"""
57946,"""Wedding Gown"""
57950,"""Graveyard"""
58040,"""Best Of 5"" tables"
58041,handicap Asylum
58044,"""Human Torch"""
58092,weapons
58095,tables vs. ambulance
58108,Powerbomb
58111,four corners elimination
58122,"""House of Pain"""
58134,"handicap falls count anywhere Texas Death ""I Quit"""
58153,"""Ready To Rumble"" Steel Cage handicap"
58235,"6-man ""Colorado Collision"""
58237,three-way hardcore tag
58356,"""Lumberjacks With Casts"""
58512,steel cage last man standing
58517,"""Leather Jacket On A Pole"""
58520,"""Sicilian Stretcher"" tag"
58551,cast
58608,Shoot Fight
58609,Finisher Match
58665,"handicap ""Caged Heat"""
58741,referee: Kimberly Page
58742,"""Catch As Catch Can"""
58750,deathmatch
58764,"""champagne on a pole"""
58766,falls count anywhere (three-way tag)
58769,"""Dungeon"""
58823,"""Shoot"""
58872,commentator: Shane Douglas 8-person tag
58877,"""Crowbar"""
58898,"handicap ""House of Pain"""
58901,referee: Roddy Piper
58906,powerbomb vs.suplex
58934,commentator: Juventud Guerrera
58946,"""I Quit"" (handicap tag)"
58950,block
58953,referee: Roddy Piper lumberjack match
59014,referee: Roddy Piper three-way tag steel cage
59036,commentator: Tony Marinara
59038,commentator: Shane Douglas 6-person tag elimination
59041,"commentator: Ed Ferrara ""Dog Collar"""
59057,commentator: Madusa
59058,5-way pinata
59063,referee: Torrie Wilson
59127,referee: Kevin Nash ladder (four-way)
59175,commentator: Disco Inferno
59186,triple-threat street fight tag
59263,ring announcer: Harley Race
59335,hair vs. mask
59570,A Night with Melina on the Line
59728,"""Junkyard Invitational"""
59730,referee: Mills Lane boxing
59777,kickboxing
59803,referee: Arn Anderson lumberjack match
59882,commentator: Chris Jericho falls count anywhere
59959,referee: Tank Abbott steel cage
60164,no disqualification four-way
60188,kendo stick vs. trash can
60269,referee: Randy Savage four corners
60444,"""Harlem Street Fight"""
60451,"""First Blood Steel Cage"""
60785,"""Loser Wears A Dress"""
60788,ladder stun-gun
61094,"battle royale (3-ring, 60 person)"
61385,"""Raven's Rules"""
61388,WarGames (3 vs. 3 vs. 3)
61548,"triangle ""Raven's Rules"""
61553,battle royale (8 man)
61744,Philadelphia streetfight (tag)
61874,cruiserweight battle royale (14 man)
61876,"""Bowery Death"""
61927,"""Loser Leaves The Flock"""
61973,"""Baseball Bat On A Pole"" tag"
62145,ring announcer: Michael Buffer
62391,commentator: Mike Tenay 8-person tag
62393,commentator: Mike Tenay
62536,commentator: Eddie Guerrero
62701,commentator: Mike Tenay mask vs. title
62705,referee: Larry Zbyszko
62706,"""Las Vegas Death"""
62812,commentator: Larry Zbyszko
62945,"commentator: Mike Tenay ""Mexican Death"""
63025,commentator: Mike Tenay 6-person tag
63119,commentator: Lee Marshall title vs. career
63188,commentator: Lee Marshall
63364,triangle elimination tag (4 vs. 4 vs. 3)
63426,"""San Francisco Death"""
63507,"""Mexican Death"""
63554,commentator: Eric Bischoff commentator: Ted DiBiase
63563,4-Corners Chain Match
63584,"""Mexican strap"""
63676,commentator: Kevin Nash commentator: Scott Hall
64059,"""Carson City Silver Dollar"""
64060,"""Taped Fist"""
64061,"""Double Dog Collar"" tag"
64073,dark referee: Bruno Sammartino
64210,commentator: Ric Flair
64299,"""Chicago Street Fight"" (2 on 2)"
64300,"""Tower Of Doom"" cage (2 on 8)"
64330,lumberjack strap (6-man tag)
64394,"""I Respect You"" strap"
64577,Sumo Monster truck
64642,"""Lifeguard"" lumberjack"
64660,"""King Of The Road"""
64661,"referee: Sonny Onoo ""Martial Arts"""
64666,leather strap
64678,referee: The Guardian Angel
64692,referee: Mr. T. 6-person tag
64703,steel cage retirement
64705,"""Loser Leaves WCW"""
64810,commentator: Jesse Ventura
64811,referee: David Schultz
64904,"""Thundercage"" 6-man tag"
64905,referee: The Boss Thundercage Match
64910,"""Loser Must Wear a Chicken Suit"""
64911,commentator: Nick Bockwinkel tag (elimination)
64928,"""BattleBowl"" battle royale (16 man)"
64965,lumberjack: Brad Armstrong lumberjack: Keith Cole lumberjack: Kent Cole lumberjack: Paul Orndorff lumberjack: Ricky Steamboat lumberjack: Shanghai Pierce lumberjack: Tex Slazenger lumberjack: The Equalizer lumberjack match
65033,"""White Castle of Fear"" strap"
65057,"""BattleBowl"" battle royale (8 man)"
65083,"""Ghetto Odds"" handicap tag"
65105,"""Coal Miner's Glove match"""
65183,referee: Ole Anderson
65300,"""BattleBowl"" two-ring battle royale"
65349,Submit or Surrender
65359,"""Chamber of Horrors"""
65379,15 man battle royale
65391,Career vs. Hair
65455,Title On The Line For First 10:00 Minutes Only
65684,stretcher (tag)
65690,"""Loser Leaves Town"" tag"
65738,referee: El Gigante steel cage
65787,battle royal rules
65793,"Tables, Ladders, And Scares (tag)"
65807,Halloween Costume Battle Royal
65819,Devil's Playground match
65859,Pub Rules (tag)
65860,referee: L.A. Knight
65876,referee: Dragon Lee
65878,Rounds
65954,referee: Noam Dar three-way
65981,"""British Rounds Match"""
66053,Weapons Wild Match
66123,NXT Underground
66125,Loser Leaves NXT (tag)
66154,referee: Mustafa Ali
66201,Weaponized Steel Cage
66308,Trunk Match (tag)
66364,ladder (6-way)
66377,Rumble
66428,Jailbreak Street Fight
66564,tag team gauntlet
66594,Extreme Resolution Match
66645,Iron Survivor Challenge
66797,referee: Javier Bernal
67317,Crowbar on a Pole
67394,ladder (3-way tag)
67470,"2 Out of 3 Falls ""Undisputed Finale"""
67590,Gauntlet Eliminator
67661,Fight Pit
67732,Haunted House of Terrors
67734,"Tables, Ladders, and Scares Match"
67764,Cameron Grimes Invitational Stepping Stones To The Moon Match
67791,Four-way Iron Man Match
67874,Last Chance Backlot Brawl
71138,"If Gargano Loses, He Must Leave NXT"
71145,6-person tornado tag
71381,dark referee: Shawn Michaels
71773,commentator: Corey Graves
71774,commentator: Jim Ross
72123,referee: Jessika
72421,referee: Kennadi Brink
72431,referee: Kennadi Brink 6-person tag
72513,Loser Leaves NXT
74419,referee: Billy Gunn four-way tag
74909,6-Person Intergender Tag Team Match
76796,Diva Halloween costume battle royal
76846,Two Ring Battle Royale
76924,Sparring Match
385709,referee: Stevie Turner
618479,G1 CLIMAX FINAL
618536,"referee: Channing ""Stacks"" Lorenzo"
618574,referee: Arianna Grace
619190,Bloodline Rules
619200,Andre the Giant Memorial Battle Royal
