"index","Store_ID","Date","Dept","Weekly_Sales"
2488,1,"2010-10-01T00:00:00.000",85,3422.19
2489,1,"2010-10-01T00:00:00.000",8,34658.25
2490,1,"2010-10-01T00:00:00.000",41,1521
2491,1,"2010-10-01T00:00:00.000",81,28460.62
2492,1,"2010-10-01T00:00:00.000",7,16481.79
2493,1,"2010-10-01T00:00:00.000",5,23381.38
2494,1,"2010-10-01T00:00:00.000",9,44977.91
2495,1,"2010-10-01T00:00:00.000",90,73315.81
2496,1,"2010-10-01T00:00:00.000",29,3425.58
2497,1,"2010-10-01T00:00:00.000",80,15460.88
2498,1,"2010-10-01T00:00:00.000",95,113009.41
2499,1,"2010-10-01T00:00:00.000",48,666
2500,1,"2010-10-01T00:00:00.000",28,741.36
2501,1,"2010-10-01T00:00:00.000",18,3389.42
2502,1,"2010-10-01T00:00:00.000",4,34912.45
2503,1,"2010-10-01T00:00:00.000",51,11.12
2504,1,"2010-10-01T00:00:00.000",54,116
2505,1,"2010-10-01T00:00:00.000",96,27930.71
2506,1,"2010-10-08T00:00:00.000",37,3204.58
2507,1,"2010-10-08T00:00:00.000",1,23388.03
2508,1,"2010-10-08T00:00:00.000",25,10343.22
2509,1,"2010-10-08T00:00:00.000",44,5755.38
2510,1,"2010-10-08T00:00:00.000",91,68156.49
2511,1,"2010-10-08T00:00:00.000",27,1427
2512,1,"2010-10-08T00:00:00.000",98,11414.81
2513,1,"2010-10-08T00:00:00.000",92,138866
2514,1,"2010-10-08T00:00:00.000",17,10195.94
2515,1,"2010-10-08T00:00:00.000",11,19605.53
2516,1,"2010-10-08T00:00:00.000",49,10103.94
2517,1,"2010-10-08T00:00:00.000",34,10845.93
2518,1,"2010-10-08T00:00:00.000",10,30734.05
2519,1,"2010-10-08T00:00:00.000",21,7632.01
2520,1,"2010-10-08T00:00:00.000",22,8086.24
2521,1,"2010-10-08T00:00:00.000",6,4168.36
2522,1,"2010-10-08T00:00:00.000",87,42895.54
2523,1,"2010-10-08T00:00:00.000",67,6480.41
2524,1,"2010-10-08T00:00:00.000",82,22254.42
2525,1,"2010-10-08T00:00:00.000",46,18378.25
2526,1,"2010-10-08T00:00:00.000",12,11883.66
2527,1,"2010-10-08T00:00:00.000",18,4532.56
2528,1,"2010-10-08T00:00:00.000",74,9033.61
2529,1,"2010-10-08T00:00:00.000",52,2996.45
2530,1,"2010-10-08T00:00:00.000",3,10081.8
2531,1,"2010-10-08T00:00:00.000",97,37839.71
2532,1,"2010-10-08T00:00:00.000",31,1967.5
2533,1,"2010-10-08T00:00:00.000",33,6429.14
2534,1,"2010-10-08T00:00:00.000",45,34.41
2535,1,"2010-10-08T00:00:00.000",72,30051.47
2536,1,"2010-10-08T00:00:00.000",19,1926.42
2537,1,"2010-10-08T00:00:00.000",9,35836.59
2538,1,"2010-10-08T00:00:00.000",23,22280.97
2539,1,"2010-10-08T00:00:00.000",60,1144
2540,1,"2010-10-08T00:00:00.000",28,950.27
2541,1,"2010-10-08T00:00:00.000",83,5277.79
2542,1,"2010-10-08T00:00:00.000",58,4849
2543,1,"2010-10-08T00:00:00.000",79,37770.25
2544,1,"2010-10-08T00:00:00.000",40,59429.87
2545,1,"2010-10-08T00:00:00.000",94,60790.29
2546,1,"2010-10-08T00:00:00.000",93,73532.13
2547,1,"2010-10-08T00:00:00.000",20,3947.33
2548,1,null,13,42139.25
2549,1,null,48,561
2550,1,null,14,12108.86
2551,1,null,32,7151.13
2552,1,null,26,10543.31
2553,1,null,42,8161.18
2554,1,null,36,153
2555,1,null,47,-58
2556,1,null,55,10294.64
2557,1,"2010-10-08T00:00:00.000",8,35966.67
2558,1,"2010-10-08T00:00:00.000",90,78810.39
2559,1,"2010-10-08T00:00:00.000",24,7042.44
2560,1,"2010-10-08T00:00:00.000",7,16350.96
2561,1,"2010-10-08T00:00:00.000",30,3881.3
2562,1,"2010-10-08T00:00:00.000",38,73963.61
2563,1,"2010-10-08T00:00:00.000",16,11501.93
2564,1,"2010-10-08T00:00:00.000",41,1385
2565,1,"2010-10-08T00:00:00.000",2,46387.54
2566,1,"2010-10-08T00:00:00.000",71,2577.78
2567,1,"2010-10-08T00:00:00.000",35,3287
2568,1,"2010-10-08T00:00:00.000",54,79.92
2569,1,"2010-10-08T00:00:00.000",29,4706.6
2570,1,"2010-10-08T00:00:00.000",4,35772.82
2571,1,"2010-10-08T00:00:00.000",85,3387.87
2572,1,"2010-10-08T00:00:00.000",5,19853.57
2573,1,"2010-10-08T00:00:00.000",59,488.02
2574,1,"2010-10-08T00:00:00.000",56,2207.89
2575,1,"2010-10-08T00:00:00.000",95,120764.22
2576,1,"2010-10-08T00:00:00.000",80,16474.09
2577,1,"2010-10-08T00:00:00.000",81,29979.34
2578,1,"2010-10-08T00:00:00.000",96,25795.25
2579,1,"2010-10-15T00:00:00.000",92,133453.67
2580,1,"2010-10-15T00:00:00.000",44,5322.96
2581,1,"2010-10-15T00:00:00.000",49,11173.48
2582,1,"2010-10-15T00:00:00.000",71,1843.94
2583,1,"2010-10-15T00:00:00.000",12,11031.93
2584,1,"2010-10-15T00:00:00.000",27,1208.8
2585,1,"2010-10-15T00:00:00.000",28,831.09
2586,1,"2010-10-15T00:00:00.000",25,9056.33
2587,1,"2010-10-15T00:00:00.000",6,5024.04
2588,1,"2010-10-15T00:00:00.000",98,11695.24
2589,1,"2010-10-15T00:00:00.000",3,9735.73
2590,1,"2010-10-15T00:00:00.000",9,32288.91
2591,1,"2010-10-15T00:00:00.000",67,6514.02
2592,1,"2010-10-15T00:00:00.000",46,16713.94
2593,1,"2010-10-15T00:00:00.000",87,35440.08
2594,1,"2010-10-15T00:00:00.000",20,3300.77
2595,1,"2010-10-15T00:00:00.000",37,3217.8
2596,1,"2010-10-15T00:00:00.000",82,21079.88
2597,1,"2010-10-15T00:00:00.000",52,3405.64
2598,1,"2010-10-15T00:00:00.000",11,17361.19
2599,1,"2010-10-15T00:00:00.000",17,8821.23
2600,1,"2010-10-15T00:00:00.000",1,26978.34
2601,1,"2010-10-15T00:00:00.000",45,34.41
2602,1,"2010-10-15T00:00:00.000",26,7421.11
2603,1,"2010-10-15T00:00:00.000",19,1905.88
2604,1,"2010-10-15T00:00:00.000",72,32775.14
2605,1,"2010-10-15T00:00:00.000",34,8481.5
2606,1,"2010-10-15T00:00:00.000",33,3906.98
2607,1,"2010-10-15T00:00:00.000",54,29.08
2608,1,"2010-10-15T00:00:00.000",91,67012.06
2609,1,"2010-10-15T00:00:00.000",51,3
2610,1,"2010-10-15T00:00:00.000",58,4988
2611,1,"2010-10-15T00:00:00.000",14,13215.64
2612,1,"2010-10-15T00:00:00.000",48,760
2613,1,"2010-10-15T00:00:00.000",22,7348.71
2614,1,"2010-10-15T00:00:00.000",31,1708.12
2615,1,"2010-10-15T00:00:00.000",21,7578.99
2616,1,"2010-10-15T00:00:00.000",8,33747.68
2617,1,"2010-10-15T00:00:00.000",59,447.68
2618,1,"2010-10-15T00:00:00.000",97,38436.02
2619,1,"2010-10-15T00:00:00.000",13,38749.62
2620,1,"2010-10-15T00:00:00.000",35,1874
2621,1,"2010-10-15T00:00:00.000",18,6195.26
2622,1,"2010-10-15T00:00:00.000",32,7129.53
2623,1,"2010-10-15T00:00:00.000",29,4085.14
2624,1,"2010-10-15T00:00:00.000",2,43110.79
2625,1,"2010-10-15T00:00:00.000",40,55682.39
2626,1,"2010-10-15T00:00:00.000",94,59131.49
2627,1,"2010-10-15T00:00:00.000",55,10663.59
2628,1,"2010-10-15T00:00:00.000",7,16296.65
2629,1,"2010-10-15T00:00:00.000",38,73027.2
2630,1,"2010-10-15T00:00:00.000",36,297
2631,1,"2010-10-15T00:00:00.000",24,4385.01
2632,1,"2010-10-15T00:00:00.000",42,8548.24
2633,1,"2010-10-15T00:00:00.000",30,3283.88
2634,1,"2010-10-15T00:00:00.000",23,17717.02
2635,1,"2010-10-15T00:00:00.000",74,9861.25
2636,1,"2010-10-15T00:00:00.000",80,17350.62
2637,1,"2010-10-15T00:00:00.000",93,72397.15
2638,1,"2010-10-15T00:00:00.000",79,29799.61
2639,1,"2010-10-15T00:00:00.000",81,30490.19
2640,1,"2010-10-15T00:00:00.000",96,31226.99
2641,1,"2010-10-15T00:00:00.000",83,5333.94
2642,1,"2010-10-15T00:00:00.000",56,1555.96
2643,1,"2010-10-15T00:00:00.000",16,11526.6
2644,1,"2010-10-15T00:00:00.000",10,30847.4
2645,1,"2010-10-15T00:00:00.000",4,34693.27
2646,1,"2010-10-15T00:00:00.000",5,20443.05
2647,1,"2010-10-15T00:00:00.000",60,976.8
2648,1,"2010-10-15T00:00:00.000",95,123510.99
2649,1,"2010-10-15T00:00:00.000",41,1509
2650,1,"2010-10-15T00:00:00.000",85,3745.4
2651,1,"2010-10-15T00:00:00.000",90,78665.06
2652,1,"2010-10-22T00:00:00.000",92,115463.1
2653,1,"2010-10-22T00:00:00.000",49,10345.97
2654,1,"2010-10-22T00:00:00.000",91,55953.41
2655,1,"2010-10-22T00:00:00.000",27,1186.4
2656,1,"2010-10-22T00:00:00.000",6,4291.27
2657,1,"2010-10-22T00:00:00.000",9,30302.47
2658,1,"2010-10-22T00:00:00.000",58,570
2659,1,"2010-10-22T00:00:00.000",72,34301.02
2660,1,"2010-10-22T00:00:00.000",31,1963.53
2661,1,"2010-10-22T00:00:00.000",82,20808.34
2662,1,"2010-10-22T00:00:00.000",97,32393.82
2663,1,"2010-10-22T00:00:00.000",37,2696.82
2664,1,"2010-10-22T00:00:00.000",67,6157.37
2665,1,"2010-10-22T00:00:00.000",98,11710.03
2666,1,"2010-10-22T00:00:00.000",12,11604.42
2667,1,"2010-10-22T00:00:00.000",35,2312
2668,1,"2010-10-22T00:00:00.000",45,43.88
2669,1,"2010-10-22T00:00:00.000",26,6316.22
2670,1,"2010-10-22T00:00:00.000",87,37976.64
2671,1,"2010-10-22T00:00:00.000",42,8046.85
2672,1,"2010-10-22T00:00:00.000",1,25543.04
2673,1,"2010-10-22T00:00:00.000",20,3130.7
2674,1,"2010-10-22T00:00:00.000",23,17609.38
2675,1,"2010-10-22T00:00:00.000",71,2197.26
2676,1,"2010-10-22T00:00:00.000",32,5861.12
2677,1,"2010-10-22T00:00:00.000",11,16165.56
2678,1,"2010-10-22T00:00:00.000",30,2681.46
2679,1,"2010-10-22T00:00:00.000",46,16832.19
2680,1,"2010-10-22T00:00:00.000",19,1838.86
2681,1,"2010-10-22T00:00:00.000",7,15395.27
2682,1,"2010-10-22T00:00:00.000",13,34712.4
2683,1,"2010-10-22T00:00:00.000",8,32659.74
2684,1,"2010-10-22T00:00:00.000",21,7225.88
2685,1,"2010-10-22T00:00:00.000",22,7117.18
2686,1,"2010-10-22T00:00:00.000",17,7898.35
2687,1,"2010-10-22T00:00:00.000",34,7574
2688,1,"2010-10-22T00:00:00.000",48,564
2689,1,"2010-10-22T00:00:00.000",29,3853.68
2690,1,"2010-10-22T00:00:00.000",83,4717.79
2691,1,"2010-10-22T00:00:00.000",5,19525.85
2692,1,"2010-10-22T00:00:00.000",18,9648.61
2693,1,"2010-10-22T00:00:00.000",25,9422.39
2694,1,"2010-10-22T00:00:00.000",33,4127.92
2695,1,"2010-10-22T00:00:00.000",24,5223.73
2696,1,"2010-10-22T00:00:00.000",2,42371.48
2697,1,"2010-10-22T00:00:00.000",14,11895.44
2698,1,"2010-10-22T00:00:00.000",47,60
2699,1,"2010-10-22T00:00:00.000",80,14968.65
2700,1,"2010-10-22T00:00:00.000",81,27483.45
2701,1,"2010-10-22T00:00:00.000",79,28439.7
2702,1,"2010-10-22T00:00:00.000",3,8614.41
2703,1,"2010-10-22T00:00:00.000",44,5830.18
2704,1,"2010-10-22T00:00:00.000",93,58959.85
2705,1,"2010-10-22T00:00:00.000",85,4562.02
2706,1,"2010-10-22T00:00:00.000",38,71814.32
2707,1,"2010-10-22T00:00:00.000",94,53704.97
2708,1,"2010-10-22T00:00:00.000",55,10390.81
2709,1,"2010-10-22T00:00:00.000",10,26805.78
2710,1,"2010-10-22T00:00:00.000",28,628.66
2711,1,"2010-10-22T00:00:00.000",90,69060.72
2712,1,"2010-10-22T00:00:00.000",40,54444.19
2713,1,"2010-10-22T00:00:00.000",54,46.84
2714,1,"2010-10-22T00:00:00.000",36,301
2715,1,"2010-10-22T00:00:00.000",59,603.86
2716,1,"2010-10-22T00:00:00.000",52,2645.18
2717,1,"2010-10-22T00:00:00.000",60,792
2718,1,"2010-10-22T00:00:00.000",4,32902.26
2719,1,"2010-10-22T00:00:00.000",74,9707.06
2720,1,"2010-10-22T00:00:00.000",56,1452.08
2721,1,"2010-10-22T00:00:00.000",95,110052.15
2722,1,"2010-10-22T00:00:00.000",96,31057.77
2723,1,"2010-10-22T00:00:00.000",16,8194.25
2724,1,"2010-10-22T00:00:00.000",41,1695
2725,1,"2010-10-29T00:00:00.000",11,18038.28
2726,1,"2010-10-29T00:00:00.000",6,5424.27
2727,1,"2010-10-29T00:00:00.000",20,3114.61
2728,1,"2010-10-29T00:00:00.000",72,34596.86
2729,1,"2010-10-29T00:00:00.000",12,9128.2
2730,1,"2010-10-29T00:00:00.000",49,9369.8
2731,1,"2010-10-29T00:00:00.000",22,5414.52
2732,1,"2010-10-29T00:00:00.000",45,22.94
2733,1,"2010-10-29T00:00:00.000",71,1713.18
2734,1,"2010-10-29T00:00:00.000",31,2077.67
2735,1,"2010-10-29T00:00:00.000",34,9075.47
2736,1,"2010-10-29T00:00:00.000",82,20957.34
2737,1,"2010-10-29T00:00:00.000",92,116370.47
2738,1,"2010-10-29T00:00:00.000",17,8198.62
2739,1,"2010-10-29T00:00:00.000",7,17598.98
2740,1,"2010-10-29T00:00:00.000",58,2615
2741,1,"2010-10-29T00:00:00.000",87,40137.15
2742,1,"2010-10-29T00:00:00.000",37,2388.91
2743,1,"2010-10-29T00:00:00.000",42,7801.28
2744,1,"2010-10-29T00:00:00.000",97,32281.74
2745,1,"2010-10-29T00:00:00.000",24,5989.09
2746,1,"2010-10-29T00:00:00.000",48,594
2747,1,"2010-10-29T00:00:00.000",98,12769.66
2748,1,"2010-10-29T00:00:00.000",67,6369.38
2749,1,"2010-10-29T00:00:00.000",32,5464.93
2750,1,"2010-10-29T00:00:00.000",1,38640.93
2751,1,"2010-10-29T00:00:00.000",79,25548.97
2752,1,"2010-10-29T00:00:00.000",59,694.27
2753,1,"2010-10-29T00:00:00.000",9,31330.47
2754,1,"2010-10-29T00:00:00.000",8,34917.77
2755,1,"2010-10-29T00:00:00.000",5,16377.46
2756,1,"2010-10-29T00:00:00.000",46,16666.41
2757,1,"2010-10-29T00:00:00.000",44,6183.91
2758,1,"2010-10-29T00:00:00.000",81,27408.24
2759,1,"2010-10-29T00:00:00.000",13,37762.12
2760,1,"2010-10-29T00:00:00.000",35,2483
2761,1,"2010-10-29T00:00:00.000",26,6105.17
2762,1,"2010-10-29T00:00:00.000",4,35202.44
2763,1,"2010-10-29T00:00:00.000",83,4407.62
2764,1,"2010-10-29T00:00:00.000",2,44081.33
2765,1,"2010-10-29T00:00:00.000",14,11955.77
2766,1,"2010-10-29T00:00:00.000",18,22455.8
2767,1,"2010-10-29T00:00:00.000",33,5920.9
2768,1,"2010-10-29T00:00:00.000",28,862.24
2769,1,"2010-10-29T00:00:00.000",23,19134.38
2770,1,"2010-10-29T00:00:00.000",54,77.92
2771,1,"2010-10-29T00:00:00.000",19,2600.99
2772,1,"2010-10-29T00:00:00.000",85,4166.3
2773,1,"2010-10-29T00:00:00.000",25,10949.11
2774,1,"2010-10-29T00:00:00.000",38,70733.35
2775,1,"2010-10-29T00:00:00.000",80,15570.63
2776,1,"2010-10-29T00:00:00.000",91,54154.79
2777,1,"2010-10-29T00:00:00.000",29,4498.64
2778,1,"2010-10-29T00:00:00.000",90,70851.19
2779,1,"2010-10-29T00:00:00.000",93,56830.05
2780,1,"2010-10-29T00:00:00.000",3,9283.09
2781,1,"2010-10-29T00:00:00.000",27,1371.4
2782,1,"2010-10-29T00:00:00.000",55,13129.49
2783,1,"2010-10-29T00:00:00.000",21,7266.9
2784,1,"2010-10-29T00:00:00.000",56,1395.02
2785,1,"2010-10-29T00:00:00.000",94,54463.34
2786,1,"2010-10-29T00:00:00.000",40,55868.01
2787,1,"2010-10-29T00:00:00.000",41,2193
2788,1,"2010-10-29T00:00:00.000",36,501
2789,1,"2010-10-29T00:00:00.000",74,9498.02
2790,1,"2010-10-29T00:00:00.000",60,1038.4
2791,1,"2010-10-29T00:00:00.000",10,25464.1
2792,1,"2010-10-29T00:00:00.000",96,27262.22
2793,1,"2010-10-29T00:00:00.000",16,7683.76
2794,1,"2010-10-29T00:00:00.000",95,105793.4
2795,1,"2010-10-29T00:00:00.000",52,3181.33
2796,1,"2010-10-29T00:00:00.000",30,2732.22
2797,1,"2010-11-05T00:00:00.000",72,38960.78
2798,1,"2010-11-05T00:00:00.000",6,5036.99
2799,1,"2010-11-05T00:00:00.000",9,48794.36
2800,1,"2010-11-05T00:00:00.000",92,140504.41
2801,1,"2010-11-05T00:00:00.000",97,35669.19
2802,1,"2010-11-05T00:00:00.000",20,2961.74
2803,1,"2010-11-05T00:00:00.000",22,8085.19
2804,1,"2010-11-05T00:00:00.000",87,53902.35
2805,1,"2010-11-05T00:00:00.000",71,2527.76
2806,1,"2010-11-05T00:00:00.000",7,19136.58
2807,1,"2010-11-05T00:00:00.000",58,2228
2808,1,"2010-11-05T00:00:00.000",45,10.47
2809,1,"2010-11-05T00:00:00.000",13,41085.66
2810,1,"2010-11-05T00:00:00.000",26,9601.7
2811,1,"2010-11-05T00:00:00.000",83,4703.97
2812,1,"2010-11-05T00:00:00.000",5,23903.81
2813,1,"2010-11-05T00:00:00.000",37,2871.57
2814,1,"2010-11-05T00:00:00.000",59,650.35
2815,1,"2010-11-05T00:00:00.000",19,1344.66
2816,1,"2010-11-05T00:00:00.000",42,8004.7
2817,1,"2010-11-05T00:00:00.000",34,12338.25
2818,1,"2010-11-05T00:00:00.000",1,34238.88
2819,1,"2010-11-05T00:00:00.000",12,9345.99
2820,1,"2010-11-05T00:00:00.000",27,1654.8
2821,1,"2010-11-05T00:00:00.000",25,10713.05
2822,1,"2010-11-05T00:00:00.000",49,13601.15
2823,1,"2010-11-05T00:00:00.000",14,14092.03
2824,1,"2010-11-05T00:00:00.000",4,37980.55
2825,1,"2010-11-05T00:00:00.000",3,9825.22
2826,1,"2010-11-05T00:00:00.000",82,21850.85
2827,1,"2010-11-05T00:00:00.000",24,7834.13
2828,1,"2010-11-05T00:00:00.000",67,5919.76
2829,1,"2010-11-05T00:00:00.000",46,18063.45
2830,1,"2010-11-05T00:00:00.000",17,9250.94
2831,1,"2010-11-05T00:00:00.000",28,857.28
2832,1,"2010-11-05T00:00:00.000",38,77547.67
2833,1,"2010-11-05T00:00:00.000",90,77903.38
2834,1,"2010-11-05T00:00:00.000",81,28962.33
2835,1,"2010-11-05T00:00:00.000",48,861
2836,1,"2010-11-05T00:00:00.000",44,4669.76
2837,1,"2010-11-05T00:00:00.000",31,2618.32
2838,1,"2010-11-05T00:00:00.000",56,1089.72
2839,1,"2010-11-05T00:00:00.000",98,11084.68
2840,1,"2010-11-05T00:00:00.000",79,39589.08
2841,1,"2010-11-05T00:00:00.000",32,5804.88
2842,1,"2010-11-05T00:00:00.000",55,12562.6
2843,1,"2010-11-05T00:00:00.000",80,15412.29
2844,1,"2010-11-05T00:00:00.000",91,60344.73
2845,1,"2010-11-05T00:00:00.000",85,3790.85
2846,1,"2010-11-05T00:00:00.000",36,1375
2847,1,"2010-11-05T00:00:00.000",18,12033.61
2848,1,"2010-11-05T00:00:00.000",8,36182.58
2849,1,"2010-11-05T00:00:00.000",11,25063.26
2850,1,"2010-11-05T00:00:00.000",54,63.84
2851,1,"2010-11-05T00:00:00.000",33,7503.79
2852,1,"2010-11-05T00:00:00.000",60,1284.8
2853,1,"2010-11-05T00:00:00.000",2,46381.43
2854,1,"2010-11-05T00:00:00.000",23,26416.48
2855,1,"2010-11-05T00:00:00.000",29,5087.02
2856,1,"2010-11-05T00:00:00.000",30,2915
2857,1,"2010-11-05T00:00:00.000",93,69542.18
2858,1,"2010-11-05T00:00:00.000",10,31543.83
2859,1,"2010-11-05T00:00:00.000",74,10107
2860,1,"2010-11-05T00:00:00.000",16,6063.75
2861,1,"2010-11-05T00:00:00.000",96,27824.48
2862,1,"2010-11-05T00:00:00.000",94,53352.96
2863,1,"2010-11-05T00:00:00.000",21,7608.28
2864,1,"2010-11-05T00:00:00.000",95,110332.92
2865,1,"2010-11-05T00:00:00.000",52,2995.15
2866,1,"2010-11-05T00:00:00.000",40,62762.19
2867,1,"2010-11-05T00:00:00.000",35,3199
2868,1,"2010-11-05T00:00:00.000",41,2228.87
2869,1,"2010-11-12T00:00:00.000",20,2717.45
2870,1,"2010-11-12T00:00:00.000",13,36817.35
2871,1,"2010-11-12T00:00:00.000",48,566
2872,1,"2010-11-12T00:00:00.000",87,39369
2873,1,"2010-11-12T00:00:00.000",79,29531.38
2874,1,"2010-11-12T00:00:00.000",92,144909.63
2875,1,"2010-11-12T00:00:00.000",34,11137.4
2876,1,"2010-11-12T00:00:00.000",37,2488.36
2877,1,"2010-11-12T00:00:00.000",3,9146.77
2878,1,"2010-11-12T00:00:00.000",19,1769.86
2879,1,"2010-11-12T00:00:00.000",12,11313.89
2880,1,"2010-11-12T00:00:00.000",22,7336.21
2881,1,"2010-11-12T00:00:00.000",67,5951.17
2882,1,"2010-11-12T00:00:00.000",31,2087.72
2883,1,"2010-11-12T00:00:00.000",6,4248.34
2884,1,"2010-11-12T00:00:00.000",29,4990.65
2885,1,"2010-11-12T00:00:00.000",72,44777.94
2886,1,"2010-11-12T00:00:00.000",36,1222
2887,1,"2010-11-12T00:00:00.000",46,17690.36
2888,1,"2010-11-12T00:00:00.000",1,19549.39
2889,1,"2010-11-12T00:00:00.000",7,21019.7
2890,1,"2010-11-12T00:00:00.000",97,36255.13
2891,1,"2010-11-12T00:00:00.000",56,956.7
2892,1,"2010-11-12T00:00:00.000",71,2173.76
2893,1,"2010-11-12T00:00:00.000",17,8603.57
2894,1,"2010-11-12T00:00:00.000",98,11433.3
2895,1,"2010-11-12T00:00:00.000",18,8943.59
2896,1,"2010-11-12T00:00:00.000",55,16218.9
2897,1,"2010-11-12T00:00:00.000",83,4239.32
2898,1,"2010-11-12T00:00:00.000",93,77214.95
2899,1,"2010-11-12T00:00:00.000",82,21473.78
2900,1,"2010-11-12T00:00:00.000",26,7582.52
2901,1,"2010-11-12T00:00:00.000",94,52564.16
2902,1,"2010-11-12T00:00:00.000",9,37167.49
2903,1,"2010-11-12T00:00:00.000",52,3055.28
2904,1,"2010-11-12T00:00:00.000",45,68.82
2905,1,"2010-11-12T00:00:00.000",91,65468.22
2906,1,"2010-11-12T00:00:00.000",11,21880.47
2907,1,"2010-11-12T00:00:00.000",81,29813.66
2908,1,"2010-11-12T00:00:00.000",5,23698.89
2909,1,"2010-11-12T00:00:00.000",49,10234.34
2910,1,"2010-11-12T00:00:00.000",8,35527.64
2911,1,"2010-11-12T00:00:00.000",33,6534.24
2912,1,"2010-11-12T00:00:00.000",2,43194.49
2913,1,"2010-11-12T00:00:00.000",60,994.4
2914,1,"2010-11-12T00:00:00.000",14,13837.16
2915,1,"2010-11-12T00:00:00.000",10,26288.47
2916,1,"2010-11-12T00:00:00.000",27,1474.2
2917,1,"2010-11-12T00:00:00.000",58,4145
2918,1,"2010-11-12T00:00:00.000",24,5644.17
2919,1,"2010-11-12T00:00:00.000",54,50
2920,1,"2010-11-12T00:00:00.000",59,1369.26
2921,1,"2010-11-12T00:00:00.000",23,21370.42
2922,1,"2010-11-12T00:00:00.000",28,1027.18
2923,1,"2010-11-12T00:00:00.000",35,2229
2924,1,"2010-11-12T00:00:00.000",47,20
2925,1,"2010-11-12T00:00:00.000",4,35008.03
2926,1,"2010-11-12T00:00:00.000",85,3913.25
2927,1,"2010-11-12T00:00:00.000",80,15510.94
2928,1,"2010-11-12T00:00:00.000",32,7931.19
2929,1,"2010-11-12T00:00:00.000",44,4641.38
2930,1,"2010-11-12T00:00:00.000",42,7793.62
2931,1,"2010-11-12T00:00:00.000",90,79428.8
2932,1,"2010-11-12T00:00:00.000",30,2856.38
2933,1,"2010-11-12T00:00:00.000",96,28019.2
2934,1,"2010-11-12T00:00:00.000",38,82395.79
2935,1,"2010-11-12T00:00:00.000",21,7969.61
2936,1,"2010-11-12T00:00:00.000",16,7370.53
2937,1,"2010-11-12T00:00:00.000",25,9402.53
2938,1,"2010-11-12T00:00:00.000",40,59117.63
2939,1,"2010-11-12T00:00:00.000",74,10447.25
2940,1,"2010-11-12T00:00:00.000",41,1071
2941,1,"2010-11-12T00:00:00.000",95,110209.31
2942,1,"2010-11-19T00:00:00.000",37,2543.8
2943,1,"2010-11-19T00:00:00.000",93,79474.21
2944,1,"2010-11-19T00:00:00.000",92,157621.22
2945,1,"2010-11-19T00:00:00.000",13,38446.26
2946,1,"2010-11-19T00:00:00.000",45,80.29
2947,1,"2010-11-19T00:00:00.000",87,34043.14
2948,1,"2010-11-19T00:00:00.000",31,1932.64
2949,1,"2010-11-19T00:00:00.000",33,6722.67
2950,1,"2010-11-19T00:00:00.000",49,10675.61
2951,1,"2010-11-19T00:00:00.000",18,15020.49
2952,1,"2010-11-19T00:00:00.000",72,32072.93
2953,1,"2010-11-19T00:00:00.000",46,16465.14
2954,1,"2010-11-19T00:00:00.000",2,41443.25
2955,1,"2010-11-19T00:00:00.000",26,8583.68
2956,1,"2010-11-19T00:00:00.000",67,6156.76
2957,1,"2010-11-19T00:00:00.000",3,9202.11
2958,1,"2010-11-19T00:00:00.000",20,3276.59
2959,1,"2010-11-19T00:00:00.000",17,10086.41
2960,1,"2010-11-19T00:00:00.000",82,20964.18
2961,1,"2010-11-19T00:00:00.000",58,3917
2962,1,"2010-11-19T00:00:00.000",1,19552.84
2963,1,"2010-11-19T00:00:00.000",12,7984.58
2964,1,"2010-11-19T00:00:00.000",11,23243.67
2965,1,"2010-11-19T00:00:00.000",55,15807.45
2966,1,"2010-11-19T00:00:00.000",59,1209.17
2967,1,"2010-11-19T00:00:00.000",4,37078.61
2968,1,"2010-11-19T00:00:00.000",56,911.41
2969,1,"2010-11-19T00:00:00.000",36,1712
2970,1,"2010-11-19T00:00:00.000",6,3507.65
2971,1,"2010-11-19T00:00:00.000",79,28073.27
2972,1,"2010-11-19T00:00:00.000",34,10469.5
2973,1,"2010-11-19T00:00:00.000",48,2083
2974,1,"2010-11-19T00:00:00.000",91,62166.33
2975,1,"2010-11-19T00:00:00.000",83,4255.18
2976,1,"2010-11-19T00:00:00.000",7,24313.72
2977,1,"2010-11-19T00:00:00.000",22,7723.69
2978,1,"2010-11-19T00:00:00.000",8,35759.26
2979,1,"2010-11-19T00:00:00.000",38,73121.25
2980,1,"2010-11-19T00:00:00.000",10,26066.48
2981,1,"2010-11-19T00:00:00.000",96,24137.46
2982,1,"2010-11-19T00:00:00.000",94,55213.82
2983,1,"2010-11-19T00:00:00.000",71,2363.04
2984,1,"2010-11-19T00:00:00.000",9,27561.57
2985,1,"2010-11-19T00:00:00.000",42,7887.03
2986,1,"2010-11-19T00:00:00.000",90,81642.89
2987,1,"2010-11-19T00:00:00.000",54,52.92
2988,1,"2010-11-19T00:00:00.000",85,3886.23
2989,1,"2010-11-19T00:00:00.000",27,1884.6
2990,1,"2010-11-19T00:00:00.000",81,29383.02
2991,1,"2010-11-19T00:00:00.000",35,2605
2992,1,"2010-11-19T00:00:00.000",19,1736.17
2993,1,"2010-11-19T00:00:00.000",60,844.8
2994,1,"2010-11-19T00:00:00.000",30,2781.26
2995,1,"2010-11-19T00:00:00.000",95,107544.02
