id,price
22589617,65.0
25661737,73.0
23235054,40.0
26212619,270.0
19536705,79.0
32825841,255.0
25794629,50.0
9977956,215.0
22949272,158.0
8585795,55.0
19432812,39.0
3567044,195.0
9996765,225.0
18558963,80.0
27462492,75.0
33356593,110.0
12943964,50.0
34640251,100.0
25273413,500.0
31871696,161.0
15870466,29.0
3254447,100.0
8181912,150.0
35606852,61.0
9891945,179.0
1823574,186.0
30816749,99.0
32585753,25.0
15062959,27.0
1220091,20.0
3212697,30.0
21721855,154.0
24054977,35.0
17307109,229.0
27426489,25.0
13578240,16.0
23867304,5000.0
35104302,80.0
35106646,40.0
2435394,75.0
27270589,100.0
36102121,100.0
11562175,300.0
24384106,60.0
19306107,29.0
20435206,30.0
32400098,100.0
35173411,25.0
34175313,17.0
23572241,85.0
33768007,90.0
679547,21.0
29036491,160.0
16126731,85.0
18611175,45.0
24589082,180.0
9422829,115.0
6862949,35.0
35650162,30.0
24494484,30.0
33580643,80.0
17151979,119.0
3271898,86.0
7739371,25.0
15675966,60.0
36219819,63.0
16751082,45.0
19686032,120.0
28986415,75.0
32987556,75.0
18471771,67.0
29296805,28.0
11857023,295.0
34592047,45.0
20486543,155.0
10100456,27.0
29829040,90.0
18891341,56.0
17217709,50.0
29254541,48.0
33557860,30.0
21678297,59.0
27959603,20.0
17577404,21.0
26934322,49.0
36523490,70.0
5790901,45.0
33267760,50.0
19172034,350.0
3789444,45.0
7522747,45.0
8586919,16.0
19263271,27.0
25579414,30.0
31306230,60.0
36303026,64.0
36262053,25.0
22576919,70.0
7078098,30.0
30727811,85.0
25791152,45.0
32134942,120.0
15906143,49.0
34589380,120.0
31380,53.0
927535,28.0
7063464,28.0
31272091,29.0
1716072,90.0
13532126,45.0
19715335,43.0
473459,200.0
20754483,21.0
27123140,60.0
17584737,84.0
17240161,30.0
18426853,48.0
16486504,150.0
10018775,22.0
19865607,400.0
31796878,49.0
20600604,80.0
33324909,40.0
27377167,23.0
18931503,34.0
30028992,50.0
30784125,167.0
30976458,300.0
34189538,80.0
8787168,120.0
1238141,144.0
22351667,600.0
5648483,25.0
36403922,79.0
6763388,60.0
33920198,250.0
6736444,100.0
9181831,45.0
13273167,40.0
34670297,65.0
3118639,110.0
32182492,114.0
27557544,39.0
8284845,25.0
29176221,62.0
18459019,600.0
17392421,55.0
35503569,150.0
26444242,160.0
25622223,119.0
12983908,26.0
34831725,18.0
18762844,40.0
27547861,60.0
22154964,71.0
22118041,25.0
8083851,42.0
34226671,21.0
3502018,121.0
21737217,35.0
16567865,20.0
36480556,50.0
9124504,15.0
18443366,500.0
282679,225.0
15136909,50.0
20842241,104.0
27388503,40.0
21720300,96.0
31822056,130.0
30703734,21.0
4792666,25.0
33104967,40.0
8666693,17.0
789101,27.0
13647725,51.0
4926975,199.0
21733373,185.0
21662624,20.0
9720815,75.0
34646922,44.0
6669143,1290.0
21721525,138.0
12125552,199.0
36227495,33.0
20992052,84.0
34222859,34.0
26674624,75.0
28454689,69.0
31741475,85.0
4389803,35.0
281978,45.0
14020724,88.0
5553833,59.0
4691263,140.0
25971153,160.0
18109707,50.0
12040300,3000.0
15738071,30.0
26706901,30.0
28365876,75.0
15262802,420.0
31348237,21.0
32357668,200.0
29699603,84.0
4344263,236.0
7108900,37.0
8492571,120.0
17042853,95.0
32634644,35.0
2381617,55.0
15619144,45.0
33539976,45.0
29847117,105.0
26466609,35.0
10543618,200.0
8297905,54.0
34850885,160.0
2434965,50.0
6151840,15.0
18939609,54.0
32560726,60.0
13694580,150.0
34835882,61.0
11496602,69.0
22557823,350.0
27417989,90.0
25286146,60.0
14080842,200.0
16752419,500.0
26562206,40.0
36370419,40.0
8609685,35.0
18444651,60.0
35510807,150.0
16319373,65.0
33084052,30.0
32045638,120.0
24339666,155.0
2733883,100.0
34697857,39.0
1882976,45.0
17471182,85.0
34618480,125.0
26575574,115.0
32401818,60.0
23853965,70.0
16251419,35.0
27866879,54.0
28249576,110.0
22965293,20.0
19288657,80.0
1447244,78.0
6351472,55.0
3691692,35.0
36331093,50.0
36378153,20.0
12808969,30.0
5248481,97.0
35607006,50.0
938006,140.0
15353532,15.0
14119865,36.0
35766023,120.0
23015354,45.0
6778044,35.0
578558,160.0
11334655,150.0
4970258,139.0
18554412,50.0
14368083,58.0
30923041,55.0
15748124,92.0
36058234,300.0
8148676,153.0
33366130,77.0
7220512,40.0
36545124,83.0
34697255,300.0
22350387,43.0
27058538,65.0
17139659,60.0
6648400,43.0
14084784,250.0
22863121,25.0
23658589,40.0
27421341,50.0
1397748,190.0
18918178,206.0
10874566,25.0
23625269,69.0
34073950,49.0
30262406,13.0
9911528,135.0
4346136,270.0
688703,115.0
25927223,87.0
24861337,85.0
5997351,95.0
516340,165.0
16737061,45.0
32634079,25.0
13948849,35.0
32096366,85.0
28044790,110.0
18039874,369.0
15564002,40.0
31954710,24.0
14669223,50.0
3269446,25.0
18649642,500.0
6483288,169.0
29697224,628.0
27590047,38.0
19536713,114.0
21719737,600.0
34700149,145.0
6787210,25.0
33541992,65.0
34364498,38.0
10150711,11.0
27823920,170.0
36029540,249.0
31326914,29.0
22559864,20.0
35370726,49.0
443909,60.0
25090932,20.0
11685016,95.0
35540441,45.0
14964762,27.0
32278942,115.0
25009148,100.0
32886550,110.0
26553608,30.0
6330008,140.0
32282804,250.0
15201245,275.0
35892266,100.0
15047479,150.0
34378812,300.0
32417107,90.0
35625750,50.0
26952958,21.0
20635071,75.0
21523214,134.0
24228740,20.0
19660941,35.0
35832824,960.0
25828168,176.0
32684414,168.0
5475163,300.0
3300531,50.0
9568785,26.0
5080749,160.0
21572000,45.0
9042324,60.0
35301622,35.0
8216291,110.0
19963459,380.0
15175682,130.0
34272000,84.0
23051681,150.0
35865704,999.0
34077196,79.0
35487025,56.0
24853568,130.0
23160633,50.0
8601243,156.0
25715089,149.0
5793825,255.0
19678899,30.0
2954645,37.0
721511,700.0
15462152,49.0
36533653,85.0
7376321,40.0
21776067,140.0
21273654,52.0
27149342,45.0
26411040,200.0
36276039,18.0
26515581,205.0
13973159,39.0
5373405,50.0
30169823,70.0
26363429,20.0
1235517,21.0
20431369,48.0
35214795,60.0
15353808,30.0
22756444,30.0
3582193,20.0
24880479,36.0
31370165,75.0
15245838,85.0
33772288,39.0
32007836,45.0
15711280,599.0
276324,106.0
25474551,55.0
28559221,95.0
29351690,35.0
35731550,170.0
35969511,105.0
33427102,40.0
12968959,65.0
28128538,120.0
25508805,60.0
25925067,37.0
24443532,21.0
33923527,107.0
17354066,150.0
14138762,35.0
721509,999.0
25542376,70.0
1193842,150.0
26649906,129.0
30007618,35.0
32300973,80.0
32393656,140.0
34338030,50.0
14171072,999.0
30305827,70.0
29553192,70.0
26053561,90.0
31483996,223.0
27875809,90.0
35023162,130.0
14018281,80.0
29115607,500.0
12777273,90.0
35025960,49.0
29115779,49.0
32541437,52.0
31614018,145.0
18918143,245.0
32566736,52.0
29988838,43.0
5995691,149.0
31986677,58.0
28857766,161.0
18217447,49.0
31273922,500.0
14121353,223.0
28874308,23.0
34888048,105.0
23211685,70.0
839805,500.0
31585628,390.0
4749123,38.0
15985599,150.0
34039494,75.0
19265548,45.0
3346354,25.0
25698583,30.0
8270716,110.0
34574518,90.0
32805873,45.0
29868935,30.0
34363160,400.0
19146144,25.0
26631768,33.0
33821130,34.0
22803835,55.0
27994957,63.0
17471118,75.0
20491104,38.0
32863098,175.0
3189106,116.0
35964864,165.0
34776191,53.0
19270009,29.0
33520130,33.0
29851514,16.0
16472592,150.0
9855445,599.0
34302390,120.0
513825,250.0
1671843,22.0
33735847,26.0
13821587,125.0
23196420,120.0
163490,160.0
13093469,30.0
642491,100.0
18458713,500.0
34466376,1000.0
23004383,23.0
17948598,40.0
27644656,100.0
35754769,50.0
27770797,36.0
36199285,90.0
32443866,130.0
35542685,30.0
31248449,258.0
16432228,87.0
27044770,400.0
35114824,200.0
19780966,37.0
20066087,40.0
32325948,35.0
27945838,6000.0
16186654,74.0
8521963,12.0
35890124,80.0
27867501,6000.0
3797102,131.0
5921867,25.0
17427243,60.0
13263775,40.0
1276036,72.0
26781175,289.0
17351872,86.0
21912233,225.0
28158941,70.0
32712577,128.0
30080650,31.0
10558807,90.0
14719647,159.0
21578907,70.0
32295455,100.0
36324506,71.0
16581398,85.0
33086613,27.0
32233346,243.0
18082453,80.0
32537822,300.0
24819150,110.0
6381267,130.0
30713579,100.0
2435511,55.0
17594647,550.0
32037744,40.0
928725,100.0
1218626,105.0
19242960,140.0
18748099,60.0
27560867,25.0
35254877,64.0
19993991,190.0
35028636,91.0
7683900,50.0
33571230,70.0
25496490,100.0
18322249,300.0
20842239,104.0
4553581,275.0
19536728,105.0
11349600,114.0
25466872,35.0
32356404,70.0
22863701,25.0
8177086,51.0
32677257,35.0
22919250,200.0
3232397,380.0
32637687,27.0
228638,40.0
26345440,30.0
30849487,80.0
28145825,45.0
7357825,25.0
4603846,220.0
23136894,45.0
28553445,80.0
13984949,58.0
10846280,50.0
2313161,43.0
34383848,119.0
23569063,20.0
1966739,130.0
17596491,71.0
14178375,160.0
34088196,49.0
862640,25.0
1027718,89.0
19560672,45.0
17539873,34.0
7296618,89.0
31946053,59.0
23308758,38.0
21181826,55.0
936818,5000.0
25790301,20.0
14365617,31.0
27014904,100.0
20004294,45.0
34080331,75.0
19926709,30.0
1044862,105.0
21309904,36.0
17479019,45.0
21410162,135.0
19425833,80.0
7965883,180.0
32034897,500.0
36064617,68.0
7445410,47.0
18748097,60.0
24274635,55.0
17786640,35.0
22333145,50.0
1401163,145.0
11337442,140.0
21087262,40.0
9409861,49.0
3822714,35.0
36296118,90.0
268417,36.0
1523802,210.0
1032836,145.0
21120408,75.0
17837619,350.0
26600666,60.0
19639159,139.0
27474923,25.0
35537189,65.0
21329919,120.0
34136719,90.0
16241291,74.0
32930371,168.0
25372941,90.0
19308504,80.0
15922099,99.0
9601840,378.0
33013740,49.0
22681178,8.0
15284591,18.0
29411021,52.0
30489861,49.0
8666413,75.0
1186559,105.0
14741950,70.0
2958918,100.0
21496263,350.0
29018308,60.0
13806026,45.0
5188366,120.0
35402012,45.0
5411539,91.0
24568656,25.0
1139849,292.0
21390954,100.0
7067195,43.0
26225096,40.0
32543127,58.0
3319851,71.0
11341008,100.0
8266126,45.0
1139564,286.0
34298199,500.0
28680187,19.0
10578648,70.0
19774715,58.0
33980211,115.0
23263188,75.0
36439849,60.0
28791996,28.0
24459239,80.0
21907542,135.0
30727802,64.0
13817411,50.0
35490595,20.0
31408169,35.0
14501163,45.0
36343067,105.0
27046255,350.0
28382339,39.0
9923182,43.0
20069818,150.0
18800050,90.0
34493046,500.0
34365072,80.0
5916897,40.0
35893650,50.0
26350742,29.0
32933940,89.0
18358244,150.0
23681560,120.0
36128368,21.0
29974128,40.0
23690277,185.0
35576100,299.0
33622725,35.0
7696131,30.0
28714201,21.0
13543207,40.0
24820116,52.0
18788620,100.0
23914532,169.0
33680591,45.0
31049691,18.0
20274223,16.0
33541726,56.0
34588393,49.0
21362902,200.0
20490455,30.0
31282123,11.0
32300579,80.0
17727561,18.0
34323990,42.0
28268154,35.0
32110253,30.0
2117004,90.0
10737758,300.0
34820620,40.0
22172580,58.0
22474717,800.0
13257205,5000.0
25294973,24.0
21652770,75.0
28323908,55.0
22477282,80.0
35899850,52.0
32754951,55.0
7003642,70.0
18424082,500.0
34881819,90.0
31900325,30.0
28132573,28.0
20378869,40.0
18918181,144.0
30164720,200.0
35404526,42.0
2370209,100.0
21721603,51.0
14629308,45.0
27086951,57.0
24098604,50.0
23931083,119.0
12506292,156.0
1270627,81.0
24448303,80.0
36371313,50.0
31185107,65.0
28542018,49.0
954380,35.0
3911744,80.0
33868739,33.0
25244815,50.0
21949770,25.0
3285382,35.0
27081574,90.0
17471176,95.0
24483306,49.0
3117453,145.0
29362011,250.0
3756811,100.0
15715991,28.0
17818366,70.0
25676745,60.0
35795763,25.0
33046112,70.0
23192971,164.0
14464474,100.0
34075122,79.0
15245627,125.0
25526675,80.0
8757334,105.0
1474989,15.0
23076667,21.0
29620201,55.0
17354965,69.0
29676749,185.0
32299387,5000.0
9161264,108.0
23693686,30.0
33565267,36.0
13312200,41.0
27951003,6000.0
21992735,50.0
29810305,11.0
34650577,22.0
5931622,70.0
13352875,90.0
21672487,98.0
22334256,40.0
3131114,250.0
36163139,130.0
35091122,150.0
20433471,25.0
36520704,17.0
34881351,190.0
35702043,167.0
34845533,50.0
9266808,63.0
8058619,38.0
35137734,50.0
20130790,120.0
10111416,25.0
6988770,205.0
4508556,180.0
19678453,29.0
4907531,75.0
22994030,85.0
32063939,137.0
18918135,101.0
21926686,80.0
32359901,45.0
35307810,170.0
32305182,80.0
34194897,30.0
1240055,145.0
12819460,30.0
9783208,153.0
24755030,28.0
30467072,83.0
24753780,125.0
34922224,8000.0
21722173,696.0
13204629,36.0
33820774,28.0
26554291,54.0
5008477,97.0
32842455,45.0
20535865,135.0
35125855,30.0
35795779,85.0
20049666,22.0
34443756,50.0
33441250,140.0
23233260,55.0
10794450,100.0
35935836,70.0
21813230,110.0
859884,45.0
36022369,217.0
12749904,40.0
1339422,40.0
3549317,24.0
30754661,49.0
13748569,44.0
7747745,10.0
32955064,40.0
3367356,353.0
10983578,80.0
4543816,25.0
26493785,35.0
23011392,75.0
504653,35.0
20106854,60.0
28313543,65.0
2564219,163.0
36032969,160.0
11337013,140.0
24418125,30.0
25513409,52.0
29003496,62.0
32777243,200.0
16913114,35.0
33393606,75.0
30789223,90.0
21198930,18.0
36034277,10.0
32543708,100.0
512737,140.0
27666749,37.0
16942408,41.0
21721189,289.0
5666423,44.0
21629040,75.0
11401735,85.0
775794,45.0
32931242,112.0
15769355,45.0
34198576,80.0
19171251,25.0
6870003,45.0
18089353,100.0
25445904,24.0
19253940,15.0
33662440,55.0
24483153,50.0
30545904,50.0
24324563,150.0
34090364,52.0
34465209,80.0
3180085,95.0
29386503,265.0
11075687,220.0
25547513,53.0
21390945,137.0
35493443,37.0
27277535,35.0
20596809,155.0
22767897,25.0
36257655,20.0
23051086,300.0
36403395,120.0
1728329,60.0
12538425,63.0
21366324,17.0
23543839,35.0
34742047,62.0
3491453,100.0
23878031,70.0
15733398,200.0
19236563,34.0
20021910,80.0
31926366,40.0
27950479,6000.0
24528857,57.0
18534416,55.0
20209929,61.0
19233700,39.0
36025072,109.0
28858840,112.0
31816728,90.0
31112952,40.0
24533264,130.0
33908120,15.0
9004874,21.0
97529,40.0
21437794,130.0
31463354,31.0
27046263,350.0
29360225,32.0
24798791,36.0
27985938,50.0
20734573,30.0
1634741,162.0
35934065,75.0
36446445,19.0
32975888,45.0
14314750,25.0
8207551,39.0
36563025,60.0
9646964,34.0
32810561,110.0
18190996,90.0
666536,31.0
27242296,64.0
17164619,25.0
6893115,150.0
33890964,35.0
19937525,35.0
18289524,49.0
28171753,216.0
36102657,54.0
35701997,155.0
33940949,96.0
24479179,20.0
24383051,25.0
35263583,55.0
28769674,19.0
7458208,30.0
35663671,55.0
24590016,121.0
34035767,75.0
110041,135.0
9538667,200.0
34635006,50.0
23011394,75.0
31370208,75.0
638009,29.0
15406613,42.0
34273688,500.0
31298905,46.0
18345954,25.0
11512391,70.0
8221000,90.0
35739441,60.0
5431994,45.0
34382846,40.0
30199390,125.0
2417803,99.0
27607343,32.0
14063204,61.0
33557177,16.0
26212612,399.0
15756495,80.0
17468995,22.0
8708285,115.0
26584431,283.0
30414062,95.0
4986187,54.0
25822876,170.0
13874646,120.0
35374701,90.0
35955361,27.0
20912360,120.0
21721152,139.0
19536719,81.0
13165887,295.0
13201159,50.0
28199968,30.0
8933347,100.0
27589665,64.0
35368943,60.0
846363,59.0
34173162,65.0
21343153,20.0
46153,45.0
32883433,120.0
24819746,118.0
19536706,166.0
18400525,159.0
23640357,40.0
36074140,80.0
33995917,35.0
10461425,250.0
19044613,33.0
18341577,25.0
19866204,400.0
36461254,83.0
5732109,20.0
9903565,52.0
19725220,21.0
31636933,300.0
24341066,72.0
22941263,40.0
26003041,110.0
7197528,16.0
14928200,35.0
26268142,45.0
11495378,60.0
35105615,33.0
31011845,125.0
26079508,55.0
12833452,45.0
20239737,53.0
30088258,50.0
35111431,161.0
21220019,30.0
18918164,84.0
26494669,34.0
33543047,47.0
5766857,30.0
27051661,80.0
3007161,130.0
19162394,54.0
35734779,40.0
36092765,150.0
9639522,69.0
5248325,140.0
10013485,15.0
18521609,55.0
886886,236.0
17471222,80.0
965441,119.0
3199885,50.0
26115709,31.0
35875194,45.0
34454513,80.0
27593002,18.0
1060042,35.0
28477673,45.0
19244584,24.0
34974041,50.0
9860446,50.0
13898845,35.0
11650503,66.0
26864675,115.0
5511752,59.0
27607131,35.0
777538,60.0
28133528,30.0
11707497,35.0
24645979,90.0
32010023,70.0
811669,28.0
29530487,235.0
31481732,28.0
31067593,35.0
89776,65.0
36208478,59.0
19695963,25.0
31925772,90.0
33599194,52.0
14624373,50.0
1471264,250.0
21390935,170.0
2930798,31.0
33396072,65.0
1915617,115.0
36069576,30.0
7170725,70.0
34594824,95.0
20263115,56.0
3815906,110.0
34672253,50.0
33482828,134.0
23089425,60.0
21907413,138.0
32978393,60.0
29898056,250.0
16247653,55.0
3346588,275.0
11196831,375.0
13722853,760.0
36219770,84.0
14257497,33.0
29828839,80.0
23284396,484.0
29271580,105.0
27030253,27.0
1459127,80.0
32414969,65.0
35668476,35.0
26970811,150.0
12908145,79.0
16235648,23.0
23124210,166.0
9591088,37.0
36052267,500.0
960275,25.0
21663824,55.0
33241650,109.0
35217097,40.0
26021864,40.0
19962758,150.0
12806728,52.0
36198091,32.0
33587186,50.0
32983911,65.0
946881,135.0
2283011,56.0
32456282,80.0
22045078,30.0
22825925,35.0
770175,59.0
29280035,30.0
11115528,25.0
33466428,120.0
5313939,276.0
35910291,58.0
463880,90.0
36505833,40.0
23543883,120.0
34304675,500.0
30360334,52.0
22898675,85.0
2945262,40.0
9179137,24.0
25825122,140.0
2201962,50.0
27095636,40.0
7343228,21.0
7968315,120.0
21344289,40.0
22318482,53.0
35822395,80.0
21675295,25.0
32561520,90.0
3189694,80.0
32084459,130.0
21479593,47.0
35513059,45.0
23586943,155.0
15852476,40.0
18666,130.0
29179017,83.0
24025489,138.0
7964249,54.0
19154854,80.0
30002260,100.0
33131569,90.0
17151406,118.0
20163839,25.0
3175402,11.0
35536268,60.0
6394424,125.0
3512999,157.0
29952574,38.0
34159152,95.0
34635031,50.0
20649362,145.0
25809310,102.0
27191542,160.0
30361540,100.0
26021409,40.0
7563266,30.0
17607140,22.0
32163054,70.0
23931152,188.0
14973389,38.0
36134507,200.0
35436156,70.0
21781017,32.0
6132427,27.0
36488160,150.0
31305846,10.0
18467729,15.0
6617593,500.0
30003635,108.0
25927238,30.0
26581893,180.0
31709129,38.0
33003747,21.0
35449847,135.0
11881793,50.0
34303845,18.0
9661897,105.0
7562579,95.0
17398623,30.0
8855219,100.0
30142266,55.0
24339620,50.0
17394324,90.0
23147599,30.0
27127886,14.0
1418423,50.0
36032784,45.0
33071513,45.0
17597498,65.0
30737764,18.0
11618889,220.0
25661387,81.0
22266072,33.0
31164189,51.0
31796091,120.0
33788422,53.0
35904135,59.0
35973454,30.0
13555213,89.0
23116541,35.0
35952324,100.0
31553351,30.0
33259417,75.0
