date,close,volume,open,high,low
01/08/2017,145.3,3201765,145,145.67,144.72
31/07/2017,144.67,4342497,144.38,144.93,144.17
28/07/2017,144.29,3054692,144.81,145.04,143.84
27/07/2017,145.07,6375899,145,145.395,143.64
26/07/2017,145.36,3928866,146.27,146.46,144.47
25/07/2017,146.19,4207232,146.57,147.49,146.03
24/07/2017,145.99,3877119,147,147.04,145.8
21/07/2017,147.08,6509258,147.59,147.87,146.51
20/07/2017,147.66,7175441,147.53,148.83,147.03
19/07/2017,147.53,14292020,150.02,150.25,146.71
18/07/2017,154,7435556,152.36,154.29,152
17/07/2017,153.01,4753260,153.59,153.88,152.2399
14/07/2017,154.24,3256144,154.01,154.615,153.4
13/07/2017,153.63,2476080,153.7,154.19,153.19
12/07/2017,153.7,3097831,153.48,154.24,153.05
11/07/2017,153.19,3447509,153.26,153.65,152.05
10/07/2017,153.42,3410665,152.91,153.89,152.63
07/07/2017,152.94,2383896,152.62,153.49,152.14
06/07/2017,152.36,2756760,153.36,153.83,152.23
05/07/2017,153.67,3561287,155.77,155.89,153.63
03/07/2017,155.58,2822651,153.58,156.025,153.52
30/06/2017,153.83,3571536,154.28,154.5,153.14
29/06/2017,154.13,3261684,155.35,155.74,153.62
28/06/2017,155.32,2214240,155.15,155.55,154.78
27/06/2017,154.75,2386491,155,155.34,154.5
26/06/2017,155.23,2152542,154.71,155.75,154.63
23/06/2017,154.11,3282201,154.34,154.68,153.8
22/06/2017,154.4,2376471,154.55,154.99,153.69
21/06/2017,153.79,3958819,155.79,155.79,153.39
20/06/2017,154.95,4479369,154.48,155.389,154.25
19/06/2017,154.84,4536193,155.51,155.86,154.54
16/06/2017,155.38,6373354,154.23,155.42,152.9676
15/06/2017,154.22,4651727,153.29,154.69,153.29
14/06/2017,153.81,3043704,153.97,154.9399,152.94
13/06/2017,154.25,3523529,155.44,155.48,154.15
12/06/2017,155.18,6461729,154.19,157.2,154.02
09/06/2017,154.1,4356544,152,154.265,151.88
08/06/2017,152.1,3693150,151,152.82,150.92
07/06/2017,150.98,4859095,153.05,154.2,150.8
06/06/2017,152.37,3797173,152,152.89,152
05/06/2017,152.41,3975068,151.82,152.93,151.6826
02/06/2017,152.05,3581773,153.07,153.2,151.8
01/06/2017,152.67,2918122,152.8,152.87,151.63
31/05/2017,152.63,3541249,152.03,152.8,151.65
30/05/2017,151.73,3665972,151.95,152.67,151.59
26/05/2017,152.49,2443298,152.85,153,152.06
25/05/2017,153.2,2581674,153.25,153.73,152.9459
24/05/2017,152.51,3732394,152.21,152.76,151.23
23/05/2017,152.03,2564503,152.57,153.68,151.92
22/05/2017,152.64,3302089,152.1,152.84,151.5992
19/05/2017,151.98,5622348,151.01,152.46,150.89
18/05/2017,150.78,3273575,150.86,151.33,150.11
17/05/2017,150.93,5189187,153.3,154.14,150.89
16/05/2017,153.68,5510363,151.66,153.99,151.66
15/05/2017,151.51,4228909,150.62,151.83,150.4502
12/05/2017,150.37,3715292,150.3,151.265,150
11/05/2017,150.65,5624852,151.05,151.15,149.79
10/05/2017,151.25,4996776,151.651,152.37,151.13
09/05/2017,152.11,6851286,152.6,153.1,151.5552
08/05/2017,153.03,7490980,152.8,153.47,152.2
05/05/2017,155.05,12513610,153.52,155.78,153
04/05/2017,159.05,4278599,158.89,159.14,158.36
03/05/2017,158.63,3993234,158.74,159.45,158.52
02/05/2017,159.1,3150934,159.44,159.49,158.64
01/05/2017,158.84,4931407,160.05,160.42,158.7
28/04/2017,160.29,4153700,160.5,160.59,159.7
27/04/2017,160.32,4122568,160.29,160.48,159.63
26/04/2017,160.06,4325281,160.53,161.1,159.89
25/04/2017,160.39,4857061,161.78,162.04,160.38
24/04/2017,160.75,5175505,161.29,161.57,160.42
21/04/2017,160.38,5600467,162.05,162.11,160.38
20/04/2017,162.3,6486767,161.32,162.4,160.5
19/04/2017,161.69,19282530,161.76,162.64,159.6
18/04/2017,170.05,6004750,170.79,171.69,169.83
17/04/2017,171.1,3719276,169.75,171.3,169.62
13/04/2017,169.53,3203765,169.92,171.36,169.53
12/04/2017,170.66,3276921,171.04,171.2,170.02
11/04/2017,170.58,4890161,170.65,171.23,168.98
10/04/2017,171.2,3789677,172.53,172.56,171
07/04/2017,172.14,3588300,172.08,172.93,171.28
06/04/2017,172.45,3435303,173.47,173.47,172.25
05/04/2017,172.88,6237613,174.7,176.33,172.81
04/04/2017,174.52,3108655,173.52,174.96,173.26
03/04/2017,174.5,4286497,173.82,174.87,173.38
31/03/2017,174.14,2913386,173.98,174.95,173.69
30/03/2017,173.86,3168198,173.86,174.59,173.69
29/03/2017,173.94,3083063,174.3,174.49,173.46
28/03/2017,174.51,3523345,173.94,175,173
27/03/2017,173.77,3259022,172.69,174.16,172.0937
24/03/2017,173.83,3221645,175.12,175.5,173.39
23/03/2017,174.82,3737732,174.43,175.67,173.56
22/03/2017,174.78,3448947,174.04,175.06,172.8
21/03/2017,173.88,3927626,176.01,176.23,173.84
20/03/2017,175.7,2475875,175.65,176.18,175.14
17/03/2017,175.65,5916099,176.29,176.79,175.65
16/03/2017,177.24,4311734,178.46,179,176.82
15/03/2017,175.81,3810410,175.71,176.28,174.75
14/03/2017,175.72,3147484,176.18,176.82,175.211
13/03/2017,176.46,3481898,177.85,178.06,176.415
10/03/2017,177.83,3100107,178.21,179.49,177.42
09/03/2017,177.18,5443665,179.15,179.25,175.88
08/03/2017,179.45,3557388,180.75,180.95,179.3
07/03/2017,180.38,2977496,180.71,181.29,180.1997
06/03/2017,180.47,3199175,179.72,180.99,179.57
03/03/2017,180.05,1824911,180.04,181.32,179.7649
02/03/2017,180.53,2915947,181.88,181.88,180.43
01/03/2017,181.95,3001512,180.48,182.55,180.03
28/02/2017,179.82,3273324,179.38,180.63,179.35
27/02/2017,179.4,3689926,181.19,181.25,179.28
24/02/2017,181.35,3298816,180.21,181.49,179.89
23/02/2017,181.65,2282522,182,182.5,180.92
22/02/2017,181.15,3020538,180.09,181.34,180.09
21/02/2017,180.26,4479596,180.6,180.79,179.12
17/02/2017,180.67,3551140,181.25,181.57,180
16/02/2017,181.43,3251022,181.45,182.79,180.87
15/02/2017,181.68,2914083,180.2,181.92,179.81
14/02/2017,180.13,2775296,178.57,180.13,178.35
13/02/2017,179.36,3092266,179.24,179.9,178.84
10/02/2017,178.68,2930498,177.37,178.8701,176.76
09/02/2017,177.21,3090208,176.17,177.8,175.91
08/02/2017,176.17,2912492,177.5,177.5,175.88
07/02/2017,178.46,3859161,176,178.62,175.9
06/02/2017,175.86,2650509,175.31,175.98,174.38
03/02/2017,175.82,3306324,175,176.34,174.89
02/02/2017,174.58,2619514,174.23,174.97,173.55
01/02/2017,174.29,2795443,175,175.7025,172.89
31/01/2017,174.52,4133448,175.05,175.58,173.61
30/01/2017,175.8,4093251,176.98,177.07,174.5768
27/01/2017,177.3,3482023,178.47,179.2,177.3
26/01/2017,178.66,3062355,178.06,178.88,177.51
25/01/2017,178.29,5917531,176.26,179.25,176.13
24/01/2017,175.9,6947945,171.36,176,171.16
23/01/2017,171.03,5432156,170.08,171.25,170.01
20/01/2017,170.55,12605330,167.81,170.64,166
19/01/2017,166.81,6726135,166.96,167.45,165.8
18/01/2017,166.8,4005403,167.45,168.59,166.69
17/01/2017,167.89,3315220,166.69,168.18,166.1201
13/01/2017,167.34,2874625,167.97,168.48,166.875
12/01/2017,167.95,2927951,167.77,168.01,165.56
11/01/2017,167.75,3599412,166.05,167.76,165.6
10/01/2017,165.52,4118192,167.98,168.09,165.34
09/01/2017,167.65,3189410,169.47,169.8,167.62
06/01/2017,169.53,2945459,168.69,169.92,167.52
05/01/2017,168.7,2682176,169.25,169.39,167.26
04/01/2017,169.26,3376634,167.77,169.87,167.36
03/01/2017,167.19,2934107,167,167.87,166.01
30/12/2016,165.99,2952198,166.44,166.7,165.5
29/12/2016,166.6,1663140,166.02,166.99,166
28/12/2016,166.19,1723593,167.29,167.74,166
27/12/2016,167.14,1397392,166.98,167.98,166.85
23/12/2016,166.71,1701208,167,167.49,166.45
22/12/2016,167.06,2781138,167.36,168.23,166.58
21/12/2016,167.33,3574850,166.25,167.94,165.25
20/12/2016,167.6,2174492,167.49,168.25,166.45
19/12/2016,166.68,2955862,166.83,167.26,166
16/12/2016,166.73,7117018,168.97,169.11,166.06
15/12/2016,168.02,3385177,168.01,169.85,167.78
14/12/2016,168.51,4046752,168.37,169.89,167.45
13/12/2016,168.29,5860952,165.68,169.952,165.68
12/12/2016,165.5,3389243,166.72,166.79,165.07
09/12/2016,166.52,3145182,165.18,166.72,164.6042
08/12/2016,165.36,3262803,164.87,166,164.22
07/12/2016,164.79,4434800,160.6,165.18,160.39
06/12/2016,160.35,2858766,160.13,160.79,158.93
05/12/2016,159.84,3446698,160.85,161.15,159.5875
02/12/2016,160.02,2740532,159,160.29,158.41
01/12/2016,159.82,4634638,161.95,162.195,158.3
30/11/2016,162.22,4397775,163.35,163.8,162.21
29/11/2016,163.53,3139540,164,164.41,163.03
28/11/2016,164.52,4438710,163.2,164.66,162.7
25/11/2016,163.14,1605344,161.83,163.19,161.83
23/11/2016,161.98,2256035,161.94,162.38,161.3557
22/11/2016,162.67,2770714,163,163,161.95
21/11/2016,162.77,4633131,160.69,163,160.3697
18/11/2016,160.39,2979264,159.8,160.72,159.21
17/11/2016,159.8,2260909,159.22,159.93,158.85
16/11/2016,159.29,2252655,158.46,159.55,158.03
15/11/2016,158.67,3475578,158.42,159.15,157.55
14/11/2016,158.21,5192889,161.25,161.86,157.58
11/11/2016,161.27,4446510,159.97,161.34,159.33
10/11/2016,160.22,7711608,157.66,161.16,157.59
09/11/2016,154.81,5403573,152.96,155.56,151
08/11/2016,155.17,3920344,154.56,155.93,153.06
07/11/2016,155.72,3746609,153.99,156.11,153.84
04/11/2016,152.43,2467966,152.4,153.64,151.87
03/11/2016,152.37,2878718,152.51,153.74,151.8
02/11/2016,151.95,3072611,152.48,153.345,151.67
01/11/2016,152.79,3187660,153.5,153.91,151.74
31/10/2016,153.69,3550358,152.76,154.33,152.76
28/10/2016,152.61,3654444,154.05,154.44,152.18
27/10/2016,153.35,4227704,152.82,154.06,152.02
26/10/2016,151.81,2811314,150.71,152.94,150.255
25/10/2016,150.88,2647416,150.69,151.16,149.83
24/10/2016,150.57,2662724,150.4,151.52,150.4
21/10/2016,149.63,4413601,150.58,151.15,149.56
20/10/2016,151.52,4020780,151.28,152.9,151.02
19/10/2016,151.26,4629444,151.27,152.45,150.83
18/10/2016,150.72,12764180,150.02,151,147.79
17/10/2016,154.77,5836054,154.45,155.89,154.34
14/10/2016,154.45,4357890,154.47,155.53,154.09
13/10/2016,153.72,2909898,153.7,154.22,152.27
12/10/2016,154.29,2959700,154.97,154.97,153.08
11/10/2016,154.79,2899603,156.73,156.95,153.89
10/10/2016,157.02,2467856,156.71,158.49,156.655
07/10/2016,155.67,2668385,157.14,157.7,154.86
06/10/2016,156.88,1949931,156.84,157.43,155.89
05/10/2016,157.08,1684298,157.07,157.83,156.72
04/10/2016,156.46,2884146,157.67,158.53,155.82
03/10/2016,157.61,2227749,158.06,158.37,157.02
30/09/2016,158.85,3596878,158.9,159.838,158.06
29/09/2016,158.11,3372183,158.63,165,157.46
28/09/2016,158.29,3309408,156.99,158.625,156.23
27/09/2016,156.77,2983602,154.32,156.77,153.81
26/09/2016,153.98,2533325,154.46,154.46,153.46
23/09/2016,154.98,2692083,155.62,156.04,154.71
22/09/2016,156.11,2690905,156.15,157.22,155.69
21/09/2016,155.53,2473895,154.91,155.68,153.87
20/09/2016,154.45,2159092,155.87,156.57,154.45
19/09/2016,154.87,2448148,154.87,156.19,154.55
16/09/2016,153.84,6429919,155.04,155.4,153.47
15/09/2016,155.66,3656413,154.3,156.33,153.21
14/09/2016,154.05,3858076,155.7,155.87,153.39
13/09/2016,155.81,3631768,157.63,157.93,155.5
12/09/2016,158.29,4366853,155.26,158.53,154.84
09/09/2016,155.69,5080266,158.03,158.4,155.65
08/09/2016,159,3928085,160.55,161.21,158.76
07/09/2016,161.64,2866127,160.19,161.76,160
06/09/2016,160.35,2994041,159.88,160.86,159.11
02/09/2016,159.55,2313289,159.88,160.57,159.15
01/09/2016,159.54,2351932,158.32,159.62,158.1
31/08/2016,158.88,2321269,159.66,159.66,158.26
30/08/2016,159.4,1808553,159.76,160.15,158.81
29/08/2016,159.72,2475853,158.83,160.21,158.5
26/08/2016,158.32,2498903,158.88,160.44,157.85
25/08/2016,158.63,2575023,159,159.54,158.42
24/08/2016,159.05,3618469,159.89,160.18,158.32
23/08/2016,160.26,2838137,160.33,161.34,160.23
22/08/2016,160,2038851,160,160.57,159.13
19/08/2016,160.04,2733579,160.84,160.91,159.52
18/08/2016,161.36,3650651,160.89,162,160.4401
17/08/2016,160.44,3225919,160.97,161.16,159.84
16/08/2016,160.7,2208382,161.11,161.93,160.69
15/08/2016,161.88,2967957,162.4,162.97,161.78
12/08/2016,161.95,2542495,163.19,163.46,161.52
11/08/2016,163.53,8768582,162.25,164.95,162.18
10/08/2016,162.08,2417982,162.19,162.66,161.955
09/08/2016,161.77,2734106,162.22,162.772,161.645
08/08/2016,162.04,3039081,162.73,163.27,161.58
05/08/2016,163.5,3811638,162,163.51,161.57
04/08/2016,161.55,2476730,160.86,161.7,160.12
03/08/2016,160.67,2861558,160.13,160.86,159.8
02/08/2016,160.58,3078620,161.27,161.4499,160.36
01/08/2016,161.45,2819141,160.65,161.65,159.84
29/07/2016,160.62,3547292,161.36,161.67,160.03
28/07/2016,161.37,2337914,161.38,161.81,160.71
27/07/2016,161.83,2162675,162.12,162.57,161.18
26/07/2016,162.12,2891300,162.65,163.6,161.37
25/07/2016,162.65,2737628,162,162.88,161.75
22/07/2016,162.07,2519776,160.78,162.17,160.479
21/07/2016,160.45,4045682,160.75,161.85,159.89
20/07/2016,161.36,4373009,159.97,161.71,159.6
19/07/2016,159.58,7118788,161.78,162.14,157.89
18/07/2016,159.86,6561873,159.3,160.75,158.73
15/07/2016,159.78,4470663,159.9,159.98,158.5
14/07/2016,160.28,4636668,158.81,161.4,158.58
13/07/2016,158.02,2744622,157.75,158.34,157.06
12/07/2016,157.04,3842709,156,157.12,155.52
11/07/2016,155.33,2779343,154.6,156.04,154.5
08/07/2016,154.46,3040393,154,154.6,153.08
07/07/2016,152.6,2138421,152.75,153.6891,151.89
06/07/2016,152.37,2569393,151.85,152.41,149.92
05/07/2016,151.68,2462590,151.19,152,150.76
01/07/2016,152.35,2658279,152.19,152.97,151.4
30/06/2016,151.78,3966570,148.86,151.91,148.67
29/06/2016,148.46,3367419,146.5,148.48,146.45
28/06/2016,145.7,3995730,144.78,145.73,144.22
27/06/2016,143.5,5146095,146.18,146.6,142.5
24/06/2016,146.59,9060752,149.97,150.61,146.18
23/06/2016,155.35,3963004,153.45,155.48,152.6
22/06/2016,152.92,2833364,153.75,154.71,152.27
21/06/2016,154.05,2760232,154.16,154.5689,153.69
20/06/2016,153.61,3571998,152.6,154.67,152.52
17/06/2016,151.99,4659807,150.96,152.72,150.6044
16/06/2016,151.06,2427715,150.19,151.295,149
15/06/2016,150.68,2257369,151.46,151.7925,150.6
14/06/2016,151.06,2864498,151.28,151.79,150.4
13/06/2016,151.28,3607008,151.63,152.5,150.28
10/06/2016,152.37,3120260,152.79,153.3299,151.86
09/06/2016,153.42,2021596,152.92,153.76,152.73
08/06/2016,154,2933075,153.53,154.09,153.04
07/06/2016,153.33,4462506,153.31,153.93,152.66
06/06/2016,152.73,2374643,153.09,153.95,152.34
03/06/2016,152.89,2328054,152.4,153.04,151.7
02/06/2016,153.5,2642401,152.59,153.5,152.12
01/06/2016,152.51,2659517,153,153.27,151.54
31/05/2016,153.74,5836207,152.56,153.81,152.27
27/05/2016,152.84,2457037,152.35,152.93,152.15
26/05/2016,152.44,3060248,151.55,152.51,151.05
25/05/2016,151.69,4355296,148.93,152.09,148.5001
24/05/2016,148.31,2921065,146.88,148.75,146.88
23/05/2016,146.77,2103633,147.61,147.95,146.66
20/05/2016,147.25,3578195,145.71,147.51,145.55
19/05/2016,144.93,3678430,146.48,146.93,143.955
18/05/2016,147.34,2488491,147.99,148.52,146.36
17/05/2016,148,3490024,149.21,149.5,147.29
16/05/2016,149.46,3062237,147.65,149.99,147.44
13/05/2016,147.72,2394248,148.79,149.86,147.42
12/05/2016,148.84,3249032,149.21,149.39,147.11
11/05/2016,148.95,3088984,149.71,151.09,148.74
10/05/2016,149.97,3992259,148.24,150.04,147.74
09/05/2016,147.34,4301025,147.7,148.2,147.01
06/05/2016,147.29,4893580,144.86,147.97,144.47
05/05/2016,146.47,6500438,145.95,147.3,145.45
04/05/2016,144.25,2576763,143.36,145,143.31
03/05/2016,144.13,3584261,144.65,144.9,142.9
02/05/2016,145.27,3502422,146.56,147,144.43
29/04/2016,145.94,4223936,146.49,147.34,144.191
28/04/2016,147.07,3791053,149.75,150.18,146.725
27/04/2016,150.47,3110399,149.35,150.78,148.97
26/04/2016,149.08,2978954,148.65,149.79,147.9
25/04/2016,148.81,2846737,148.16,148.9,147.11
22/04/2016,148.5,5191602,149.44,151,147.5
21/04/2016,149.3,6014381,146.58,150.12,146.46
20/04/2016,146.11,6749461,144.24,147.2,144
19/04/2016,144,13187000,146.47,146.95,142.61
18/04/2016,152.53,6309128,151.75,153.14,151.49
15/04/2016,151.72,3657048,151.04,152.1,150.96
14/04/2016,151.16,3176285,151.5,152.76,150.38
13/04/2016,151.23,3167729,150.75,151.23,149.63
12/04/2016,149.63,3592828,149.61,150.11,148.58
11/04/2016,149.25,3844766,150.26,151.95,149.22
08/04/2016,149.35,3293512,149.06,149.99,148.12
07/04/2016,148.25,3662508,149.07,149.6,148
06/04/2016,150.02,4194265,149.9,150.15,147.81
05/04/2016,150,3336922,151.43,151.6,149.65
04/04/2016,152.07,3904536,152.34,153.52,151.91
01/04/2016,152.52,3921036,150.51,152.96,150.25
31/03/2016,151.45,6778508,149.79,153.1,149.36
30/03/2016,148.41,3329639,149.95,150.41,148.32
29/03/2016,149.33,3138438,147.59,149.76,147.5
28/03/2016,148.4,3264984,147.75,148.65,147.23
24/03/2016,147.95,5043602,144.98,148.22,144.49
23/03/2016,145.4,4763922,148,148.03,145.13
22/03/2016,148.1,4079715,148.06,149.28,147.84
21/03/2016,148.63,3721458,147.3,148.71,146.7201
18/03/2016,147.09,12088090,147.4,147.51,145.51
17/03/2016,147.04,5821136,144.78,147.32,144.45
16/03/2016,144.79,4221031,142.62,144.88,142.11
15/03/2016,142.96,3687331,141.74,143.33,141.54
14/03/2016,142.78,4047564,142.01,143.19,141.04
11/03/2016,142.36,4418790,141.73,142.9236,140.51
10/03/2016,140.19,4019924,141.24,141.47,138.09
09/03/2016,140.41,4402656,139.31,142.17,139.23
08/03/2016,139.07,5575635,139.71,140.35,137.42
07/03/2016,140.15,5165269,137.28,140.51,136.8718
04/03/2016,137.8,3968423,137.535,139.42,137.02
03/03/2016,137.8,5150065,137.22,137.9602,136.07
02/03/2016,136.3,5214679,133.7,137.44,133.22
01/03/2016,134.37,3786753,132.24,134.64,132.03
29/02/2016,131.03,4427070,132,133.36,130.9
26/02/2016,132.03,4385699,134.51,134.92,131.95
25/02/2016,134.5,4355009,133.29,134.51,130.88
24/02/2016,132.8,4119457,131.55,133.49,129.68
23/02/2016,132.4,3437358,133.14,133.41,132.01
22/02/2016,133.77,4456242,133.84,134.31,132.41
19/02/2016,133.08,5122341,132.36,133.65,130.84
18/02/2016,132.45,9948776,130,134,129.75
17/02/2016,126.1,4820819,123.71,126.57,123.25
16/02/2016,122.74,4061016,121.83,123.09,121.34
12/02/2016,121.04,4935186,119.26,121.05,118.35
11/02/2016,117.85,7304306,118.78,119.66,116.901
10/02/2016,120.19,6456270,125,125.29,119.84
09/02/2016,124.07,5956116,126.12,126.93,123.77
08/02/2016,126.98,7363878,126,127.51,124.13
05/02/2016,128.57,7176748,127.22,128.64,125.85
04/02/2016,127.65,5263233,125.08,128.5,125
03/02/2016,124.72,6223424,123.99,125.4499,122.29
02/02/2016,122.94,3287216,123.67,124.14,122.64
01/02/2016,124.83,3571590,124.4,125.29,123.71
29/01/2016,124.79,8246145,123.28,124.79,122.96
28/01/2016,122.22,3942527,121.26,122.83,121.01
27/01/2016,120.96,5016159,122.73,123.37,120.65
26/01/2016,122.59,4614411,122.25,123.61,122.24
25/01/2016,122.08,5442719,122.1,124.23,121.64
22/01/2016,122.5,9237925,124.67,124.74,121.77
21/01/2016,122.91,8851281,121.3,125.1,120.5751
20/01/2016,121.86,16157470,118.46,123.99,118
19/01/2016,128.11,9834476,130.11,132.1,128.06
15/01/2016,130.03,8976154,130.01,130.88,128.87
14/01/2016,132.91,5708406,131.93,133.79,131.22
13/01/2016,131.17,4692792,133.5,134.2799,131.1
12/01/2016,132.9,5075282,133.65,133.78,131.13
11/01/2016,133.23,4970242,131.81,133.82,131.76
08/01/2016,131.63,4758257,133.18,133.816,131.32
07/01/2016,132.86,7023888,133.7,135.02,132.43
06/01/2016,135.17,4306874,134.38,135.58,133.62
05/01/2016,135.85,3924783,136.76,136.89,134.8501
04/01/2016,135.95,5219709,135.6,135.97,134.24
31/12/2015,137.62,3461424,139.07,139.1,137.57
30/12/2015,139.34,2985717,139.58,140.44,139.22
29/12/2015,139.78,3943676,138.25,140.06,138.2
28/12/2015,137.61,3139777,137.74,138.045,136.54
24/12/2015,138.25,1495226,138.43,138.88,138.11
23/12/2015,138.54,5164909,138.3,139.305,138.11
22/12/2015,137.93,4263538,135.88,138.19,135.65
21/12/2015,135.5,5595538,135.83,135.83,134.02
18/12/2015,134.9,9991752,136.41,136.96,134.27
17/12/2015,136.75,4088762,139.35,139.5,136.3075
16/12/2015,139.29,4342627,139.12,139.65,137.79
15/12/2015,137.79,4234341,137.4,138.97,137.28
14/12/2015,135.93,5139876,135.31,136.14,134.02
11/12/2015,134.57,5331017,135.23,135.44,133.91
10/12/2015,136.78,4221668,137.03,137.85,135.7201
09/12/2015,136.61,4614971,137.38,139.84,136.23
08/12/2015,138.05,3904753,138.28,139.06,137.53
07/12/2015,139.55,3279280,140.16,140.41,138.81
04/12/2015,140.43,4567252,138.09,141.02,137.99
03/12/2015,138.92,5904111,140.1,140.73,138.19
02/12/2015,139.7,3717357,140.93,141.21,139.5
01/12/2015,141.28,4189424,139.58,141.4,139.58
30/11/2015,139.42,4481989,138.61,139.9,138.52
27/11/2015,138.46,1415840,138,138.81,137.21
25/11/2015,138,3238166,138.37,138.43,137.375
24/11/2015,138.6,3407553,137.65,139.34,137.31
23/11/2015,138.46,5137820,138.53,138.87,137.12
20/11/2015,138.5,5174850,137.37,138.915,137.25
19/11/2015,136.74,4753303,136.21,137.7355,136.01
18/11/2015,135.82,4135085,134.79,135.91,134.26
17/11/2015,133.82,2801192,134.22,134.82,133.31
16/11/2015,133.71,4165133,131.79,134.09,131.79
13/11/2015,131.75,4582895,132.95,133,131.65
12/11/2015,133.04,4697877,134.7,134.7,133.01
11/11/2015,135.02,3164095,136.09,136.2,134.5
10/11/2015,135.47,4448658,135.36,135.735,134.12
09/11/2015,135.31,8068693,137.92,138.08,134.88
06/11/2015,138.25,4736805,138.6,139.55,137.87
05/11/2015,139.89,5089561,141.61,142.38,139.63
04/11/2015,141.63,3516890,142.55,142.65,141.3
03/11/2015,141.88,4349317,140.02,142.8,139.9
02/11/2015,140.37,3822205,140.5,140.5165,139.57
30/10/2015,140.08,3975336,140.44,141.33,139.9
29/10/2015,140.55,3703215,140.36,140.82,139.0201
28/10/2015,140.83,8502681,137.92,141.23,137.5
27/10/2015,137.86,14997830,143.51,143.83,137.33
26/10/2015,143.66,3485906,144.75,145,143.21
23/10/2015,144.68,5363390,144.61,145.49,143.7
22/10/2015,144.09,5568059,141.74,145.07,141.62
21/10/2015,140.92,7124230,140.25,142.66,139.3
20/10/2015,140.64,15973290,142.49,142.88,140.27
19/10/2015,149.22,7784210,149.85,149.97,148.38
16/10/2015,150.39,3477632,150.45,151.2,149.26
15/10/2015,150.09,3475724,150.91,151.24,148.58
14/10/2015,150.01,3348472,149.6,150.65,149.02
13/10/2015,149.62,3915682,150.78,150.78,149.18
12/10/2015,151.14,3225252,152.4,152.58,150.85
09/10/2015,152.39,3531007,152.46,153.147,151.27
08/10/2015,152.28,4781062,149.69,153.019,149.29
07/10/2015,150.09,2986110,150.04,150.73,148.8565
06/10/2015,148.78,3011246,149.06,150.15,148.49
05/10/2015,149.04,5127784,145.82,149.8925,145.82
02/10/2015,144.58,3053628,141.05,144.59,140.56
01/10/2015,143.59,3876222,145.31,145.67,141.59
30/09/2015,144.97,3943084,143.69,145.71,143.66
29/09/2015,142.47,4763509,141.99,142.66,141.1501
28/09/2015,142.52,4314456,144.42,145.38,142.47
25/09/2015,145.42,3465167,145.55,146.27,144.53
24/09/2015,144.41,3266646,142.6,145.07,141.95
23/09/2015,143.66,2674220,144.21,144.57,142.75
22/09/2015,144.43,3557686,144.62,145.06,143.7699
21/09/2015,146.48,3824258,145.39,146.98,144.92
18/09/2015,144.51,7939583,146.05,146.385,143.98
17/09/2015,148.14,3959184,148.1,149.68,147.3
16/09/2015,148.41,2799222,147.84,148.89,147.54
15/09/2015,147.53,2713661,146.6,147.93,145.76
14/09/2015,145.65,3220004,147.37,147.37,145.41
11/09/2015,147.37,3113803,145.91,147.5,145.67
10/09/2015,146.2,3458854,145.85,147.16,144.51
09/09/2015,145.05,3399297,148.74,149.04,144.85
08/09/2015,147.23,3919644,145.86,147.34,145.66
04/09/2015,143.7,4192876,144.57,145.4,143.32
03/09/2015,146.78,3595764,146.05,148.03,145.77
02/09/2015,145.05,4250688,144.74,145.08,143.18
01/09/2015,142.68,5267687,144.91,144.98,141.85
31/08/2015,147.89,4083861,147.38,148.4,146.26
28/08/2015,147.98,4061510,147.75,148.2,147.18
27/08/2015,148.54,4792185,148.5,148.97,145.66
26/08/2015,146.7,6197128,144.09,146.98,142.14
25/08/2015,140.96,6898457,146.94,147.11,140.62
24/08/2015,143.47,10186520,143.47,147.76,142.32
21/08/2015,148.85,7344606,151.5,153.19,148.7
20/08/2015,152.66,3981843,152.74,153.91,152.5
19/08/2015,153.94,4203777,155.15,155.67,153.41
18/08/2015,156.01,2018032,155.51,156.52,155.25
17/08/2015,156.31,2243551,155.2,156.69,154.7
14/08/2015,155.75,3222424,155,156.21,154.58
13/08/2015,155.07,2533318,156.06,156.09,154.3171
12/08/2015,156.16,3621923,154.26,156.52,153.95
11/08/2015,155.51,3158019,155.96,155.99,154.86
10/08/2015,156.75,4610586,156.77,157.4652,156.12
07/08/2015,155.12,3794472,155.89,156.25,154.335
06/08/2015,156.32,3004487,157.13,157.54,156.18
05/08/2015,157.9,3469300,159.1,159.54,157.48
04/08/2015,157.6,5253212,158.4,158.82,156.87
03/08/2015,158.71,4611807,161.7,161.85,157.9
31/07/2015,161.99,3580225,161.4,162.06,160.63
30/07/2015,160.96,1994600,160.5,161.4,159.75
29/07/2015,161.09,3376951,160,161.5,159.39
28/07/2015,160.05,2720720,159.91,160.19,158.5
27/07/2015,159.07,3705475,159,160.18,158.6
24/07/2015,159.75,3770407,161.29,161.93,159.41
23/07/2015,161.73,5028356,160.27,162.75,159.83
22/07/2015,160.35,7173079,162.73,163.0695,159.7
21/07/2015,163.07,13727110,164.34,166.35,162.02
20/07/2015,173.22,7251305,172.79,173.78,172.14
17/07/2015,172.51,4346777,170.33,172.52,170.1
16/07/2015,171,3529424,169.47,171.09,169.16
15/07/2015,168.53,1997729,168.48,169.27,168
14/07/2015,168.61,3021166,169.43,169.54,168.24
13/07/2015,169.38,4225488,167.93,169.89,167.52
10/07/2015,166.95,4538349,165.66,167.4,165.515
09/07/2015,163.85,4199088,165.34,165.51,163.7
08/07/2015,163.16,2776271,164,164.94,162.68
