,id,name,description,original_price,price,fulfillment_type,brand,review_count,rating_average,favourite_count,pay_later,current_seller,date_created,number_of_images,vnd_cashback,has_video,category,quantity_sold
832,26048365,"Túi Chống Sốc Ổ Cứng Di Động, Ổ Cứng Laptop Orico - Hàng Chính Hãng","Hộp Đựng Tai Nghe / Cáp Sạc / Pin Sạc Dự Phòng / Ổ Cứng ORICO PHD-25 với lớp chống sốc 2 lớp.Sử dụng được cho cả ổ gắn trong và gắn ngoài chuẩn 2.5"".Có thể dùng để đựng tai nghe, cáp sạc, pin sạc d...",79000,79000,dropship,Orico,33,4.7,0,False,Máy Tính Bảo Minh,1490,6,0,False,Thời Trang,194
833,3172887,Túi Đeo Hông Kiểu Quân Đội (12 x 18 cm),"Túi Đeo Hông Kiểu Quân Đội (12 x 18 cm) dùng khi: đi du lịch, đi chơi, đựng phụ kiện điện thoại, máy ảnh, đồ cá nhân. Có thể dùng đeo dắt vào thắt lưng, hoặc sử dụng móc đeo.Sản phẩm được làm từ chấ...",61000,61000,dropship,OEM,1,5.0,0,False,bambini shop,1873,18,0,False,Thời Trang,24
834,173054252,Túi Nỉ Chống Sốc Bảo Vệ Laptop - Macbook Air Pro 11 inch - 16 inch.,"       4 công dụng của Túi chống sốc macbook:   - Túi chống sốc macbook giúp bảo vệ macbook / laptop trong quá trình đi học, đi làm. Không trầy sướt, cấn móp laptop của bạn.   - Tăng tính thẩm m...",79000,79000,dropship,OEM,1,5.0,0,False,Vũ studio store,531,10,0,False,Root,9
835,111199831,Túi Đựng Phụ Kiện Laptop Macbook Surface Phụ Kiện Tiện Ích,"       Hộp đựng phụ kiện Macbook, điện thoại, tai nghe.   Kích thước: 17cm x 12cm x 6.5 cm   Kiêm đựng ổ cứng di động, củ sạc, chuột, dây cáp điện thoại, dây tai nghe …   Chất liệu vải EVA cứng...",136000,95200,tiki_delivery,OEM,3,5.0,0,False,TIẾN PHÁT STORE,796,6,2548,False,Túi chống sốc,35
836,38543329,"Túi chống sốc Macbook Air, Macbook Pro, Laptop siêu mỏng nhẹ","Túi chống sốc Macbook Air, Macbook Pro, Laptop 13-14-15.6 inch siêu mỏng nhẹTúi bảo vệ Macbook 13-14 inch với thiết kế giản đơn chỉ 1 ngăn lớn đựng Laptop và một số phụ kiện khác.Túi chống sốc Macb...",70200,59400,dropship,OEM,0,0.0,0,False,Shalla,1411,2,0,False,Thời Trang,5
837,173036095,️ Túi Chống Sốc Macbook iPad Vải Dạ Cao Cấp - Đủ Size 11 inch - 16 inch.,"       Túi chống sốc macbook, laptop vải dạ cao cấp 2020. Túi chống sốc Laptop Macbook vải dạ nỉ cao cấp, thiết kế thời trang sài điệu.   +/ Túi chống sốc vải dạ là phụ kiện bảo vệ các thiết bị c...",69000,69000,dropship,OEM,0,0.0,0,False,NgọcMai Store,531,10,0,False,Root,5
838,181219116,Túi Chống Sốc Laptop 15 Inch Có Dây Kéo,Ngày nay; laptop được sử dụng rộng rãi như một công cụ cực kỳ hữu ích và tiện lợi trong công việc; học tập; giải trí; cập nhật tin tức.Laptop không cồng kềnh và nặng nề mà vẫn đảm bảo được chức năng ...,62000,56000,dropship,OEM,0,0.0,0,False,Vân Phong Store,482,5,1499,False,Root,2
839,14454266,BỘ CHIẾT MỸ PHẨM DU LỊCH TIỆN LỢI,"Nhỏ gọn, tiện lợi, dễ đem theoĐủ các kiểu dáng bình vòi, bình xịt tiện lợiChứa đủ lượng mỹ phẩm cần thiết cho chuyến đi ...",59999,59999,dropship,OEM,0,0.0,0,False,HB Beauty,1603,3,0,False,Thời Trang,4
840,56092710,Túi chống sốc hình trơn MP012 thời trang SD3,"Sản phẩm Cặp Túi Chống Sốc Laptop coler còn hàng :Túi chống sốc laptop nhiều inch thích hợp mọi máy tính, nhiều lựa chọn cùng với màu sắc .Dễ dàng thao tác đóng mở túi, có lót đệm mềm chống sốc bên tr...",73164,61908,dropship,OEM,1,4.0,0,False,Shalla,1188,1,0,False,Thời Trang,3
841,173054828,"Túi Chống Sốc Laptop, Macbook Cao CấpCó Quai Xách - Đủ Size 11 inch - 16 inch","       Nguyên nhân chính khiến cho Laptop của bạn bị hỏng hóc đó là bị va đập khi vận chuyển hay vô tình làm rơi. Có thể bạn đã có balo laptop chuyên dụng, nhưng nếu vô tình balo bị rơi khỏi xe th...",79000,79000,dropship,OEM,0,0.0,0,False,Vũ studio store,531,10,0,False,Root,0
842,173035732,"️ Túi Chống Sốc Laptop, Macbook Cao CấpCó Quai Xách - Đủ Size 11 inch, 12 inch, 13 inch, 14 inch, 15 inch, 16 inch","       Nguyên nhân chính khiến cho Laptop của bạn bị hỏng hóc đó là bị va đập khi vận chuyển hay vô tình làm rơi. Có thể bạn đã có balo laptop chuyên dụng, nhưng nếu vô tình balo bị rơi khỏi xe th...",77000,77000,dropship,OEM,0,0.0,0,False,NgọcMai Store,531,10,0,False,Root,1
843,125100297,Túi đựng mỹ phẩm dây rút chống sốc (xanh lá),"       - Bộ túi đựng mỹ phẩm bao gồm: 1 túi dây rút, 1 túi nhỏ, 1 túi trong, hữu ích trong những chuyến đi du lịch hay công tác xa   - Chất liệu: vải chống thấm + lớp lót chống sốc, bảo vệ an toà...",55000,55000,dropship,OEM,0,0.0,0,False,Sweet Lady 013,719,3,0,False,Root,0
844,22143702,Hộp túi đựng đồ dùng y tế khung cứng chống sốc đi du lịch nhỏ gọn,"Hộp túi du lịch đựng đồ dùng y tế sơ cứu khẩn cấp nhỏ gọn, hộp khung cứng chống sốc, móp méoHộp túi du lịch đựng đồ dùng y tế nhỏ gọn với hộp khung cứng chống sốc, chống móp méo là một vật dụng cần t...",116373,81461,tiki_delivery,OEM,3,5.0,0,False,TIẾN PHÁT STORE,1523,4,2180,False,Thời Trang,24
845,56596757,Túi Xách Mini PU Dẻo Trong Suốt Cầm Tay Đựng Mỹ Phẩm Vật Dụng Cá Nhân,"Túi Xách Mini PU Dẻo Trong Suốt Cầm Tay Đựng Mỹ Phẩm Vật Dụng Cá Nhân với kiểu dáng sang trọng dùng đựng đồ make up cá nhân hoặc các dụng cụ trang điểm, phun xăm, nối Túi Xách Mini PU Dẻo Trong Suốt ...",57000,57000,dropship,OEM,3,3.7,0,False,ATN SYSTEM,1183,1,0,False,Thời Trang,4
846,22274769,TÚI CHỐNG SỐC NHUNG CHO LAPTOP 14-14.6 INCH,"TÚI CHỐNG SỐC LAPTOP CHẤT LIỆU : NHUNG MỊN,RẤT ÊM DÙNG CHỐNG SÓC CHO LAPTOP 15-15.6 INCH NÊN KHI MUA QUÝ KHÁCH XEM KĨ KÍCH THƯỚC LAPTOP CỦA MÌNH ĐỂ TRÁNH TRƯỜNG HỢP MUA NHẦM KÍCH THƯỚC...",54900,54900,dropship,OEM,0,0.0,0,False,VI TÍNH NAM TRUNG HẢI,1524,3,0,False,Thời Trang,12
847,173056873,️ Túi nỉ dạ đựng laptop macbook mỏng gọn nhiều màu sắc cho bạn nữ cá tính.,"       Để bảo vệ chiếc laptop của bạn tránh bị trầy xước, va đập khi sử dụng và di chuyển, túi chống sốc cho laptop đã ra đời.   Sản phẩm có thiết kế vừa vặn với kích thước của chiếc latop macboo...",65000,65000,dropship,OEM,0,0.0,0,False,Vũ studio store,531,10,0,False,Root,0
848,176133292,Bộ Chiết Mỹ Phẩm Du Lịch 6 Món,"       ***Bộ dụng cụ triết mỹ phẩm du lịch:   -1 Bộ gồm 6 sản phẩm:   + 02 lọ nhỏ (3x2cm) dùng chiết kem dưỡng da, sữa rửa mặt, các loại mỹ phẩm khác…   + 01 muỗng san mỹ phẩm (9cm).   + 1 bìn...",54000,54000,dropship,OEM,0,0.0,0,False,CỦ SU HÀO,509,5,0,False,Root,0
849,36873406,Túi chống sốc dành cho Laptop 14inch - Màu ngẫu nhiên - Hàng nhập khẩu,Chất liệu cao cấp; bền bỉCấu tạo đặc biệt; bảo vệ máy tính của bạnGiảm tối đa hỏng hóc do va đập...,64900,64900,dropship,OEM,6,2.3,0,False,VI TÍNH NAM TRUNG HẢI,1424,2,0,False,Thời Trang,82
850,253296204,"( Size Lớn ) Túi Đựng Mỹ Phẩm, Đồ Trang Điểm WASHBAG - Túi Đựng Đồ Cá Nhân Du Lịch Thời Trang Chống Thấm Nước","       Kích thước: 31x12x22cm   Chất liệu nhựa PVC Chống nước tuyệt đối và trong suốt cùng với khóa kéo   Nhẹ và trong suốt, thuận tiện cho chuyến đi du lịch của bạn.   ...",72000,72000,dropship,OEM,0,0.0,0,False,Kho hàng Thảo Trang,129,9,0,False,Root,3
851,57844776,Set 3 Túi Đựng Mỹ Phẩm Du Lịch Chống Nước Tuyệt Đối -Kèm 2 Miếng Bọt Rửa Mặt Nhật Bản,"Set 3 Túi Đựng Mỹ Phẩm Du Lịch Chống Nước Tuyệt Đối- Đi du lịch đi bơi đồ của bạn rất dễ bị ướt, hôm nay shop xin giới thiệu đến bạn bộ 3 túi nhựa siêu bền, đẹp cho mùa hè này đi du lịch các chị mình...",149000,149000,dropship,OEM,2,5.0,0,True,Thế giới sản phẩm,1159,6,6648,False,Thời Trang,13
852,230367266,"Túi đựng mĩ phẩm, đồ trang điểm du lịch cá nhân Phụ Kiện Girl túi đa năng chống thấm nước cao cấp tiện ích","Túi đựng mĩ phẩm, đồ trang điểm du lịch cá nhân Phụ Kiện Girl túi đa năng chống thấm nước cao cấp tiện ích Thông tin sản phẩm Túi đựng mĩ phẩm- Chất liệu : Twill- Màu sắc : Hồng, Nâu, Xanh, Đỏ, Đen-...",62500,58000,dropship,OEM,0,0.0,0,False,GIA DỤNG AN TÂM,197,12,0,False,Túi chống sốc,0
853,22956623,TÚI CHỐNG SỐC 12'tặng kèm bộ vệ sinh 4 món,Chất liệu cao cấp; bền bỉ Cấu tạo đặc biệt; bảo vệ máy tính của bạn  Giảm tối đa hỏng hóc do va đập  Kiểu dáng thời trang...,59000,39000,dropship,OEM,0,0.0,0,False,VI TÍNH NAM TRUNG HẢI,1518,2,0,False,Thời Trang,0
854,21713846,Combo 2 bộ kit chiết mỹ phẩm du lịch (màu ngẫn nhiên),"Sản phẩm dùng để đựng mỹ phẩm khi đi du lịch, đựng các sản phẩm như dầu gội đầu, sữa tắm các loại nước, mỹ phẩmChất liệu: nhựa an toànNắp chai đủ loại ( Nắp phun sương, Nắp xịt giọt, nắp vòi ấn dầu...",50000,50000,dropship,OEM,0,0.0,0,False,Bách Hóa Huong Trang 2019,1529,1,0,False,Thời Trang,0
855,118841878,Túi đựng mỹ phẩm trong suốt siêu xinh,"       Túi đựng mỹ phẩm trong suốt về 7 mẫu    Ngoài ra thì các mẹ và các bạn nữ có thể tha hồ đựng mỹ phẩm, trang sức, đồ trang điểm…ô cùng tiện lợi và sành điệu nhé!   Túi trong suốt sành điệu...",65000,65000,dropship,OEM,0,0.0,0,False,Nhacuagau,753,9,0,False,Root,0
856,144197246,Túi Chống Sốc Laptop 17 Inch Có Dây Kéo Tiện Lợi  TP'S,Ngày nay; laptop được sử dụng rộng rãi như một công cụ cực kỳ hữu ích và tiện lợi trong công việc; học tập; giải trí; cập nhật tin tức.Laptop không cồng kềnh và nặng nề mà vẫn đảm bảo được chức năng ...,62000,54000,dropship,OEM,0,0.0,0,False,Cửa Hàng Tiện Ích Tuấn Phong,651,4,1466,False,Root,0
857,146492642,Túi Chống Sốc Laptop 15 Inch Có Dây Kéo,Ngày nay; laptop được sử dụng rộng rãi như một công cụ cực kỳ hữu ích và tiện lợi trong công việc; học tập; giải trí; cập nhật tin tức.Laptop không cồng kềnh và nặng nề mà vẫn đảm bảo được chức năng ...,62000,55000,dropship,OEM,0,0.0,0,False,Cửa Hàng Tiện Ích Tuấn Phong,642,3,1493,False,Root,0
858,125100934,Bộ túi đa năng giúp chia hành lý du lịch (Hồng đậm),"       Thiết kế thời trang   Chất liệu cao cấp   Ngăn chứa tiện lợi   Hiện nay du lịch là một nhu cầu thiết yếu của chúng ta, vì xu hướng ngày càng phát triển về con người và nhận thức mọi thứ ...",59000,59000,dropship,OEM,0,0.0,0,False,Sweet Lady 013,719,1,0,False,Túi chống sốc,0
859,173056469,Túi Chống Sốc Macbook iPad Vải Dạ Cao Cấp - Đủ Size 11 inch - 16 inch.,"       Túi chống sốc macbook, laptop vải dạ cao cấp 2020. Túi chống sốc Laptop Macbook vải dạ nỉ cao cấp, thiết kế thời trang sài điệu.   +/ Túi chống sốc vải dạ là phụ kiện bảo vệ các thiết bị c...",69000,69000,dropship,OEM,0,0.0,0,False,Vũ studio store,531,10,0,False,Root,1
860,35596283,Bình chiết mỹ phẩm dầu gội đi du lịch 4in1,"Dành cho các bạn thích gọn nhẹ khi đi du lịch, ko còn cần phải lo hành lý cồng kềnh, vali, túi đựng kéo theo vừa mệt lại vừa mất tự tin ạSiêu nhỏ gọn tiện dụng với bình chiết mỹ phẩm dầu gội 4in1 ạBạn...",77000,77000,dropship,OEM,0,0.0,0,False,gia dụng bori 24,1435,7,0,False,Thời Trang,0
861,202775080,"Túi đựng mĩ phẩm, đồ trang điểm du lịch cá nhân Phụ Kiện Girl túi đa năng chống thấm nước cao cấp tiện ích, ","Túi đựng mĩ phẩm, đồ trang điểm du lịch cá nhân Phụ Kiện Girl túi đa năng chống thấm nước cao cấp tiện ích Thông tin sản phẩm Túi đựng mĩ phẩm- Chất liệu : Twill- Màu sắc : Hồng, Nâu, Xanh, Đỏ, Đen-...",75989,70000,dropship,OEM,0,0.0,0,False,Shop Tậnnn Tâm,321,9,0,True,Túi chống sốc,0
862,118833147,Túi đựng mỹ phẩm trong suốt đa năng siêu cute,"       Túi đựng đồ đa năng trong suốt   Về đủ 8 màu: hoa màu, đào, dâu, hoa trắng, trái tim, bơ, mặt cười, thỏ   - Ngoài ra thì các mẹ và các bạn nữ có thể tha hồ đựng mỹ phẩm, trang sức, đồ tra...",73000,73000,dropship,OEM,1,5.0,0,False,Nhacuagau,753,10,0,False,Root,1
863,217568781,Túi đựng mỹ phẩm đa năng có móc,"       Túi đựng đồ trang điểm du lịch cá nhân Họa Tiết với thiết kế nhỏ gọn, được cấu thành từ chất liệu vải poly mesh chống thấm nước vô cùng tiện lợi, phù hợn với các chuyến đi du lịch dài ngày....",65000,65000,dropship,OEM,0,0.0,0,False,Gia dụng tiện ích HH,214,7,0,False,Root,0
864,198650000,Túi cỏ bàng đựng máy tính bảng ipad Green Joy,"MÔ TẢ SẢN PHẨM: Được làm từ 100% cỏ tự nhiên (Lepironia), thân thiện với môi trường ở Vùng Đồng Bằng Sông Cửu Long.Túi được đan lát tỉ mỉ, được may khoá kéo gọn gàng. Sự dẻo dai của cỏ cùng với những...",80000,80000,dropship,Green Joy,0,0.0,0,False,Ống hút cỏ Greenjoy- Grass Straw,342,4,0,False,Túi chống sốc,0
865,36630060,"Bộ 04 Chai Chiết Xuất Mỹ Phẩm,Chai Xịt Khử Trùng","COMBO 04 CHAI CHIẾT XUẤT MỸ PHẨM – NHỎ GỌN, TIỆN DỤNG VÔ CÙNG Tiện dụng cho những người thường xuyên đi du lịch, công tác. Combo 04 chai  dùng để chiết xuất mỹ phẩm: dầu gội, sữa tắm, kem dưỡng ...",48500,48500,dropship,OEM,24,4.6,0,False,Tiêu dùng thông minh,1425,8,0,False,Thời Trang,291
866,38436816,Bộ Chiết Mỹ Phẩm Xinh Xắn Cho Mùa Du Lịch Của Bạn - Mẫu Mới 2019,"- Bộ sản phẩm tiện dụng cho những người thường xuyên đi du lịch, công tác.- Đầy đủ những dụng cụ chiết mỹ phẩm: dầu gội, sữa tắm, kem dưỡng da, dung dịch dưỡng tóc…- Chất liệu nhựa cao cấp, bền, đẹp v...",57000,57000,dropship,OEM,0,0.0,0,False,gia dụng bori 24,1412,9,0,False,Thời Trang,0
867,181219480,Túi Đựng Đồ Du Lịch Nhiều Ngăn Lm30,"       Sản phẩm tiện ích thiết kế tiện lợi, sử dụng đựng đồ dùng cá nhân, mỹ phẩm, trang sức hay nhiều vật dụng cá nhân khác.   Bảo vệ vật dụng bên trong an toàn, cất giữ riêng để không phải mất ...",83000,74000,dropship,OEM,0,0.0,0,False,Vân Phong Store,482,3,2009,False,Root,0
868,56020153,Túi chống sốc laptop 15 inch siêu mỏng trơn corler thời trang,"Thông tin & chi tiết :⇒ Màu sắc : đen, xám, hồng,đỏ ( có khả năng chứa các loại laptop từ 14 – 15”, CẶP tạo sự thời trang hiện đại, mà vẫn mang những tiện ích đa năng và nhỏ gọn thanh lịch ch...",70955,63455,dropship,OEM,2,3.5,0,False,Shalla,1190,1,0,False,Thời Trang,18
869,145629401,MTS5 - 36x27 cm - 25 Túi chống sốc bọc bóng khí,"""ĐÓNG GÓI GIAO HÀNG CODSản phẩm: MTS5 - Túi poly bong bóng khí (chống sốc) - Kích thước 36 x 27 (cm)Công dụng: Đóng gói Mỹ phẩm, phụ kiện công nghệ, hàng dễ vỡ, đồ điện tử, các bảng mạch dễ gãy.Độ dày...",78750,78750,dropship,MAGIX,1,5.0,0,False,MAGIX,648,4,0,False,Túi chống sốc,4
870,147412912,"Túi chống sock Laptop, macbook, chống va đập, chống thấm nước. Túi đựng laptop BUBM cao cấp.","(CLIP) TÚI CHỐNG SOCK BUBM, CHỐNG SOCK LAPTOP, CHỐNG SOCK MACBOOK; GIẢM VA ĐẬP, CHỐNG NƯỚC VÀ BỤIĐược thiết kế đơn giản nhưng tinh tế với các đường may khéo léo, tỉ mĩ.Khóa kéo cứng cáp nhưng êm ái ...",85000,85000,dropship,OEM,0,0.0,0,False,IKA Office,642,9,0,False,Túi chống sốc,0
871,200998264,"túi chống sốc sọc đỏ 14""","- Vải coton bọc cao su dày dặn đều 4 góc - Mềm mại, mịn - Sử dụng lâu ngày không bị xẹp lún - Đường may kỹ, chắc chắn - Màu đen sạch sẽ - Viền màu đỏ - Không có dây kéo nhưng ôm sát máy...",55000,49000,dropship,OEM,0,0.0,0,False,VI TÍNH NAM TRUNG HẢI,332,4,0,False,Túi chống sốc,0
872,19989683,Túi chống sốc cho Macbook  13 inch - Tặng 1 tấm lót chuột cao cấp,"Túi chống cho Macbook, Laptop 13inch cao cấp  - Túi chống sốc được làm từ chất liệu Mút cao cấp, bụi bẩn- Tông màu nhã nhặn, dễ dàng phối hợp trang phục- Túi chống sốc cho Macbook, Laptop 13inch c...",67900,63000,dropship,OEM,1,5.0,0,False,VI TÍNH NAM TRUNG HẢI,1551,4,0,False,Thời Trang,5
873,99362598,Túi chống sốc laptop elastic cao cấp mẫu mới DK28,"Sản phẩm Túi chống sốc laptop 11 - 13 - 14 -15 inch elastic siêu đàn hồi thời trang cao cấp Shalla KMA5 còn hàng :Túi chống sốc laptop nhiều inch thích hợp mọi máy tính, nhiều lựa chọn cùng với màu ...",74993,63455,dropship,OEM,3,4.3,0,False,Shalla,844,1,0,True,Túi chống sốc,17
874,36407111,Bộ 4 lọ đựng mỹ phẩm tiện dụng,"Chất liệu nhựa trong bền đẹp.Nắp đậy khít, có van chặn chắc chắn, ngăn dung dịch bị tràn, chảy khi di chuyển trên xe.Chất liệu: Nhựa trong, bền, đẹp, an toàn cho người sử dụng....",73000,73000,dropship,OEM,0,0.0,0,False,gia dụng bori 24,1427,3,0,False,Thời Trang,0
875,145627104,MTS3A - 26.5x22 cm - 25 Túi chống sốc bọc bóng khí,"ĐÓNG GÓI GIAO HÀNG CODSản phẩm: MTS3A - Túi Poly bọc xốp hơi thay hộp carton - Kích thước: 26,5 x 22 cmCông dụng: Đóng gói Mỹ phẩm, phụ kiện công nghệ, hàng dễ vỡ, đồ điện tử, các bảng mạch dễ gãy.Độ ...",65750,65750,dropship,MAGIX,1,5.0,0,False,MAGIX,648,4,0,False,Túi chống sốc,17
876,37738249,Túi Chống Sốc Laptop 15inch siêu mỏng hình trơn Shalla,"Thông tin & chi tiết :⇒ Màu sắc : đen, xám, hồng,đỏ ( có khả năng chứa các loại laptop từ 14 – 15”, CẶP tạo sự thời trang hiện đại, mà vẫn mang những tiện ích đa năng và nhỏ gọn thanh lịch cho ng...",68116,60916,dropship,Shalla,3,3.7,0,False,Shalla,1418,1,0,False,Thời Trang,37
877,31521047,Túi bảo vệ Ổ Cứng + Đựng Tai Nghe/ Cáp Sạc Orico - Hàng Chính Hãng,"Thời trang, đơn giản và thiết kế thanh lịch bền đẹpChống sốc 2 lớp, chống trầy xước, mài mòn, bảo vệ  của bạn khỏi thiệt hại và tổn thương vật lýThiết kế lưới đàn hồi có tác dụng giữ  tại chỗ trong ...",79000,79000,dropship,Orico,11,5.0,0,False,Máy Tính Bảo Minh,1462,4,0,False,Thời Trang,53
878,144197475,Túi Chống Sốc Laptop 15 Inch Có Dây Kéo  TP'S,Ngày nay; laptop được sử dụng rộng rãi như một công cụ cực kỳ hữu ích và tiện lợi trong công việc; học tập; giải trí; cập nhật tin tức.Laptop không cồng kềnh và nặng nề mà vẫn đảm bảo được chức năng ...,62000,54000,dropship,OEM,0,0.0,0,False,Cửa Hàng Tiện Ích Tuấn Phong,651,4,1466,False,Root,0
879,73458653,"Bộ 2 Chai Xịt Phun Sương Chiết Mỹ Phẫm Nước Hoa Du Lịch Tiện Gọn 60ML, 100ML [Tặng Thanh Dũa Móng Tay Ngẫu Nhiên]","Lọ chiết mỹ phẩm, dung dịch 60ml và 100ml cao cấp nhựa cao cấp trắngLọ xịt nước nhựa không những tiện lợi và còn giúp bạn đảm bảo vệ sinh hơnLọ xịt nhựa có nhiều ưu điểm vượt trội mà bạn có thể tận dụ...",60000,60000,tiki_delivery,OEM,7,5.0,0,False,4you,1014,8,0,False,Túi chống sốc,70
880,145627017,MTS3 - 26.5x18 cm - 25 Túi chống sốc bọc bóng khí,"ĐÓNG GÓI GIAO HÀNG CODSản phẩm: MTS3 - Túi Poly bọc xốp hơi thay hộp carton - Kích thước 26,5 x 18 cmCông dụng: Đóng gói Mỹ phẩm, phụ kiện công nghệ, hàng dễ vỡ, đồ điện tử, các bảng mạch dễ gãy.Độ dà...",55250,55250,dropship,MAGIX,3,5.0,0,False,MAGIX,648,4,0,False,Túi chống sốc,235
881,186188942,"Túi đựng mỹ phẩm nhiều ngăn tiện dụng Roll-N-Go, gọn gàng. Tiện lợi cho đi công tác xa, du lịch","        K&K12 Shop --- Cam kết sản phẩm giống như video và hình ảnh mô tả, quý khách hoàn toàn yên tâm khi mua và sử dụng sản phẩm.   * Thời gian ship chỉ từ 2-5 ngày. Nội thành SG 2 ngày.  ...",69000,69000,dropship,OEM,1,5.0,0,False,KandK12 Shop,454,6,0,False,Root,2
882,253295861,TÚI ĐỰNG MỸ PHẨM COSMETIC BẰNG NHỰA TRONG SUỐT ĐỰNG ĐỒ DÙNG CÁ NHÂN CHỐNG THẤM NƯỚC CHỐNG BÁM BẨN DỄ DÀNG VỆ SINH,"       Đựng cả thế giới. Lướt web ưng quá nên e phải gom thêm đây ạ. Sang xinh miễn bàn luôn   Món này siêu tiện, đi du lịch, đi công tác, về quê  Hoặc đơn giản là sắp xếp ngăn nắp đồ dùng mỹ phẩ...",67000,67000,dropship,OEM,0,0.0,0,False,Kho hàng Thảo Trang,129,7,0,False,Root,2
883,173054024,Túi Chống Sốc Laptop Macbook Bảo Vệ Máy Tính An Toàn - Đủ Size 11 inch - 16 inch,"       Túi đựng laptop chống sốc trẻ trung vô cùng sang trọng và trang nhã với chất liệu vải canvas cao cấp, thiết kế nhiều ngăn nhỏ tiện dụng cho người sử dụng. Màu sắc thời thượng, khẳng định gu...",79000,79000,dropship,OEM,0,0.0,0,False,Vũ studio store,531,6,0,False,Root,1
884,171436993,"Túi Cứu Thương Du Lịch loại lớn chống thấm, túi đựng thuốc, kim chỉ, tiện dụng DL45-TYTENgang","       Nếu bạn từng bị đau bụng, sốt khi đang du lịch, ở lớp học hay cả khi ở nhà mà không có thuốc điều trị thì bạn sẽ biết rằng Túi y tế - túi đựng vật dụng cá nhân du lịch CATAN này quan trọng ...",69000,69000,dropship,OEM,0,0.0,0,False,Catan shop Gia Dụng Tiện Ích,538,9,0,False,Root,3
885,44139086,TÚI CHỐNG SỐC LAPTOP SỌC ĐỎ,Túi Chống Sốc Laptop viền sọc đỏ giúp bảo vệ máy không bị trầy xước hoặc va đập- tránh được những hỏng hóc cho máy tính- Giúp việc di chuyển máy dễ dàng hơn- giá thành rẻ- chất lượng bền bỉ với th...,68000,47000,dropship,OEM,1,5.0,0,False,VI TÍNH NAM TRUNG HẢI,1372,4,0,False,Thời Trang,7
886,34725415,"Túi đựng mỹ phẩm, đồ du lịch cá nhân Misa VA21 Shalla","Túi Đựng Mỹ Phẩm chống thấm nước - Với thiết kế nhỏ gọn, được làm từ chất liệu Polyester chống thấm nước hiệu quả, giúp bạn đựng mỹ phẩm tiện lợi trong các chuyến đi du lịch dài ngày.Kích thước 24x20...",63375,53625,dropship,Shalla,1,3.0,0,False,Shalla,1440,1,0,False,Thời Trang,1
887,144198734,Túi Đựng Đồ Du Lịch Nhiều Ngăn Lm30  TP'S,"       CAM KẾT BÁN HÀNG CỦA SHOP    Cam kết 1 đổi 1 trong vòng 7 ngày nếu sản phẩm bị lỗi do nhà sản xuất hoặc do shop    Cam kết sản phẩm chất lượng, hàng chính hãng, giá tốt    Thời gian giao...",83000,72000,dropship,OEM,0,0.0,0,False,Cửa Hàng Tiện Ích Tuấn Phong,651,3,1954,False,Root,0
888,10791801,Combo 2 Hộp Đựng Tai Nghe Cáp Sạc Họa Tiết Hoạt Hình (Họa Tiết Ngẫu Nhiên),"Hộp Đựng Tai Nghe Cáp Sạc Du Lịch Họa Tiết Giáng Sinh dùng để đựng được các loại tai nghe, cáp sạc  bảo vệ tai nghe tránh các tác động bên ngoài khi bạn không sử dụng.Ngoài ra bạn có thể đựng cáp, ...",61000,61000,dropship,OEM,1,5.0,0,False,HOANG NAM,1659,2,0,False,Thời Trang,49
889,144198126,Túi Chống Sốc Laptop 14 Inch Có Dây Kéo Tiện Lợi  TP'S,"CAM KẾT BÁN HÀNG CỦA SHOPCam kết 1 đổi 1 trong vòng 7 ngày nếu sản phẩm bị lỗi do nhà sản xuất hoặc do shopCam kết sản phẩm chất lượng, hàng chính hãng, giá tốtThời gian giao hàng nhanh chóng, phục...",62000,54000,dropship,OEM,0,0.0,0,False,Cửa Hàng Tiện Ích Tuấn Phong,651,4,1466,False,Root,1
890,169847963,Túi đựng mỹ phẩm du lịch mẫu mới,"       - 1 túi đựng mỹ phẩm du lịch Travel bao gồm rất nhiều ngăn nhỏ chứa đồ, rất hữu ích trong những chuyến đi du lịch hay công tác xa   - Chất liệu: vải chống thấm + lớp lót chống sốc, bảo vệ ...",150000,150000,dropship,OEM,0,0.0,0,True,giadungthongminhthaiha,545,8,0,False,Root,0
891,125100411,Túi đựng mỹ phẩm cá nhân,"       Túi đựng mỹ phẩm cá nhân Hoa văn mẫu mới CD02 với hoa văn hình da beo màu hồng rất trẻ trung năng động, cá tính nhưng không kém phần sang trọng.   Túi đựng mỹ phẩm cá nhân Hoa văn mẫu mới ...",75000,75000,dropship,OEM,0,0.0,0,False,Sweet Lady 013,719,6,0,False,Root,0
892,22015749,"Túi chống sốc dành cho Laptop và Macbook dạng lưới (Từ 13"" đến 17"") - tặng kèm cáp OTG",- Xốp lưới mềm mại- Đường may chắc chắn- Chống sốc hiệu quảNguyên nhân chính khiến cho Laptop của bạn bị hỏng hóc đó là bị va đập khi vận chuyển hay vô tình làm rơi. Có thể bạn đã có balo laptop ch...,65000,65000,dropship,OEM,0,0.0,0,False,Máy Tính Bảo Minh,1524,6,0,False,Thời Trang,22
