job_id,skill_abr
3888830068,QA
3889760206,HR
3887100371,IT
3887100371,ANLS
3887100371,PRJM
3889744675,HCPR
3889744993,HCPR
3888805468,PRJM
3889717510,ACCT
3889717510,FIN
3887103547,PRDM
3887103547,BD
3887103547,CUST
3889709907,HCPR
3889781223,CUST
3889781223,MGMT
3889781223,MRKT
3889757052,HCPR
3889768796,BD
3889768796,SALE
3886897166,HR
3886880767,SALE
3886879687,ADM
3889757466,MGMT
3889757466,MNFC
3889756044,EDU
3889756044,TRNG
3889719532,MRKT
3889719532,SALE
3889745445,HCPR
3889782300,MGMT
3889782300,MNFC
3889766966,QA
3889742925,HCPR
3889739306,HCPR
3889736304,HCPR
3888489415,FIN
3888489415,SALE
3889740061,HCPR
3889709672,SALE
3889709672,BD
3888821076,ANLS
3888821076,IT
3888821076,SALE
3888825732,SALE
3888825732,BD
3889737876,ANLS
3889737876,QA
3889737876,RSCH
3889740240,HCPR
3888827353,BD
3888827353,SALE
3889717498,OTHR
3889742265,HCPR
3889740185,HCPR
3889712788,ENG
3889712788,DSGN
3887102720,SALE
3887102720,BD
3889746433,HCPR
3886899373,MGMT
3886899373,RSCH
3886899373,SCI
3889775606,ACCT
3886880775,ANLS
3886880775,FIN
3886880775,RSCH
3889711039,OTHR
3889711039,PRJM
3889711039,MGMT
3889725530,HCPR
3889738368,HCPR
3886898500,IT
3889733269,HCPR
3888825674,BD
3888825674,SALE
3889772658,MGMT
3889772658,OTHR
3889772658,WRT
3889714744,OTHR
3889707622,MGMT
3889707622,MNFC
3889742921,HCPR
3889774854,ENG
3889774854,IT
3889749258,HCPR
3886882472,IT
3889776755,PRCH
3889776755,SUPL
3887106041,HCPR
3889770803,ANLS
3889770803,IT
3889717691,OTHR
3887101242,ADM
3889749822,MRKT
3889749822,SALE
3889730157,ENG
3889730157,IT
3887100219,ACCT
3887100219,FIN
3889712794,MGMT
3889712794,MNFC
3889747518,HCPR
3886897827,IT
3889774986,SALE
3889766866,FIN
3889766866,SALE
3889725560,HCPR
3889711795,LGL
3888806101,IT
3888806101,ENG
3889761103,ENG
3889742035,ACCT
3889746917,MRKT
3888486400,SALE
3888486400,BD
3889737536,HCPR
3887100804,FIN
3889731302,HCPR
3889711574,SALE
3889711574,BD
3889728302,IT
3889747838,MGMT
3889747838,MNFC
3888826119,SALE
3889743691,HCPR
3888492858,IT
3888807600,HCPR
3886884692,OTHR
3889738378,HCPR
3889759398,ENG
3889759398,IT
3889720385,SALE
3889720385,BD
3886895864,ENG
3889711500,OTHR
3889714211,HCPR
3887101757,IT
3887101757,ENG
3886893180,MGMT
3886893180,MNFC
3889723075,MGMT
3889723075,MNFC
3888490829,ENG
3888490829,IT
3889741980,HCPR
3886884660,OTHR
3889751052,HCPR
3887102512,MGMT
3887102512,MNFC
3889745851,HCPR
3888499407,IT
3888499407,CNSL
3888499407,ENG
3889760398,SALE
3889760398,BD
3889734786,HCPR
3889747712,HCPR
3886896748,HR
3888496506,HCPR
3889711914,HCPR
3889710380,MGMT
3889710380,MNFC
3887100160,IT
3889718326,ANLS
3889718326,QA
3889718326,RSCH
3886895636,SALE
3886895636,BD
3886881503,IT
3889752589,HCPR
3888808013,STRA
3888808013,IT
3889742806,HCPR
3889755077,HCPR
3889764826,BD
3889764826,SALE
3889738391,HCPR
3889718952,HCPR
3886883141,TRNG
3886883141,LGL
3889718459,ENG
3889718459,PRJM
3889499579,DSGN
3889499579,ART
3889499579,IT
3886886223,PRJM
3886886223,ANLS
3886897863,MGMT
3886897863,SALE
3886897863,QA
3888823174,HCPR
3889733951,HCPR
3888825305,MGMT
3889751479,PRJM
3889736795,HCPR
3889719465,SALE
3889719465,BD
3889714045,SALE
3889714045,BD
3889719440,IT
3888490113,SALE
3888490113,BD
3888490113,MRKT
3889709234,IT
3889722995,HR
3887101166,IT
3887106027,HR
3889777441,DIST
3889777441,ENG
3889777441,PRJM
3889746682,OTHR
3889740167,HCPR
3889716781,SALE
3889716781,BD
3889720613,HCPR
3886886224,IT
3889774370,IT
3889715841,SALE
3889715841,BD
3886883622,LGL
3889711329,HR
3889731581,HCPR
3889725234,HCPR
3889752826,HCPR
3841963841,ENG
3841963841,IT
3888493972,HCPR
3889749069,HCPR
3889771243,BD
3889771243,SALE
3889711956,LGL
3887107137,ACCT
3887107137,ANLS
3887107137,FIN
3889743798,HCPR
3889756166,DSGN
3889756166,PRJM
3889756166,ART
3886894408,PRJM
3886894408,IT
3886897592,IT
3889759881,ENG
3889783243,IT
3886877906,IT
3889715889,SALE
3889715889,STRA
3889715889,MRKT
3887100224,MNFC
3889747902,OTHR
3889727466,HCPR
3889707927,SALE
3889707927,BD
3887100909,IT
3888823304,PRJM
3888823304,ENG
3888823304,DSGN
3886885193,ADM
3886885145,IT
3888495886,MGMT
3888495886,MNFC
3889748369,HCPR
3889769691,CUST
3889769691,MGMT
3889769691,MRKT
3889768903,ENG
3889768903,IT
3889717604,SALE
3889717604,BD
3889756331,ENG
3889756331,IT
3889748687,BD
3889748687,ACCT
3889748687,ENG
3889705676,PRDM
3889750999,HCPR
3889710867,IT
3889747182,ACCT
3889747182,FIN
3889721213,OTHR
3887101069,SALE
3887101069,BD
3889755419,OTHR
3889706035,ENG
3889706035,IT
3886899265,OTHR
3889747639,HR
3889717831,HCPR
3889709551,HCPR
3888493969,RSCH
3888493969,ANLS
3888493969,IT
3886881563,ENG
3889716814,MRKT
3889716814,SALE
3889778100,PRJM
3889732682,HCPR
3887106350,BD
3887106350,SALE
3889746332,HCPR
3889741775,HCPR
3887103286,IT
3886896308,CNSL
3886896308,ENG
3886896308,MNFC
3889716785,SALE
3889716785,BD
3886896776,SALE
3886896776,BD
3889743755,HCPR
3888827086,IT
3888827086,OTHR
3889748118,HCPR
3887100121,IT
3889747083,IT
3888486409,GENB
3888486409,BD
3888486409,ADM
3889714345,ADM
3886878654,IT
3889714891,SALE
3889714891,BD
3886897665,ACCT
3886897665,FIN
3889703610,SALE
3889703610,MGMT
3888495857,PRJM
3888495857,IT
3888495857,PRDM
3886890947,IT
3888810418,EDU
3888810418,TRNG
3886877947,IT
3889748486,HCPR
3889709704,SALE
3889709704,BD
3889702659,MGMT
3889702659,MNFC
3889707983,SALE
3889707983,BD
3888820258,PRJM
3888820258,ENG
3888820258,STRA
3889737948,MGMT
3889737948,MNFC
3888481912,ACCT
3888481912,FIN
3888481912,GENB
3888800875,ENG
3888800875,IT
3887106096,ADM
3889783305,HCPR
3889718805,HCPR
3889703787,IT
3886894644,FIN
3886894644,ACCT
3886894644,CNSL
3888822577,SALE
3888822577,DIST
3886895937,ENG
3889765014,ADM
3889737714,ADM
3888818903,IT
3888406250,ADM
3889715240,IT
3886882430,ENG
3886882430,IT
3886880758,IT
3889714021,SALE
3889714021,BD
3889737437,LGL
3889718485,IT
3889710536,ENG
3889710536,ANLS
3889710536,RSCH
3888822616,IT
3888822616,ENG
3889712945,MGMT
3889712945,MNFC
3887103326,MGMT
3887103326,MNFC
3889716774,IT
3888825506,HCPR
3888825506,CUST
3889769292,HCPR
3889770376,MGMT
3889770376,MNFC
3889748485,HCPR
3889761307,FIN
3889761307,IT
3889725569,IT
3889765984,IT
3887100123,PRDM
3887100123,MRKT
3889771211,HR
3889709624,LGL
3886880981,OTHR
3888810889,ENG
3888810889,MGMT
3888810889,MNFC
3886899379,IT
3889708330,QA
3889708330,MNFC
3887103338,OTHR
3889759117,MGMT
3889759117,MNFC
3888820916,SALE
3888820916,BD
3886884571,SUPL
3886884571,PRCH
3886894023,MGMT
3886894023,MNFC
3889770278,CUST
3889770278,MGMT
3889770278,MRKT
3888805479,WRT
3888805479,OTHR
3889758026,SALE
3889735986,HCPR
3889708929,SALE
3889708929,BD
3886894451,IT
3889753962,MGMT
3889753962,MNFC
3889741249,HCPR
3889716843,HCPR
3888820884,OTHR
3888820884,ADM
3889714856,SALE
3889714856,BD
3889704961,SCI
3889759558,MRKT
3889759558,SALE
3886895756,IT
3889737018,HCPR
3889722120,BD
3889722120,LGL
3889722120,MRKT
3889750458,HCPR
3888802658,MNFC
3888802658,ACCT
3889712068,ENG
3889712068,IT
3889706010,MGMT
3889706010,MNFC
3886884862,ENG
3889773910,WRT
3889744909,HCPR
3887105025,SALE
3887105025,MRKT
3886888964,LGL
3886888964,FIN
3886888964,ANLS
3886881479,LGL
3887101802,OTHR
3889738184,HCPR
3889718135,ADM
3888821714,MRKT
3887105433,MNFC
3887105433,SUPL
3889716820,SALE
3889716820,BD
3888814075,EDU
3889710543,SALE
3889710543,BD
3889772927,IT
3889772927,OTHR
3889772927,ENG
3886882239,IT
3888820903,PRJM
3889709363,FIN
3889709363,SALE
3889756732,DSGN
3889756732,ART
3889756732,IT
3889720310,SALE
3889720310,BD
3889770554,LGL
3889769866,SALE
3889769866,BD
3889714945,SALE
3889714945,BD
3889744411,HCPR
3887101983,BD
3887101983,SALE
3889714811,IT
3889772080,BD
3889772080,SALE
3888809588,MRKT
3888809588,SALE
3889762099,MGMT
3889762099,MNFC
3888804905,PRJM
3889707044,ENG
3889707044,IT
3889714724,OTHR
3889746320,MNFC
3889746320,PROD
3889717521,ENG
3889717521,IT
3886889132,IT
3889741738,OTHR
3889741738,IT
3889741738,MGMT
3886880577,IT
3886894861,ENG
3886894861,IT
3889714065,SALE
3889714065,BD
3888498518,HCPR
3876572082,FIN
3876572082,EDU
3888825500,LGL
3889703626,ADM
3889777214,OTHR
3889719451,SALE
3889719451,BD
3889772609,SUPL
3889772609,PRJM
3889772609,ART
3888498369,HCPR
3889762289,ART
3889762289,DSGN
3889748078,ADM
3889748078,MNFC
3889748078,PROD
3889719744,HCPR
3886897347,MGMT
3886897347,STRA
3886897347,DIST
3886883359,BD
3886883359,RSCH
3886883359,SCI
3889777036,SALE
3889777036,BD
3887101186,IT
3889741864,EDU
3888825690,MRKT
3888825690,SALE
3888827376,TRNG
3888827376,SUPL
3888827376,MNFC
3886888026,PRJM
3886888026,ENG
3889714940,SALE
3889714940,BD
3889749364,HCPR
3889752102,FIN
3889752102,SALE
3889757061,BD
3889757061,SALE
3886896721,SALE
3886896721,BD
3888816675,ENG
3888816675,IT
3886892675,OTHR
3889723645,HCPR
3886877951,IT
3889777372,MRKT
3889777372,ADVR
3889777372,SALE
3889735216,HCPR
3889720611,HCPR
3889761181,ENG
3889762496,ACCT
3889750217,HCPR
3888825206,ACCT
3888825206,FIN
3888825206,CUST
3889769527,ENG
3889769527,IT
3889727025,HCPR
3889718508,SALE
3889718508,BD
3889751610,IT
3889713094,ANLS
3889709866,SALE
3889709866,BD
3886885021,IT
3888484869,CUST
3888484869,SALE
3888484869,MRKT
3889740932,HCPR
3889759511,FIN
3889718597,SALE
3889718597,BD
3887102462,ENG
3887102462,IT
3889752312,HR
3889748198,HCPR
3889720364,HCPR
3886880345,PRJM
3889748891,ART
3889748891,DSGN
3889748891,ADVR
3888804313,MRKT
3888804313,SALE
3889706224,HCPR
3887100095,OTHR
3887100095,IT
3887100095,MGMT
3889756200,SALE
3886895281,IT
3889720317,SALE
3889720317,BD
3889712611,SALE
3889712611,BD
3889746786,HCPR
3889779326,CUST
3889779326,MGMT
3889779326,MRKT
3889753645,HCPR
3888807135,SALE
3888807135,BD
3886896956,ACCT
3886896956,FIN
3889774696,MGMT
3889774696,MNFC
3889712101,HCPR
3886895728,ENG
3886895728,CNSL
3886893724,HR
3889741352,HCPR
3889775767,SALE
3889775767,BD
3888487613,SALE
3888487613,MRKT
3888487613,ADVR
3889709507,EDU
3889709507,CUST
3889709507,ADM
3889756922,MGMT
3889756922,MNFC
3889751873,MRKT
3889751873,SALE
3889711148,SALE
3889739289,HCPR
3888825361,HR
3889743695,HCPR
3889708548,SALE
3889708548,BD
3889714858,SALE
3889714858,BD
3889759433,HR
3889770575,IT
3886897308,CNSL
3886897308,ENG
3886897308,MNFC
3889755854,OTHR
3889760416,FIN
3889760416,IT
3886885667,ENG
3886885667,IT
3889780540,MGMT
3889780540,MNFC
3889742873,HCPR
3889716631,OTHR
3888813149,IT
3886881671,CUST
3889752817,HCPR
3889718826,HCPR
3886898716,OTHR
3889758230,OTHR
3889760482,DSGN
3889760482,ADVR
3889700771,ACCT
3889700771,FIN
3889710685,SALE
3889710685,BD
3889747634,HCPR
3888801120,MGMT
3888801120,MNFC
3886883075,OTHR
3889750915,FIN
3889750915,ACCT
3889763380,SALE
3889763380,BD
3886886001,OTHR
3887103253,IT
3886879737,MGMT
3886879737,MNFC
3887102492,ACCT
3888803409,HCPR
3888800148,MRKT
3888800148,SALE
3887101750,ENG
3889748642,IT
3888827459,OTHR
3889778254,CUST
3889778254,MGMT
3889778254,MRKT
3889720409,SALE
3889720409,BD
3886879702,MGMT
3886879702,MNFC
3889709977,ART
3889709977,DSGN
3889709977,IT
3888805026,RSCH
3888805026,ANLS
3888805026,IT
3889758336,HR
3889758336,ADM
3889758336,STRA
3886882166,PRJM
3888826010,QA
3888826010,MNFC
3889735621,PRJM
3889735621,IT
3887108056,HCPR
3886890969,SALE
3886890969,BD
3889717589,OTHR
3889727474,EDU
3889727474,TRNG
3889712552,SALE
3889712552,BD
3889735937,HCPR
3889716818,SALE
3889716818,BD
3889743515,ENG
3889743515,IT
3888496513,OTHR
3889745341,OTHR
3889745341,IT
3889745341,MGMT
3889747322,MRKT
3889773242,SALE
3889773242,BD
3889756800,OTHR
3886883217,IT
3889720366,SALE
3889720366,BD
3886879633,IT
3889737525,HCPR
3887100363,ANLS
3887100363,STRA
3887100363,SUPL
3889742936,DSGN
3889742936,ART
3889742936,IT
3889705964,IT
3889705964,CNSL
3886879554,HCPR
3889759698,PRJM
3889759698,IT
3889721166,SALE
3889721166,BD
3886883707,FIN
3889755247,IT
3889754544,ACCT
3889754544,FIN
3889772906,ENG
3889772906,IT
3888826057,OTHR
3888481976,IT
3888481976,ADM
3888481976,OTHR
3889752461,SALE
3889752461,BD
3888801092,ENG
3886886221,MGMT
3886886221,MNFC
3886886221,SUPL
3889710569,SALE
3889710569,BD
3886890981,HR
3886890958,SALE
3886897132,MGMT
3886897132,MNFC
3889731701,ENG
3889731701,IT
3889704515,MRKT
3889704515,PR
3889704515,WRT
3886872679,FIN
3886872679,SALE
3889753816,SALE
3889753816,ADM
3889753816,CUST
3889756859,ENG
3889756859,PROD
3889756859,OTHR
3886882370,MRKT
3886882370,SALE
3889714087,OTHR
3886884075,IT
3887102424,DSGN
3887102424,MNFC
3887102424,STRA
3887105301,QA
3889748597,HCPR
3886894784,ACCT
3886894784,FIN
3886894784,CNSL
3889751093,HCPR
3889768807,LGL
3889712408,SALE
3889712408,BD
3889752643,IT
3889769487,FIN
3889769487,IT
3888816821,LGL
3889716350,SALE
3889716350,MGMT
3889714949,MRKT
3889714949,SALE
3889716842,SALE
3889716842,BD
3886881207,ACCT
3889753817,MGMT
3889753817,MNFC
3886887463,IT
3889757277,HR
3889743646,OTHR
3889743646,IT
3889743646,MGMT
3889741044,HCPR
3889733924,HCPR
3886890064,ADM
3889757632,SALE
3889757632,BD
3886886429,ACCT
3886886429,FIN
3889719473,SALE
3889719473,BD
3889770524,LGL
3888807813,FIN
3888807813,ACCT
3889779102,HCPR
3887100307,IT
3887101216,MNFC
3887101216,PRCH
3889498928,OTHR
3889716046,SALE
3889716046,BD
3889778542,PRJM
3889738956,HCPR
3886883220,SALE
3886883220,BD
3888484988,DSGN
3888484988,ART
3888484988,IT
3889754922,SALE
3889754922,BD
3889707570,MRKT
3889707570,SALE
3886898986,IT
3889752590,CNSL
3889752590,IT
3889752590,SALE
3889742475,HCPR
3886897087,ADM
3889735426,HCPR
3887101404,IT
3889720287,HCPR
3889772682,CNSL
3889772682,OTHR
3888827472,FIN
3888827472,SALE
3889750042,HCPR
3889749123,RSCH
3889749123,ANLS
3889749123,IT
3889724390,HCPR
3889752359,ENG
3889754196,OTHR
3889715023,SALE
3889715023,BD
3886880746,ENG
3886890977,BD
3889779555,HCPR
3889715952,HCPR
3886884439,FIN
3886884439,IT
3887104565,FIN
3887104565,ACCT
3889745690,IT
3889748727,DSGN
3889700455,FIN
3889700455,SALE
3889726460,EDU
3889726460,TRNG
3889746874,ENG
3889746874,DSGN
3889746874,MNFC
3889744602,HCPR
3888805484,IT
3889714966,HCPR
3888493335,BD
3888493335,SALE
3889707913,MGMT
3889707913,MNFC
3888489667,MNFC
3888489667,PRDM
3888489667,PROD
3886882794,OTHR
3889709607,SALE
3889709607,BD
3888801053,HCPR
3889757540,IT
3889757540,QA
3889720382,SALE
3889720382,BD
3888495844,HCPR
3886880443,MGMT
3886880443,MNFC
3886891076,ENG
3886891076,IT
3889746095,HCPR
3889746607,MGMT
3889746607,MNFC
3887101044,CNSL
3887101044,ENG
3887101044,MNFC
3889745576,PR
3889745576,MRKT
3889745576,ADVR
3886880468,BD
3886880468,MGMT
3886880468,STRA
3886886198,MGMT
3886886198,MNFC
3886880587,ACCT
3886880587,FIN
3886871628,FIN
3886871628,SALE
3889736847,HCPR
3889734393,HCPR
3889772931,ENG
3889772931,DSGN
3889772931,PRJM
3889748458,HCPR
3889746362,HCPR
3888493857,IT
3888493857,RSCH
3888493857,ANLS
3886889075,ENG
3886889075,IT
3886888115,MRKT
3886888115,PR
3886888115,WRT
3889706861,EDU
3889716746,OTHR
3889758584,CNSL
3889775124,PRDM
3889775124,MRKT
3886892876,IT
3886892876,ANLS
3889713175,SALE
3889713175,BD
3889724786,HCPR
3889767900,ANLS
3888827032,HCPR
3889753099,HCPR
3888811301,ENG
3888811301,MGMT
3889711843,OTHR
3887102510,OTHR
3888801881,HCPR
3889737868,HCPR
3889714472,FIN
3889714472,SALE
3889751839,SCI
3889751839,ANLS
3889751839,ENG
3889701758,MGMT
3889701758,MNFC
3889715345,MGMT
3889715345,MNFC
3886896874,ENG
3886896874,IT
3889719458,SALE
3889719458,BD
3889495558,MRKT
3889495558,SALE
3886885150,OTHR
3889701922,PRDM
3889751152,HCPR
3889742948,HCPR
3888801850,BD
3888801850,SALE
3889707518,HR
3886888571,ENG
3886888571,QA
3888497473,PRJM
3888497473,IT
3888497473,PRDM
3889715796,SALE
3889715796,BD
3889711234,MGMT
3889711234,MNFC
3886878687,SALE
3886878687,BD
3886878687,CUST
3886877966,LGL
3889757158,SALE
3886894524,IT
3886894239,IT
3886899898,SALE
3886899898,ANLS
3886899898,BD
3889736792,HCPR
3888488412,IT
3889708770,HCPR
3888821579,SALE
3888821579,BD
3889729869,HCPR
3889772639,IT
3889759495,HCPR
3889759495,SCI
3889759495,CNSL
3889739284,HCPR
3888823667,ADM
3889769800,IT
3889750404,HCPR
3889726867,IT
3889726867,PRJM
3889714025,SALE
3889714025,BD
3888490201,SALE
3888490201,BD
3889750506,HCPR
3889769669,ACCT
3889769669,FIN
3889754891,IT
3889768823,BD
3889768823,CNSL
3889768823,FIN
3888825120,PRJM
3888825120,ENG
3888825120,MGMT
3886883297,IT
3886883297,ENG
3889710795,SALE
3889710795,BD
3889741351,HCPR
3889742983,HCPR
3889706626,CNSL
3889706626,IT
3889706626,SALE
3888489607,ENG
3888489607,MNFC
3888495798,OTHR
3889755354,IT
3889711124,OTHR
3889774706,MRKT
3889774706,ADVR
3889774706,ANLS
3889746113,HCPR
3886898488,PRJM
3886898488,IT
3889715348,SALE
3889715348,MGMT
3889752390,ADM
3889702718,HCPR
3886889025,IT
3889745854,ENG
3889745854,MNFC
3889745854,DSGN
3886878794,ADM
3889738794,HCPR
3888810382,QA
3889751054,HCPR
3889719550,OTHR
3887101384,IT
3886892718,ENG
3889743605,HCPR
3888488873,IT
3888488873,BD
3889736303,HCPR
3889748247,HCPR
3889743645,OTHR
3889743645,IT
3889743645,MGMT
3889774502,IT
3889743809,MRKT
3889743809,PR
3889743809,WRT
3889747547,HCPR
3889749506,MNFC
3889755379,MGMT
3889755379,MNFC
3887100770,SCI
3889717709,HCPR
3889710762,SALE
3889710762,BD
3889737900,HCPR
3889705790,PRJM
3889705790,IT
3886894536,ACCT
3886894536,FIN
3886894536,CNSL
3887106093,BD
3886899860,IT
3886877764,MRKT
3886877764,SALE
3886882309,IT
3889736903,HCPR
3888814198,CNSL
3888814198,ENG
3888814198,IT
3886893631,IT
3889736801,OTHR
3889736801,ADM
3889736801,ANLS
3886892800,IT
3889704519,ACCT
3889704519,FIN
3888499370,SALE
3888499370,BD
3889708772,OTHR
3889759200,LGL
3863869819,ENG
3863869819,IT
3886892787,HCPR
3889711191,SALE
3889711191,BD
3886896286,MNFC
3887100431,ADM
3886885922,ACCT
3889710612,SALE
3889710612,BD
3889746437,HCPR
3889707674,SALE
3889753436,RSCH
3889753436,ANLS
3889753436,IT
3889751758,MRKT
3889751758,SALE
3889751758,MGMT
3886893745,ACCT
3886893745,FIN
3889747334,HCPR
3889707452,OTHR
3889756561,ENG
3886884992,SALE
3889716792,SALE
3889716792,BD
3889759594,IT
3889713379,ENG
3889751426,SALE
3889751426,MGMT
3889748091,IT
3889745598,HCPR
3889746574,HCPR
3889751238,HCPR
3886884354,ENG
3886884354,DSGN
3886884354,MGMT
3889749261,HCPR
3889714868,SALE
3889714868,BD
3889714965,HR
3889706607,ENG
3889713229,SALE
3889713229,BD
3886897291,HCPR
3888825698,EDU
3888825698,TRNG
3886898643,ENG
3886898643,IT
3888802008,ENG
3888802008,IT
3889774221,FIN
3889734921,HCPR
3889752709,LGL
3889752709,ACCT
3889752709,CUST
3888489394,FIN
3888489394,SALE
3889705525,HCPR
3888487510,BD
3888487510,CNSL
3888487510,SALE
3889769997,ENG
3889769997,IT
3886895933,IT
3889754890,SALE
3889754890,MGMT
3889746426,HCPR
3889750136,HCPR
3889719605,HCPR
3889715399,MGMT
3889715399,MNFC
3889712707,OTHR
3889747284,HCPR
3889712020,ENG
3889712020,IT
3889717601,SALE
3889717601,BD
3886879340,MGMT
3886879340,MNFC
3889709873,LGL
3889777944,EDU
3889777944,TRNG
3889773325,CUST
3889773325,MGMT
3889773325,MRKT
3889748085,HCPR
3886891821,IT
3889729971,HCPR
3889707952,SALE
3889707952,BD
3886883165,ENG
3886883165,IT
3886896852,ACCT
3886896852,FIN
3886896218,OTHR
3888499379,ENG
3888499379,IT
3888819825,IT
3889761035,MNFC
3886881564,ENG
3886881564,OTHR
3889714567,ENG
3889714567,IT
3889705611,IT
3889751726,SALE
3889751726,BD
3889724567,HCPR
3889710922,IT
3888826475,SCI
3888826475,RSCH
3889748145,HCPR
3889713693,ADM
3887104574,IT
3889718499,SALE
3889718499,BD
3889715024,SALE
3889715024,BD
3886881497,IT
3887103246,IT
3888495882,ENG
3888495882,IT
3886882088,MNFC
3889745457,HCPR
3889753071,HCPR
3889715113,LGL
3889743050,IT
3888816340,IT
3889716536,ADM
3886878991,ENG
3886878991,IT
3886895601,IT
3889751011,HCPR
3886893015,CNSL
3886893015,ENG
3886893015,MNFC
3889702854,HCPR
3886883057,IT
3889700954,MGMT
3889700954,MNFC
3886882799,IT
3889707492,SALE
3889707492,BD
3889736676,SALE
3889736676,BD
3886899803,HR
3889746237,HCPR
3889740231,OTHR
3889768739,SALE
3889768739,BD
3889714900,SALE
3889714900,BD
3887105451,ADM
3887105451,CNSL
3887105451,IT
3886896954,OTHR
3886896954,SALE
3886896954,BD
3887103293,ANLS
3887103293,LGL
3889734996,ANLS
3889734996,QA
3889734996,RSCH
3889776259,HR
3886896702,ENG
3889713777,MGMT
3889713777,MNFC
3888821682,FIN
3886881496,MGMT
3886881496,PRJM
3888488475,BD
3888488475,SALE
3889735880,HCPR
3889752354,OTHR
3889761242,ACCT
3889761242,FIN
3888491816,IT
3886881480,HR
3888490633,IT
3889778068,FIN
3889778068,IT
3887102536,ENG
3887102536,IT
3889777384,OTHR
3886895917,ACCT
3886895917,FIN
3889743538,HCPR
3886886203,PRJM
3886886203,IT
3889716718,HCPR
3889741967,HCPR
3889710520,SALE
3889710520,BD
3889714837,ACCT
3889714837,FIN
3888825327,IT
3868417076,BD
3868417076,SALE
3889719936,HCPR
3889721211,SALE
3889721211,BD
3888829109,CUST
3888829109,ADM
3889733908,CUST
3889733908,IT
3889733908,ADM
3889750967,OTHR
3889770752,MRKT
3889770752,STRA
3889770752,CNSL
3887105459,HR
3886895317,DSGN
3886895317,PRJM
3886895317,QA
3886889496,PRJM
3886889496,IT
3889714487,MGMT
3889714487,MNFC
3889746308,HCPR
3889750754,ADM
3889742996,HCPR
3888804394,OTHR
3886880153,EDU
3886880153,TRNG
3889750073,HCPR
3886892797,SALE
3886892797,BD
3888826100,IT
3889776346,ENG
3889776346,IT
3889731651,HCPR
3889718695,OTHR
3889779455,SCI
3888826426,FIN
3888826426,BD
3889775175,CUST
3889775175,MGMT
3889775175,MRKT
3886884626,ACCT
3886884626,FIN
3889710697,OTHR
3889767939,IT
3889712391,SALE
3889712391,BD
3888808527,FIN
3888808527,BD
3889750511,HCPR
3889708642,MGMT
3889708642,MNFC
3889703694,ADM
3889754189,SALE
3889754189,BD
3889738428,HCPR
3889740326,HCPR
3889745848,HCPR
3887104362,WRT
3889777299,OTHR
3889738690,HCPR
3889754904,HCPR
3889737705,HCPR
3886896642,IT
3889707677,ADM
3886885615,ANLS
3888499176,ACCT
3888499176,FIN
3889711784,SALE
3889711784,BD
3889734102,MGMT
3889734102,MNFC
3888805238,PRDM
3889752081,HCPR
3888497494,HCPR
3889737802,HCPR
3889705680,OTHR
3889705680,IT
3889705680,MGMT
3889752246,HCPR
3888487469,GENB
3889757250,ACCT
3889757250,FIN
3889773314,IT
3889768444,PRJM
3889768444,BD
3889768444,SALE
3889707864,SALE
3889707864,BD
3889716760,SALE
3889716760,BD
3889730312,HCPR
3888813111,ACCT
3888813111,FIN
3889731731,HCPR
3888812235,HR
3886897706,PRJM
3888493043,MNFC
3886879580,CUST
3888483786,BD
3888483786,SALE
3886898512,FIN
3889774108,ACCT
3886887574,ENG
3889732556,ANLS
3889732556,QA
3889732556,RSCH
3888826301,OTHR
3888822574,BD
3888822574,SALE
3889718108,SALE
3889718108,BD
3888812131,IT
3889706094,OTHR
3889716058,MGMT
3889716058,OTHR
3889716058,PRJM
3889768525,ENG
3889768525,IT
3889711547,SALE
3889711547,BD
3889774324,CUST
3889770508,PRJM
3889770508,IT
3889705777,ENG
3889705777,IT
3889716112,SALE
3889716112,BD
3889725886,HCPR
3889751271,HCPR
3886899943,BD
3886899943,SALE
3889737064,HCPR
3889748696,HCPR
3889734152,HCPR
3889753117,MGMT
3889753117,MNFC
3889721086,EDU
3889721086,TRNG
3889714853,SALE
3889714853,BD
3889711700,SALE
3889711700,BD
3889770745,LGL
3889709723,IT
3889744567,HCPR
3889737544,IT
3886887189,PRJM
3886887189,MGMT
3887101317,IT
3889752307,SALE
3886896915,MNFC
3887101270,ANLS
3889751517,HCPR
3889754101,HCPR
3889742066,HCPR
3889748422,HCPR
3887102746,ENG
3887102746,FIN
3887102746,RSCH
3886894452,IT
3889749508,HCPR
3889736964,HCPR
3889781552,ENG
3889781552,IT
3888496546,MGMT
3888496546,MNFC
3889711859,MGMT
3889711859,MNFC
3888808161,PRCH
3888808161,SUPL
3886896965,LGL
3889756480,IT
3886897643,RSCH
3886897643,ANLS
3886897643,IT
3889718504,SALE
3889718504,BD
3889713311,SALE
3889713311,BD
3886873650,ADM
3888816391,PRJM
3888816391,DIST
3889721467,HCPR
3889759619,OTHR
3889749684,MRKT
3889749684,ADVR
3889749684,OTHR
3886878901,ADM
3889737151,HCPR
3889751516,HCPR
3887100114,ENG
3887100114,IT
3888484681,ENG
3888484681,FIN
3889719447,SALE
3889719447,BD
3889772451,CUST
3889772451,MGMT
3889772451,MRKT
3886882164,PRJM
3888804517,STRA
3888804517,IT
3886879741,IT
3889725431,HCPR
3886882097,ACCT
3889761618,ENG
3889761618,QA
3889761618,CUST
3844035605,OTHR
3889744828,HCPR
