driver_age_raw,state,fine_grained_location,is_arrested,district,driver_race,id,driver_race_raw,search_type_raw,stop_outcome,police_department,county_fips,driver_gender,county_name,location_raw,driver_age,search_type,stop_date,out_of_state,drugs_related_stop,violation_raw,contraband_found,stop_duration,violation,stop_time,search_conducted
1962.0,RI,,False,Zone K2,White,RI-2006-15584,W,,Citation,900,,M,,Zone K2,44.0,,2006-04-04,False,False,Speeding,False,0-15 Min,Speeding,17:00,False
1969.0,RI,,False,Zone K3,White,RI-2006-05677,W,,Citation,200,,M,,Zone K3,37.0,,2006-02-01,False,False,Speeding,False,0-15 Min,Speeding,07:19,False
1953.0,RI,,False,Zone K3,Black,RI-2006-08196,B,,Citation,300,,M,,Zone K3,53.0,,2006-02-18,True,False,Speeding,False,0-15 Min,Speeding,09:08,False
1965.0,RI,,False,Zone X3,White,RI-2006-15050,W,,Warning,200,,F,,Zone X3,41.0,,2006-04-02,True,False,Speeding,False,0-15 Min,Speeding,11:10,False
1975.0,RI,,False,Zone X3,White,RI-2005-06202,W,,Citation,200,,M,,Zone X3,30.0,,2005-11-08,True,False,Speeding,False,0-15 Min,Speeding,09:10,False
1981.0,RI,,False,Zone X4,White,RI-2006-13989,W,,Citation,500,,M,,Zone X4,25.0,,2006-03-26,False,False,Registration Violation,False,0-15 Min,Registration/plates,01:40,False
1987.0,RI,,False,Zone K3,White,RI-2005-05449,W,,Citation,300,,M,,Zone K3,18.0,,2005-11-04,False,False,Speeding,False,0-15 Min,Speeding,20:00,False
1975.0,RI,,False,Zone K2,White,RI-2006-07298,W,,Citation,900,,M,,Zone K2,31.0,,2006-02-11,False,False,Other Traffic Violation,False,0-15 Min,Moving violation,15:20,False
1968.0,RI,,False,Zone K2,White,RI-2006-01781,W,,Citation,900,,M,,Zone K2,38.0,,2006-01-11,False,False,Speeding,False,0-15 Min,Speeding,00:15,False
1965.0,RI,,False,Zone K3,Black,RI-2005-12514,B,,Citation,300,,M,,Zone K3,40.0,,2005-12-19,True,False,Speeding,False,0-15 Min,Speeding,16:25,False
,RI,,,Zone K3,,RI-2006-24138,,,,300,,,,Zone K3,,,2006-05-28,,False,,False,,,08:30,False
1976.0,RI,,False,Zone K2,White,RI-2006-14106,W,,Citation,900,,F,,Zone K2,30.0,,2006-03-27,False,False,Speeding,False,0-15 Min,Speeding,00:15,False
1971.0,RI,,False,Zone K3,White,RI-2006-01248,W,,Citation,300,,M,,Zone K3,35.0,,2006-01-08,False,False,Other Traffic Violation,False,0-15 Min,Moving violation,21:30,False
1974.0,RI,,False,Zone X4,White,RI-2005-12233,W,,Citation,500,,M,,Zone X4,31.0,,2005-12-17,False,False,Speeding,False,16-30 Min,Speeding,17:55,False
1944.0,RI,,False,Zone K2,Hispanic,RI-2006-16485,H,,Citation,900,,F,,Zone K2,62.0,,2006-04-10,False,False,Speeding,False,0-15 Min,Speeding,07:57,False
1985.0,RI,,False,Zone K2,White,RI-2006-15038,W,,Citation,900,,F,,Zone K2,21.0,,2006-04-02,False,False,Speeding,False,0-15 Min,Speeding,10:40,False
1957.0,RI,,False,Zone K3,White,RI-2006-13584,W,,Citation,300,,F,,Zone K3,49.0,,2006-03-23,True,False,Equipment/Inspection Violation,False,0-15 Min,Equipment,10:45,False
1985.0,RI,,False,Zone X3,White,RI-2005-02070,W,,Citation,200,,M,,Zone X3,20.0,,2005-10-15,False,False,Speeding,False,0-15 Min,Speeding,23:40,False
1963.0,RI,,False,Zone X4,White,RI-2006-18977,W,,Citation,500,,F,,Zone X4,43.0,,2006-04-25,False,False,Registration Violation,False,0-15 Min,Registration/plates,22:25,False
1987.0,RI,,False,Zone K2,White,RI-2005-07412,W,,Citation,900,,M,,Zone K2,18.0,,2005-11-15,False,False,Speeding,False,0-15 Min,Speeding,12:00,False
1948.0,RI,,False,Zone X4,White,RI-2006-09884,W,,Citation,500,,M,,Zone X4,58.0,,2006-03-01,False,False,Other Traffic Violation,False,0-15 Min,Moving violation,16:00,False
1984.0,RI,,False,Zone K3,White,RI-2005-10457,W,,Citation,300,,M,,Zone K3,21.0,,2005-12-04,True,False,Speeding,False,0-15 Min,Speeding,23:10,False
1978.0,RI,,False,Zone K2,White,RI-2005-00699,W,,Citation,202,,M,,Zone K2,27.0,,2005-10-04,False,False,Speeding,False,0-15 Min,Speeding,16:16,False
1974.0,RI,,False,Zone X3,Black,RI-2005-02751,B,,Citation,200,,F,,Zone X3,31.0,,2005-10-20,False,False,Other Traffic Violation,False,16-30 Min,Moving violation,08:10,False
1947.0,RI,,False,Zone X3,White,RI-2005-06679,W,,Citation,200,,F,,Zone X3,58.0,,2005-11-11,False,False,Call for Service,False,30+ Min,Other,06:50,False
1980.0,RI,,False,Zone X4,White,RI-2006-17362,W,,Citation,500,,M,,Zone X4,26.0,,2006-04-15,False,False,Speeding,False,16-30 Min,Speeding,11:05,False
1958.0,RI,,False,Zone K2,White,RI-2006-01400,W,,Citation,900,,F,,Zone K2,48.0,,2006-01-09,False,False,Speeding,False,0-15 Min,Speeding,11:30,False
1970.0,RI,,False,Zone K2,White,RI-2006-02749,W,,Citation,900,,F,,Zone K2,36.0,,2006-01-16,False,False,Speeding,False,0-15 Min,Speeding,08:30,False
1961.0,RI,,False,Zone K3,White,RI-2005-12501,W,,Citation,300,,F,,Zone K3,44.0,,2005-12-19,False,False,Speeding,False,0-15 Min,Speeding,14:20,False
1977.0,RI,,False,Zone K3,White,RI-2005-05738,W,,N/D,300,,F,,Zone K3,28.0,,2005-11-05,False,False,Equipment/Inspection Violation,False,16-30 Min,Equipment,16:50,False
1976.0,RI,,False,Zone X3,White,RI-2006-20160,W,,Citation,200,,F,,Zone X3,30.0,,2006-05-02,False,False,Speeding,False,0-15 Min,Speeding,15:45,False
1984.0,RI,,True,Zone K2,White,RI-2005-05961,W,,Arrest Driver,900,,F,,Zone K2,21.0,,2005-11-06,False,False,Speeding,False,16-30 Min,Speeding,21:37,False
1969.0,RI,,False,Zone K2,White,RI-2005-13197,W,,Citation,900,,M,,Zone K2,36.0,,2005-12-24,False,False,Speeding,False,0-15 Min,Speeding,12:58,False
1977.0,RI,,False,Zone K3,White,RI-2006-18339,W,,Citation,300,,M,,Zone K3,29.0,,2006-04-22,False,False,Speeding,False,16-30 Min,Speeding,00:25,False
1974.0,RI,,True,Zone K3,Asian,RI-2005-11186,I,Incident to Arrest,Arrest Driver,300,,M,,Zone K3,31.0,Incident to Arrest,2005-12-10,True,False,Speeding,False,16-30 Min,Speeding,19:58,True
1979.0,RI,,False,Zone K3,White,RI-2006-24518,W,Reasonable Suspicion,Citation,300,,M,,Zone K3,27.0,Reasonable Suspicion,2006-05-29,False,False,Equipment/Inspection Violation,False,16-30 Min,Equipment,20:15,True
1984.0,RI,,False,Zone K3,White,RI-2006-05252,W,,Citation,300,,M,,Zone K3,22.0,,2006-01-29,True,False,Speeding,False,0-15 Min,Speeding,13:30,False
1985.0,RI,,False,Zone K3,White,RI-2006-20313,W,,Citation,300,,F,,Zone K3,21.0,,2006-05-03,False,False,Speeding,False,16-30 Min,Speeding,22:41,False
1985.0,RI,,False,Zone X4,White,RI-2005-01971,W,,Citation,500,,M,,Zone X4,20.0,,2005-10-14,False,False,Speeding,False,0-15 Min,Speeding,10:40,False
1980.0,RI,,False,Zone K3,Black,RI-2006-22569,B,,Citation,300,,M,,Zone K3,26.0,,2006-05-20,True,False,Speeding,False,0-15 Min,Speeding,14:10,False
1986.0,RI,,True,Zone X4,Black,RI-2006-05787,B,Incident to Arrest,Arrest Driver,500,,M,,Zone X4,20.0,Incident to Arrest,2006-02-02,False,False,Other Traffic Violation,False,16-30 Min,Moving violation,02:30,True
1984.0,RI,,False,Zone K3,Black,RI-2006-26227,B,,Citation,300,,M,,Zone K3,22.0,,2006-06-09,True,False,Speeding,False,0-15 Min,Speeding,03:15,False
1973.0,RI,,False,Zone X4,White,RI-2006-02336,W,,Citation,500,,F,,Zone X4,33.0,,2006-01-13,False,False,Equipment/Inspection Violation,False,0-15 Min,Equipment,17:10,False
1978.0,RI,,False,Zone K3,White,RI-2006-18994,W,,Citation,300,,M,,Zone K3,28.0,,2006-04-26,True,False,Speeding,False,0-15 Min,Speeding,01:00,False
1957.0,RI,,False,Zone X3,White,RI-2005-08200,W,,Citation,200,,M,,Zone X3,48.0,,2005-11-20,False,False,Speeding,False,0-15 Min,Speeding,18:30,False
1978.0,RI,,False,Zone X4,Black,RI-2006-05666,B,,Citation,500,,M,,Zone X4,28.0,,2006-02-01,False,False,Speeding,False,0-15 Min,Speeding,06:15,False
1976.0,RI,,False,Zone K3,White,RI-2006-06537,W,,Citation,300,,M,,Zone K3,30.0,,2006-02-06,False,False,Speeding,False,0-15 Min,Speeding,18:15,False
1950.0,RI,,False,Zone X4,White,RI-2005-08774,W,,Citation,500,,M,,Zone X4,55.0,,2005-11-25,True,False,Speeding,False,0-15 Min,Speeding,07:30,False
1979.0,RI,,False,Zone X4,White,RI-2006-03917,W,,Citation,500,,M,,Zone X4,27.0,,2006-01-22,True,False,Speeding,False,16-30 Min,Speeding,08:45,False
1968.0,RI,,False,Zone K3,White,RI-2006-06651,W,,Citation,300,,M,,Zone K3,38.0,,2006-02-07,False,False,Speeding,False,0-15 Min,Speeding,17:25,False
1963.0,RI,,False,Zone K1,White,RI-2005-09377,W,,Citation,600,,M,,Zone K1,42.0,,2005-11-27,True,False,Speeding,False,0-15 Min,Speeding,18:01,False
1956.0,RI,,False,Zone K2,Asian,RI-2006-25814,I,,Citation,900,,F,,Zone K2,50.0,,2006-06-06,True,False,Speeding,False,0-15 Min,Speeding,09:10,False
1975.0,RI,,False,Zone K1,White,RI-2005-07643,W,,Citation,600,,M,,Zone K1,30.0,,2005-11-16,False,False,Speeding,False,0-15 Min,Speeding,19:05,False
1933.0,RI,,False,Zone K3,White,RI-2006-14213,W,,Citation,300,,F,,Zone K3,73.0,,2006-03-27,False,False,Other Traffic Violation,False,0-15 Min,Moving violation,20:30,False
1973.0,RI,,False,Zone K1,White,RI-2006-07413,W,,Citation,600,,M,,Zone K1,33.0,,2006-02-13,True,False,Speeding,False,0-15 Min,Speeding,13:14,False
1983.0,RI,,False,Zone X4,White,RI-2005-03172,W,,Citation,500,,M,,Zone X4,22.0,,2005-10-22,False,False,Registration Violation,False,16-30 Min,Registration/plates,13:00,False
1953.0,RI,,False,Zone K3,White,RI-2005-05047,W,,Citation,300,,M,,Zone K3,52.0,,2005-11-03,True,False,Speeding,False,0-15 Min,Speeding,04:28,False
1982.0,RI,,False,Zone K3,White,RI-2006-01753,W,,Citation,300,,M,,Zone K3,24.0,,2006-01-10,True,False,Speeding,False,0-15 Min,Speeding,21:39,False
1982.0,RI,,False,Zone K3,White,RI-2006-12792,W,,Citation,300,,M,,Zone K3,24.0,,2006-03-19,True,False,Speeding,False,0-15 Min,Speeding,22:20,False
1963.0,RI,,False,Zone K3,Black,RI-2006-06993,B,,Citation,300,,M,,Zone K3,43.0,,2006-02-09,True,False,Speeding,False,0-15 Min,Speeding,15:25,False
1957.0,RI,,False,Zone K3,White,RI-2005-11914,W,,Citation,300,,F,,Zone K3,48.0,,2005-12-15,False,False,Speeding,False,0-15 Min,Speeding,15:24,False
1957.0,RI,,False,Zone K3,White,RI-2006-07262,W,,Citation,300,,F,,Zone K3,49.0,,2006-02-11,False,False,Registration Violation,False,0-15 Min,Registration/plates,10:00,False
,RI,,,Zone X4,,RI-2005-04398,,,,500,,,,Zone X4,,,2005-10-30,,False,,False,,,02:35,False
1966.0,RI,,False,Zone K3,Black,RI-2006-16848,B,,Citation,300,,F,,Zone K3,40.0,,2006-04-12,False,False,Speeding,False,0-15 Min,Speeding,06:30,False
1977.0,RI,,False,Zone K3,White,RI-2005-01826,W,,Citation,300,,F,,Zone K3,28.0,,2005-10-12,False,False,Speeding,False,0-15 Min,Speeding,08:06,False
1981.0,RI,,False,Zone K3,Black,RI-2006-11678,B,,Citation,300,,M,,Zone K3,25.0,,2006-03-13,True,False,Other Traffic Violation,False,0-15 Min,Moving violation,00:15,False
1972.0,RI,,True,Zone K1,White,RI-2006-03461,W,,Arrest Driver,600,,M,,Zone K1,34.0,,2006-01-20,False,False,Registration Violation,False,16-30 Min,Registration/plates,09:30,False
1965.0,RI,,False,Zone X3,White,RI-2006-23320,W,,Citation,200,,M,,Zone X3,41.0,,2006-05-24,True,False,Speeding,False,16-30 Min,Speeding,11:25,False
1954.0,RI,,False,Zone X4,White,RI-2006-03394,W,,Citation,500,,F,,Zone X4,52.0,,2006-01-19,True,False,Speeding,False,0-15 Min,Speeding,20:15,False
1982.0,RI,,False,Zone X3,White,RI-2006-10119,W,,Citation,200,,F,,Zone X3,24.0,,2006-03-03,True,False,Speeding,False,0-15 Min,Speeding,20:07,False
1984.0,RI,,False,Zone K3,White,RI-2005-09407,W,,Citation,300,,M,,Zone K3,21.0,,2005-11-27,True,False,Other Traffic Violation,False,0-15 Min,Moving violation,23:27,False
1987.0,RI,,False,Zone K1,White,RI-2005-06278,W,,Citation,600,,M,,Zone K1,18.0,,2005-11-08,False,False,Speeding,False,0-15 Min,Speeding,15:13,False
1950.0,RI,,False,Zone K1,White,RI-2006-13094,W,,Citation,600,,M,,Zone K1,56.0,,2006-03-21,True,False,Speeding,False,0-15 Min,Speeding,11:30,False
1954.0,RI,,False,Zone X4,White,RI-2006-26658,W,,Citation,600,,F,,Zone X4,52.0,,2006-06-11,True,False,Speeding,False,0-15 Min,Speeding,12:45,False
1961.0,RI,,False,Zone K2,White,RI-2006-14916,W,,Citation,900,,M,,Zone K2,45.0,,2006-04-01,False,False,Other Traffic Violation,False,0-15 Min,Moving violation,10:45,False
1987.0,RI,,False,Zone X4,White,RI-2005-01225,W,,Citation,500,,M,,Zone X4,18.0,,2005-10-08,True,False,Speeding,False,0-15 Min,Speeding,01:15,False
1986.0,RI,,False,Zone X3,White,RI-2005-13064,W,,Citation,200,,M,,Zone X3,19.0,,2005-12-23,False,False,Speeding,False,0-15 Min,Speeding,13:35,False
1978.0,RI,,False,Zone X4,Black,RI-2006-10411,B,,Citation,500,,M,,Zone X4,28.0,,2006-03-06,False,False,Registration Violation,False,0-15 Min,Registration/plates,00:10,False
1970.0,RI,,False,Zone K3,Black,RI-2006-00953,B,,Citation,300,,F,,Zone K3,36.0,,2006-01-07,True,False,Speeding,False,0-15 Min,Speeding,10:55,False
1984.0,RI,,False,Zone K2,White,RI-2006-23334,W,,Citation,900,,F,,Zone K2,22.0,,2006-05-24,False,False,Registration Violation,False,0-15 Min,Registration/plates,13:45,False
1964.0,RI,,False,Zone X4,White,RI-2006-23691,W,,Citation,900,,M,,Zone X4,42.0,,2006-05-26,False,False,Other Traffic Violation,False,0-15 Min,Moving violation,10:40,False
1967.0,RI,,False,Zone K2,White,RI-2006-20729,W,,Citation,203,,M,,Zone K2,39.0,,2006-05-06,True,False,Speeding,False,16-30 Min,Speeding,07:13,False
1977.0,RI,,True,Zone K3,Black,RI-2005-12186,B,,Arrest Driver,300,,M,,Zone K3,28.0,,2005-12-17,False,False,Registration Violation,False,16-30 Min,Registration/plates,11:00,False
1974.0,RI,,False,Zone K3,Black,RI-2006-04125,B,,Citation,300,,F,,Zone K3,32.0,,2006-01-23,True,False,Call for Service,False,30+ Min,Other,09:48,False
1984.0,RI,,False,Zone K3,White,RI-2006-15666,W,,Citation,300,,F,,Zone K3,22.0,,2006-04-05,True,False,Speeding,False,0-15 Min,Speeding,07:06,False
1979.0,RI,,False,Zone K2,White,RI-2006-26456,W,Probable Cause,Citation,900,,M,,Zone K2,27.0,Probable Cause,2006-06-10,False,False,Speeding,False,16-30 Min,Speeding,15:10,True
1981.0,RI,,False,Zone X4,Black,RI-2006-11545,B,,Citation,500,,M,,Zone X4,25.0,,2006-03-11,False,False,Speeding,False,0-15 Min,Speeding,23:30,False
1985.0,RI,,False,Zone K2,White,RI-2006-09696,W,,Citation,900,,M,,Zone K2,21.0,,2006-02-28,True,False,Speeding,False,0-15 Min,Speeding,01:40,False
1949.0,RI,,False,Zone K3,Black,RI-2005-12223,B,,Citation,300,,M,,Zone K3,56.0,,2005-12-17,False,False,Speeding,False,0-15 Min,Speeding,17:01,False
1988.0,RI,,False,Zone K2,White,RI-2006-06345,W,,Citation,900,,F,,Zone K2,18.0,,2006-02-05,False,False,Speeding,False,0-15 Min,Speeding,13:30,False
1982.0,RI,,False,Zone K3,White,RI-2005-13155,W,,Citation,300,,M,,Zone K3,23.0,,2005-12-24,False,False,Speeding,False,0-15 Min,Speeding,07:50,False
1978.0,RI,,False,Zone K3,Black,RI-2005-07576,B,,Citation,300,,M,,Zone K3,27.0,,2005-11-16,True,False,Speeding,False,0-15 Min,Speeding,12:30,False
1983.0,RI,,False,Zone K1,White,RI-2006-16021,W,,Citation,600,,M,,Zone K1,23.0,,2006-04-07,True,False,Speeding,False,0-15 Min,Speeding,12:15,False
1988.0,RI,,False,Zone K2,White,RI-2005-02382,W,,Warning,900,,M,,Zone K2,17.0,,2005-10-17,False,False,Equipment/Inspection Violation,False,0-15 Min,Equipment,23:15,False
1973.0,RI,,False,Zone K2,White,RI-2006-08845,W,,Citation,900,,F,,Zone K2,33.0,,2006-02-22,False,False,Speeding,False,0-15 Min,Speeding,09:40,False
1931.0,RI,,False,Zone K2,White,RI-2005-11498,W,,Citation,900,,M,,Zone K2,74.0,,2005-12-12,True,False,Speeding,False,0-15 Min,Speeding,14:30,False
1988.0,RI,,False,Zone X4,White,RI-2006-03840,W,,Citation,500,,M,,Zone X4,18.0,,2006-01-21,False,False,Speeding,False,0-15 Min,Speeding,20:45,False
1982.0,RI,,False,Zone K3,White,RI-2006-02974,W,,Citation,300,,F,,Zone K3,24.0,,2006-01-17,True,False,Speeding,False,0-15 Min,Speeding,09:00,False
1976.0,RI,,False,Zone K1,White,RI-2005-08084,W,,Citation,600,,F,,Zone K1,29.0,,2005-11-19,False,False,Speeding,False,0-15 Min,Speeding,14:57,False
1978.0,RI,,False,Zone K3,White,RI-2006-19205,W,,Citation,300,,M,,Zone K3,28.0,,2006-04-27,False,False,Speeding,False,0-15 Min,Speeding,07:50,False
,RI,,,Zone X4,,RI-2006-26917,,,,600,,,,Zone X4,,,2006-06-12,,False,,False,,,16:50,False
1967.0,RI,,False,Zone X3,White,RI-2005-05637,W,,Citation,200,,M,,Zone X3,38.0,,2005-11-05,True,False,Speeding,False,0-15 Min,Speeding,10:50,False
1968.0,RI,,True,Zone X3,White,RI-2006-00530,W,,Arrest Driver,200,,F,,Zone X3,38.0,,2006-01-04,False,False,Other Traffic Violation,False,0-15 Min,Moving violation,19:30,False
1961.0,RI,,False,Zone X3,White,RI-2005-13420,W,,Citation,200,,M,,Zone X3,44.0,,2005-12-27,False,False,Speeding,False,0-15 Min,Speeding,18:10,False
1942.0,RI,,False,Zone K1,White,RI-2005-02654,W,,Citation,600,,M,,Zone K1,63.0,,2005-10-19,True,False,Speeding,False,0-15 Min,Speeding,16:33,False
1983.0,RI,,False,Zone K3,White,RI-2005-02596,W,,Citation,300,,M,,Zone K3,22.0,,2005-10-19,True,False,Speeding,False,0-15 Min,Speeding,01:45,False
1982.0,RI,,False,Zone K1,White,RI-2005-07991,W,,Citation,600,,M,,Zone K1,23.0,,2005-11-19,False,False,Other Traffic Violation,False,0-15 Min,Moving violation,08:30,False
1986.0,RI,,False,Zone K3,White,RI-2006-25224,W,,Citation,300,,M,,Zone K3,20.0,,2006-06-02,True,False,Speeding,False,16-30 Min,Speeding,22:50,False
1988.0,RI,,False,Zone X4,White,RI-2006-26875,W,,Citation,500,,M,,Zone X4,18.0,,2006-06-12,True,False,Speeding,False,0-15 Min,Speeding,11:55,False
1965.0,RI,,False,Zone K1,White,RI-2005-07046,W,,Citation,600,,M,,Zone K1,40.0,,2005-11-13,False,False,Speeding,False,0-15 Min,Speeding,08:10,False
1960.0,RI,,False,Zone X4,White,RI-2006-11567,W,,Citation,500,,F,,Zone X4,46.0,,2006-03-12,False,False,Speeding,False,0-15 Min,Speeding,01:00,False
1967.0,RI,,False,Zone X4,Black,RI-2006-16449,B,,Citation,500,,M,,Zone X4,39.0,,2006-04-10,True,False,Speeding,False,0-15 Min,Speeding,01:00,False
1960.0,RI,,False,Zone X4,White,RI-2006-23349,W,,Citation,500,,M,,Zone X4,46.0,,2006-05-24,False,False,Other Traffic Violation,False,0-15 Min,Moving violation,16:45,False
1971.0,RI,,False,Zone K2,White,RI-2006-20165,W,,Citation,900,,M,,Zone K2,35.0,,2006-05-02,False,False,Speeding,False,0-15 Min,Speeding,16:05,False
1970.0,RI,,False,Zone K2,Black,RI-2006-10711,B,,Citation,203,,M,,Zone K2,36.0,,2006-03-07,True,False,Other Traffic Violation,False,16-30 Min,Moving violation,11:31,False
1987.0,RI,,False,Zone K1,White,RI-2005-07037,W,,Citation,600,,M,,Zone K1,18.0,,2005-11-13,True,False,Speeding,False,0-15 Min,Speeding,07:25,False
1977.0,RI,,False,Zone X3,White,RI-2005-13321,W,,Citation,200,,M,,Zone X3,28.0,,2005-12-27,False,False,Equipment/Inspection Violation,False,0-15 Min,Equipment,00:45,False
1967.0,RI,,False,Zone X4,White,RI-2006-08289,W,,Citation,500,,M,,Zone X4,39.0,,2006-02-19,False,False,Speeding,False,16-30 Min,Speeding,00:25,False
1980.0,RI,,False,Zone K1,White,RI-2006-24309,W,,Citation,600,,F,,Zone K1,26.0,,2006-05-28,False,False,Speeding,False,0-15 Min,Speeding,23:45,False
1986.0,RI,,False,Zone X4,White,RI-2006-15012,W,,Citation,500,,F,,Zone X4,20.0,,2006-04-02,False,False,Speeding,False,0-15 Min,Speeding,08:30,False
1971.0,RI,,False,Zone K2,Hispanic,RI-2006-19476,H,,Citation,203,,M,,Zone K2,35.0,,2006-04-28,True,False,Other Traffic Violation,False,0-15 Min,Moving violation,11:00,False
1986.0,RI,,False,Zone K1,White,RI-2005-09378,W,,Citation,600,,F,,Zone K1,19.0,,2005-11-27,False,False,Speeding,False,0-15 Min,Speeding,18:10,False
1983.0,RI,,False,Zone X4,White,RI-2005-07731,W,,Citation,500,,M,,Zone X4,22.0,,2005-11-17,False,False,Speeding,False,0-15 Min,Speeding,11:30,False
1979.0,RI,,False,Zone X4,White,RI-2006-25392,W,,Citation,500,,M,,Zone X4,27.0,,2006-06-04,False,False,Speeding,False,0-15 Min,Speeding,09:05,False
1985.0,RI,,False,Zone X3,White,RI-2006-21144,W,,Citation,200,,M,,Zone X3,21.0,,2006-05-09,False,False,Other Traffic Violation,False,0-15 Min,Moving violation,09:38,False
1971.0,RI,,False,Zone K1,White,RI-2006-01836,W,,Citation,600,,M,,Zone K1,35.0,,2006-01-11,False,False,Equipment/Inspection Violation,False,0-15 Min,Equipment,09:45,False
1971.0,RI,,False,Zone X4,White,RI-2005-03748,W,,Citation,500,,M,,Zone X4,34.0,,2005-10-26,False,False,Speeding,False,0-15 Min,Speeding,11:15,False
1982.0,RI,,False,Zone K3,White,RI-2005-13855,W,,Citation,300,,F,,Zone K3,23.0,,2005-12-30,False,False,Speeding,False,0-15 Min,Speeding,23:02,False
1984.0,RI,,False,Zone K3,White,RI-2006-26065,W,,Citation,300,,M,,Zone K3,22.0,,2006-06-08,False,False,Speeding,False,0-15 Min,Speeding,01:50,False
1982.0,RI,,True,Zone X4,White,RI-2005-10468,W,Inventory/Tow,Arrest Driver,500,,M,,Zone X4,23.0,Inventory,2005-12-05,False,False,Equipment/Inspection Violation,False,0-15 Min,Equipment,01:00,True
1988.0,RI,,False,Zone X3,White,RI-2006-00641,W,,Citation,200,,M,,Zone X3,18.0,,2006-01-05,True,False,Speeding,False,0-15 Min,Speeding,15:16,False
1953.0,RI,,False,Zone K2,White,RI-2006-15153,W,,Citation,900,,M,,Zone K2,53.0,,2006-04-02,False,False,Speeding,False,0-15 Min,Speeding,22:30,False
1969.0,RI,,False,Zone K1,White,RI-2005-01186,W,,Citation,600,,F,,Zone K1,36.0,,2005-10-07,True,False,Speeding,False,0-15 Min,Speeding,20:30,False
1958.0,RI,,False,Zone X4,White,RI-2006-17374,W,,Citation,500,,F,,Zone X4,48.0,,2006-04-15,False,False,Registration Violation,False,16-30 Min,Registration/plates,12:15,False
1981.0,RI,,False,Zone K3,Black,RI-2005-05233,B,,Citation,300,,M,,Zone K3,24.0,,2005-11-04,False,False,Speeding,False,0-15 Min,Speeding,01:00,False
1960.0,RI,,False,Zone K3,Black,RI-2006-03685,B,,Citation,300,,M,,Zone K3,46.0,,2006-01-21,True,False,Speeding,False,0-15 Min,Speeding,07:00,False
1986.0,RI,,False,Zone X4,White,RI-2005-08683,W,,Citation,500,,M,,Zone X4,19.0,,2005-11-24,True,False,Speeding,False,0-15 Min,Speeding,00:15,False
1951.0,RI,,False,Zone K1,White,RI-2006-18945,W,,Citation,600,,M,,Zone K1,55.0,,2006-04-25,False,False,Speeding,False,0-15 Min,Speeding,15:30,False
1966.0,RI,,False,Zone K3,White,RI-2006-15447,W,,Citation,300,,M,,Zone K3,40.0,,2006-04-04,False,False,Speeding,False,0-15 Min,Speeding,09:05,False
1983.0,RI,,False,Zone K1,White,RI-2005-13631,W,,Citation,600,,M,,Zone K1,22.0,,2005-12-29,True,False,Speeding,False,0-15 Min,Speeding,09:20,False
1986.0,RI,,False,Zone X4,Hispanic,RI-2005-05065,H,,Citation,500,,M,,Zone X4,19.0,,2005-11-03,True,False,Speeding,False,0-15 Min,Speeding,08:10,False
1978.0,RI,,False,Zone X4,White,RI-2005-07225,W,Inventory/Tow,Citation,500,,M,,Zone X4,27.0,Inventory,2005-11-14,False,False,Registration Violation,False,16-30 Min,Registration/plates,06:57,True
1975.0,RI,,False,Zone K2,White,RI-2005-08867,W,,Citation,900,,F,,Zone K2,30.0,,2005-11-25,False,False,Speeding,False,0-15 Min,Speeding,14:51,False
1962.0,RI,,False,Zone K2,White,RI-2006-23466,W,,Citation,900,,M,,Zone K2,44.0,,2006-05-25,False,False,Equipment/Inspection Violation,False,0-15 Min,Equipment,09:40,False
1987.0,RI,,False,Zone K3,White,RI-2006-21662,W,,Citation,300,,F,,Zone K3,19.0,,2006-05-13,True,False,Speeding,False,0-15 Min,Speeding,19:55,False
1959.0,RI,,False,Zone X4,White,RI-2005-07943,W,,Citation,500,,F,,Zone X4,46.0,,2005-11-19,False,False,Speeding,False,0-15 Min,Speeding,00:40,False
1957.0,RI,,False,Zone K3,White,RI-2006-20310,W,,Citation,300,,M,,Zone K3,49.0,,2006-05-03,True,False,Speeding,False,0-15 Min,Speeding,22:24,False
1976.0,RI,,False,Zone K2,White,RI-2006-02800,W,,Citation,900,,M,,Zone K2,30.0,,2006-01-16,False,False,Speeding,False,0-15 Min,Speeding,10:20,False
1950.0,RI,,False,Zone X4,White,RI-2005-03737,W,,Citation,500,,M,,Zone X4,55.0,,2005-10-26,False,False,Speeding,False,0-15 Min,Speeding,09:40,False
1970.0,RI,,False,Zone K2,White,RI-2005-07785,W,,Citation,900,,M,,Zone K2,35.0,,2005-11-17,False,False,Other Traffic Violation,False,16-30 Min,Moving violation,20:00,False
1967.0,RI,,False,Zone K2,White,RI-2005-09936,W,,Citation,900,,M,,Zone K2,38.0,,2005-12-01,True,False,Speeding,False,0-15 Min,Speeding,19:20,False
1981.0,RI,,False,Zone K2,Asian,RI-2006-25825,I,,Citation,900,,M,,Zone K2,25.0,,2006-06-06,True,False,Speeding,False,0-15 Min,Speeding,10:00,False
1980.0,RI,,False,Zone K1,Asian,RI-2006-17005,I,,Citation,600,,F,,Zone K1,26.0,,2006-04-13,False,False,Speeding,False,0-15 Min,Speeding,10:15,False
1986.0,RI,,False,Zone K1,White,RI-2006-15356,W,,Citation,600,,F,,Zone K1,20.0,,2006-04-03,False,False,Speeding,False,0-15 Min,Speeding,15:40,False
