Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1447676210,JGX8874,NY,PAS,2019-07-02,20,SDN,,X,17270,12210,12310,,13.0,13,839,111132,0839,0.0,1229P,,NY,O,647,E 14TH STREET,,0,408,D1,,BBBBBBB,ALL,ALL,GREY,0.0,2019,-,0,,,,,
1447680091,JDN5893,NY,PAS,2019-07-11,14,SUBN,,X,17270,12110,12210,,13.0,13,839,111169,0839,0.0,0440A,0115A,NY,F,545,E 14 ST,,20190711,408,C,,BBBBBBB,1000P,0700A,BLUE,0.0,2019,-,0,,,,,
1447680133,JDR8554,NY,PAS,2019-07-11,14,SDN,,X,12310,17310,10555,,13.0,13,839,111169,0839,0.0,0412A,,NY,F,283,AVE C,,0,408,D,,BBBBBBB,1000P,0700A,SILVE,0.0,2013,-,0,,,,,
1447680194,KWX4460,PA,PAS,2019-07-09,14,SUBN,,X,17270,12110,12210,,13.0,13,839,111169,0839,0.0,0430A,0010A,NY,F,521,E 14 STREET,,0,408,C,,BBBBBBB,1000P,0700A,BLUE,0.0,0,-,0,,,,,
1447680200,JKK5791,NY,PAS,2019-07-09,14,SUBN,,X,10010,17310,17330,,13.0,13,839,111169,0839,0.0,0355A,0010A,NY,F,280,FIRST AVENUE,,0,408,C,,BBBBBBB,1000P,0700A,BLACK,0.0,2019,-,0,,,,,
1447680212,HZN3898,NY,PAS,2019-07-09,14,SUBN,,X,10010,17310,17330,,13.0,13,839,111169,0839,0.0,0350A,0010A,NY,F,280,FIRST AVENUE,,0,408,C,,BBBBBBB,1000P,0700A,GREY,0.0,2005,-,0,,,,,
1447680224,HZN5567,NY,PAS,2019-07-09,20,SDN,,X,17270,12210,12310,,13.0,13,839,111169,0839,0.0,0415A,0010A,NY,F,653,E 14 STREET,,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0.0,2015,-,0,,,,,
1447682609,JGX7437,NY,PAS,2019-06-28,21,SUBN,,X,10010,17310,17330,,13.0,13,839,111104,0839,0.0,1145A,,NY,O,274,FIRST AVE,,0,408,D,,BBBBYBB,1100A,0200P,BLK,0.0,2019,-,0,,,,,
1447682683,HUE1081,NY,PAS,2019-06-18,20,SUBN,,S,12310,17310,10555,,13.0,13,839,111132,0839,0.0,1148A,,NY,F,309,AVE C,,0,408,D,,BBBBBBB,ALL,ALL,GREY,0.0,2017,-,0,,,,,
1447683080,GXP9037,NY,PAS,2019-06-21,14,SUBN,,S,17390,31710,31710,,13.0,13,839,111169,0839,0.0,0515A,0020A,NY,F,526,E 20 ST,,20190621,408,D,,BBBBBBB,1000P,0700A,BLUE,0.0,2010,-,0,,,,,
1447683225,JFF2969,NY,999,2019-06-14,14,SDN,,S,17390,31710,31710,,13.0,13,839,111169,0839,0.0,0405A,0045A,NY,F,526,E 20TH ST,,20190614,408,C,,BBBBBBB,1000P,0700A,GREY,0.0,2001,-,0,,,,,
1447683286,JJC3593,NY,PAS,2019-06-12,20,SUBN,,S,17270,12110,12210,,13.0,13,839,111132,0839,0.0,1040A,,NY,F,521,EAST 14 ST,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2019,-,0,,,,,
1447684709,HVR3388,NY,PAS,2019-06-20,20,SUBN,,S,31740,13113,31710,,13.0,13,839,111129,0839,0.0,0950A,,NY,O,20,STUYVESANT OVAL,,0,408,A1,,BBBBBBB,ALL,ALL,WHITE,0.0,2008,-,0,,,,,
1447684722,GMW1705,NY,PAS,2019-06-27,21,SUBN,,X,17390,13113,31710,,13.0,13,839,111129,0839,0.0,1046A,,NY,O,448,E 20TH STREET,,0,408,D1,,BBBBBBB,ALL,ALL,BK,0.0,2019,-,0,,,,,
1447684783,GDN8419,NY,PAS,2019-06-26,20,SUBN,,X,17390,31710,12310,,13.0,13,839,111129,0839,0.0,0229P,,NY,O,626,E 20TH STREET,,0,408,D,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1447685430,HWY1678,NY,PAS,2019-06-25,21,SUBN,,S,17390,31710,12310,,13.0,13,839,111114,0839,0.0,1115A,,NY,O,628,E 20 ST,,0,408,D1,,BYBBBBB,1100A,0200P,BLK,0.0,2012,-,0,,,,,
1447685507,HBE8854,NY,PAS,2019-06-06,14,SUBN,,S,17390,31710,31710,,13.0,13,839,111169,0839,0.0,0400A,0036A,NY,F,522,E 20TH ST,,0,408,C,,BBBBBBB,1000P,0700A,GREY,0.0,2014,-,0,,,,,
1447686330,HXA7060,NY,PAS,2019-06-27,20,SUBN,,X,10010,17310,17330,,13.0,13,839,111132,0839,0.0,0900A,,NY,F,272,FIRST AVENUE,,0,408,D,,BBBBBBB,ALL,ALL,GRY,0.0,2004,-,0,,,,,
1447686342,HTS5110,NY,PAS,2019-06-27,20,SUBN,,X,10010,17310,17330,,13.0,13,839,111132,0839,0.0,0903A,,NY,F,272,FIRST AVENUE,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0.0,2017,-,0,,,,,
1447686354,JGN3009,NY,PAS,2019-06-27,20,SDN,,X,10010,17310,17330,,13.0,13,839,111132,0839,0.0,0910A,,NY,F,274,FIRST AVENUE,,0,408,D,,BBBBBBB,ALL,ALL,RED,0.0,2012,-,0,,,,,
1447686366,GBC8427,NY,PAS,2019-06-27,20,SUBN,,X,10010,17310,17330,,13.0,13,839,111132,0839,0.0,0912A,,NY,F,274,FIRST AVENUE,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2012,-,0,,,,,
1447686378,HWM2105,NY,PAS,2019-06-27,20,SUBN,,X,10010,17330,17350,,13.0,13,839,111132,0839,0.0,0915A,,NY,F,300,FIRST AVENUE,,0,408,D,,BBBBBBB,ALL,ALL,RED,0.0,2018,-,0,,,,,
1447686408,GWB7066,NY,PAS,2019-06-27,20,SUBN,,X,17270,12110,12210,,13.0,13,839,111132,0839,0.0,1008A,,NY,F,521,E 14TH STREET,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2017,-,0,,,,,
1447686410,GTD9674,NY,PAS,2019-06-28,21,SUBN,,X,10010,17350,17370,,13.0,13,839,111132,0839,0.0,1125A,,NY,F,310,FIRST AVENUE,,0,408,D,,BBBBYBB,1100A,0200P,BLK,0.0,2014,-,0,,,,,
1447686421,JER3589,NY,PAS,2019-06-28,21,SDN,,X,10010,17310,17330,,13.0,13,839,111132,0839,0.0,1128A,,NY,O,278,FIRST AVENUE,,0,408,D1,,BBBBYBB,1100A,0200P,RED,0.0,2005,-,0,,,,,
1447686470,JBH3425,NY,PAS,2019-06-28,20,SUBN,,X,10010,17310,17330,,13.0,13,839,111132,0839,0.0,1147A,,NY,F,276,FIRST AVENUE,,0,408,D1,,BBBBBBB,ALL,ALL,WHITE,0.0,2018,-,0,,,,,
1447686639,JFN8572,NY,PAS,2019-07-02,20,SDN,,X,17390,31710,31710,,13.0,13,839,111129,0839,0.0,0132P,,NY,F,522,E 20TH STREET,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0.0,2017,-,0,,,,,
1447686664,GXP9037,NY,PAS,2019-06-27,20,SUBN,,X,17390,31710,12310,,13.0,13,839,111129,0839,0.0,0305P,,NY,O,622,E 20TH STREET,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0.0,2016,-,0,,,,,
1447686676,JBW2992,NY,PAS,2019-06-27,20,Unknown,,X,17390,31710,31710,,13.0,13,839,111429,0839,0.0,0306P,,NY,F,526,E 20TH STREET,,0,408,D,,BBBBBBB,ALL,ALL,BK,0.0,2011,-,0,,,,,
1447686720,HXD1673,NY,PAS,2019-06-28,20,SDN,,X,17390,31710,31710,,13.0,13,839,111129,0839,0.0,1210P,,NY,F,524,E 20TH STREET,,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0.0,2018,-,0,,,,,
1447686731,MONKI,NY,PAS,2019-06-28,20,SUBN,,X,17390,31710,31710,,13.0,13,839,111129,0839,0.0,1202P,,NY,F,526,E 20TH STREET,,0,408,D,,BBBBBBB,ALL,ALL,GRY,0.0,2007,-,0,,,,,
1447686780,HRB9048,NY,PAS,2019-07-03,67,SDN,,X,12310,17310,10555,,13.0,13,839,111129,0839,0.0,0745A,,NY,O,285,AVE C,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2017,-,0,,,,,
1447686792,HZK9441,NY,PAS,2019-07-03,20,SDN,,X,17390,13113,31710,,13.0,13,839,111179,0839,0.0,0849A,,NY,O,450,EAST 20TH STREET,,0,408,F7,,BBBBBBB,ALL,ALL,GRY,0.0,2016,-,0,,,,,
1447686809,JKB8028,NY,PAS,2019-07-03,20,SDN,,X,17390,13113,31710,,13.0,13,839,111120,0839,0.0,0853A,,NY,O,450,EAST 20TH ST,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2012,-,0,,,,,
1447686810,GEB5550,NY,PAS,2019-07-02,20,SUBN,,X,17390,31710,31710,,13.0,13,839,111129,0839,0.0,0843A,,NY,F,526,E 20TH STREET,,0,408,E2,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1447686883,KKL6438,PA,PAS,2019-06-26,14,Unknown,,X,12310,17310,10555,,13.0,13,839,111169,0839,0.0,0355A,0105A,NY,F,285,AVENUE C,,20190626,408,D,,BBBBBBB,1000P,0700A,,0.0,0,-,0,,,,,
1447686901,HPC7650,NY,PAS,2019-06-27,14,SUBN,,X,10010,17310,17330,,13.0,13,839,111169,0839,0.0,0355A,0020A,NY,F,280,FIRST AVENUE,,0,408,C,,BBBBBBB,1000P,0700A,SILVE,0.0,2017,-,0,,,,,
1447686913,JCK3227,NY,PAS,2019-06-27,14,SDN,,X,10010,17310,17330,,13.0,13,839,111169,0839,0.0,0400A,0220A,NY,F,274,FIRST AVENUE,,0,408,C,,BBBBBBB,1000P,0700A,WHITE,0.0,2015,-,0,,,,,
1447686925,JDN5893,NY,PAS,2019-06-27,14,SUBN,,X,17270,12110,12210,,13.0,13,839,111169,0839,0.0,0415A,0110A,NY,F,545,E 14 STREET,,20190627,408,C,,BBBBBBB,1000P,0700A,BLUE,0.0,2019,-,0,,,,,
1447686962,HRE5140,NY,PAS,2019-06-29,14,SDN,,X,12310,17310,10555,,13.0,13,839,111169,0839,0.0,0410A,0205A,NY,F,285,AVENUE C,,0,408,C,,BBBBBBB,1000P,0700A,RED,0.0,2017,-,0,,,,,
1447686974,H23AMB,NJ,PAS,2019-06-27,14,SUBN,,X,12310,17310,10555,,13.0,13,839,111169,0839,0.0,0535A,0348A,NY,F,281,AVENUE C,,0,408,C,,BBBBBBB,1000P,0700A,BLACK,0.0,0,-,0,,,,,
1447686986,JFN9352,NY,PAS,2019-06-29,14,SUBN,,X,12310,17310,10555,,13.0,13,839,111169,0839,0.0,0420A,0025A,NY,F,285,AVENUE C,,0,408,C,,BBBBBBB,1000P,0700A,BLACK,0.0,2012,-,0,,,,,
1447687462,HGL2884,NY,PAS,2019-07-03,98,SUBN,,P,20190,57790,8440,,115.0,115,115,938288,0115,0.0,0520A,,Q,F,33 31,108 ST,,0,408,F7,,BBBBBBB,ALL,ALL,WHITE,0.0,2015,-,0,,,,,
1447687619,JCF2747,NY,PAS,2019-07-11,98,SDN,,P,15990,35780,8890,,115.0,115,115,963185,0115,0.0,0248P,,Q,F,37-47,76 ST,,0,408,F1,,BBBBBBB,ALL,ALL,GREY,0.0,2010,-,0,,,,,
1447687632,GHH2854,NY,PAS,2019-01-05,67,SUBN,,P,15090,53590,8630,,115.0,115,115,963185,0115,0.0,0845A,,Q,F,35-39,71 ST,,0,408,K6,,BBBBBBB,ALL,ALL,BLACK,0.0,2017,-,0,,,,,
1447687851,JDA4871,NY,PAS,2019-06-23,98,SUBN,,P,16740,7240,7790,,115.0,115,115,965046,0115,0.0,1120P,,NY,F,25-12,81 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,WH,0.0,2011,-,0,,,,,
1447687942,HHU6418,NY,PAS,2019-07-07,40,SUBN,,P,0,0,0,,,0,115,961030,0115,0.0,1012A,,Q,F,24-26,78TH STREET,,0,408,F4,,BBBBBBB,ALL,ALL,BLK,0.0,2013,-,0,,,,,
1447688510,JHM8524,NY,PAS,2019-06-25,98,SDN,,P,55290,7440,7690,,115.0,115,115,965012,0115,0.0,0235P,,Q,F,2747,MCINTOSH,,0,408,K6,,BBBBBBB,ALL,ALL,GRY,0.0,2007,-,0,,,,,
1447688703,JCX6162,NY,PAS,2019-07-01,46,SUBN,,P,15540,8790,8890,,115.0,115,115,963792,0115,0.0,0852P,,Q,F,37-30,73 ST,,0,408,C,,BBBBBBB,ALL,ALL,GY,0.0,2018,-,0,,,,,
1447689653,JEN4815,NY,PAS,2019-07-05,19,SDN,,P,57790,16990,17140,,115.0,115,115,965676,0115,0.0,0218A,,Q,F,83-17,NORTHERN BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,WH,0.0,2019,-,0,,,,,
1418468034,JBN3526,NY,PAS,2019-07-09,50,SDN,,P,26730,67820,20020,,44.0,44,44,961149,0044,0.0,0106A,,BX,F,388,E 169 ST,,0,408,M2,,BBBBBBB,ALL,ALL,BLACK,0.0,2003,-,0,,,,,
1418499006,G5535J,FL,PAS,2019-07-10,20,SDN,,P,22320,27330,29220,,48.0,48,46,957361,0046,0.0,1024A,,BX,O,2500,CROTONA AVE,,0,408,F2,,BBBBBBB,ALL,ALL,TAN,0.0,0,-,0,,,,,
1418511687,KLB0489,PA,PAS,2019-07-07,48,SUBN,,P,45020,40404,40404,,47.0,47,47,948251,0047,0.0,0940A,,BX,F,435,LACONIA AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0.0,0,-,0,,,,,
1418511699,HBN4040,NY,PAS,2019-07-07,48,SDN,,P,28290,77150,10620,,47.0,47,47,959959,0047,0.0,1052A,,BX,F,716,E 222ND ST,,0,408,E9,,BBBBBBB,ALL,ALL,BLACK,0.0,2007,-,0,,,,,
1418511705,GTP4500,NY,PAS,2019-07-07,98,SUBN,,P,17120,12550,24720,,47.0,47,47,948251,0047,0.0,1212P,,BX,F,1721,BUSSING AVE,,0,408,E9,,BBBBBBB,ALL,ALL,RED,0.0,2005,-,0,,,,,
1418966071,JHM3694,99,PAS,2019-07-06,98,SUBN,,P,10140,15640,15990,,110.0,110,110,939690,0110,0.0,0452A,,Q,F,74-17,45 AVE,,0,408,A1,,BBBBBBB,ALL,ALL,BLACK,0.0,2015,-,0,,,,,
1419599124,HXK3472,NY,PAS,2019-06-14,46,SDN,,P,81050,88030,87130,,75.0,75,75,959310,0075,0.0,0848P,,K,O,630,STANLEY AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GOLD,0.0,2004,-,0,,,,,
1419601120,GXKW37,FL,PAS,2019-06-19,98,SDN,,P,38730,55830,44330,,75.0,75,75,934005,0075,0.0,1035A,,,F,539,ELDERT LANE,,0,408,C,,BBBBBBB,ALL,ALL,BLUE,0.0,0,-,0,,,,,
1420207283,JHS4438,NY,PAS,2019-07-16,40,SUBN,,P,20920,50620,49030,,43.0,43,43,959989,0043,0.0,1115P,,BX,O,1496,COMMONWEALTH AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0.0,2012,-,0,,,,,
1420207337,JBA8101,NY,PAS,2019-07-09,40,SDN,,P,0,0,0,,43.0,43,43,962965,0043,0.0,1029P,,BX,,,N/E C/O BEACH,RANDAL,0,408,C,,BBBBBBB,ALL,ALL,RED,0.0,2006,-,2,,,,,
1420264692,JHT5129,NY,PAS,2019-07-06,40,SDN,,P,0,0,0,,48.0,48,48,953566,0048,0.0,1054P,,BX,,,E 179,PROSPECT,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0.0,2019,-,1,,,,,
1420273991,HZT9994,NY,PAS,2019-06-25,46,SDN,,P,68020,27330,0,,48.0,48,48,954942,0048,0.0,0500P,,BX,,,THIRD AVE,EAST 189 ST,0,408,B,,BBBBBBB,ALL,ALL,WHITE,0.0,2017,-,0,,,,,
1420336812,GHP1185,NY,PAS,2019-06-27,46,SUBN,,P,23920,27750,27780,,,0,52,961803,0052,0.0,0845P,,BX,O,3126,DECATUR AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0.0,2007,-,0,,,,,
1420367171,GXW8259,NY,PAS,2019-07-09,40,SDN,,P,26730,64620,36620,,44.0,44,44,961088,0044,0.0,1251A,,BX,F,221,E 169 STREET,,0,408,E5,,BBBBBBB,ALL,ALL,GREY,0.0,2008,-,6,,,,,
1420367183,JKC2653,NY,PAS,2019-07-09,40,SDN,,P,20020,26640,26670,,44.0,44,44,961088,0044,0.0,0115A,,BX,O,1140,CLAY AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GREY,0.0,2019,-,0,,,,,
1420383760,HXH8758,NY,PAS,2019-06-27,46,SDN,,P,43520,26550,76950,,41.0,41,41,961348,0041,0.0,1040A,,NY,F,957,KELLY ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0.0,2008,-,0,,,,,
1420575363,LBS4639,PA,PAS,2019-06-18,19,SDN,,X,76650,47020,63820,,52.0,52,0,0,0000,0.0,0200A,,BX,O,150,W FORDHAM RD,,0,408,C3,,BBBBBBB,ALL,ALL,WHITE,0.0,0,-,0,,,,,
1420575375,HWZ2001,NY,PAS,2019-06-18,19,SUBN,,X,76650,47020,63820,,52.0,52,0,0,0000,0.0,0204A,,BX,O,150,W FORDHAM RD,,0,408,C3,,BBBBBBB,ALL,ALL,GRAY,0.0,2006,-,0,,,,,
1420752248,KZR5390,PA,PAS,2019-06-16,14,CHAR,,P,27720,73720,23800,,52.0,52,7,573309,0007,0.0,0845P,,BX,O,415,E 203 ST,,0,408,C,,BBBBBBB,ALL,ALL,RED,0.0,2019,-,0,,,,,
1420785126,JFG9069,NY,PAS,2019-07-01,98,SDN,,P,44830,56630,18950,,73.0,73,73,964746,0073,0.0,0540A,0530A,,F,316,GRAFTON,,0,408,F1,,BBBBBBB,ALL,ALL,GREY,0.0,2015,-,0,,,,,
1458942715,K067679,TX,PAS,2019-06-17,40,DELV,,P,34590,10510,13610,,,0,401,957942,0401,0.0,0413A,,NY,O,135,W 41 ST,,0,408,L2,,BBBBBBB,ALL,ALL,WH,0.0,0,-,0,,,,,
1420822408,JAA5661,NY,PAS,2020-07-08,19,SDN,,P,0,0,0,,75.0,75,75,932864,0075,0.0,0600P,,K,,,S/W C/O VAN SICKEN A,I/O STANLEY AVE,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0.0,2017,-,0,,,,,
1421036411,GEN9717,NY,PAS,2019-07-04,20,SUBN,,P,53987,76930,68530,,61.0,61,61,960089,0061,0.0,0835P,,K,F,195,KENSINGTON ST,,0,408,F7,,BBBBBBB,ALL,ALL,,0.0,2001,-,0,,,,,
1421041467,GXG4953,NY,PAS,2019-05-22,46,VAN,,P,35080,14380,73030,,61.0,61,61,952050,0061,0.0,1150A,,K,F,1767,E 7TH,,0,408,J2,,BBBBBBB,ALL,ALL,GRAY,0.0,2010,-,0,,,,,
1421790154,HTS8458,NY,PAS,2019-06-09,60,SUBN,,P,75530,51030,20530,,84.0,84,0,918933,TD30,0.0,0430P,0420P,K,F,225,SCHERMERHORN ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0.0,2015,-,0,,,,,
1421806617,HLE2370,NY,PAS,2019-06-15,17,SUBN,,X,47130,13230,80030,,78.0,78,968,103298,0968,0.0,0945P,0945P,K,F,2,HANSON PLACE,,20190615,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2017,-,0,,,,,
1421812551,KWL8159,PA,PAS,2019-02-26,67,SUBN,,P,7440,5070,5090,,114.0,114,809,960296,0809,0.0,0100A,,Q,O,3-04,27 AVE,,0,408,C3,,BBBBBBB,ALL,ALL,BLUE,0.0,2018,-,0,,,,,
1421847590,GKU1058,NY,PAS,2019-07-09,46,SUBN,,P,11830,54130,45930,,88.0,88,88,925242,0088,0.0,0703P,,K,F,360,ADELPHI ST,,0,408,E9,,BBBBBBB,ALL,ALL,BLACK,0.0,2019,-,0,,,,,
1421925734,HYB4716,NY,PAS,2019-05-09,14,SDN,,P,65230,40404,40404,,94.0,94,490,931604,0490,0.0,1020P,,K,O,202,NEWTON ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0.0,2015,-,0,,,,,
1422642355,JET2378,NY,PAS,2019-07-04,46,SUBN,,P,42820,29320,27990,,52.0,52,52,956461,0052,0.0,0909P,,BX,F,3544,JEROME AVE,,0,408,D,,BBBBBBB,ALL,ALL,RED,0.0,2007,-,0,,,,,
1422642367,H79LDD,NJ,PAS,2019-06-28,20,SUBN,,P,0,40404,40404,,52.0,52,52,956461,0052,0.0,0539P,,BX,F,3044,HALL AVE,,0,408,F1,,BBBBBBB,ALL,ALL,RED,0.0,0,-,0,,,,,
1422642460,JBN6750,NY,PAS,2019-07-04,46,VAN,,P,0,0,0,,52.0,52,52,956461,0052,0.0,0915P,,BX,F,,C/O JEROME,E GUN HILL,0,408,F1,,BBBBBBB,ALL,ALL,GREY,0.0,2006,-,0,,,,,
1422642471,HWY9826,NY,PAS,2019-07-04,46,SDN,,P,0,0,0,,52.0,52,52,980461,0052,0.0,0917P,,,O,,C/O JEROME,E GUNHILL,0,408,F1,,BBBBBBB,ALL,ALL,GREY,0.0,0,-,0,,,,,
1422683254,IBY3257,PA,PAS,2019-07-02,21,Unknown,,P,43520,26550,76950,,41.0,41,41,963629,0041,0.0,0830A,0830A,,F,970,KELLY ST,,20190702,408,F1,,BYBBYBB,0800,0930,,0.0,0,-,0,,,,,
1422729692,KMT6771,TX,PAS,2019-06-29,20,SUBN,,P,68020,26940,29620,,48.0,48,48,907717,0048,0.0,1218P,,BX,O,4181,3RD AVE,,0,408,F2,,YYYYYBB,0700A,0600P,GY,0.0,0,-,0,,,,,
1422729709,JCD9120,NY,PAS,2019-06-26,20,Unknown,,P,68020,26940,29620,,48.0,48,48,907717,0048,0.0,1220P,,BX,O,4181,3RD AVE,,0,408,D,,YYYYYBB,0700A,0600P,GY,0.0,2008,-,0,,,,,
1422738670,HLU8890,NY,PAS,2019-06-29,40,SDN,,P,73720,20020,29520,,44.0,44,44,947459,0044,0.0,1119A,,BX,O,1625,WEBSTER AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0.0,2007,-,0,,,,,
1422738700,JJS1725,NY,PAS,2019-07-13,20,SDN,,P,19715,52120,52120,,44.0,44,44,947459,0044,0.0,1010A,,BX,,,CLAREMONT PARK,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0.0,2008,-,0,,,,,
1422767139,HKB3150,NY,PAS,2019-07-04,67,SUBN,,P,0,0,0,,42.0,42,42,941287,0042,0.0,0545A,,BX,F,,N/W C/O PROSPECT AVE,JENNING ST,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0.0,2010,-,0,,,,,
1422834414,KYL8567,PA,PAS,2019-07-05,98,SDN,,P,19690,8790,9140,,115.0,115,115,963695,0115,0.0,0129P,,Q,F,37-20,103 ST,,0,408,F2,,BBBBBBB,ALL,ALL,GRY,0.0,2010,-,0,,,,,
1422834475,HKM5324,NY,PAS,2019-07-07,48,SUBN,,P,7990,18390,18490,,115.0,115,115,963695,0115,0.0,1031A,,Q,F,91-07,31 AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BLUE,0.0,2004,-,0,,,,,
1422834505,HVW6186,NY,PAS,2019-06-27,98,SUBN,,P,7240,18590,18740,,115.0,115,115,963695,0115,0.0,0843A,,Q,F,93-14,25 AVE,,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0.0,2014,-,0,,,,,
1422842320,HUZ2576,NY,PAS,2019-06-20,98,SUBN,,P,8990,20590,20740,,115.0,115,115,958685,0115,0.0,0615A,,Q,F,112-26,38 AVENUE,,0,408,E2,,BBBBBBB,ALL,ALL,BLU,0.0,2002,-,0,,,,,
1422843749,GRC4625,NY,PAS,2019-06-26,50,SDN,,P,0,0,0,,115.0,115,115,953852,0115,0.0,0830P,,Q,F,,C/O 95 ST,35 AVE,0,408,F2,,BBBBBBB,ALL,ALL,RED,0.0,2005,-,0,,,,,
1424258145,JBE6643,NY,PAS,2019-06-30,46,SUBN,,P,58130,55530,82930,,81.0,81,81,963740,0081,0.0,0604P,0604P,K,F,594,MADISON ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0.0,2016,-,0,,,,,
1424258157,JDN6858,NY,PAS,2019-06-19,70,SDN,,P,25530,82930,73190,,81.0,81,81,963740,0081,0.0,1000P,1000P,K,F,120,CHAUNCEY ST,,0,408,H8,,BBBBBBB,ALL,ALL,BLUE,0.0,2015,-,0,,,,,
1424258935,JJT1325,NY,PAS,2019-06-17,71,SDN,,P,52060,40404,40404,,81.0,81,81,963643,0081,0.0,0415P,,K,O,327,VERMONT AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0.0,2009,-,0,,,,,
1424259010,JAW8558,NY,PAS,2019-06-18,98,SDN,,P,54130,82930,73190,,81.0,81,81,963643,0081,0.0,0525P,,K,F,1011,LAFAYETTE AVE,,0,408,J6,,BBBBBBB,ALL,ALL,GRY,0.0,2012,-,0,,,,,
1424259034,JBW6131,NY,PAS,2019-06-25,46,SDN,,P,88130,83330,55530,,81.0,81,81,963943,0081,0.0,,,K,F,332,VERNON AVENUE,,0,408,D,,BBBBBBB,ALL,ALL,BLUE,0.0,2007,-,0,,,,,
1424263244,KWM6741,PA,PAS,2019-06-12,40,SUBN,,P,0,40404,40404,,75.0,75,75,954531,0075,0.0,1108P,,K,F,297,ATKINS ST,,0,408,E3,,BBBYBBB,ALL,ALL,GREY,0.0,0,-,0,,,,,
1424263256,HPA8463,NY,PAS,2019-06-12,46,SUBN,,P,83730,39230,56430,,75.0,75,75,954531,0075,0.0,0441P,,K,O,980,SUTTER AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GREY,0.0,2002,-,0,,,,,
1424263529,HLD3442,NY,PAS,2019-06-30,40,TRK,,P,48730,34330,56630,,75.0,75,75,950802,0075,0.0,0417A,,K,F,611,HENDRIX ST,,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0.0,2019,-,0,,,,,
1424263852,HUD5921,NY,PAS,2019-06-30,98,SDN,,P,33630,18830,83730,,75.0,75,75,962890,0075,0.0,0230A,0230A,K,F,149,DOSCHER ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0.0,2012,-,0,,,,,
1459120838,HZT7076,NY,PAS,2019-06-27,9,SDN,,P,34390,10810,0,,,0,401,957615,0401,0.0,0441P,,NY,,,WEST 31 ST,8 AVE,0,408,C,,BBBBBBB,ALL,ALL,BLK,0.0,0,-,0,,,,,
1424263876,GTJ3608,NY,PAS,2019-06-28,98,SDN,,P,52730,53230,73350,,75.0,75,75,965275,0075,0.0,0520A,0306A,K,F,357,JAMAICA AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BLUE,0.0,1995,-,0,,,,,
1424264352,HVN4065,NY,PAS,2019-06-19,40,VAN,,P,56930,39830,73350,,75.0,75,75,960278,0075,0.0,1000P,,K,F,95,LOGAN ST,,0,408,F1,,BBBBBBB,ALL,ALL,YELLO,0.0,0,-,0,,,,,
