Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1447642296,HYN5890,PA,PAS,06/27/2019,20,SUBN,JEEP,P,30500,52550,26625,20200331,120,120,120,967402,0120,0000,1200P,,R,F,62,GRANT ST,,0,408,C3,,BBBBBBB,ALL,ALL,GY,0,2013,-,0,,,,,
1447642703,GJC9302,NY,PAS,06/25/2019,40,SUBN,JEEP,P,40090,17450,24953,20190822,120,120,120,941044,0120,0000,0230A,,R,O,6,NEW LANE,,0,408,J3,,BBBBBBB,ALL,ALL,WH,0,2017,-,0,,,,,
1447642831,JFD1408,NY,PAS,06/27/2019,98,SUBN,SATUR,P,29900,54270,35900,20210124,120,120,120,941044,0120,0000,0130A,,R,F,222,GORDON ST,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0,2004,-,0,,,,,
1447643069,HNE3429,NY,PAS,06/11/2019,98,SUBN,FORD,P,33090,38268,54270,20210208,120,120,120,964793,0120,0000,0238A,,R,F,32,HILL STREET,,0,408,D,,BBBBBBB,ALL,ALL,GY,0,2005,-,0,,,,,
1447643550,HCU1631,NY,PAS,06/26/2019,71,SDN,HONDA,P,29337,26783,70094,20191109,120,120,120,966897,0120,0000,0320P,,R,F,73,FRANKLIN AVE,,0,408,K6,,BBBBBBB,ALL,ALL,GOLD,0,2005,-,0,,,,,
1447644141,JFP8627,NY,PAS,06/24/2019,50,SUBN,HONDA,P,0,0,0,20200825,120,120,120,952909,0120,0000,0845A,,R,,,C/O RICHMOND TER,STUYVESANT PL,0,408,J2,,BBBBBBB,ALL,ALL,GY,0,2010,-,0,,,,,
1447644153,JHD4212,NY,PAS,06/28/2019,17,SUBN,JEEP,P,45050,31400,50300,20210530,120,120,120,952909,0120,0000,0200P,,R,O,160,RICHMOND TERRACE,,0,408,C,,BBBBBBB,ALL,ALL,GY,0,2007,-,0,,,,,
1447644165,HYA7062,NY,PAS,07/01/2019,14,SUBN,JEEP,P,0,0,0,20200326,120,120,120,952909,0120,0000,1108A,,R,,,C/O RICHMOND TER,STUYVESANT PL,0,408,C4,,BBBBBBB,ALL,ALL,BK,0,2010,-,0,,,,,
1447644293,GUY8878,NY,PAS,06/25/2019,27,SUBN,JEEP,P,21350,54500,18510,20201116,120,120,120,955857,0120,0000,0952A,,,F,135,CANAL ST,,0,408,J6,,BBBBBBB,ALL,ALL,GRY,0,2018,-,0,,,,,
1447644300,JAM6177,NY,PAS,07/01/2019,27,SDN,LEXUS,P,21350,54500,18510,20201014,120,120,120,955837,0120,0000,0251P,,NY,F,135,CANAL ST,,0,408,C,,BBBBBBB,ALL,ALL,GRAY,0,2018,-,0,,,,,
1447644311,LPN0396,TX,PAS,07/01/2019,27,SDN,HONDA,P,21350,54500,18510,0,120,120,120,955837,0120,0000,0251A,,R,F,135,CANAL STREET,,0,408,D3,,BBBBBBB,ALL,ALL,TAN,0,0,-,0,,,,,
1447644888,JHD4856,NY,PAS,06/27/2019,98,SDN,NISSA,P,39665,35050,17390,20210609,120,120,120,958575,0120,0000,1115A,,,F,44,MOODY PLACE,,0,408,D3,,BBBBBBB,ALL,ALL,WH,0,2007,-,0,,,,,
1447645145,GGW8157,NY,PAS,06/11/2019,14,SDN,NISSA,P,0,0,0,20191002,120,120,120,959624,0120,0000,1127A,,R,,,I/O RICHMOND TERR,STUYVESANT PL,0,408,F2,,BBBBBBB,ALL,ALL,GRY,0,2002,-,0,,,,,
1447645170,JEB8896,NY,PAS,07/03/2019,17,SUBN,HONDA,P,45050,31400,50300,20201212,120,120,120,959624,0120,0000,0819A,,R,O,160,RICHMOND TERR,,0,408,D3,,BBBBBBB,ALL,ALL,GRY,0,2013,-,0,,,,,
1447645194,GSX7806,NY,PAS,07/03/2019,19,SDN,KIA,P,45050,31400,50300,20200805,120,120,120,959624,0120,0000,1253P,,R,O,160,RICHMOND TERRACE,,0,408,C3,,BBBBBBB,ALL,ALL,TAN,0,2015,-,0,,,,,
1447645479,JHD2329,NY,PAS,07/01/2019,67,SUBN,GMC,P,34700,45050,18510,20210424,120,120,120,950497,0120,0000,1000P,,R,F,131,JERSEY STREET,,0,408,D5,,BBBBBBB,ALL,ALL,BLK,0,2004,-,0,,,,,
1447646071,JHD1751,NY,PAS,06/22/2019,14,SDN,MAZDA,P,54950,21500,49100,20210416,120,120,120,958957,0120,0000,0349A,,R,F,33,WESTERVELT AVE,,0,408,99,,BBBBBBB,ALL,ALL,GRAY,0,2005,-,0,,,,,
1447646083,HJH1562,NY,PAS,06/22/2019,14,SDN,TOYOT,P,40250,21500,49100,20200809,120,120,120,958957,0120,0000,0356A,,R,F,30,NICHOLAS STREET,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,2006,-,0,,,,,
1447646095,KYVN46,FL,PAS,06/22/2019,20,SDN,MAZDA,P,54950,24650,18510,20200531,120,120,120,958957,0120,0000,0501A,,R,F,433,WESTERVELT AVE,,0,408,C,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1447646101,JHD3156,NY,PAS,06/24/2019,20,SDN,KIA,P,54950,24650,18510,20210507,120,120,120,958957,0120,0000,0118A,,R,F,431,WESTERVELT AVENUE,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2018,-,0,,,,,
1447646277,GGP2486,NY,PAS,06/19/2019,14,SUBN,HONDA,P,45050,40602,31400,20210527,120,120,120,927104,0120,0000,1100A,,R,O,75,RICHMOND TERR,,0,408,K4,,BBBBBBB,ALL,ALL,GY,0,2010,-,0,,,,,
1447646290,HEW6598,NY,PAS,06/19/2019,20,SDN,VOLKS,P,13100,31400,53900,20200724,120,120,120,927104,0120,0000,0130P,,R,O,34,ACADEMY PL,,0,408,D,,YYYYYBB,0800A,0600P,RD,0,2014,-,0,,,,,
1447646332,HCU2108,NY,PAS,06/12/2019,19,SDN,AUDI,P,45050,40602,31400,20191101,120,120,120,927104,0120,0000,1225P,,R,F,75,RICHMOND TERR,,0,408,C3,,BBBBBBB,ALL,ALL,GY,0,2006,-,0,,,,,
1447646370,HKW3468,NY,PAS,06/19/2019,20,SDN,ME/BE,P,13100,31400,53900,20200924,120,120,120,927104,0120,0000,0130P,,R,O,34,ACADEMY PL,,0,408,D,,YYYYYBB,0800A,0600P,BK,0,2013,-,0,,,,,
1447646393,GXF3550,NY,PAS,06/19/2019,40,SUBN,CHEVR,P,0,0,0,20190714,120,120,120,927124,0120,0000,0510P,,R,,,C/O WALL ST,STUYVESANT PL,0,408,D,,BBBBBBB,ALL,ALL,RED,0,2006,-,2,,,,,
1447646400,JFC2281,NY,PAS,06/19/2019,27,SDN,NISSA,P,17450,23790,17315,20210116,120,120,120,927104,0120,0000,0940P,,R,F,425,BAY ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2003,-,0,,,,,
1447646423,JHD2894,NY,PAS,06/20/2019,19,SUBN,HONDA,P,45050,31400,50300,0,120,120,120,927104,0120,0000,1245P,,R,O,160,RICHMOND TERR,,0,408,C3,,BBBBBBB,ALL,ALL,TN,0,2007,-,0,,,,,
1447646435,JDS2963,NY,PAS,06/20/2019,41,SDN,KIA,P,0,40250,0,20201120,120,120,120,927104,0120,0000,1255P,,,O,I/O,CARROLL,NICHOLAS ST,0,408,C3,,BBBBBBB,ALL,ALL,BK,0,2019,-,0,,,,,
1447646447,G74JAJ,NJ,PAS,06/20/2019,14,SUBN,MITSU,P,17450,30500,23790,0,120,120,120,927104,0120,0000,0110P,,R,F,385,BAY ST,,0,408,C,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1447646460,HEW6598,NY,PAS,06/20/2019,20,SDN,VOLKS,P,13100,31400,53900,20200724,120,120,120,927104,0120,0000,0300P,,R,O,34,ACADEMY PL,,0,408,C3,,YYYYYBB,0800A,0600P,RD,0,2014,-,0,,,,,
1447646680,GGW8644,NY,PAS,06/25/2019,40,SUBN,FORD,P,20450,54695,32600,20190630,120,120,120,963235,0120,0000,0925P,,R,O,145,BROADWAY,,0,408,E2,,BBBBBBB,ALL,ALL,RD,0,2004,-,0,,,,,
1447647075,GJS3798,NY,PAS,06/20/2019,14,SUBN,NISSA,P,45050,40602,31400,20191023,120,120,120,927104,0120,0000,0155P,,R,O,75,RICHMOND TERR,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
1447647087,HEZ6327,99,PAS,06/27/2019,41,SUBN,JEEP,P,45050,40602,31400,20200330,,0,120,927104,0120,0000,0345P,,NY,O,75,RICHMOND TERR,,0,408,C,,BBBBBBB,ALL,ALL,BL,0,2015,-,0,,,,,
1447647099,HTJ4889,NY,PAS,06/27/2019,74,VAN,DODGE,P,13100,31400,53900,20190924,120,120,120,927104,0120,0000,0350P,,R,O,34,ACADEMY PL,,0,408,J2,,BBBBBBB,ALL,ALL,WH,0,2001,-,0,,,,,
1447647117,HRK6858,NY,PAS,06/27/2019,19,SDN,NISSA,P,16550,33500,18510,20210514,120,120,120,927104,0120,0000,0421P,,R,F,68,ARLO RD,,0,408,C,,BBBBBBB,ALL,ALL,GY,0,2017,-,0,,,,,
1447647142,JHD4714,NY,PAS,06/28/2019,14,SUBN,JEEP,P,17398,51800,21950,20210608,120,120,120,927104,0120,0000,0130A,,R,F,100,BARKER ST,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0,2004,-,0,,,,,
1447647154,HEF8638,NY,PAS,06/28/2019,19,SDN,HYUND,P,45050,31400,50300,20200428,120,120,120,927104,0120,0000,0410P,,R,O,160,RICHMOND TERRACE,,0,408,C,,BBBBBBB,ALL,ALL,RD,0,2014,-,0,,,,,
1447647191,HDG7093,NY,PAS,06/28/2019,21,SUBN,TOYOT,P,13100,31400,53900,20191129,120,120,120,927109,0120,0000,0545P,,R,F,34,ACADEMY PL,,0,408,D1,,BBBBBBB,ALL,ALL,GY,0,2015,-,0,,,,,
1447647210,JCM5767,NY,PAS,06/24/2019,41,SUBN,NISSA,P,52550,53000,49400,20201211,120,120,120,927104,0120,0000,0110A,,R,F,8,VAN DUZER ST,,0,408,C3,,BBBBBBB,ALL,ALL,GY,0,2006,-,0,,,,,
1056707057,JBD2861,NY,PAS,06/12/2019,24,SUBN,CADIL,X,25645,32625,13113,20190930,0019,19,976,101573,0976,0000,0843A,0843A,NY,,900,MAIN ST,,20190621,408,J7,,BBBBBBB,ALL,ALL,BLK,0,2018,-,0,,,,,
1253055798,HTN1931,NY,PAS,06/06/2019,14,SUBN,HYUND,X,17450,70265,18510,20190707,120,120,968,0,0968,0000,0245P,,R,O,181,BAY ST,,0,408,L2,,BBBBBBB,ALL,ALL,GRY,0,2017,-,0,,,,,
1254085439,HZP3088,NY,PAS,06/21/2019,40,SDN,NISSA,F,0,40404,40404,20200521,,0,0,908316,0000,0000,1128A,,,F,9306,SHORE FRONT PKWY,,0,408,F2,,BBBBBBB,ALL,ALL,GREY,0,2018,-,0,,,,,
1269714636,JDY8218,NY,PAS,06/07/2019,21,SDN,VOLKS,P,0,0,0,20210307,0090,90,803,947895,0803,0000,1015A,1000A,K,O,155,SIEGEL STREET,,0,408,D1,,BYBBYBB,ALL,ALL,GREY,0,2013,-,0,,,,,
1283987545,HVD7818,NY,PAS,06/12/2019,27,SDN,CHEVR,H,24240,16840,47390,20190908,107,107,976,101181,0976,0000,1021A,,Q,F,8268,164TH ST,,0,408,C4,,BBBBBBB,ALL,ALL,SILVE,0,2016,-,0,,,,,
1308290743,GPV7808,NY,PAS,07/01/2019,40,SUBN,HONDA,P,33540,62200,60790,20200330,100,100,100,904888,0100,0000,0550P,,Q,F,174,BEACH 102 ST,,0,408,D1,,BBBBBBB,ALL,ALL,GRAY,0,2003,-,8,,,,,
1309081189,GQL6128,OH,PAS,06/15/2019,14,SDN,PONTI,X,66430,34130,73650,0,0094,94,0,0,0000,0000,2450A,2440A,K,F,225,N 8 STREET,,0,408,E3,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1334902112,JFY7844,NY,PAS,06/27/2019,27,SUBN,NISSA,H,24240,16840,47390,20210213,107,107,976,100246,0976,0000,0920A,,Q,F,82-68,164TH ST,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,2019,-,0,,,,,
1334902331,HHE2785,NY,PAS,06/26/2019,27,SDN,HONDA,H,24240,16840,47390,20200609,107,107,976,100246,0976,0000,0920A,,Q,F,82-68,164TH ST,,0,408,D3,,BBBBBBB,ALL,ALL,BLUE,0,1998,-,0,,,,,
1340896898,HYX8649,NY,PAS,06/05/2019,24,SDN,BMW,X,25645,32625,13113,20200515,0019,19,976,100029,0976,0000,0150P,0150P,,F,900,MAIN ST,,0,408,D5,,BBBBBBB,ALL,ALL,WHITE,0,2011,-,0,,,,,
1340897131,HNZ5801,NY,PAS,05/29/2019,70,SDN,TOYOT,X,25645,32625,13113,20190321,0019,19,976,100029,0976,0000,0905A,0905A,NY,F,900,MAIN ST,,0,408,D5,,BBBBBBB,ALL,ALL,SILVE,0,2004,-,0,,,,,
1345484938,HBW3423,NC,PAS,07/08/2019,14,SUBN,FORD,C,64620,26520,26550,20200531,0044,44,0,0,BXFC,0000,1220P,1210P,BX,F,910,SHERIDAN AVE,,20190708,408,C,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1378965449,JEJ4037,NY,PAS,07/04/2019,46,SDN,TOYOT,P,0,40404,40404,20200720,0050,50,53,957042,0053,0000,0910P,,NY,O,3551,JEROME,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0,2008,-,0,,,,,
1380647149,JEL7120,NY,PAS,06/24/2019,83,SDN,,T,36230,24690,0,20201101,0028,28,972,86728,0972,0000,0547A,1043P,NY,F,,W 123RD ST,LENOX AVE,0,408,J6,,BBBBBBB,ALL,ALL,WHITE,0,2017,-,0,,,,,
1380651931,HVN3256,NY,PAS,06/27/2019,46,VAN,FORD,X,18630,12330,85530,20191129,0067,67,972,449629,0972,0000,0840P,,K,F,2322,BEDFORD AVENUE,,0,408,J6,,BBBBBBB,ALL,ALL,WHT,0,2003,-,0,,,,,
1380652285,KVJ6030,PA,PAS,07/09/2019,50,SDN,LINCO,X,0,0,0,20190731,0067,67,972,646444,0972,0000,0329P,,K,,,N/S SNYDER AVE,E/O E 48 ST,0,408,J7,,BBBBBBB,ALL,ALL,BLACK,0,2007,-,0,,,,,
1380652315,KVJ6030,PA,PAS,07/09/2019,83,SDN,LINCO,X,0,0,0,20190731,0067,67,972,646444,0972,0000,0329P,,K,O,,N/S SNYDER AVE,E/O E 48 ST,0,408,E5,,BBBBBBB,ALL,ALL,BK,0,2007,-,0,,,,,
1380652807,KSN1274,PA,PAS,06/27/2019,50,SDN,LINCO,X,0,0,0,20190430,0067,67,972,445321,0972,0000,0432P,,K,O,,N/S AVE D,E/O E 39 ST,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,2007,-,0,,,,,
1380652819,KSN1274,PA,PAS,06/27/2019,19,SDN,LINCO,X,13880,36580,36630,20190430,0067,67,972,445321,0972,0000,0432P,,K,F,3902,AVENUE D,,0,408,E5,,BBBBBBB,ALL,ALL,BLACK,0,2007,-,0,,,,,
1457969282,H291HB,NJ,PAS,06/27/2019,50,SUBN,DODGE,P,0,0,0,0,0068,68,68,949800,0068,0000,1250P,,K,,,C/O 4 AVE,85 ST,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1380652844,KSN1274,PA,PAS,06/27/2019,67,SDN,LINCO,X,13880,36580,36630,20190430,0067,67,972,445321,0972,0000,0432P,,K,F,3902,AVENUE D,,0,408,J3,,BBBBBBB,ALL,ALL,BLACK,0,2007,-,0,,,,,
1386523276,GEN7254,NY,PAS,06/28/2019,46,SDN,HONDA,P,0,40404,40404,20210226,0073,73,73,963426,0073,0000,1117P,,K,F,350,BRISTOL AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,2008,-,0,,,,,
1386831517,JEL8090,NY,OMT,06/16/2019,46,SDN,HONDA,P,82230,18830,83730,20210317,0073,73,73,960374,0073,0000,0113P,,,F,430,STONE AVE,,0,408,K5,,BBBBBBB,ALL,ALL,BLUE,0,2019,-,0,,,,,
1386831529,JFJ2014,NY,PAS,06/27/2019,20,SUBN,BMW,P,12430,48330,56230,20210502,0073,73,73,960370,0073,0000,1106A,,K,F,650,AMBOY ST,,0,408,C3,,BBBBBBB,ALL,ALL,GRY,0,2008,-,0,,,,,
1387529602,HBU2413,NY,PAS,06/27/2019,99,VAN,FORD,P,0,40404,40404,20191018,0088,88,88,953395,0088,0000,0650P,,K,F,387,VANDERBILT,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,1999,-,0,,,,,
1387529614,HBJ2413,NY,COM,06/27/2019,71,,FORD,P,87330,54130,45930,20191018,0088,88,88,959015,0088,0000,0648P,,K,F,381,VANDERBILT AVE,,0,408,99,,BBBBBBB,ALL,ALL,WH,0,1999,-,0,,,,,
1387529626,HBU2413,NY,PAS,06/18/2019,71,RV,FORD,P,0,40404,40404,20191018,0088,88,88,953395,0088,0000,0826P,,K,F,387,VANDERBILT,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1399542515,HRG3956,NY,PAS,07/06/2019,45,SUBN,LEXUS,K,55960,0,0,20210716,0045,45,2,160553,0002,0000,0140P,,BX,F,1,ORCHARD BEACH RD,ORCHARD BEACH PARKIN,0,408,D1,,BBBBBBB,ALL,ALL,WHITE,0,2014,-,0,,,,,
1399542539,JKA8821,NY,999,07/06/2019,45,SUBN,DODGE,K,55960,0,0,20190813,0045,45,2,160553,0002,0000,0150P,,BX,F,1,ORCHARD BEACH RD,ORCHARD BEACH PARKIN,0,408,E1,,BBBBBBB,ALL,ALL,GRAY,0,2013,-,0,,,,,
1400045782,HXM7355,99,PAS,06/24/2019,46,SDN,BMW,P,57520,9320,7720,20200111,0049,49,49,953307,0049,0000,0730P,,BX,F,2937,PEARSALL AVE,,0,408,D3,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1400045794,HUL4246,NY,PAS,06/24/2019,46,SDN,ME/BE,P,57520,9320,7720,20190624,0049,49,49,963951,0049,0000,0731P,,BX,F,2937,PEARSALL AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0,2011,-,0,,,,,
1400967478,HVW7019,NY,PAS,06/28/2019,14,SUBN,TOYOT,P,0,40404,40404,20191203,113,113,642,47723,0642,0000,0820P,,Q,F,,TERMINAL 7 JFKIA,,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0,2018,-,0,,,,,
1401029449,GWK2015,NY,PAS,06/23/2019,46,SUBN,NISSA,P,14980,70030,73110,20210331,0081,81,824,955326,0824,0000,1004P,,K,F,300,BAINBRIDGE,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,2010,-,0,,,,,
1402549027,JFP4457,NY,PAS,06/24/2019,51,SDN,HONDA,P,0,0,0,20210128,106,106,106,936431,0106,0000,0328P,,Q,F,,S/E C/O 107 ST,103 AVE,0,408,E5,,BBBBBBB,ALL,ALL,WH,0,2019,-,0,,,,,
1403300215,HBK7531,NC,PAS,06/24/2019,40,SDN,DODGE,P,0,40404,40404,0,0006,6,6,960307,0006,0000,0109A,,NY,O,510,LAGUARDIA,,0,408,D,,BBBBBBB,ALL,ALL,SLV/G,0,0,-,0,,,,,
1403552988,HVX1568,NY,PAS,06/20/2019,40,SUBN,CHEVR,P,33175,25908,34850,20191016,120,120,120,962871,0120,0000,0140A,0140A,R,O,14,HOLBERNT CT,,0,408,E3,,BBBBBBB,ALL,ALL,WHT,0,2010,-,5,,,,,
1403553336,HYY7997,NY,PAS,06/23/2019,40,SDN,ME/BE,P,32000,44737,0,20200429,120,120,120,941465,0120,0000,0933A,,R,,,HART BLVD,REVERE ST,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,2018,-,0,,,,,
1403624422,JCW8174,NY,PAS,06/08/2019,20,SDN,ME/BE,P,0,40404,40404,20200930,0007,7,804,934499,0804,0000,1040P,1020P,NY,F,45,RUTGERS,,0,408,D5,,BBBBBBB,ALL,ALL,BLACK,0,2016,-,0,,,,,
1403960537,HSW9600,NY,PAS,06/24/2019,24,SDN,JAGUA,O,47150,41311,46850,20190821,122,122,992,1674,0992,0000,0458P,,,F,777,SEAVIEW AVE,,0,408,J7,,BBBBBBB,ALL,ALL,BLUE,0,2010,-,0,,,,,
1403967040,JGX4791,NY,PAS,06/08/2019,17,SDN,ME/BE,P,34610,11110,11112,20210314,0010,10,136,940804,0136,0000,1048P,,NY,O,647,W 42ND ST,,0,408,C4,,BBBBBBB,ALL,ALL,BK,0,2017,-,0,,,,,
1403976478,ITHP90,FL,PAS,06/08/2019,24,SDN,AUDI,P,34610,11110,11112,0,0010,10,136,950411,0136,0000,0140A,,NY,O,605,W 42 ST,,0,408,D5,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1404077364,JHD4612,NY,PAS,06/24/2019,20,SDN,HONDA,X,37550,40404,40404,20210617,122,122,0,612895,0CRU,0000,0600A,0600A,R,O,1064,MAJOR AVE,,20190624,408,F2,,BBBBBBB,ALL,ALL,GY,0,2008,-,0,,,,,
1404224579,JFX5277,NY,PAS,06/05/2019,14,SDN,MITSU,F,35430,14380,54050,20190312,0061,61,276,919186,E276,0000,0330P,,K,F,1644,E 14TH STREET,,0,408,F2,,BBBBBBB,ALL,ALL,GREY,0,2017,-,0,,,,,
1404236247,HR81744,NY,PAS,07/02/2019,40,SDN,JEEP,X,18450,10110,10010,20210312,0019,19,235,916022,1235,0000,0619P,0618P,,O,340,E 73 ST,,0,408,C,,BBBBBBB,ALL,ALL,BK,0,2017,-,0,,,,,
1404245698,KWE9004,PA,PAS,06/08/2019,17,SDN,FORD,F,35430,15710,11710,0,0020,20,74,921167,E074,0000,0645P,0640P,NY,F,126,W 83 ST,,0,408,C4,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1404252551,JFM3831,NY,PAS,06/19/2019,46,SUBN,DODGE,F,18630,69230,63030,20210127,0079,79,102,919907,T102,0000,0530P,1530P,K,O,850,BEDFORD AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2019,-,0,,,,,
1405585821,HHJ7567,NY,PAS,07/09/2019,71,SUV,FORD,P,0,0,0,20200630,115,115,302,43488,0302,0000,0935A,0935A,Q,F,,LOT 7,LGA AIRPORT,0,408,F1,,BBBBBBB,ALL,ALL,,0,2016,-,0,,,,,
1406217750,GSY3492,NY,PAS,06/17/2019,14,SUBN,LEXUS,P,14290,32625,30640,20201021,0005,5,804,933662,0804,0000,0420P,,,F,20,CATHERINE SLIP,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2017,-,0,,,,,
1406217761,JCH9609,NY,PAS,06/17/2019,20,SDN,HONDA,P,14290,32625,30640,20191120,0005,5,804,933662,0804,0000,0425P,,NY,O,20,CATHERINE SLIP,,0,408,C,,BBBBBBB,ALL,ALL,,0,2003,-,0,,,,,
1406217773,JCH9609,NY,PAS,06/17/2019,71,SDN,HONDA,P,14290,32625,30640,20191120,0005,5,804,933662,0804,0000,0425P,,NY,O,20,CATHERINE SLIP,,0,408,D,,BBBBBBB,ALL,ALL,BLUE,0,2003,-,0,,,,,
1406217797,JCH9609,NY,PAS,06/23/2019,20,SDN,HONDA,P,14290,15010,32625,20191120,0005,5,804,933662,0804,0000,0623P,0620P,NY,F,10,CATHERINE SLIP,,0,408,C,,BBBBBBB,ALL,ALL,BLUE,0,2003,-,0,,,,,
1406229064,HWF6744,99,PAS,06/27/2019,19,SDN,NISSA,P,12410,17130,17150,0,0009,9,804,962091,0804,0000,0520P,,,O,93,AVE D,,0,408,C3,,BBBBBBB,ALL,ALL,WHITE,0,2017,-,0,,,,,
1406229325,HZL7715,NY,PAS,06/08/2019,24,SDN,FORD,P,12410,17070,17090,20200624,0009,9,0,752781,PSA4,0000,1250A,,NY,O,40,AVENUE D,,0,408,K6,,BBBBBBB,ALL,ALL,GREY,0,2016,-,0,,,,,
1406233699,JBB9922,NY,PAS,06/23/2019,14,SDN,ACURA,P,15010,29990,23990,20210315,0007,7,804,937064,0804,0000,0151P,,NY,F,282,CHERRY STREET,,0,408,K6,,BBBBBBB,ALL,ALL,WHITE,0,2013,-,0,,,,,
1406234825,HRJ8656,NY,PAS,06/16/2019,24,SDN,HONDA,P,12410,17070,17090,20190817,0009,9,804,953044,0804,0000,0730P,,NY,O,50,AVE D,,0,408,C,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1406234837,JCH9758,NY,PAS,06/16/2019,20,SDN,CHEVR,P,19890,24995,12620,20200919,0009,9,804,951835,0804,0000,0715P,,NY,O,484,E HOUSTON ST,,0,408,D5,,YYYYYYY,ALL,ALL,BL,0,2011,-,0,,,,,
1406234849,HNC7178,NY,PAS,06/16/2019,24,SUBN,AUDI,P,20490,97510,17110,20201225,0009,9,804,951835,0804,0000,0740P,,NY,O,725,FDR DR,,0,408,D,,BBBBBBB,ALL,ALL,WH,0,2017,-,0,,,,,
1406269797,HWY3757,NY,PAS,06/14/2019,83,VAN,FORD,X,56530,20530,47100,20200307,0084,84,972,573660,0972,0000,0310P,0310P,K,O,255,LIVINGSTON STREET,,0,408,J7,,BBBBYBB,ALL,ALL,WHITE,0,2009,-,0,,,,,
1406289395,HCV3684,NY,PAS,07/14/2019,20,SUBN,DODGE,P,13360,40404,40404,20191130,0047,47,42,944693,0042,0000,0151P,,BX,F,355,BOLLER,,0,408,E2,,BBBBBBB,ALL,ALL,SILVE,0,2016,-,0,,,,,
1408213760,JHL5589,NY,PAS,06/23/2019,98,SDN,BMW,P,20220,13820,42620,20210505,0042,42,138,932206,0138,0000,1035P,,BX,F,1335,CLINTON AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BLUE,0,2019,-,0,,,,,
1408278145,GRZ6414,NY,PAS,06/27/2019,98,SUBN,NISSA,P,42820,54420,27180,20200709,0046,46,138,952800,0138,0000,0230A,,BX,F,2350,JEROME AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GRY,0,2017,-,0,,,,,
1408278418,HER6384,NY,PAS,07/06/2019,51,SUBN,CADIL,P,22420,26850,12550,20200629,0042,42,138,954308,0138,0000,0740P,,BX,F,1700,CROTONA PARK EAST,,0,408,E3,,BBBBBBB,ALL,ALL,WHITE,0,2007,-,0,,,,,
1408279538,JDF9865,NY,PAS,06/15/2019,46,SDN,ME/BE,P,31190,97530,37330,20201008,0033,33,33,937361,0033,0000,1220P,,NY,F,1365,ST NICHOLAS AVE,,0,408,K6,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1410920458,GEX3870,NY,PAS,06/20/2019,40,SUBN,FORD,P,36420,26820,61920,20200223,0044,44,44,934480,0044,0000,1030P,,BX,F,1520,GRAND CONCOURSE,,0,408,C3,,BBBBBBB,ALL,ALL,GREY,0,2005,-,7,,,,,
1410920460,GEX3870,NY,PAS,06/20/2019,67,SUBN,FORD,P,36420,26820,61920,20200223,0044,44,44,934480,0044,0000,1030P,,BX,F,1520,GRAND CONCOURSE,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2005,-,0,,,,,
