CustomerID,RFM_Level
16086,Middle
16091,Low
16092,Middle
16093,Low
16094,Top
16096,Low
16097,Low
16098,Middle
16099,Middle
16101,Middle
16102,Top
16103,Middle
16104,Low
16105,Low
16106,Low
16107,Middle
16108,Middle
16109,Low
16110,Top
16112,Low
16113,Low
16114,Low
16115,Top
16116,Middle
16117,Low
16119,Middle
16120,Middle
16121,Middle
16122,Middle
16123,Low
16124,Low
16126,Top
16127,Middle
16128,Top
16131,Middle
16133,Top
16134,Middle
16135,Low
16136,Middle
16139,Middle
16140,Middle
16141,Middle
16142,Middle
16143,Top
16145,Top
16146,Low
16147,Low
16148,Low
16149,Middle
16150,Middle
16152,Low
16153,Top
16156,Top
16157,Middle
16159,Low
16160,Low
16161,Top
16163,Middle
16164,Middle
16168,Top
16169,Top
16170,Middle
16172,Middle
16173,Top
16174,Middle
16175,Middle
16177,Low
16178,Low
16179,Low
16180,Top
16181,Low
16182,Middle
16183,Middle
16184,Middle
16185,Middle
16186,Top
16187,Top
16188,Middle
16189,Middle
16190,Middle
16191,Top
16193,Low
16198,Low
16200,Top
16201,Top
16202,Low
16203,Low
16204,Middle
16205,Middle
16206,Middle
16207,Low
16208,Middle
16209,Middle
16210,Top
16211,Low
16212,Middle
16213,Low
16214,Middle
16215,Low
16216,Middle
16217,Low
16218,Top
16221,Middle
16222,Middle
16224,Middle
16225,Middle
16226,Low
16229,Middle
16230,Low
16232,Middle
16233,Low
16235,Middle
16236,Low
16239,Low
16240,Top
16241,Top
16242,Top
16243,Middle
16244,Low
16245,Middle
16247,Low
16248,Low
16249,Middle
16250,Low
16253,Top
16255,Top
16256,Low
16257,Low
16258,Top
16260,Middle
16261,Top
16265,Top
16266,Middle
16268,Middle
16270,Middle
16271,Top
16272,Middle
16275,Middle
16276,Low
16278,Low
16279,Middle
16281,Middle
16282,Low
16283,Top
16284,Middle
16292,Middle
16293,Top
16295,Middle
16297,Low
16298,Middle
16302,Low
16303,Top
16305,Middle
16306,Low
16309,Middle
16311,Middle
16313,Low
16315,Low
16316,Top
16317,Middle
16318,Low
16322,Middle
16323,Low
16324,Middle
16325,Middle
16326,Top
16327,Top
16330,Middle
16332,Top
16333,Top
16337,Low
16338,Low
16339,Low
16340,Middle
16341,Middle
16342,Low
16343,Middle
16344,Low
16345,Middle
16347,Top
16348,Top
16349,Low
16350,Middle
16351,Low
16352,Middle
16353,Top
16354,Middle
16356,Low
16357,Middle
16358,Top
16359,Middle
16360,Top
16361,Middle
16362,Middle
16363,Low
16364,Top
16365,Top
16366,Middle
16367,Top
16368,Middle
16369,Top
16370,Middle
16372,Middle
16374,Middle
16376,Top
16377,Middle
16378,Low
16379,Top
16380,Middle
16383,Middle
16384,Low
16385,Middle
16386,Middle
16389,Middle
16392,Middle
16393,Top
16394,Middle
16395,Top
16398,Middle
16399,Middle
16400,Low
16401,Top
16403,Low
16404,Middle
16406,Middle
16407,Top
16409,Top
16411,Middle
16412,Low
16413,Middle
16414,Low
16415,Middle
16416,Top
16418,Middle
16419,Middle
16422,Top
16423,Middle
16424,Low
16425,Low
16426,Top
16427,Low
16429,Middle
16431,Middle
16432,Low
16433,Middle
16434,Top
16438,Middle
16440,Top
16441,Middle
16442,Top
16444,Middle
16445,Middle
16446,Low
16447,Middle
16448,Low
16449,Middle
16450,Low
16451,Middle
16454,Low
16455,Middle
16456,Middle
16457,Low
16458,Top
16460,Middle
16461,Low
16462,Low
16463,Middle
16464,Top
16466,Top
16468,Low
16469,Top
16470,Middle
16471,Low
16473,Low
16474,Top
16475,Middle
16477,Top
16478,Middle
16479,Middle
16480,Middle
16482,Middle
16483,Low
16484,Low
16485,Middle
16488,Middle
16491,Middle
16493,Middle
16494,Middle
16495,Middle
16496,Top
16497,Top
16498,Low
16499,Low
16500,Low
16503,Middle
16504,Middle
16506,Low
16509,Low
16511,Top
16513,Middle
16515,Middle
16516,Low
16517,Low
16518,Middle
16519,Low
16520,Middle
16523,Top
16525,Top
16526,Low
16527,Low
16528,Middle
16529,Low
16531,Middle
16532,Middle
16533,Top
16535,Middle
16536,Middle
16539,Middle
16542,Low
16546,Low
16549,Top
16550,Middle
16551,Middle
16552,Low
16553,Middle
16554,Middle
16555,Low
16556,Top
16557,Low
16558,Top
16560,Middle
16561,Middle
16563,Middle
16565,Low
16566,Low
16567,Middle
16569,Middle
16570,Top
16571,Middle
16572,Middle
16573,Middle
16574,Middle
16581,Low
16582,Middle
16584,Low
16586,Low
16587,Low
16589,Middle
16591,Low
16592,Top
16593,Middle
16594,Middle
16595,Middle
16596,Middle
16597,Middle
16598,Low
16600,Top
16601,Middle
16602,Middle
16603,Middle
16607,Top
16609,Top
16610,Low
16611,Low
16612,Middle
16613,Middle
16614,Low
16616,Middle
16617,Low
16618,Top
16620,Middle
16621,Middle
16624,Middle
16625,Low
16626,Top
16627,Low
16628,Middle
16629,Middle
16633,Top
16637,Middle
16638,Middle
16639,Top
16641,Low
16642,Middle
16643,Low
16644,Middle
16647,Low
16648,Low
16650,Low
16652,Middle
16653,Middle
16654,Low
16655,Top
16656,Top
16657,Top
16659,Low
16660,Top
16665,Low
16666,Middle
16667,Middle
16668,Middle
16669,Top
16670,Top
16672,Top
16674,Middle
16676,Top
16678,Top
16680,Low
16681,Middle
16682,Top
16684,Top
16685,Middle
16686,Top
16688,Top
16689,Low
16690,Middle
16692,Low
16693,Middle
16696,Low
16697,Low
16698,Low
16700,Top
16701,Top
16705,Top
16706,Middle
16708,Middle
16709,Middle
16710,Top
16711,Middle
16712,Top
16713,Top
16714,Middle
16715,Low
16716,Low
16717,Top
16719,Top
16720,Low
16721,Low
16722,Top
16723,Middle
16725,Middle
16726,Top
16727,Low
16728,Top
16729,Top
16730,Middle
16732,Middle
16734,Middle
16735,Middle
16739,Low
16742,Middle
16743,Top
16744,Top
16745,Top
16746,Top
16747,Middle
16748,Top
16750,Top
16751,Middle
16753,Low
16755,Middle
16756,Low
16757,Low
16758,Low
16759,Middle
16761,Low
16762,Middle
16763,Low
16764,Top
16766,Middle
16767,Top
16768,Middle
16769,Low
16770,Middle
16771,Top
16773,Low
16774,Middle
16775,Middle
16776,Middle
16777,Middle
16778,Middle
16779,Top
16780,Middle
16782,Top
16788,Middle
16789,Middle
16790,Top
16791,Top
16792,Low
16793,Low
16794,Top
16796,Low
16800,Top
16801,Middle
16803,Low
16804,Middle
16805,Middle
16806,Middle
16807,Middle
16808,Low
16809,Top
16810,Low
16811,Middle
16812,Low
16813,Top
16814,Top
16816,Low
16817,Middle
16818,Top
16820,Middle
16823,Low
16824,Middle
16825,Middle
16826,Middle
16828,Low
16829,Low
16830,Middle
16832,Low
16833,Middle
16834,Low
16835,Low
16836,Low
16837,Top
16838,Low
16839,Top
16841,Top
16842,Middle
16843,Top
16846,Low
16847,Low
16848,Low
16849,Low
16850,Low
16851,Middle
16852,Low
16855,Low
16856,Middle
16859,Middle
16863,Middle
16866,Low
16869,Top
16871,Top
16872,Low
16873,Top
16875,Top
16877,Top
16878,Low
16880,Top
16881,Middle
16882,Middle
16883,Low
16884,Low
16885,Middle
16887,Middle
16889,Middle
16891,Top
16892,Middle
16895,Middle
16897,Middle
16898,Middle
16899,Top
16900,Top
16902,Middle
16903,Middle
16904,Top
16905,Top
16906,Middle
16907,Top
16909,Low
16910,Top
16912,Top
16913,Low
16914,Middle
16915,Middle
16916,Middle
16917,Low
16918,Middle
16919,Middle
16921,Middle
16923,Top
16924,Middle
16928,Top
16929,Top
16930,Middle
16931,Top
16932,Middle
16933,Middle
16934,Middle
16936,Middle
16938,Top
16940,Top
16942,Top
16943,Middle
16945,Top
16947,Low
16948,Middle
16949,Middle
16950,Middle
16951,Middle
16952,Low
16954,Top
16955,Low
16956,Middle
16957,Low
16959,Low
16960,Middle
16961,Low
16963,Low
16965,Low
16966,Middle
16967,Low
16968,Middle
16969,Middle
16971,Middle
16976,Low
16978,Middle
16979,Top
16980,Middle
16982,Middle
16983,Top
16984,Top
16985,Top
16986,Middle
16987,Top
16988,Middle
16992,Top
16996,Middle
16997,Low
16999,Low
17001,Top
17002,Middle
17004,Top
17006,Top
17007,Middle
17010,Middle
17011,Middle
17014,Middle
17015,Top
17017,Top
17018,Middle
17019,Top
17022,Low
17024,Low
17025,Low
17027,Middle
17030,Low
17031,Middle
17033,Middle
17034,Middle
17035,Low
17037,Middle
17038,Middle
17040,Low
17041,Middle
17042,Top
17043,Top
17044,Middle
17045,Low
17046,Low
17047,Middle
17048,Middle
17049,Top
17050,Top
17051,Low
17052,Middle
17053,Low
17054,Middle
17058,Middle
17059,Top
17060,Low
17061,Top
17062,Middle
17063,Middle
17064,Middle
17068,Top
17069,Top
17070,Middle
17071,Top
17073,Top
17075,Top
17076,Middle
17078,Middle
17080,Low
17081,Middle
17082,Middle
17083,Middle
17084,Top
17085,Top
17086,Top
17088,Top
17090,Middle
17091,Top
17092,Middle
17094,Low
17095,Middle
17096,Middle
17100,Top
17101,Middle
17105,Middle
17107,Top
17109,Middle
17110,Low
17111,Middle
17114,Top
17115,Low
17117,Low
17118,Low
17119,Top
17120,Low
17123,Low
17124,Low
17125,Middle
17126,Middle
17128,Low
17131,Top
17133,Top
17134,Low
17135,Middle
17138,Low
17139,Top
17140,Low
17142,Low
17144,Top
17146,Middle
17147,Top
17148,Low
17152,Low
17153,Low
17154,Middle
17155,Middle
17157,Low
17158,Middle
17159,Middle
17160,Top
17162,Top
17163,Low
17164,Top
17165,Low
17166,Low
17169,Middle
17171,Low
17172,Low
17173,Top
17174,Low
17175,Top
17176,Low
17179,Middle
17180,Middle
17181,Low
17183,Top
17187,Low
17188,Top
17189,Middle
17190,Low
17191,Top
17193,Middle
17194,Low
17197,Middle
17198,Middle
17201,Low
17203,Top
17204,Middle
17205,Low
17211,Top
17212,Low
17213,Top
17214,Middle
17218,Top
17219,Middle
17220,Top
17221,Middle
17222,Low
17223,Low
17226,Low
17227,Middle
17228,Top
17229,Low
17230,Middle
17231,Top
17232,Middle
17233,Low
17234,Low
17235,Low
17236,Top
17237,Middle
17238,Top
17239,Low
17242,Middle
17243,Top
17244,Middle
17245,Low
17247,Middle
17248,Middle
17250,Middle
17251,Low
17252,Low
17253,Middle
17254,Middle
17255,Middle
17256,Low
17259,Low
17262,Low
17263,Low
17265,Middle
17266,Middle
17267,Low
17272,Top
17274,Low
17277,Middle
17278,Low
17279,Low
17282,Middle
17284,Top
17286,Middle
17287,Top
17288,Top
17289,Middle
17290,Middle
17293,Top
17295,Middle
17297,Middle
17298,Middle
17299,Middle
17301,Middle
17302,Top
17303,Low
17306,Top
17309,Low
17311,Middle
17312,Low
17313,Middle
17314,Top
17315,Top
17317,Low
17320,Middle
17321,Middle
17323,Top
17324,Middle
17325,Low
17329,Middle
17330,Low
17333,Middle
17334,Low
17337,Middle
17338,Top
17339,Middle
17340,Top
17341,Low
17343,Low
17344,Middle
17345,Top
17346,Top
17348,Top
17349,Low
17350,Top
17351,Middle
17353,Middle
17354,Middle
17356,Low
17357,Middle
17358,Middle
17359,Middle
17360,Top
17361,Low
17362,Low
17364,Top
17365,Top
17367,Low
17368,Top
17370,Middle
17371,Middle
17372,Top
17373,Middle
17374,Middle
17375,Middle
17376,Middle
17377,Top
17379,Middle
17381,Top
17383,Middle
17384,Middle
17385,Middle
17386,Top
17387,Middle
17388,Low
17389,Top
17391,Low
17392,Middle
17394,Low
17396,Middle
17397,Middle
17398,Middle
17400,Middle
17402,Top
17403,Middle
17405,Top
17406,Middle
17408,Low
17409,Middle
17410,Middle
17411,Low
17412,Middle
17414,Middle
17415,Low
17416,Top
17418,Middle
17419,Top
17420,Low
17422,Top
17423,Middle
17425,Middle
17426,Top
17428,Top
17429,Middle
17430,Low
17431,Low
17432,Middle
17433,Middle
17434,Top
17436,Middle
17438,Low
17440,Low
17442,Top
17446,Low
17447,Middle
17449,Top
17450,Top
17451,Top
17453,Middle
17454,Middle
17455,Low
17457,Middle
17458,Middle
17459,Middle
17460,Low
17461,Top
17462,Low
17463,Top
17464,Low
17466,Middle
17468,Middle
17469,Top
17470,Middle
17472,Middle
17475,Low
17480,Middle
17481,Top
17483,Low
17486,Low
17489,Middle
17490,Top
17491,Top
17492,Low
17495,Middle
17496,Low
17498,Low
17499,Low
17500,Low
17501,Low
17502,Middle
17503,Middle
17504,Middle
17505,Middle
17506,Low
17507,Middle
17509,Top
17510,Low
17511,Top
17512,Middle
17514,Low
17515,Middle
17516,Top
17517,Low
17519,Top
17520,Middle
17521,Middle
17522,Top
17523,Middle
17525,Low
17526,Middle
17527,Middle
17528,Top
17530,Top
17531,Low
17534,Low
17535,Low
17537,Top
17538,Low
17540,Middle
17542,Low
17545,Middle
17548,Low
17549,Low
17550,Low
17551,Middle
17552,Low
17553,Middle
17554,Top
17555,Middle
17556,Low
17557,Top
17560,Middle
17561,Low
17562,Middle
17564,Middle
17566,Top
17567,Top
17569,Low
17571,Top
17572,Low
17573,Middle
17574,Low
17576,Top
17578,Low
17579,Middle
17580,Middle
17581,Top
17582,Low
17584,Top
17585,Middle
17588,Low
17589,Top
17590,Top
17591,Middle
17593,Top
17594,Middle
17595,Middle
17596,Top
17597,Middle
17600,Middle
17602,Top
17603,Low
17604,Middle
17608,Middle
17609,Top
17611,Top
17612,Top
17613,Top
17614,Middle
17615,Low
17616,Low
17618,Top
17619,Low
17620,Low
17621,Middle
17623,Middle
17624,Middle
17625,Top
17629,Top
17630,Low
17631,Middle
17633,Middle
17634,Top
17636,Middle
17637,Middle
17639,Low
17640,Middle
17642,Middle
17644,Top
17646,Middle
17648,Middle
17649,Middle
17650,Low
17651,Top
17652,Top
17653,Top
17655,Top
17656,Middle
17658,Middle
17659,Top
17660,Low
17663,Top
17664,Middle
17666,Low
17667,Top
17668,Middle
17669,Middle
17670,Low
17671,Middle
17672,Top
17673,Top
17674,Low
17675,Top
17676,Middle
17677,Top
17678,Low
17679,Middle
17680,Middle
17682,Top
17684,Middle
17685,Top
17686,Top
17690,Top
17691,Low
17692,Middle
17693,Low
17694,Low
17695,Middle
17696,Top
17697,Low
17700,Top
17701,Low
17702,Middle
17703,Middle
17704,Middle
17705,Top
17706,Top
17707,Low
17708,Middle
17709,Low
17711,Low
17712,Middle
17714,Low
17716,Top
17718,Low
17719,Top
17720,Middle
17722,Middle
17723,Middle
17724,Middle
17725,Top
17727,Top
17728,Top
17730,Top
17731,Middle
17733,Middle
17734,Middle
17735,Top
17736,Low
17738,Top
17739,Top
17742,Low
17744,Top
17746,Low
17749,Low
17750,Top
17754,Top
17757,Top
17758,Top
17759,Middle
17761,Middle
17764,Middle
17765,Low
17767,Middle
17768,Top
17769,Top
17770,Middle
17771,Middle
17772,Middle
17774,Middle
17777,Top
17779,Middle
17781,Low
17783,Low
17785,Low
17786,Middle
17787,Middle
17788,Middle
17789,Low
17790,Top
17793,Middle
17795,Low
17796,Middle
17797,Middle
17799,Top
17800,Middle
17802,Middle
17805,Middle
17806,Top
17809,Top
17811,Top
17812,Middle
17813,Top
17816,Low
17817,Middle
17819,Middle
17824,Low
17827,Top
17830,Middle
17832,Middle
17835,Middle
17836,Low
17837,Top
17838,Top
17839,Middle
17841,Top
17843,Low
17848,Middle
17849,Low
17852,Middle
17854,Low
17856,Middle
17857,Top
17858,Top
17859,Low
17861,Top
17862,Low
17863,Middle
17864,Middle
17865,Top
17867,Middle
17869,Middle
17870,Top
17871,Low
17873,Middle
17874,Low
17877,Low
17878,Middle
17879,Low
17880,Middle
17881,Low
17883,Top
17884,Middle
17885,Middle
17886,Middle
17887,Low
17888,Middle
17889,Low
17890,Middle
17891,Low
17892,Low
17893,Low
17894,Middle
17895,Low
17897,Low
17898,Low
17899,Low
17900,Low
17901,Low
17904,Middle
17905,Low
17906,Low
17911,Middle
17912,Low
17913,Middle
17914,Middle
17917,Middle
17919,Middle
17920,Top
17921,Middle
17924,Top
17926,Low
17928,Middle
17929,Middle
17930,Middle
17931,Middle
17932,Middle
17934,Middle
17935,Low
17936,Middle
17937,Top
17939,Low
17940,Middle
17946,Low
17947,Low
17949,Middle
17950,Low
17951,Middle
17954,Top
17955,Low
17957,Low
17958,Middle
17960,Low
17961,Top
17962,Low
17964,Middle
17965,Top
17966,Middle
17969,Low
17970,Low
17972,Low
17973,Low
17974,Top
17975,Top
17977,Middle
17979,Middle
17980,Middle
17984,Low
17985,Middle
17987,Low
17988,Middle
17990,Middle
17994,Middle
17997,Top
17999,Middle
18001,Top
18004,Low
18005,Middle
18006,Middle
18008,Middle
18009,Low
18010,Low
18013,Middle
18014,Middle
18015,Middle
18016,Top
18017,Low
18018,Low
18022,Middle
18024,Middle
18027,Low
18030,Middle
18032,Low
18033,Low
18034,Middle
18035,Middle
18036,Middle
18037,Low
18040,Low
18041,Top
18042,Low
18043,Middle
18044,Top
18045,Low
18048,Low
18050,Low
18053,Middle
18055,Top
18056,Low
18058,Middle
18059,Low
18061,Middle
18062,Low
18065,Top
18066,Low
18067,Middle
18069,Top
18071,Low
18072,Low
18073,Middle
18075,Top
18077,Top
18078,Low
18079,Top
18081,Low
18082,Middle
18085,Low
18086,Low
18088,Middle
18092,Top
18093,Middle
18094,Middle
18095,Middle
18096,Top
18097,Top
18099,Low
18101,Middle
18102,Top
18104,Middle
18105,Middle
18106,Middle
18108,Low
18109,Top
18110,Middle
18112,Middle
18114,Low
18116,Middle
18117,Middle
18118,Top
18120,Low
18121,Middle
18122,Top
18123,Middle
18125,Top
18126,Middle
18127,Middle
18129,Low
18130,Top
18135,Middle
18136,Middle
18138,Low
18139,Top
18142,Middle
18143,Middle
18144,Top
18145,Top
18146,Low
18147,Low
18149,Low
18150,Middle
18151,Middle
18154,Middle
18155,Middle
18156,Middle
18158,Top
18159,Low
18160,Middle
18161,Top
18164,Low
18165,Low
18167,Middle
18168,Middle
18169,Low
18170,Middle
18171,Middle
18172,Top
18173,Middle
18176,Low
18177,Middle
18178,Middle
18179,Top
18180,Top
18181,Middle
18183,Low
18185,Low
18188,Top
18189,Middle
18190,Low
18192,Middle
18193,Low
18194,Middle
18196,Middle
18198,Top
18200,Low
18202,Middle
18203,Low
18204,Top
18205,Middle
18210,Top
18211,Middle
18212,Middle
18213,Low
18216,Middle
18217,Middle
18218,Low
18219,Top
18220,Low
18221,Middle
18223,Top
18225,Top
18226,Top
18228,Middle
18229,Top
18230,Top
18231,Middle
18232,Middle
18235,Top
18236,Middle
18237,Top
18239,Middle
18240,Middle
18241,Top
18242,Middle
18245,Top
18248,Middle
18249,Middle
18250,Low
18251,Middle
18252,Middle
18257,Top
18259,Middle
18260,Middle
18261,Middle
18262,Low
18263,Middle
18265,Middle
18270,Low
18272,Top
18274,Low
18276,Middle
18277,Low
18280,Low
18281,Low
18282,Middle
18283,Top
18287,Top
